key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
c minor	[1.0, 0.0, 0.403, 0.404, 0.0, 0.432, 0.0, 0.75, 0.322, 0.0, 0.0, 0.469]	0.0	32.5	32.5	1	11	10
a minor	[0.616, 0.0, 0.106, 0.0, 1.0, 0.064, 0.0, 0.0, 0.382, 0.416, 0.0, 0.256]	32.5	38.0	0.5	11	13	2
G major	[0.829, 0.0, 1.0, 0.0, 0.488, 0.147, 0.585, 0.956, 0.122, 0.585, 0.0, 0.562]	38.0	48.0	1.0	13	17	4
c minor	[0.25, 0.0, 0.25, 0.812, 0.0, 0.062, 0.0, 1.0, 0.0, 0.0, 0.0, 0.125]	48.0	54.0	3.0	17	19	2
A- major	[0.442, 0.143, 0.083, 1.0, 0.028, 0.083, 0.028, 0.442, 0.415, 0.0, 0.516, 0.152]	54.0	75.0	3.0	19	26	7
c minor	[0.999, 0.0, 0.663, 0.429, 0.0, 0.57, 0.214, 1.0, 0.483, 0.0, 0.0, 0.48]	75.0	105.0	2.0	26	36	10
C major	[1.0, 0.0, 0.627, 0.0, 0.443, 0.527, 0.0, 0.684, 0.129, 0.364, 0.0, 0.207]	105.0	117.0	2.5	36	40	4
c minor	[1.0, 0.0, 0.463, 0.327, 0.0, 0.353, 0.0, 0.752, 0.402, 0.024, 0.0, 0.233]	117.0	132.25	3.0	40	45	5
