key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
f# minor	[0.0, 0.371, 0.262, 0.0, 0.0, 0.092, 0.092, 0.0, 0.092, 0.0, 0.018, 0.073]	0.0	8.25	8.25	0	5	5
A major	[0.0, 0.107, 0.219, 0.0, 0.157, 0.006, 0.079, 0.051, 0.022, 0.197, 0.034, 0.129]	8.25	24.25	1.5	5	13	8
f# minor	[0.0, 0.387, 0.147, 0.0, 0.0, 0.133, 0.067, 0.0, 0.12, 0.0, 0.013, 0.133]	24.25	30.25	2.0	13	16	3
A major	[0.0, 0.107, 0.219, 0.0, 0.157, 0.006, 0.079, 0.051, 0.022, 0.197, 0.034, 0.129]	30.25	46.25	1.5	16	24	8
f# minor	[0.0, 0.35, 0.125, 0.0, 0.0, 0.225, 0.062, 0.0, 0.075, 0.0, 0.013, 0.15]	46.25	52.25	2.0	24	26	2
