key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
A- major	[0.235, 0.618, 0.0, 0.794, 0.0, 0.412, 0.0, 0.324, 1.0, 0.0, 0.382, 0.0]	0.0	23.0	23.0	1	8	7
b- minor	[0.357, 0.929, 0.0, 1.0, 0.0, 0.5, 1.0, 0.0, 0.571, 0.0, 0.929, 0.0]	23.0	34.0	1.0	8	11	3
A- major	[0.969, 0.812, 0.0, 0.938, 0.0, 0.719, 0.375, 0.5, 0.938, 0.188, 1.0, 0.0]	34.0	59.0	1.0	11	17	6
D- major	[0.355, 0.452, 0.0, 0.548, 0.0, 0.21, 0.032, 0.306, 1.0, 0.0, 0.323, 0.0]	59.0	84.0	1.0	17	21	4
