mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
72	71	1/4	1/4	4/4	4	1		V7/vi	C	V		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
72	71	1/2	1/2	4/4	4	1		ii6	C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
72	71	3/4	3/4	4/4	4	1		ii%43	C	V		ii%43		ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4
73	72	0	0	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
73	72	3/4	3/4	4/4	4	1		ii%43	C	V		ii%43		ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4
74	73	0	0	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
74	73	3/8	3/8	4/4	4	1		ii%43	C	V		ii%43		ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4
74	73	1/2	1/2	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
74	73	7/8	7/8	4/4	4	1		ii%43	C	V		ii%43		ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4
75	74	0	0	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
75	74	1/4	1/4	4/4	4	1		ii%43	C	V		ii%43		ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4
75	74	1/2	1/2	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
75	74	3/4	3/4	4/4	4	1		ii%43	C	V		ii%43		ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4
76	75	0	0	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
76	75	1/2	1/2	4/4	4	1		V7(+9)	C	V		V7(+9)		V		7	+9				Mm7	0	0	1, 5, 2, -1	3	1	1
76	75	3/4	3/4	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
78	77	0	0	4/4	4	1		I	C	V		I		I							M	0	0	0, 4, 1		0	0
78	77	1/4	1/4	4/4	4	1		V	C	V		V		V							M	0	0	1, 5, 2		1	1
78	77	1/2	1/2	4/4	4	1		I	C	V		I		I							M	0	0	0, 4, 1		0	0
79	78	0	0	4/4	4	1		IV(9)	C	V		IV(9)		IV			9				M	0	0	-1, 3, 0	1	-1	-1
79	78	1/4	1/4	4/4	4	1		V(6)/ii	C	V		V(6)/ii		V			6	ii			M	0	0	3, 7, -1		3	3
79	78	1/2	1/2	4/4	4	1		ii	C	V		ii		ii							m	0	0	2, -1, 3		2	2
80	79	0	0	4/4	4	1		ii64	C	V		ii64		ii		64					m	0	0	3, 2, -1		2	3
80	79	1/4	1/4	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
81	80	0	0	4/4	4	1		I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
81	80	1/4	1/4	4/4	4	1		IV	C	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
81	80	1/2	1/2	4/4	4	1		V(64)	C	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
81	80	3/4	3/4	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
82	81	0	0	4/4	4	1		I\\	C	V		I		I						\\	M	0	0	0, 4, 1		0	0
82	81	1/4	1/4	4/4	4	1		V	C	V		V		V							M	0	0	1, 5, 2		1	1
82	81	1/2	1/2	4/4	4	1		I	C	V		I		I							M	0	0	0, 4, 1		0	0
83	82	1/4	1/4	4/4	4	1		V(6)/ii	C	V		V(6)/ii		V			6	ii			M	0	0	3, 7, -1		3	3
83	82	1/2	1/2	4/4	4	1		ii6	C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
84	83	0	0	4/4	4	1		V2(9)	C	V		V2(9)		V		2	9				Mm7	0	0	-1, 1, 5, 2	3	1	-1
84	83	1/4	1/4	4/4	4	1		V2	C	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
84	83	1/2	1/2	4/4	4	1		V43/ii	C	V		V43/ii		V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
85	84	0	0	4/4	4	1		ii(4)	C	V		ii(4)		ii			4				m	0	0	2, 1, 3		2	2
85	84	1/4	1/4	4/4	4	1		ii	C	V		ii		ii							m	0	0	2, -1, 3		2	2
85	84	1/2	1/2	4/4	4	1		V(6)/ii	C	V		V(6)/ii		V			6	ii			M	0	0	3, 7, -1		3	3
85	84	3/4	3/4	4/4	4	1		ii64	C	V		ii64		ii		64					m	0	0	3, 2, -1		2	3
86	85	0	0	4/4	4	1		V65/vi	C	V		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
86	85	1/2	1/2	4/4	4	1		vi64	C	V		vi64		vi		64					m	0	0	4, 3, 0		3	4
86	85	3/4	3/4	4/4	4	1		vi6	C	V		vi6		vi		6					m	0	0	0, 4, 3		3	0
87	86	0	0	4/4	4	1		V43/vi	C	V		V43/vi		V		43		vi			Mm7	0	0	5, 2, 4, 8		4	5
87	86	1/4	1/4	4/4	4	1		V7/vi	C	V		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
87	86	1/2	1/2	4/4	4	1		vi64	C	V		vi64		vi		64					m	0	0	4, 3, 0		3	4
88	87	0	0	4/4	4	1		I.V65	C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
88	87	3/4	3/4	4/4	4	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
89	88	0	0	4/4	4	1		V43	C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
89	88	1/2	1/2	4/4	4	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
90	89	0	0	4/4	4	1		I\\	C	I		I		I						\\	M	0	0	0, 4, 1		0	0
90	89	1/2	1/2	4/4	4	1		V.ii	C	V		ii		ii							m	0	0	2, -1, 3		2	2
91	90	0	0	4/4	4	1		V(64)	C	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
91	90	1/2	1/2	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
92	91	0	0	4/4	4	1		I\\	C	V		I		I						\\	M	0	0	0, 4, 1		0	0
92	91	1/2	1/2	4/4	4	1		I	C	V		I		I							M	0	0	0, 4, 1		0	0
92	91	3/4	3/4	4/4	4	1		V65/vi	C	V		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
93	92	0	0	4/4	4	1		vi	C	V		vi		vi							m	0	0	3, 0, 4		3	3
93	92	1/4	1/4	4/4	4	1		#viio43/ii	C	V		#viio43/ii		#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
93	92	1/2	1/2	4/4	4	1		ii6	C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
93	92	3/4	3/4	4/4	4	1		viio6/ii	C	V		viio6/ii		vii	o	6		ii			o	0	0	-3, -6, 0		0	-3
93	92	7/8	7/8	4/4	4	1		ii	C	V		ii		ii							m	0	0	2, -1, 3		2	2
94	93	0	0	4/4	4	1		V(64)	C	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
95	94	0	0	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
96	95	0	0	4/4	4	1		V(64)	C	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
97	96	0	0	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
98	97	0	0	4/4	4	1		V(64)	C	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
99	98	0	0	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
99	98	1/2	1/2	4/4	4	1		V65	C	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
100	99	0	0	4/4	4	1		I\\	C	V		I		I						\\	M	0	0	0, 4, 1		0	0
100	99	1/4	1/4	4/4	4	1		V	C	V		V		V							M	0	0	1, 5, 2		1	1
101	100	0	0	4/4	4	1		I	C	V		I		I							M	0	0	0, 4, 1		0	0
101	100	1/2	1/2	4/4	4	1		V43	C	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
101	100	3/4	3/4	4/4	4	1		V2	C	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
102	101	0	0	4/4	4	1		I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
102	101	1/8	1/8	4/4	4	1		ii65	C	V		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
102	101	1/4	1/4	4/4	4	1		I64	C	V		I64		I		64					M	0	0	1, 0, 4		0	1
102	101	3/8	3/8	4/4	4	1		ii6	C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
102	101	1/2	1/2	4/4	4	1		V43	C	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
102	101	5/8	5/8	4/4	4	1		I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
102	101	3/4	3/4	4/4	4	1		V65	C	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
102	101	7/8	7/8	4/4	4	1		I	C	V		I		I							M	0	0	0, 4, 1		0	0
103	102	0	0	4/4	4	1		V2/ii	C	V		V2/ii		V		2		ii			Mm7	0	0	1, 3, 7, 4		3	1
103	102	1/8	1/8	4/4	4	1		ii6	C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
103	102	1/4	1/4	4/4	4	1		V65/ii	C	V		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
103	102	3/8	3/8	4/4	4	1		ii	C	V		ii		ii							m	0	0	2, -1, 3		2	2
103	102	1/2	1/2	4/4	4	1		V65/IV	C	V		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
103	102	5/8	5/8	4/4	4	1		IV	C	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
103	102	3/4	3/4	4/4	4	1		V43	C	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
103	102	7/8	7/8	4/4	4	1		I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
104	103	0	0	4/4	4	1		V65	C	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
104	103	1/8	1/8	4/4	4	1		I	C	V		I		I							M	0	0	0, 4, 1		0	0
104	103	1/4	1/4	4/4	4	1		IV6	C	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
104	103	3/8	3/8	4/4	4	1		I64	C	V		I64		I		64					M	0	0	1, 0, 4		0	1
104	103	1/2	1/2	4/4	4	1		ii65	C	V		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
104	103	3/4	3/4	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
105	104	0	0	4/4	4	1		I\\	C	V		I		I						\\	M	0	0	0, 4, 1		0	0
105	104	1/8	1/8	4/4	4	1		I[I	C	V	I	I		I							M	0	0	0, 4, 1		0	0
105	104	3/8	3/8	4/4	4	1		V2	C	V	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
105	104	1/2	1/2	4/4	4	1		I6	C	V	I	I6		I		6					M	0	0	4, 1, 0		0	4
105	104	7/8	7/8	4/4	4	1		IV	C	V	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
106	105	0	0	4/4	4	1		I	C	V	I	I		I							M	0	0	0, 4, 1		0	0
106	105	3/8	3/8	4/4	4	1		V7	C	V	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
106	105	1/2	1/2	4/4	4	1		I	C	V	I	I		I							M	0	0	0, 4, 1		0	0
106	105	7/8	7/8	4/4	4	1		IV6]	C	V	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
107	106	0	0	4/4	4	1	1	I.V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
107	106	1/4	1/4	4/4	4	1	1	@none	C	I		@none		@none							m	0	0				
110	109	0	0	4/4	4	1	1	viio64	C	I		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
110	109	3/4	3/4	4/4	4	1	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
111	110	0	0	4/4	4	1	1	V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
111	110	1/8	1/8	4/4	4	1	1	@none	C	I		@none		@none							m	0	0				
113	112	1/2	1/2	4/4	4	1		ii6(#7)	C	I		ii6(#7)		ii		6	#7				m	0	0	-1, 3, 7		2	-1
114	113	0	0	4/4	4	1		ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
114	113	1/2	1/2	4/4	4	1		bIII.I64(7#4)	C	bIII		I64(7#4)		I		64	7#4				M	0	0	6, 5, 4		0	6
115	114	0	0	4/4	4	1		I64	C	bIII		I64		I		64					M	0	0	1, 0, 4		0	1
115	114	1/4	1/4	4/4	4	1		#vio43	C	bIII		#vio43		#vi	o	43					o7	0	0	4, 1, 10, 7		10	4
115	114	1/2	1/2	4/4	4	1		iiio64	C	bIII		iiio64		iii	o	64					o	0	0	-2, 4, 1		4	-2
115	114	3/4	3/4	4/4	4	1		I	C	bIII		I		I							M	0	0	0, 4, 1		0	0
116	115	0	0	4/4	4	1		V65	C	bIII		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
122	121	0	0	4/4	4	1		viio	C	bIII		viio		vii	o						o	0	0	5, 2, -1		5	5
122	121	1/2	1/2	4/4	4	1		I	C	bIII		I		I							M	0	0	0, 4, 1		0	0
123	122	0	0	4/4	4	1		viio	C	bIII		viio		vii	o						o	0	0	5, 2, -1		5	5
123	122	1/2	1/2	4/4	4	1		V65	C	bIII		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
123	122	3/4	3/4	4/4	4	1		I	C	bIII		I		I							M	0	0	0, 4, 1		0	0
124	123	0	0	4/4	4	1		V65	C	bIII		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
125	124	0	0	4/4	4	1		#vio7	C	bIII		#vio7		#vi	o	7					o7	0	0	10, 7, 4, 1		10	10
125	124	1/4	1/4	4/4	4	1		V6	C	bIII		V6		V		6					M	0	0	5, 2, 1		1	5
125	124	1/2	1/2	4/4	4	1		vi7	C	bIII		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
125	124	3/4	3/4	4/4	4	1		V	C	bIII		V		V							M	0	0	1, 5, 2		1	1
126	125	1/4	1/4	4/4	4	1		I64	C	bIII		I64		I		64					M	0	0	1, 0, 4		0	1
126	125	3/4	3/4	4/4	4	1		V43	C	bIII		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
126	125	15/16	15/16	4/4	4	1		I	C	bIII		I		I							M	0	0	0, 4, 1		0	0
127	126	0	0	4/4	4	1		#vio7	C	bIII		#vio7		#vi	o	7					o7	0	0	10, 7, 4, 1		10	10
127	126	1/4	1/4	4/4	4	1		V6	C	bIII		V6		V		6					M	0	0	5, 2, 1		1	5
127	126	1/2	1/2	4/4	4	1		#ivo7(+9)	C	bIII		#ivo7(+9)		#iv	o	7	+9				o7	0	0	6, 3, 0, -3	1	6	6
127	126	3/4	3/4	4/4	4	1		V	C	bIII		V		V							M	0	0	1, 5, 2		1	1
128	127	0	0	4/4	4	1		I64	C	bIII		I64		I		64					M	0	0	1, 0, 4		0	1
128	127	3/4	3/4	4/4	4	1		#viio64/ii	C	bIII		#viio64/ii		#vii	o	64		ii			o	0	0	1, 7, 4		7	1
128	127	15/16	15/16	4/4	4	1		ii6	C	bIII		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
129	128	1/8	1/8	4/4	4	1		#viio64/ii	C	bIII		#viio64/ii		#vii	o	64		ii			o	0	0	1, 7, 4		7	1
129	128	1/4	1/4	4/4	4	1		iv.V7	C	iv		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
130	129	0	0	4/4	4	1		i6	C	iv		i6		i		6					m	0	1	-3, 1, 0		0	-3
130	129	1/4	1/4	4/4	4	1		V7	C	iv		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
132	131	0	0	4/4	4	1		iii.V[i6	C	iii	V	i6		i		6					m	0	1	-3, 1, 0		0	-3
133	132	0	0	4/4	4	1		#viio6	C	iii	V	#viio6		#vii	o	6					o	0	1	2, -1, 5		5	2
133	132	1/2	1/2	4/4	4	1		i	C	iii	V	i		i							m	0	1	0, -3, 1		0	0
134	133	0	0	4/4	4	1		#viio	C	iii	V	#viio		#vii	o						o	0	1	5, 2, -1		5	5
134	133	1/2	1/2	4/4	4	1		i64	C	iii	V	i64		i		64					m	0	1	1, 0, -3		0	1
135	134	0	0	4/4	4	1		iio6	C	iii	V	iio6		ii	o	6					o	0	1	-1, -4, 2		2	-1
135	134	1/2	1/2	4/4	4	1		viio2/V	C	iii	V	viio2/V		vii	o	2		V			o7	0	1	-3, 6, 3, 0		6	-3
