mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
47	47	1/2	1/2	3/4	2	1	ii6	F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
48	48	0	0	3/4	2	1	V}	F	V		V		V						}	M	0	0	1, 5, 2		1	1
49	49	0	0	3/4	2	1	I{	F	V		I		I						{	M	0	0	0, 4, 1		0	0
50	50	0	0	3/4	2	1	V6	F	V		V6		V		6					M	0	0	5, 2, 1		1	5
50	50	1/2	1/2	3/4	2	1	V65	F	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
51	51	0	0	3/4	2	1	I	F	V		I		I							M	0	0	0, 4, 1		0	0
51	51	1/4	1/4	3/4	2	1	I6	F	V		I6		I		6					M	0	0	4, 1, 0		0	4
51	51	1/2	1/2	3/4	2	1	V	F	V		V		V							M	0	0	1, 5, 2		1	1
52	52	0	0	3/4	2	1	I(97)	F	V		I(97)		I			97				M	0	0	0, 4, 1	2, 5	0	0
52	52	1/2	1/2	3/4	2	1	I	F	V		I		I							M	0	0	0, 4, 1		0	0
53	53	0	0	3/4	2	1	IV6	F	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
54	54	0	0	3/4	2	1	V6	F	V		V6		V		6					M	0	0	5, 2, 1		1	5
54	54	1/2	1/2	3/4	2	1	V65	F	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
55	55	0	0	3/4	2	1	I	F	V		I		I							M	0	0	0, 4, 1		0	0
55	55	1/4	1/4	3/4	2	1	ii6	F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
55	55	1/2	1/2	3/4	2	1	V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
56	56	0	0	3/4	2	1	I}{	F	V		I		I						}{	M	0	0	0, 4, 1		0	0
57	57	0	0	3/4	2	1	V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
58	58	0	0	3/4	2	1	i	F	V		i		i							m	0	0	0, -3, 1		0	0
59	59	0	0	3/4	2	1	V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
60	60	0	0	3/4	2	1	i	F	V		i		i							m	0	0	0, -3, 1		0	0
61	61	0	0	3/4	2	1	iv7	F	V		iv7		iv		7					mm7	0	0	-1, -4, 0, -3		-1	-1
62	62	0	0	3/4	2	1	V7/bIII	F	V		V7/bIII		V		7		bIII			Mm7	0	0	-2, 2, -1, -4		-2	-2
63	63	0	0	3/4	2	1	bIIIM7	F	V		bIIIM7		bIII	M	7					MM7	0	0	-3, 1, -2, 2		-3	-3
64	64	0	0	3/4	2	1	bVIM7	F	V		bVIM7		bVI	M	7					MM7	0	0	-4, 0, -3, 1		-4	-4
64	64	1/2	1/2	3/4	2	1	ii%7	F	V		ii%7		ii	%	7					%7	0	0	2, -1, -4, 0		2	2
65	65	1/4	1/4	3/4	2	1	V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
66	66	0	0	3/4	2	1	bVI	F	V		bVI		bVI							M	0	0	-4, 0, -3		-4	-4
66	66	1/4	1/4	3/4	2	1	i64	F	V		i64		i		64					m	0	0	1, 0, -3		0	1
66	66	1/2	1/2	3/4	2	1	viio7/V	F	V		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
67	67	0	0	3/4	2	1	V}	F	V		V		V						}	M	0	0	1, 5, 2		1	1
67	67	5/8	5/8	3/4	2	1	viio7/V	F	V		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
68	68	0	0	3/4	2	1	V	F	V		V		V							M	0	0	1, 5, 2		1	1
68	68	5/8	5/8	3/4	2	1	viio7/V	F	V		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
69	69	0	0	3/4	2	1	V	F	V		V		V							M	0	0	1, 5, 2		1	1
71	71	0	0	3/4	2	1	IV{	F	V		IV		IV						{	M	0	0	-1, 3, 0		-1	-1
72	72	1/2	1/2	3/4	2	1	I	F	V		I		I							M	0	0	0, 4, 1		0	0
73	73	0	0	3/4	2	1	V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
74	74	1/2	1/2	3/4	2	1	vi	F	V		vi		vi							m	0	0	3, 0, 4		3	3
75	75	0	0	3/4	2	1	ii6	F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
75	75	1/4	1/4	3/4	2	1	V(64)	F	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
75	75	1/2	1/2	3/4	2	1	V	F	V		V		V							M	0	0	1, 5, 2		1	1
76	76	0	0	3/4	2	1	I}	F	V		I		I						}	M	0	0	0, 4, 1		0	0
77	77	0	0	3/4	2	1	IV64{	F	V		IV64		IV		64				{	M	0	0	0, -1, 3		-1	0
78	78	1/2	1/2	3/4	2	1	I	F	V		I		I							M	0	0	0, 4, 1		0	0
79	79	0	0	3/4	2	1	V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
80	80	1/2	1/2	3/4	2	1	vi	F	V		vi		vi							m	0	0	3, 0, 4		3	3
81	81	0	0	3/4	2	1	ii6	F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
81	81	1/4	1/4	3/4	2	1	V(64)	F	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
81	81	1/2	1/2	3/4	2	1	viio64	F	V		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
82	82	0	0	3/4	2	1	I6	F	V		I6		I		6					M	0	0	4, 1, 0		0	4
82	82	1/4	1/4	3/4	2	1	#viio7/vi	F	V		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
82	82	1/2	1/2	3/4	2	1	vi	F	V		vi		vi							m	0	0	3, 0, 4		3	3
83	83	0	0	3/4	2	1	ii6	F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
83	83	1/4	1/4	3/4	2	1	V(64)	F	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
83	83	1/2	1/2	3/4	2	1	viio64	F	V		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
84	84	0	0	3/4	2	1	I6	F	V		I6		I		6					M	0	0	4, 1, 0		0	4
84	84	1/4	1/4	3/4	2	1	#viio7/vi	F	V		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
84	84	1/2	1/2	3/4	2	1	vi	F	V		vi		vi							m	0	0	3, 0, 4		3	3
85	85	0	0	3/4	2	1	ii6	F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
85	85	1/4	1/4	3/4	2	1	V(64)	F	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
85	85	1/2	1/2	3/4	2	1	V	F	V		V		V							M	0	0	1, 5, 2		1	1
86	86	0	0	3/4	2	1	I[I}{	F	V	I	I		I						}{	M	0	0	0, 4, 1		0	0
