key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
b minor	[0.017, 0.423, 0.735, 0.01, 0.557, 0.031, 0.561, 0.305, 0.003, 0.115, 0.184, 1.0]	0.0	44.25	44.25	0	22	22
