mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
30	30	0	0	4/4	2	1	ii7	a	III		ii7		ii		7					mm7	1	0	2, -1, 3, 0		2	2
30	30	1/4	1/4	4/4	2	1	ii6	a	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
30	30	1/2	1/2	4/4	2	1	V	a	III		V		V							M	1	0	1, 5, 2		1	1
30	30	3/4	3/4	4/4	2	1	V65	a	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
31	31	0	0	4/4	2	1	I	a	III		I		I							M	1	0	0, 4, 1		0	0
31	31	1/4	1/4	4/4	2	1	V43	a	III		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
31	31	1/2	1/2	4/4	2	1	I6	a	III		I6		I		6					M	1	0	4, 1, 0		0	4
31	31	3/4	3/4	4/4	2	1	V65/IV	a	III		V65/IV		V		65		IV			Mm7	1	0	4, 1, -2, 0		0	4
32	32	0	0	4/4	2	1	IV	a	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
32	32	3/8	3/8	4/4	2	1	ii6	a	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
34	34	0	0	4/4	2	1	V(64)	a	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
34	34	1/2	1/2	4/4	2	1	V7	a	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
35	35	0	0	4/4	2	1	I}{	a	III		I		I						}{	M	1	0	0, 4, 1		0	0
35	35	3/4	3/4	4/4	2	1	V7	a	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
36	36	0	0	4/4	2	1	I	a	III		I		I							M	1	0	0, 4, 1		0	0
36	36	3/4	3/4	4/4	2	1	V7	a	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
37	37	0	0	4/4	2	1	I	a	III		I		I							M	1	0	0, 4, 1		0	0
37	37	1/2	1/2	4/4	2	1	I6	a	III		I6		I		6					M	1	0	4, 1, 0		0	4
38	38	0	0	4/4	2	1	ii6	a	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
38	38	1/2	1/2	4/4	2	1	V2	a	III		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
39	39	0	0	4/4	2	1	I6	a	III		I6		I		6					M	1	0	4, 1, 0		0	4
39	39	1/4	1/4	4/4	2	1	IV	a	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
39	39	1/2	1/2	4/4	2	1	V(64)	a	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
39	39	3/4	3/4	4/4	2	1	V	a	III		V		V							M	1	0	1, 5, 2		1	1
40	40	0	0	4/4	2	1	I}{	a	III		I		I						}{	M	1	0	0, 4, 1		0	0
40	40	1/4	1/4	4/4	2	1	V	a	III		V		V							M	1	0	1, 5, 2		1	1
40	40	7/8	7/8	4/4	2	1	V2	a	III		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
41	41	0	0	4/4	2	1	I6	a	III		I6		I		6					M	1	0	4, 1, 0		0	4
41	41	1/4	1/4	4/4	2	1	V	a	III		V		V							M	1	0	1, 5, 2		1	1
41	41	7/8	7/8	4/4	2	1	V2	a	III		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
42	42	0	0	4/4	2	1	I6	a	III		I6		I		6					M	1	0	4, 1, 0		0	4
42	42	1/4	1/4	4/4	2	1	I	a	III		I		I							M	1	0	0, 4, 1		0	0
42	42	1/2	1/2	4/4	2	1	vi	a	III		vi		vi							m	1	0	3, 0, 4		3	3
42	42	3/4	3/4	4/4	2	1	I6	a	III		I6		I		6					M	1	0	4, 1, 0		0	4
43	43	0	0	4/4	2	1	ii7	a	III		ii7		ii		7					mm7	1	0	2, -1, 3, 0		2	2
43	43	1/4	1/4	4/4	2	1	viio	a	III		viio		vii	o						o	1	0	5, 2, -1		5	5
43	43	1/2	1/2	4/4	2	1	V7	a	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
43	43	3/4	3/4	4/4	2	1	V43	a	III		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
44	44	0	0	4/4	2	1	I6	a	III		I6		I		6					M	1	0	4, 1, 0		0	4
44	44	1/4	1/4	4/4	2	1	ii6	a	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
44	44	1/2	1/2	4/4	2	1	V(64)	a	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
44	44	3/4	3/4	4/4	2	1	V7	a	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
45	45	0	0	4/4	2	1	I}{	a	III		I		I						}{	M	1	0	0, 4, 1		0	0
45	45	1/2	1/2	4/4	2	1	vi	a	III		vi		vi							m	1	0	3, 0, 4		3	3
46	46	0	0	4/4	2	1	ii65	a	III		ii65		ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
46	46	1/2	1/2	4/4	2	1	V	a	III		V		V							M	1	0	1, 5, 2		1	1
47	47	0	0	4/4	2	1	I	a	III		I		I							M	1	0	0, 4, 1		0	0
47	47	1/2	1/2	4/4	2	1	vi	a	III		vi		vi							m	1	0	3, 0, 4		3	3
48	48	0	0	4/4	2	1	ii65	a	III		ii65		ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
48	48	1/2	1/2	4/4	2	1	V	a	III		V		V							M	1	0	1, 5, 2		1	1
49	49	0	0	4/4	2	1	I}	a	III		I		I						}	M	1	0	0, 4, 1		0	0
50	50	0	0	4/4	2	1	I[I{	a	III	I	I		I						{	M	1	0	0, 4, 1		0	0
51	51	0	0	4/4	2	1	V43	a	III	I	V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
52	52	0	0	4/4	2	1	I]	a	III	I	I		I							M	1	0	0, 4, 1		0	0
53	53	0	0	4/4	2	1	viio2/IV	a	III		viio2/IV		vii	o	2		IV			o7	1	0	-5, 4, 1, -2		4	-5
54	54	0	0	4/4	2	1	V7/IV	a	III		V7/IV		V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
54	54	1/2	1/2	4/4	2	1	viio2/IV	a	III		viio2/IV		vii	o	2		IV			o7	1	0	-5, 4, 1, -2		4	-5
55	55	0	0	4/4	2	1	V7/IV	a	III		V7/IV		V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
55	55	1/2	1/2	4/4	2	1	viio2/IV	a	III		viio2/IV		vii	o	2		IV			o7	1	0	-5, 4, 1, -2		4	-5
56	56	0	0	4/4	2	1	v.Ger6	a	v		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
58	58	0	0	4/4	2	1	V[V}{	a	v	V	V		V						}{	M	1	1	1, 5, 2		1	1
59	59	0	0	4/4	2	1	VIM65	a	v	V	VIM65		VI	M	65					MM7	1	1	0, -3, 1, -4		-4	0
59	59	1/2	1/2	4/4	2	1	ii%7	a	v	V	ii%7		ii	%	7					%7	1	1	2, -1, -4, 0		2	2
60	60	0	0	4/4	2	1	V65	a	v	V	V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
60	60	1/2	1/2	4/4	2	1	i	a	v	V	i		i							m	1	1	0, -3, 1		0	0
61	61	0	0	4/4	2	1	V65/VII	a	v	V	V65/VII		V		65		VII			Mm7	1	1	3, 0, -3, -1		-1	3
61	61	1/2	1/2	4/4	2	1	#viio7]	a	v	V	#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
62	62	0	0	4/4	2	1	i.V[V}{	a	i	V	V		V						}{	M	1	1	1, 5, 2		1	1
63	63	0	0	4/4	2	1	VIM65	a	i	V	VIM65		VI	M	65					MM7	1	1	0, -3, 1, -4		-4	0
63	63	1/2	1/2	4/4	2	1	ii%7	a	i	V	ii%7		ii	%	7					%7	1	1	2, -1, -4, 0		2	2
64	64	0	0	4/4	2	1	V65	a	i	V	V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
64	64	1/2	1/2	4/4	2	1	i	a	i	V	i		i							m	1	1	0, -3, 1		0	0
65	65	0	0	4/4	2	1	V65/VII	a	i	V	V65/VII		V		65		VII			Mm7	1	1	3, 0, -3, -1		-1	3
65	65	1/2	1/2	4/4	2	1	#viio7]	a	i	V	#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
66	66	0	0	4/4	2	1	iv.V[V}{	a	iv	V	V		V						}{	M	1	1	1, 5, 2		1	1
67	67	0	0	4/4	2	1	VIM65	a	iv	V	VIM65		VI	M	65					MM7	1	1	0, -3, 1, -4		-4	0
67	67	1/2	1/2	4/4	2	1	ii%7	a	iv	V	ii%7		ii	%	7					%7	1	1	2, -1, -4, 0		2	2
68	68	0	0	4/4	2	1	V65	a	iv	V	V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
68	68	1/2	1/2	4/4	2	1	i	a	iv	V	i		i							m	1	1	0, -3, 1		0	0
69	69	0	0	4/4	2	1	V65/VII	a	iv	V	V65/VII		V		65		VII			Mm7	1	1	3, 0, -3, -1		-1	3
69	69	1/2	1/2	4/4	2	1	#viio7]	a	iv	V	#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
70	70	0	0	4/4	2	1	i}{	a	iv		i		i						}{	m	1	1	0, -3, 1		0	0
70	70	1/2	1/2	4/4	2	1	i.V65/III	a	i		V65/III		V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
71	71	0	0	4/4	2	1	III	a	i		III		III							M	1	1	-3, 1, -2		-3	-3
71	71	1/2	1/2	4/4	2	1	VIM65	a	i		VIM65		VI	M	65					MM7	1	1	0, -3, 1, -4		-4	0
72	72	0	0	4/4	2	1	iio	a	i		iio		ii	o						o	1	1	2, -1, -4		2	2
72	72	1/2	1/2	4/4	2	1	V65	a	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
73	73	0	0	4/4	2	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
73	73	1/4	1/4	4/4	2	1	v6	a	i		v6		v		6					m	1	1	-2, 2, 1		1	-2
73	73	1/2	1/2	4/4	2	1	#vi%7	a	i		#vi%7		#vi	%	7					%7	1	1	3, 0, -3, 1		3	3
73	73	3/4	3/4	4/4	2	1	Ger6	a	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
74	74	0	0	4/4	2	1	V}{	a	i		V		V						}{	M	1	1	1, 5, 2		1	1
74	74	3/4	3/4	4/4	2	1	V65	a	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
75	75	0	0	4/4	2	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
75	75	3/4	3/4	4/4	2	1	viio7/V	a	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
76	76	0	0	4/4	2	1	V	a	i		V		V							M	1	1	1, 5, 2		1	1
76	76	3/4	3/4	4/4	2	1	V65	a	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
77	77	0	0	4/4	2	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
77	77	3/4	3/4	4/4	2	1	viio7/V	a	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
78	78	0	0	4/4	2	1	V	a	i		V		V							M	1	1	1, 5, 2		1	1
78	78	1/4	1/4	4/4	2	1	Fr6	a	i		Fr6	Fr	V		7	b5	V			Fr	1	1	2, 6, -4, 0		2	2
78	78	1/2	1/2	4/4	2	1	V	a	i		V		V							M	1	1	1, 5, 2		1	1
78	78	3/4	3/4	4/4	2	1	Fr6	a	i		Fr6	Fr	V		7	b5	V			Fr	1	1	2, 6, -4, 0		2	2
79	79	0	0	4/4	2	1	V}	a	i		V		V						}	M	1	1	1, 5, 2		1	1
80	80	0	0	4/4	2	1	i[i{	a	i	i	i		i						{	m	1	1	0, -3, 1		0	0
81	81	0	0	4/4	2	1	V43	a	i	i	V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
82	82	0	0	4/4	2	1	i	a	i	i	i		i							m	1	1	0, -3, 1		0	0
83	83	0	0	4/4	2	1	V43	a	i	i	V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
84	84	0	0	4/4	2	1	i]	a	i	i	i		i							m	1	1	0, -3, 1		0	0
85	85	0	0	4/4	2	1	iv(9#7)	a	i		iv(9#7)		iv			9#7				m	1	1	-1, -4, 0	1, 4	-1	-1
85	85	1/4	1/4	4/4	2	1	iv65	a	i		iv65		iv		65					mm7	1	1	-4, 0, -3, -1		-1	-4
85	85	1/2	1/2	4/4	2	1	VII	a	i		VII		VII							M	1	1	-2, 2, -1		-2	-2
86	86	0	0	4/4	2	1	III(7#2)	a	i		III(7#2)		III			7#2				M	1	1	-3, 6, -2	2	-3	-3
86	86	1/4	1/4	4/4	2	1	IIIM65	a	i		IIIM65		III	M	65					MM7	1	1	1, -2, 2, -3		-3	1
86	86	1/2	1/2	4/4	2	1	VI	a	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
87	87	1/4	1/4	4/4	2	1	iio6	a	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
87	87	1/2	1/2	4/4	2	1	V(64)	a	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
87	87	3/4	3/4	4/4	2	1	V7	a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
88	88	0	0	4/4	2	1	i}{	a	i		i		i						}{	m	1	1	0, -3, 1		0	0
88	88	3/4	3/4	4/4	2	1	Ger7	a	i		Ger7	Ger	vii	o	7	b3	V			Ger	1	1	6, -4, 0, -3		6	6
89	89	0	0	4/4	2	1	v(4)	a	i		v(4)		v			4				m	1	1	1, 0, 2		1	1
89	89	1/2	1/2	4/4	2	1	v	a	i		v		v							m	1	1	1, -2, 2		1	1
89	89	3/4	3/4	4/4	2	1	viio/VI	a	i		viio/VI		vii	o			VI			o	1	1	1, -2, -5		1	1
90	90	0	0	4/4	2	1	VI(9)	a	i		VI(9)		VI			9				M	1	1	-4, 0, -3	-2	-4	-4
90	90	1/2	1/2	4/4	2	1	VI	a	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
90	90	3/4	3/4	4/4	2	1	vii%7/III	a	i		vii%7/III		vii	%	7		III			%7	1	1	2, -1, -4, 0		2	2
91	91	0	0	4/4	2	1	III(4)	a	i		III(4)		III			4				M	1	1	-3, -4, -2		-3	-3
91	91	1/2	1/2	4/4	2	1	III	a	i		III		III							M	1	1	-3, 1, -2		-3	-3
91	91	3/4	3/4	4/4	2	1	#viio/iv	a	i		#viio/iv		#vii	o			iv			o	1	1	4, 1, -2		4	4
92	92	0	0	4/4	2	1	iv(9)	a	i		iv(9)		iv			9				m	1	1	-1, -4, 0	1	-1	-1
92	92	1/2	1/2	4/4	2	1	iv	a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
92	92	3/4	3/4	4/4	2	1	#viio7	a	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
93	93	0	0	4/4	2	1	i(4)	a	i		i(4)		i			4				m	1	1	0, -1, 1		0	0
93	93	1/4	1/4	4/4	2	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
93	93	1/2	1/2	4/4	2	1	v6	a	i		v6		v		6					m	1	1	-2, 2, 1		1	-2
94	94	0	0	4/4	2	1	viio6/V	a	i		viio6/V		vii	o	6		V			o	1	1	3, 0, 6		6	3
94	94	1/4	1/4	4/4	2	1	iv6	a	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
94	94	1/2	1/2	4/4	2	1	I64	a	i		I64		I		64					M	1	1	1, 0, 4		0	1
94	94	3/4	3/4	4/4	2	1	i64	a	i		i64		i		64					m	1	1	1, 0, -3		0	1
95	95	0	0	4/4	2	1	ii%65	a	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
95	95	1/4	1/4	4/4	2	1	V64/iv	a	i		V64/iv		V		64		iv			M	1	1	1, 0, 4		0	1
95	95	1/2	1/2	4/4	2	1	iv6	a	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
95	95	3/4	3/4	4/4	2	1	V6/iv	a	i		V6/iv		V		6		iv			M	1	1	4, 1, 0		0	4
96	96	0	0	4/4	2	1	iv	a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
96	96	1/4	1/4	4/4	2	1	i64	a	i		i64		i		64					m	1	1	1, 0, -3		0	1
96	96	1/2	1/2	4/4	2	1	iv65	a	i		iv65		iv		65					mm7	1	1	-4, 0, -3, -1		-1	-4
96	96	3/4	3/4	4/4	2	1	V65/V	a	i		V65/V		V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
97	97	0	0	4/4	2	1	V[V}{	a	i	V	V		V						}{	M	1	1	1, 5, 2		1	1
97	97	1/2	1/2	4/4	2	1	i	a	i	V	i		i							m	1	1	0, -3, 1		0	0
97	97	3/4	3/4	4/4	2	1	V7	a	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
98	98	0	0	4/4	2	1	i	a	i	V	i		i							m	1	1	0, -3, 1		0	0
98	98	3/4	3/4	4/4	2	1	viio43/V	a	i	V	viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
99	99	0	0	4/4	2	1	V	a	i	V	V		V							M	1	1	1, 5, 2		1	1
99	99	1/2	1/2	4/4	2	1	i	a	i	V	i		i							m	1	1	0, -3, 1		0	0
99	99	3/4	3/4	4/4	2	1	V7	a	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
100	100	0	0	4/4	2	1	i	a	i	V	i		i							m	1	1	0, -3, 1		0	0
100	100	3/4	3/4	4/4	2	1	viio43/V	a	i	V	viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
101	101	0	0	4/4	2	1	V]	a	i	V	V		V							M	1	1	1, 5, 2		1	1
101	101	1/4	1/4	4/4	2	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
101	101	1/2	1/2	4/4	2	1	V	a	i		V		V							M	1	1	1, 5, 2		1	1
101	101	3/4	3/4	4/4	2	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
102	102	0	0	4/4	2	1	V	a	i		V		V							M	1	1	1, 5, 2		1	1
102	102	1/4	1/4	4/4	2	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
102	102	1/2	1/2	4/4	2	1	V	a	i		V		V							M	1	1	1, 5, 2		1	1
102	102	5/8	5/8	4/4	2	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
102	102	3/4	3/4	4/4	2	1	V	a	i		V		V							M	1	1	1, 5, 2		1	1
102	102	7/8	7/8	4/4	2	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
103	103	0	0	4/4	2	1	V}	a	i		V		V						}	M	1	1	1, 5, 2		1	1
103	103	5/8	5/8	4/4	2	1	{	a	i										{		1	1				
104	104	0	0	4/4	2	1	i6	a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
105	105	0	0	4/4	2	1	iv6	a	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
106	106	0	0	4/4	2	1	V7	a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
107	107	0	0	4/4	2	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
108	108	0	0	4/4	2	1	i6	a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
109	109	0	0	4/4	2	1	iv	a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
109	109	1/2	1/2	4/4	2	1	bII6	a	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
110	110	0	0	4/4	2	1	i6(b2)	a	i		i6(b2)		i		6	b2				m	1	1	-3, 1, -5		0	-3
110	110	1/4	1/4	4/4	2	1	i6(#7)	a	i		i6(#7)		i		6	#7				m	1	1	-3, 1, 5		0	-3
110	110	1/2	1/2	4/4	2	1	i6	a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
111	111	0	0	4/4	2	1	ii%7	a	i		ii%7		ii	%	7					%7	1	1	2, -1, -4, 0		2	2
111	111	1/4	1/4	4/4	2	1	ii%43	a	i		ii%43		ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
111	111	1/2	1/2	4/4	2	1	#viio43	a	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
111	111	3/4	3/4	4/4	2	1	V65	a	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
112	112	0	0	4/4	2	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
112	112	1/2	1/2	4/4	2	1	V43	a	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
112	112	3/4	3/4	4/4	2	1	V2	a	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
113	113	0	0	4/4	2	1	i6	a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
113	113	3/4	3/4	4/4	2	1	V6/iv	a	i		V6/iv		V		6		iv			M	1	1	4, 1, 0		0	4
114	114	0	0	4/4	2	1	iv	a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
114	114	1/2	1/2	4/4	2	1	iio6	a	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
115	115	0	0	4/4	2	1	V(64)	a	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
115	115	1/2	1/2	4/4	2	1	V7	a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
116	116	0	0	4/4	2	1	i}{	a	i		i		i						}{	m	1	1	0, -3, 1		0	0
