COMPOSER,COLLECTION,MOVEMENT,MEASURE,FIGURE,KEY
"Beethoven, Ludwig van",Op018 No5,4,130-133,V7/V-V-I-IV,C major
"Beethoven, Ludwig van",Op018 No5,4,238-239,V7[add2]/vi-vi-V7[addb2]/V-v,A major
"Beethoven, Ludwig van",Op018 No5,4,238-240,vi-V7[addb2]/V-v-V7[addb2]/IV,A major
"Beethoven, Ludwig van",Op018 No5,4,239-240,V7[addb2]/V-v-V7[addb2]/IV-IV,A major
"Beethoven, Ludwig van",Op018 No6,1,55-58,V2/III-III6-VI-bII6,F minor
"Beethoven, Ludwig van",Op018 No6,1,66-68,vi-ii6-V7-I6,F major
"Beethoven, Ludwig van",Op018 No6,1,228-231,V2/III-III6-VI-iio6,Bb minor
"Beethoven, Ludwig van",Op018 No6,1,239-241,vi-ii6-V7-I6,Bb major
"Beethoven, Ludwig van",Op059 No1,2,120-122,VI-iiø65-V7-i,F minor
"Beethoven, Ludwig van",Op059 No1,2,133-135,VI-iiø65-V7-i,F minor
"Beethoven, Ludwig van",Op059 No1,2,146-148,VI-iio7-V7-i,F minor
"Beethoven, Ludwig van",Op059 No1,2,151-153,VI-iiø65-V7-i,F minor
"Beethoven, Ludwig van",Op059 No1,2,470-473,bVI-V/V-V7-I,Bb major
"Beethoven, Ludwig van",Op059 No1,3,12-13,V65-i-viio7/V-V2/III,F minor
"Beethoven, Ludwig van",Op059 No1,3,12-13,i-viio7/V-V2/III-III6,F minor
"Beethoven, Ludwig van",Op059 No1,3,31-33,V7/V-V7-V7/iv-iv,C minor
"Beethoven, Ludwig van",Op059 No1,3,106-106,V7-V7/iv-V7/VII-viio7,F minor
"Beethoven, Ludwig van",Op059 No1,4,33-35,vi-ii6-V-I,F major
"Beethoven, Ludwig van",Op059 No1,4,41-43,V7/iii-iii-vi-V7/V,F major
"Beethoven, Ludwig van",Op059 No1,4,81-83,V7/ii-ii64-V7-I,C major
"Beethoven, Ludwig van",Op059 No1,4,155-156,IIId43-VI-bII6-V7,D minor
"Beethoven, Ludwig van",Op059 No1,4,155-157,VI-bII6-V7-i,D minor
"Beethoven, Ludwig van",Op059 No1,4,254-255,V7/ii-ii-V7-I,F major
"Beethoven, Ludwig van",Op059 No1,4,256-257,V7/ii-ii-V7-I,F major
"Beethoven, Ludwig van",Op059 No1,4,257-259,vi-ii-V-I,F major
"Beethoven, Ludwig van",Op059 No1,4,281-283,V6-I-IV6-viio[no3][add4],F major
"Beethoven, Ludwig van",Op059 No2,2,24-25,V7[no3][add4]/V-V-i6-viio65/V,B major
"Beethoven, Ludwig van",Op059 No2,2,55-57,V-vi-ii6-V2,B major-D major
"Beethoven, Ludwig van",Op059 No2,2,56-57,vi-ii6-V2-I6,D major
"Beethoven, Ludwig van",Op059 No2,2,72-73,bIII6-V/ii-iio6-V,E major
"Beethoven, Ludwig van",Op059 No2,2,128-130,V7-V7/IV-iv64-viio,E major
"Beethoven, Ludwig van",Op059 No2,4,153-156,V7/vi-vi-ii-#viio6/vi,C major
"Beethoven, Ludwig van",Op059 No2,4,355-357,V2/bII-bII6-V2/bI-bI6,E minor
"Beethoven, Ludwig van",Op059 No2,4,361-364,VI-iiø65-V-i,E minor
"Beethoven, Ludwig van",Op059 No2,4,365-368,VI-iiø65-V-i,E minor
"Beethoven, Ludwig van",Op059 No3,3,78-81,V2-i-iv-V65[no1][add2]/III,C major-C minor
"Beethoven, Ludwig van",Op059 No3,4,20-22,V2/ii-ii6-V2-I6,C major
"Beethoven, Ludwig van",Op059 No3,4,22-24,V2/ii-ii6-V2-I6,C major
"Beethoven, Ludwig van",Op059 No3,4,28-30,vi-ii65-V-I6,C major
"Beethoven, Ludwig van",Op059 No3,4,54-55,V65/ii-ii-V6-I,C major
"Beethoven, Ludwig van",Op059 No3,4,209-211,V65/ii-ii-V7-I,C major
"Beethoven, Ludwig van",Op059 No3,4,211-213,V65/ii-ii-V7-I,C major
"Beethoven, Ludwig van",Op059 No3,4,263-264,V65/ii-ii-V65-I,C major
"Beethoven, Ludwig van",Op059 No3,4,265-266,V65/ii-ii-V65-I,C major
"Beethoven, Ludwig van",Op059 No3,4,336-338,V7/ii-ii6-V7-I6,C minor
"Beethoven, Ludwig van",Op059 No3,4,338-340,V7/ii-ii6-V7-I6,C minor
"Beethoven, Ludwig van",Op059 No3,4,340-342,V7/ii-ii6-V7-I6,C minor
"Beethoven, Ludwig van",Op059 No3,4,342-344,V7/ii-ii6-V7-I6,C minor
"Beethoven, Ludwig van",Op074,1,50-51,V64/ii-ii6-V2-I6,Bb major
"Beethoven, Ludwig van",Op074,1,165-167,VId2/ii-iio/ii-V2/ii-ii6,Eb major
"Beethoven, Ludwig van",Op074,1,166-167,iio/ii-V2/ii-ii6-V2,Eb major
"Beethoven, Ludwig van",Op074,1,166-168,V2/ii-ii6-V2-IV6,Eb major-Bb major
"Beethoven, Ludwig van",Op074,1,193-195,V43/vi-V7/ii-ii-V7,Eb major
"Beethoven, Ludwig van",Op074,1,193-196,V7/ii-ii-V7-I,Eb major
"Beethoven, Ludwig van",Op074,2,16-17,ii6-V2-I6-IV6,Ab major
"Beethoven, Ludwig van",Op074,2,78-79,ii6-V2-I6-IV6,Ab major
"Beethoven, Ludwig van",Op074,2,129-130,ii6-V2-I6-IV6,Ab major
"Beethoven, Ludwig van",Op074,2,134-135,ii64-V65-I-IV,Ab major
"Beethoven, Ludwig van",Op074,3,57-59,i6-iv-V65/III-III,C minor
"Beethoven, Ludwig van",Op074,3,58-59,iv-V65/III-III-VI6,C minor
"Beethoven, Ludwig van",Op074,3,58-60,V65/III-III-VI6-iio,C minor
"Beethoven, Ludwig van",Op074,3,59-60,III-VI6-iio-V65,C minor
"Beethoven, Ludwig van",Op074,3,59-61,VI6-iio-V65-i,C minor
"Beethoven, Ludwig van",Op074,3,61-63,i6-iv-V65/III-III,C minor
"Beethoven, Ludwig van",Op074,3,62-63,iv-V65/III-III-VI6,C minor
"Beethoven, Ludwig van",Op074,3,62-64,V65/III-III-VI6-iio,C minor
"Beethoven, Ludwig van",Op074,3,63-64,III-VI6-iio-V65,C minor
"Beethoven, Ludwig van",Op074,3,63-65,VI6-iio-V65-i,C minor
"Beethoven, Ludwig van",Op074,3,64-65,iio-V65-i-iv6,C minor
"Beethoven, Ludwig van",Op074,3,93-96,ii-V-V-I,G major-C major
"Beethoven, Ludwig van",Op074,3,111-114,ii6-V7-I-i,G major-C minor
"Beethoven, Ludwig van",Op074,3,226-228,i6-iv-V65/III-III,C minor
"Beethoven, Ludwig van",Op074,3,227-228,iv-V65/III-III-VI6,C minor
"Beethoven, Ludwig van",Op074,3,227-229,V65/III-III-VI6-iio,C minor
"Beethoven, Ludwig van",Op074,3,228-229,III-VI6-iio-V65,C minor
"Beethoven, Ludwig van",Op074,3,228-230,VI6-iio-V65-i,C minor
"Beethoven, Ludwig van",Op074,3,230-232,i6-iv-V65/III-III,C minor
"Beethoven, Ludwig van",Op074,3,231-232,iv-V65/III-III-VI6,C minor
"Beethoven, Ludwig van",Op074,3,231-233,V65/III-III-VI6-iio,C minor
"Beethoven, Ludwig van",Op074,3,232-233,III-VI6-iio-V65,C minor
"Beethoven, Ludwig van",Op074,3,262-265,ii-V-I-I,G major-C major
"Beethoven, Ludwig van",Op074,3,403-405,i6-iv-V65/III-III,C minor
"Beethoven, Ludwig van",Op074,3,407-409,i6-iv-V65/III-III,C minor
"Beethoven, Ludwig van",Op074,3,408-409,iv-V65/III-III-VI6,C minor
"Beethoven, Ludwig van",Op074,3,408-410,V65/III-III-VI6-iio7,C minor
"Beethoven, Ludwig van",Op074,3,409-410,III-VI6-iio7-V65,C minor
"Beethoven, Ludwig van",Op074,3,409-411,VI6-iio7-V65-i,C minor
"Beethoven, Ludwig van",Op074,3,410-411,iio7-V65-i-iv6,C minor
"Beethoven, Ludwig van",Op074,4,8-10,V7/vi-V7/ii-V7/V-V7,Eb major
"Beethoven, Ludwig van",Op074,4,9-10,V7/ii-V7/V-V7-I,Eb major
"Beethoven, Ludwig van",Op074,4,28-30,V2/vi-V65/ii-V2/V-V65,Eb major
"Beethoven, Ludwig van",Op074,4,29-30,V65/ii-V2/V-V65-I,Eb major
"Beethoven, Ludwig van",Op074,4,48-50,V/ii-iio64-V7-I,Bb major
"Beethoven, Ludwig van",Op074,4,49-50,iio64-V7-I-IV,Bb major
"Beethoven, Ludwig van",Op074,4,68-70,V7/vi-V2/ii-V65/V-V2,Eb major
"Beethoven, Ludwig van",Op074,4,69-70,V2/ii-V65/V-V2-I6,Eb major
"Beethoven, Ludwig van",Op074,4,108-110,viio6/IV-V7/ii-ii-V7,Eb major
"Beethoven, Ludwig van",Op074,4,109-110,V7/ii-ii-V7-I,Eb major
"Beethoven, Ludwig van",Op095,2,85-86,V64/V-V64-#io7-#ivo43[no3][add4],D major
"Beethoven, Ludwig van",Op095,2,183-185,V7[addb9]-I-viio2/V-viio2,D major
"Beethoven, Ludwig van",Op095,3,143-145,i-viio7/V-viio6-viio43/iv,F minor
"Beethoven, Ludwig van",Op095,3,143-146,viio7/V-viio6-viio43/iv-I,F minor-D major
"Beethoven, Ludwig van",Op127,1,8-10,vi64-ii7-V43-I6[no8][add7],Eb major
"Beethoven, Ludwig van",Op127,1,19-20,ii6-V2-I6-IV,Eb major
"Beethoven, Ludwig van",Op127,1,55-56,V43/V-V65-i-iv,G minor
"Beethoven, Ludwig van",Op127,1,166-168,V43-i6-V2-I6,F minor-Eb major
"Beethoven, Ludwig van",Op127,1,167-168,i6-V2-I6-IV,F minor-Eb major
"Beethoven, Ludwig van",Op127,1,203-204,ii-V64-I-IV,Eb major
"Beethoven, Ludwig van",Op127,4,134-136,V2-V65/V-V-V65/IV,F major-Eb major
"Beethoven, Ludwig van",Op127,4,135-136,V65/V-V-V65/IV-IV,Eb major
"Beethoven, Ludwig van",Op127,4,137-139,iiio-V65/ii-ii-V65,Eb major
"Beethoven, Ludwig van",Op127,4,138-139,V65/ii-ii-V65-I,Eb major
"Beethoven, Ludwig van",Op127,4,138-140,ii-V65-I-V+65/IV,Eb major-Ab major
"Beethoven, Ludwig van",Op127,4,139-140,V65-I-V+65/IV-IV,Eb major-Ab major
"Beethoven, Ludwig van",Op130,1,23-23,V65-V2/IV-IV6-viio,F major
"Beethoven, Ludwig van",Op130,1,67-69,V7/vi-vi-V7/V-V7,Gb major
"Beethoven, Ludwig van",Op130,1,78-79,V2/vi-vi6-V/V-V,Gb major
"Beethoven, Ludwig van",Op130,1,82-83,V6/vi-vi-V6/V-V,Gb major
"Beethoven, Ludwig van",Op130,1,82-83,vi-V6/V-V-I,Gb major
"Beethoven, Ludwig van",Op130,1,82-83,V6/V-V-I-viio/V,Gb major
"Beethoven, Ludwig van",Op130,1,83-83,V-I-viio/V-V/iii,Gb major
"Beethoven, Ludwig van",Op130,1,83-84,I-viio/V-V/iii-V6/vi,Gb major
"Beethoven, Ludwig van",Op130,1,83-84,viio/V-V/iii-V6/vi-vi,Gb major
"Beethoven, Ludwig van",Op130,1,188-190,V7/vi-vi-V7/V-V,Bb major
"Beethoven, Ludwig van",Op130,1,203-203,viio7-V6/vi-vi-V6/V,Bb major
"Beethoven, Ludwig van",Op130,1,203-204,V6/vi-vi-V6/V-V7,Bb major
"Beethoven, Ludwig van",Op130,1,204-204,V[no5][add6]-I-IV6-viio,Bb major
"Beethoven, Ludwig van",Op130,1,204-205,I-IV6-viio-V6/vi,Bb major
"Beethoven, Ludwig van",Op130,1,204-205,IV6-viio-V6/vi-vi,Bb major
"Beethoven, Ludwig van",Op130,2,1-2,i-iv7-VII[add9]-IIId7,Bb minor
"Beethoven, Ludwig van",Op130,2,1-3,iv7-VII[add9]-IIId7-VI[add9],Bb minor
"Beethoven, Ludwig van",Op130,2,4-6,V-i-iv7-VII[add9],Bb minor
"Beethoven, Ludwig van",Op130,2,5-6,i-iv7-VII[add9]-IIId7,Bb minor
"Beethoven, Ludwig van",Op130,2,5-7,iv7-VII[add9]-IIId7-VIM7,Bb minor
"Beethoven, Ludwig van",Op130,2,36-39,V7-ii-V-I,D minor-C major
"Beethoven, Ludwig van",Op130,2,66-67,i-iv7-VII[add9]-IIId7,Bb minor
"Beethoven, Ludwig van",Op130,2,66-68,iv7-VII[add9]-IIId7-VI[add9],Bb minor
"Beethoven, Ludwig van",Op130,2,69-71,V7-i-iv7-VII[add9],Bb minor
"Beethoven, Ludwig van",Op130,2,70-71,i-iv7-VII[add9]-IIId7,Bb minor
"Beethoven, Ludwig van",Op130,2,70-72,iv7-VII[add9]-IIId7-VI,Bb minor
"Beethoven, Ludwig van",Op130,2,74-75,i-iv-VII-III,Bb minor
"Beethoven, Ludwig van",Op130,2,74-76,iv-VII-III-VI,Bb minor
"Beethoven, Ludwig van",Op130,2,77-79,V-i-iv-VII,Bb minor
"Beethoven, Ludwig van",Op130,2,78-79,i-iv-VII-III,Bb minor
"Beethoven, Ludwig van",Op130,2,78-80,iv-VII-III-VI,Bb minor
"Beethoven, Ludwig van",Op130,2,98-99,i-iv-VII-III,Bb minor
"Beethoven, Ludwig van",Op130,2,98-100,iv-VII-III-VI,Bb minor
"Beethoven, Ludwig van",Op130,2,99-100,VII-III-VI-ii6,Bb minor
"Beethoven, Ludwig van",Op130,3,8-9,V6/V-ii-V6-I,Ab major-Db major
"Beethoven, Ludwig van",Op130,3,43-44,V6/V-ii-V6-I,Ab major-Db major
"Beethoven, Ludwig van",Op130,3,68-68,ii65-V-I-IV,Gb major
"Beethoven, Ludwig van",Op130,3,68-69,V-I-IV-vii,Gb major
"Beethoven, Ludwig van",Op130,3,68-69,I-IV-vii-V/vi,Gb major
"Beethoven, Ludwig van",Op130,3,68-69,IV-vii-V/vi-vi,Gb major
"Beethoven, Ludwig van",Op130,3,69-69,vii-V/vi-vi-ii,Gb major
"Beethoven, Ludwig van",Op130,3,70-70,V7-V43/iv-viio7/V-viio43,F minor
"Beethoven, Ludwig van",Op130,3,74-76,V7/vi-V7/ii-V7/V-V7,Db major
"Beethoven, Ludwig van",Op130,3,75-76,V7/ii-V7/V-V7-V7/IV,Db major
"Beethoven, Ludwig van",Op130,3,79-80,V43/ii-ii-V7-I6,Db major
"Beethoven, Ludwig van",Op130,3,82-82,V/ii-ii-V6-I,Db major
"Beethoven, Ludwig van",Op130,3,82-82,ii-V6-I-IV6,Db major
"Beethoven, Ludwig van",Op130,3,82-82,V6-I-IV6-viio,Db major
"Beethoven, Ludwig van",Op130,3,84-84,V6/ii-ii-V6-I,Db major
"Beethoven, Ludwig van",Op130,3,84-84,ii-V6-I-IV6,Db major
"Beethoven, Ludwig van",Op130,4,110-112,vi-ii6-V7-I6,G major
"Beethoven, Ludwig van",Op130,5,1-2,V65/ii-ii[add4]-V-I,Eb major
"Beethoven, Ludwig van",Op130,6,16-18,vi-ii65-V-I,Bb major
"Beethoven, Ludwig van",Op130,6,24-26,ii6-V7-V7/IV-IV,Bb major
"Beethoven, Ludwig van",Op130,6,128-129,iii-V/ii-V/V-V,Ab major
"Beethoven, Ludwig van",Op130,6,128-130,V/ii-V/V-V-I,Ab major
"Beethoven, Ludwig van",Op130,6,129-130,V/V-V-I-IV[add#6],Ab major
"Beethoven, Ludwig van",Op130,6,202-203,iio/v-V65/v-v6-V7,Bb major-Eb major
"Beethoven, Ludwig van",Op130,6,202-204,V65/v-v6-V7-I6,Bb major-Eb major
"Beethoven, Ludwig van",Op130,6,238-240,vi-ii6-V-I,Bb major
"Beethoven, Ludwig van",Op130,6,246-248,ii6-V7-V43/IV-IV,Bb major
"Beethoven, Ludwig van",Op130,6,259-262,V7/V-V7-V43/IV-IV6,Bb major
"Beethoven, Ludwig van",Op130,6,343-346,V43/vi-vi-V7/V-v,Bb major
"Beethoven, Ludwig van",Op130,6,443-446,V/ii-ii-V7-I,Bb major
"Beethoven, Ludwig van",Op130,6,444-447,ii-V7-I-IV,Bb major
"Beethoven, Ludwig van",Op130,6,469-470,V7-I-I-IV,Bb major-Eb major
"Beethoven, Ludwig van",Op130,6,479-480,vi-vi-ii-V,Bb major-Eb major
"Beethoven, Ludwig van",Op130,6,479-481,vi-ii-V-I,Eb major
"Beethoven, Ludwig van",Op130,6,480-481,ii-V-I-IV,Eb major
"Beethoven, Ludwig van",Op131,1,107-108,V2/bII-bII6-V2-i6,C# minor
"Beethoven, Ludwig van",Op131,1,107-108,bII6-V2-i6-V2/vii,C# minor
"Beethoven, Ludwig van",Op131,6,23-24,V7/III-III-VI-bII6[add9],G# minor
"Beethoven, Ludwig van",Op131,7,123-125,vi43-ii-V2[add9]-I6,D major
"Beethoven, Ludwig van",Op131,7,130-132,vi43-ii-V7-I,D major
"Beethoven, Ludwig van",Op131,7,208-209,V43/ii-ii6-V43-I6,D major
"Beethoven, Ludwig van",Op131,7,208-209,ii6-V43-I6-IV,D major
"Beethoven, Ludwig van",Op131,7,299-301,VI-iio65-V7-i,C# minor
"Beethoven, Ludwig van",Op132,1,43-44,V43-i-V7/V-V7,D minor-F major
"Beethoven, Ludwig van",Op132,2,41-42,V65/ii-ii-V7-I,F major
"Beethoven, Ludwig van",Op132,2,41-42,ii-V7-I-V65/bVII,F major
"Beethoven, Ludwig van",Op132,2,41-42,V7-I-V65/bVII-viio,F major
"Beethoven, Ludwig van",Op132,2,42-43,I-V65/bVII-viio-V65/vi,F major
"Beethoven, Ludwig van",Op132,2,42-43,V65/bVII-viio-V65/vi-vi,F major
"Beethoven, Ludwig van",Op132,2,42-43,viio-V65/vi-vi-V65/V,F major
"Beethoven, Ludwig van",Op132,2,43-44,V65/vi-vi-V65/V-V,F major
"Beethoven, Ludwig van",Op132,2,43-44,vi-V65/V-V-IV6[add7],F major-C major
"Beethoven, Ludwig van",Op132,5,48-49,ii-V7-I-IV,G major
"Beethoven, Ludwig van",Op132,5,137-138,vi6-V/V-V6-V2/IV,C major
"Beethoven, Ludwig van",Op132,5,137-138,V/V-V6-V2/IV-IV6,C major
"Beethoven, Ludwig van",Op132,5,169-171,V43-i-iv43-V6[no1][add2]/III,D minor
"Beethoven, Ludwig van",Op132,5,333-336,vi-ii-V-I,A major
"Beethoven, Ludwig van",Op132,5,382-385,vi-ii-V7-I,A major
"Beethoven, Ludwig van",Op135,1,44-44,V7-I-IVM7-IV/IV,C major
"Beethoven, Ludwig van",Op135,1,44-45,I-IVM7-IV/IV-V43/vi,C major
"Beethoven, Ludwig van",Op135,1,44-45,IVM7-IV/IV-V43/vi-vi,C major
"Beethoven, Ludwig van",Op135,1,44-45,IV/IV-V43/vi-vi-V7/V,C major
"Beethoven, Ludwig van",Op135,1,45-45,V43/vi-vi-V7/V-V,C major
"Beethoven, Ludwig van",Op135,1,45-46,vi-V7/V-V-i6,C major
"Beethoven, Ludwig van",Op135,1,58-60,V2/ii-ii6-V7-I,C major
"Beethoven, Ludwig van",Op135,1,145-146,VII-V43/vi-vi-V7/V,F major
"Beethoven, Ludwig van",Op135,1,146-146,V43/vi-vi-V7/V-V,F major
"Beethoven, Ludwig van",Op135,1,159-161,V2/ii-ii6-V7-I,F major
"Beethoven, Ludwig van",Op135,3,8-9,V6/ii-ii-V65-I,Db major
"Beethoven, Ludwig van",Op135,3,47-48,V65/vi-V2/ii-V65/V-V2,Db major
"Beethoven, Ludwig van",Op135,4,142-143,iv6-viio2-III6-VI6[no1][add2][add7],F minor
"Beethoven, Ludwig van",Op135,4,260-262,vi2-ii65-V-I,F major
"Beethoven, Ludwig van",Op135,4,268-270,vi2-ii65-V-I[add2],F major
"Brahms, Johannes",Op51 No1,1,58-59,iii7-vi7-ii-V7,Eb major
"Brahms, Johannes",Op51 No1,1,58-59,vi7-ii-V7-I,Eb major
"Brahms, Johannes",Op51 No1,1,58-59,ii-V7-I-IV,Eb major
"Brahms, Johannes",Op51 No1,1,199-200,iii7-vi7-ii-V7,C major
"Brahms, Johannes",Op51 No1,1,199-200,vi7-ii-V7-I,C major
"Brahms, Johannes",Op51 No1,1,199-200,ii-V7-I-IV,C major
"Brahms, Johannes",Op51 No1,2,89-90,V-I-iv-iii,Ab major-E major
"Brahms, Johannes",Op51 No1,3,47-50,V9-V9-V9-I,C major-F major-Bb major
"Haydn, Franz Joseph",Op20 No1,1,14-16,vi-V7/V-V-I6,Eb major
"Haydn, Franz Joseph",Op20 No1,1,65-67,V7/V-v-V7/IV-IV64,Eb major
"Haydn, Franz Joseph",Op20 No1,1,80-81,vi7-ii-V7-I7,Eb major
"Haydn, Franz Joseph",Op20 No1,1,80-81,ii-V7-I7-IV7,Eb major
"Haydn, Franz Joseph",Op20 No1,1,81-81,V7-I7-IV7-viio,Eb major
"Haydn, Franz Joseph",Op20 No1,1,81-82,I7-IV7-viio-iii7,Eb major
"Haydn, Franz Joseph",Op20 No1,1,81-82,IV7-viio-iii7-vi7,Eb major
"Haydn, Franz Joseph",Op20 No1,1,81-82,viio-iii7-vi7-V/V,Eb major
"Haydn, Franz Joseph",Op20 No1,1,82-83,iii7-vi7-V/V-V,Eb major
"Haydn, Franz Joseph",Op20 No1,1,86-89,V2/ii-ii6-V2-I6,Eb major
"Haydn, Franz Joseph",Op20 No1,1,101-102,ii43-V-I6-IV,Eb major
