COMPOSER	COLLECTION	MOVEMENT	MEASURE (START)	FIGURE(S)	KEY
Beethoven, Ludwig van	Op131	1	14	bII+	C# minor
Beethoven, Ludwig van	Op131	1	17	bII+6	C# minor
Beethoven, Ludwig van	Op131	1	27	I+6	E major
Beethoven, Ludwig van	Op131	1	94	III+	F# minor
Beethoven, Ludwig van	Op131	2	21	I+6	D major
Beethoven, Ludwig van	Op131	2	22	#iv7	D major
Beethoven, Ludwig van	Op131	2	28	I+6	D major
Beethoven, Ludwig van	Op131	2	168	IV+	D major
Beethoven, Ludwig van	Op131	4	203	IV+6/4	A major
Beethoven, Ludwig van	Op131	4	204	IV+6	A major
Beethoven, Ludwig van	Op131	4	212	V+/ii	A major
Beethoven, Ludwig van	Op131	4	267	V+/ii	A major
Beethoven, Ludwig van	Op131	4	269	V+/ii	A major
Beethoven, Ludwig van	Op131	7	323	iv6/5	C# major
Beethoven, Ludwig van	Op132	1	228	I+6	A major
Beethoven, Ludwig van	Op132	1	242	iv7	A major
Beethoven, Ludwig van	Op132	2	14	V+6	A major
Beethoven, Ludwig van	Op132	2	18	V+/IV	E major
Beethoven, Ludwig van	Op132	2	53	I+6	C major
Beethoven, Ludwig van	Op132	2	89	V+6/IV	A major
Beethoven, Ludwig van	Op132	3	76	I+	D major
Beethoven, Ludwig van	Op132	3	160	I+	D major
Beethoven, Ludwig van	Op132	5	262	V+6	C major
Beethoven, Ludwig van	Op135	1	36	VII+/vi	C major
Beethoven, Ludwig van	Op135	1	134	V+/vi	F major
Beethoven, Ludwig van	Op135	1	154	V+/vi	F major
Beethoven, Ludwig van	Op135	4	166	III+	F minor
Beethoven, Ludwig van	Op135	4	166	III+6	F minor
Beethoven, Ludwig van	Op135	4	167	III+6	F minor
Beethoven, Ludwig van	Op135	4	168	VI+7	F minor
Beethoven, Ludwig van	Op135	4	169	VI+7	F minor
Beethoven, Ludwig van	Op135	4	249	I+6/4	F major
Beethoven, Ludwig van	Op135	4	251	IV+6/4	F major
Beethoven, Ludwig van	Op18 No2	2	75	V+6	G major
Beethoven, Ludwig van	Op18 No2	3	33	I+6	G major
Beethoven, Ludwig van	Op18 No2	3	37	I+6	G major
Beethoven, Ludwig van	Op18 No2	4	307	vi7	G minor
Beethoven, Ludwig van	Op18 No3	1	251	I+6	Eb major
Beethoven, Ludwig van	Op18 No3	1	252	I+	Eb major
Beethoven, Ludwig van	Op18 No3	3	2	I+	D major
Beethoven, Ludwig van	Op18 No3	3	15	I+	G major
Beethoven, Ludwig van	Op18 No3	3	18	V+6	G major
Beethoven, Ludwig van	Op18 No3	3	24	I+6	D major
Beethoven, Ludwig van	Op18 No3	3	25	I+6	D major
Beethoven, Ludwig van	Op18 No3	3	103	I+	D major
Beethoven, Ludwig van	Op18 No3	3	111	I+	D major
Beethoven, Ludwig van	Op18 No3	3	123	I+	G major
Beethoven, Ludwig van	Op18 No3	3	126	V+6	G major
Beethoven, Ludwig van	Op18 No3	3	132	I+6	D major
Beethoven, Ludwig van	Op18 No3	3	133	I+6	D major
Beethoven, Ludwig van	Op18 No3	4	335	V+6	D major
Beethoven, Ludwig van	Op18 No4	1	59	IV+	Eb major
Beethoven, Ludwig van	Op18 No4	1	184	IV+	C major
Beethoven, Ludwig van	Op18 No4	4	42	I+6	Ab major
Beethoven, Ludwig van	Op18 No6	3	14	IV+6	F major
Beethoven, Ludwig van	Op18 No6	3	32	I+	Bb major
Beethoven, Ludwig van	Op18 No6	3	33	I+	Bb major
Beethoven, Ludwig van	Op59 No1	4	174	V+	Bb major
Beethoven, Ludwig van	Op59 No1	4	175	V+	Bb major
Beethoven, Ludwig van	Op59 No1	4	175	V+	Bb major
Beethoven, Ludwig van	Op59 No1	4	176	V+	Bb major
Beethoven, Ludwig van	Op59 No1	4	176	V+	Bb major
Beethoven, Ludwig van	Op59 No3	2	137	#vi7	A minor
Beethoven, Ludwig van	Op59 No3	4	347	I+	C minor
Beethoven, Ludwig van	Op59 No3	4	419	vi7	C minor
Beethoven, Ludwig van	Op74	2	127	IV+	Ab minor
Beethoven, Ludwig van	Op74	2	145	IV+	Ab major
Beethoven, Ludwig van	Op74	4	141	I+6	Eb major
Beethoven, Ludwig van	Op95	1	41	I+	Db major
Beethoven, Ludwig van	Op95	1	42	I+	Db major
Beethoven, Ludwig van	Op95	1	52	I+	Db major
Beethoven, Ludwig van	Op95	1	53	I+	Db major
Beethoven, Ludwig van	Op95	4	137	III+	F major
Beethoven, Ludwig van	Op95	4	139	III+	F major
Haydn, Franz Joseph	Op20 No2	2	46	I+6	Bb major
Haydn, Franz Joseph	Op20 No2	3	58	iv65	C major
Haydn, Franz Joseph	Op20 No2	4	29	IV+64	C major
Haydn, Franz Joseph	Op20 No2	4	39	I+	C major
Haydn, Franz Joseph	Op20 No2	4	54	III+6	D minor
Haydn, Franz Joseph	Op20 No3	1	70	V+6/IV	Bb major
Haydn, Franz Joseph	Op20 No3	2	66	I+	Eb major
Haydn, Franz Joseph	Op20 No4	2	99	iii7	D minor
Haydn, Franz Joseph	Op20 No4	4	8	III+64/i	D major
Haydn, Franz Joseph	Op20 No4	4	9	III+64/i	D major
Haydn, Franz Joseph	Op20 No4	4	33	IV+	A major
Haydn, Franz Joseph	Op20 No4	4	34	V+	A major
Haydn, Franz Joseph	Op20 No4	4	50	III+64	B minor
Haydn, Franz Joseph	Op20 No4	4	88	III+64/i	D major
Haydn, Franz Joseph	Op20 No4	4	89	III+64/i	D major
Haydn, Franz Joseph	Op20 No4	4	110	IV+	D major
Haydn, Franz Joseph	Op20 No4	4	111	V+	D major
Haydn, Franz Joseph	Op20 No5	2	47	III+	F minor
Haydn, Franz Joseph	Op20 No6	1	31	iv7	E major
Haydn, Franz Joseph	Op20 No6	2	16	I+	E major
Haydn, Franz Joseph	Op20 No6	2	26	V+6	E major
Haydn, Franz Joseph	Op20 No6	2	43	I+	E major
Haydn, Franz Joseph	Op20 No6	2	65	I+6	E major
Haydn, Franz Joseph	Op20 No6	2	66	IV+	E major
Haydn, Franz Joseph	Op20 No6	2	66	II+6	E major
Haydn, Franz Joseph	Op20 No6	2	67	V+	E major
Haydn, Franz Joseph	Op20 No6	2	73	i2	E major
Haydn, Franz Joseph	Op20 No6	3	24	I+6	A major
