mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
138	138	0	0	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
138	138	1/4	1/4	3/4	4	1		VI(2)	f	i		VI(2)	VI			2				M	1	1	-2, 0, -3		-4	-2
138	138	1/2	1/2	3/4	4	1		VI7	f	i		VI7	VI		7					Mm7	1	1	-4, 0, -3, -6		-4	-4
139	139	0	0	3/4	4	1		V(64)	f	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
139	139	1/2	1/2	3/4	4	1		V7	f	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
140	140	0	0	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
141	141	0	0	3/4	4	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
141	141	3/16	3/16	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
143	143	1/4	1/4	3/4	4	1		viio7/V	f	i		viio7/V	vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
144	144	0	0	3/4	4	1		#viio6	f	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
145	145	0	0	3/4	4	1		#viio43/iv	f	i		#viio43/iv	#vii	o	43		iv			o7	1	1	-2, -5, 4, 1		4	-2
146	146	0	0	3/4	4	1		#VI.I	f	#VI		I	I							M	1	0	0, 4, 1		0	0
148	148	0	0	3/4	4	1		V2/IV	f	#VI		V2/IV	V		2		IV			Mm7	1	0	-2, 0, 4, 1		0	-2
149	149	0	0	3/4	4	1		IV6	f	#VI		IV6	IV		6					M	1	0	3, 0, -1		-1	3
150	150	0	0	3/4	4	1		#viio65/ii	f	#VI		#viio65/ii	#vii	o	65		ii			o7	1	0	4, 1, -2, 7		7	4
151	151	0	0	3/4	4	1		ii6	f	#VI		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
152	152	0	0	3/4	4	1		V(64)	f	#VI		V(64)	V			64				M	1	0	1, 0, 4		1	1
153	153	0	0	3/4	4	1		V7	f	#VI		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
154	154	0	0	3/4	4	1		I\\	f	#VI		I	I						\\	M	1	0	0, 4, 1		0	0
154	154	1/2	1/2	3/4	4	1		IV	f	#VI		IV	IV							M	1	0	-1, 3, 0		-1	-1
155	155	0	0	3/4	4	1		I	f	#VI		I	I							M	1	0	0, 4, 1		0	0
155	155	1/4	1/4	3/4	4	1		ii	f	#VI		ii	ii							m	1	0	2, -1, 3		2	2
156	156	0	0	3/4	4	1		I	f	#VI		I	I							M	1	0	0, 4, 1		0	0
156	156	1/2	1/2	3/4	4	1		ii6	f	#VI		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
157	157	1/4	1/4	3/4	4	1		viio6	f	#VI		viio6	vii	o	6					o	1	0	2, -1, 5		5	2
157	157	1/2	1/2	3/4	4	1		I	f	#VI		I	I							M	1	0	0, 4, 1		0	0
160	160	0	0	3/4	4	1		V2/IV	f	#VI		V2/IV	V		2		IV			Mm7	1	0	-2, 0, 4, 1		0	-2
161	161	0	0	3/4	4	1		IV6	f	#VI		IV6	IV		6					M	1	0	3, 0, -1		-1	3
162	162	0	0	3/4	4	1		viio65/IV	f	#VI		viio65/IV	vii	o	65		IV			o7	1	0	1, -2, -5, 4		4	1
163	163	0	0	3/4	4	1		v.#viio43	f	v		#viio43	#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
164	164	0	0	3/4	4	1		V65	f	v		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
165	165	0	0	3/4	4	1		i	f	v		i	i							m	1	1	0, -3, 1		0	0
166	166	1/2	1/2	3/4	4	1		iio	f	v		iio	ii	o						o	1	1	2, -1, -4		2	2
167	167	1/4	1/4	3/4	4	1		V/IV	f	v		V/IV	V				IV			M	1	1	0, 4, 1		0	0
168	168	0	0	3/4	4	1		V2/IV	f	v		V2/IV	V		2		IV			Mm7	1	1	-2, 0, 4, 1		0	-2
171	171	0	0	3/4	4	1		IV6	f	v		IV6	IV		6					M	1	1	3, 0, -1		-1	3
172	172	0	0	3/4	4	1		#viio65/ii	f	v		#viio65/ii	#vii	o	65		ii			o7	1	1	4, 1, -2, 7		7	4
173	173	0	0	3/4	4	1		ii6	f	v		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
174	174	0	0	3/4	4	1		V(64)	f	v		V(64)	V			64				M	1	1	1, 0, -3		1	1
175	175	0	0	3/4	4	1		V7	f	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
176	176	0	0	3/4	4	1		i.V[V	f	i	V	V	V							M	1	1	1, 5, 2		1	1
176	176	1/2	1/2	3/4	4	1		i64	f	i	V	i64	i		64					m	1	1	1, 0, -3		0	1
177	177	1/2	1/2	3/4	4	1		V	f	i	V	V	V							M	1	1	1, 5, 2		1	1
178	178	0	0	3/4	4	1		V]	f	i	V	V	V							M	1	1	1, 5, 2		1	1
178	178	1/4	1/4	3/4	4	1		V7	f	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
178	178	1/2	1/2	3/4	4	1		i64	f	i		i64	i		64					m	1	1	1, 0, -3		0	1
179	179	1/2	1/2	3/4	4	1		V7	f	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
180	180	0	0	3/4	4	1		V(9)	f	i		V(9)	V			9				M	1	1	1, 5, 2	-4	1	1
180	180	1/4	1/4	3/4	4	1		V	f	i		V	V							M	1	1	1, 5, 2		1	1
180	180	1/2	1/2	3/4	4	1		V7	f	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
181	181	0	0	3/4	4	1		ii6	f	i		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
181	181	1/4	1/4	3/4	4	1		iio(2)	f	i		iio(2)	ii	o		2				o	1	1	-3, -1, -4		2	-3
181	181	1/2	1/2	3/4	4	1		iio	f	i		iio	ii	o						o	1	1	2, -1, -4		2	2
182	182	0	0	3/4	4	1		V/V	f	i		V/V	V				V			M	1	1	2, 6, 3		2	2
182	182	1/4	1/4	3/4	4	1		V2/V	f	i		V2/V	V		2		V			Mm7	1	1	0, 2, 6, 3		2	0
182	182	1/2	1/2	3/4	4	1		V6	f	i		V6	V		6					M	1	1	5, 2, 1		1	5
183	183	1/4	1/4	3/4	4	1		V(9)	f	i		V(9)	V			9				M	1	1	1, 5, 2	-4	1	1
183	183	1/2	1/2	3/4	4	1		V	f	i		V	V							M	1	1	1, 5, 2		1	1
184	184	0	0	3/4	4	1		i[i64	f	i	i	i64	i		64					m	1	1	1, 0, -3		0	1
184	184	1/4	1/4	3/4	4	1		V7	f	i	i	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
184	184	5/8	5/8	3/4	4	1		i64	f	i	i	i64	i		64					m	1	1	1, 0, -3		0	1
185	185	0	0	3/4	4	1		#vi%2	f	i	i	#vi%2	#vi	%	2					%7	1	1	1, 3, 0, -3		3	1
185	185	1/4	1/4	3/4	4	1		V7	f	i	i	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
185	185	5/8	5/8	3/4	4	1		i64]	f	i	i	i64	i		64					m	1	1	1, 0, -3		0	1
186	186	0	0	3/4	4	1		#viio43	f	i		#viio43	#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
186	186	1/4	1/4	3/4	4	1		i6(72)	f	i		i6(72)	i		6	72				m	1	1	-3, 1, 2, -2		0	-3
186	186	7/16	7/16	3/4	4	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
186	186	5/8	5/8	3/4	4	1		iio	f	i		iio	ii	o						o	1	1	2, -1, -4		2	2
187	187	1/4	1/4	3/4	4	1		i(94)	f	i		i(94)	i			94				m	1	1	0, -1, 1	2	0	0
187	187	7/16	7/16	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
187	187	5/8	5/8	3/4	4	1		#viio7	f	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
188	188	1/4	1/4	3/4	4	1		i(#72)	f	i		i(#72)	i			#72				m	1	1	2, -3, 1	5	0	2
188	188	1/2	1/2	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
188	188	5/8	5/8	3/4	4	1		iio	f	i		iio	ii	o						o	1	1	2, -1, -4		2	2
189	189	1/4	1/4	3/4	4	1		i6(94)	f	i		i6(94)	i		6	94				m	1	1	-1, 1, 0	2	0	-1
189	189	1/2	1/2	3/4	4	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
189	189	5/8	5/8	3/4	4	1		#viio43	f	i		#viio43	#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
190	190	0	0	3/4	4	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
190	190	1/4	1/4	3/4	4	1		iio(97)	f	i		iio(97)	ii	o		97				o	1	1	2, -1, -4	-3, 0	2	2
190	190	7/16	7/16	3/4	4	1		iio	f	i		iio	ii	o						o	1	1	2, -1, -4		2	2
190	190	5/8	5/8	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
191	191	0	0	3/4	4	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
191	191	3/16	3/16	3/4	4	1		#vi%43	f	i		#vi%43	#vi	%	43					%7	1	1	-3, 1, 3, 0		3	-3
191	191	1/4	1/4	3/4	4	1		V43(#9)	f	i		V43(#9)	V		43	#9				Mm7	1	1	2, -1, 1, 5	3	1	2
191	191	7/16	7/16	3/4	4	1		V43	f	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
191	191	5/8	5/8	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
192	192	0	0	3/4	4	1		VI	f	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
193	193	0	0	3/4	4	1		bII	f	i		bII	bII							M	1	1	-5, -1, -4		-5	-5
193	193	1/4	1/4	3/4	4	1		bII(64)	f	i		bII(64)	bII			64				M	1	1	-5, 1, -2		-5	-5
193	193	5/8	5/8	3/4	4	1		bII	f	i		bII	bII							M	1	1	-5, -1, -4		-5	-5
194	194	0	0	3/4	4	1		#viio	f	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
194	194	3/16	3/16	3/4	4	1		V7	f	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
194	194	1/4	1/4	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
194	194	11/16	11/16	3/4	4	1		V	f	i		V	V							M	1	1	1, 5, 2		1	1
196	196	1/4	1/4	3/4	4	1		V[#viio6	f	i	V	#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
196	196	5/8	5/8	3/4	4	1		i	f	i	V	i	i							m	1	1	0, -3, 1		0	0
197	197	1/4	1/4	3/4	4	1		#viio64	f	i	V	#viio64	#vii	o	64					o	1	1	-1, 5, 2		5	-1
197	197	5/8	5/8	3/4	4	1		i6]	f	i	V	i6	i		6					m	1	1	-3, 1, 0		0	-3
198	198	0	0	3/4	4	1		iv	f	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
199	199	0	0	3/4	4	1		#viio65	f	i		#viio65	#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
199	199	1/4	1/4	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
200	200	0	0	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
200	200	1/4	1/4	3/4	4	1		i2	f	i		i2	i		2					mm7	1	1	-2, 0, -3, 1		0	-2
200	200	1/2	1/2	3/4	4	1		V(964)	f	i		V(964)	V			964				M	1	1	1, 0, -3	-4	1	1
201	201	0	0	3/4	4	1		V(64)	f	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
201	201	1/2	1/2	3/4	4	1		V7	f	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
202	202	0	0	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
202	202	1/4	1/4	3/4	4	1		i2	f	i		i2	i		2					mm7	1	1	-2, 0, -3, 1		0	-2
202	202	1/2	1/2	3/4	4	1		VI7	f	i		VI7	VI		7					Mm7	1	1	-4, 0, -3, -6		-4	-4
203	203	0	0	3/4	4	1		V(64)	f	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
203	203	1/2	1/2	3/4	4	1		V7	f	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
204	204	0	0	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
206	206	1/2	1/2	3/4	4	1		V	f	i		V	V							M	1	1	1, 5, 2		1	1
207	207	0	0	3/4	4	1		i\\	f	i		i	i						\\	m	1	1	0, -3, 1		0	0
