key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
E- major	[0.034, 0.0, 0.085, 0.305, 0.0, 0.068, 0.0, 0.136, 0.136, 0.0, 0.237, 0.0]	0.0	16.0	16.0	0	4	4
c minor	[0.286, 0.0, 0.0, 0.429, 0.0, 0.0, 0.0, 0.143, 0.0, 0.0, 0.0, 0.143]	16.0	23.0	1.0	4	6	2
E- major	[0.013, 0.0, 0.051, 0.329, 0.0, 0.0, 0.051, 0.127, 0.051, 0.051, 0.278, 0.051]	23.0	32.0	2.0	6	8	2
