key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
A major	[0.0, 0.719, 0.438, 0.0, 0.656, 0.0, 0.188, 0.0, 0.25, 1.0, 0.0, 0.188]	0.0	16.0	16.0	0	8	8
E major	[0.0, 0.556, 0.0, 0.111, 1.0, 0.0, 0.111, 0.111, 0.667, 0.0, 0.444, 0.667]	16.0	20.5	0.5	8	11	3
f# minor	[0.0, 0.444, 0.556, 0.0, 0.0, 0.444, 0.778, 0.0, 1.0, 0.0, 0.0, 0.778]	20.5	24.0	1.0	11	12	1
A major	[0.0, 0.5, 0.334, 0.0, 0.685, 0.037, 0.037, 0.185, 0.185, 1.0, 0.0, 0.21]	24.0	34.0	2.0	12	18	6
