COMPOSER,COLLECTION,MOVEMENT,MEASURE,FIGURE,KEY
"Brahms, Johannes","Ein deutsches Requiem, Op. 45",1,11,Ger6/5,F major
"Brahms, Johannes","Ein deutsches Requiem, Op. 45",1,75,Ger6/5,F major
"Brahms, Johannes","Ein deutsches Requiem, Op. 45",1,101,Ger6/5,F major
"Haydn, Franz Joseph",Symphony 104,1,172,Ger65,B minor
"Haydn, Franz Joseph",Symphony 104,1,173,Ger65,B minor
