COMPOSER	COLLECTION	MOVEMENT	MEASURE (START)	FIGURE(S)	KEY
Haydn, Franz Joseph	Symphony 104	1	172	Ger65	B minor
Haydn, Franz Joseph	Symphony 104	1	173	Ger65	B minor
