key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
g minor	[0.095, 0.011, 0.251, 0.171, 0.0, 0.044, 0.065, 0.149, 0.036, 0.08, 0.098, 0.0]	0.0	36.5	36.5	0	13	13
B- major	[0.083, 0.0, 0.333, 0.083, 0.0, 0.292, 0.0, 0.0, 0.0, 0.042, 0.167, 0.0]	36.5	39.5	3.0	13	14	1
g minor	[0.011, 0.063, 0.221, 0.0, 0.042, 0.126, 0.063, 0.116, 0.095, 0.074, 0.147, 0.042]	39.5	48.5	9.0	14	17	3
F major	[0.254, 0.048, 0.006, 0.0, 0.075, 0.143, 0.096, 0.119, 0.012, 0.078, 0.158, 0.012]	48.5	66.5	18.0	17	23	6
E- major	[0.031, 0.0, 0.051, 0.369, 0.0, 0.031, 0.108, 0.077, 0.077, 0.036, 0.159, 0.062]	66.5	78.5	12.0	23	27	4
g minor	[0.014, 0.014, 0.268, 0.174, 0.0, 0.0, 0.174, 0.217, 0.0, 0.116, 0.022, 0.0]	78.5	90.5	12.0	27	31	4
G major	[0.121, 0.0, 0.187, 0.044, 0.066, 0.0, 0.033, 0.33, 0.0, 0.011, 0.0, 0.209]	90.5	102.5	12.0	31	34	3
