0,3.0,f,1,m,0
3.0,4.0,f,4,m,1
4.0,5.0,f,4,m,0
5.0,8.5,f,1,m,0
8.5,9.0,f,1,m,1
9.0,10.0,f,7,m,1
10.0,10.5,f,2,m7,1
10.5,11.0,f,4,m,1
11.0,11.5,f,7/5,d7,1
11.5,13.0,f,7/5,d7,0
13.0,16.5,f,5,M,0
16.5,17.0,f,1,m,0
17.0,21.0,f,5,D7,0
21.0,21.5,f,5,m,0
21.5,23.0,f,5,D7,0
23.0,23.5,f,5,d7,0
23.5,25.0,f,7,d7,0
25.0,26.0,f,1,m,0
26.0,27.0,f,4,m,0
27.0,28.0,f,1,m,0
28.0,29.0,f,5,D7,0
29.0,32.5,f,1,m,0
32.5,33.0,f,1,m,1
