mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
42	41	1/4	1/4	2/4	2	1	ii65	C	V		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
43	42	0	0	2/4	2	1	I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
43	42	1/4	1/4	2/4	2	1	IV6	C	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
44	43	0	0	2/4	2	1	V(64)	C	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
44	43	1/4	1/4	2/4	2	1	ii65	C	V		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
45	44	0	0	2/4	2	1	I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
45	44	1/4	1/4	2/4	2	1	ii6	C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
46	45	0	0	2/4	2	1	V(64)	C	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
46	45	1/4	1/4	2/4	2	1	V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
47	46	0	0	2/4	2	1	I}{	C	V		I		I						}{	M	0	0	0, 4, 1		0	0
48	47	0	0	2/4	2	1	viio6/V	C	V		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
48	47	1/4	1/4	2/4	2	1	viio	C	V		viio		vii	o						o	0	0	5, 2, -1		5	5
48	47	3/8	3/8	2/4	2	1	I	C	V		I		I							M	0	0	0, 4, 1		0	0
49	48	0	0	2/4	2	1	ii6	C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
50	49	0	0	2/4	2	1	V(64)	C	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
50	49	1/4	1/4	2/4	2	1	V	C	V		V		V							M	0	0	1, 5, 2		1	1
51	50	0	0	2/4	2	1	I}{	C	V		I		I						}{	M	0	0	0, 4, 1		0	0
52	51	0	0	2/4	2	1	viio6/V	C	V		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
52	51	1/4	1/4	2/4	2	1	viio	C	V		viio		vii	o						o	0	0	5, 2, -1		5	5
52	51	3/8	3/8	2/4	2	1	I	C	V		I		I							M	0	0	0, 4, 1		0	0
53	52	0	0	2/4	2	1	ii6	C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
54	53	0	0	2/4	2	1	V(64)	C	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
54	53	1/4	1/4	2/4	2	1	V	C	V		V		V							M	0	0	1, 5, 2		1	1
55	54	0	0	2/4	2	1	I}	C	V		I		I						}	M	0	0	0, 4, 1		0	0
55	54	1/4	1/4	2/4	2	1	V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
56	55	0	0	2/4	2	1	I	C	V		I		I							M	0	0	0, 4, 1		0	0
56	55	1/4	1/4	2/4	2	1	V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
57	56	0	0	2/4	2	1	I	C	V		I		I							M	0	0	0, 4, 1		0	0
58	56	0	3/8	2/4	2	1	{	C	V										{		0	0				
60	58	0	0	2/4	2	1	I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
60	58	1/4	1/4	2/4	2	1	vii%7/V	C	V		vii%7/V		vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
60	58	3/8	3/8	2/4	2	1	V	C	V		V		V							M	0	0	1, 5, 2		1	1
61	59	0	0	2/4	2	1	iii6	C	V		iii6		iii		6					m	0	0	1, 5, 4		4	1
62	60	0	0	2/4	2	1	vi6	C	V		vi6		vi		6					m	0	0	0, 4, 3		3	0
62	60	1/4	1/4	2/4	2	1	#viio7/iii	C	V		#viio7/iii		#vii	o	7		iii			o7	0	0	9, 6, 3, 0		9	9
62	60	3/8	3/8	2/4	2	1	iii	C	V		iii		iii							m	0	0	4, 1, 5		4	4
63	61	0	0	2/4	2	1	V65/IV	C	V		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
63	61	1/4	1/4	2/4	2	1	IV	C	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
64	62	0	0	2/4	2	1	vi.i	C	vi		i		i							m	0	1	0, -3, 1		0	0
64	62	3/8	3/8	2/4	2	1	V}{	C	vi		V		V						}{	M	0	1	1, 5, 2		1	1
66	64	0	0	2/4	2	1	i	C	vi		i		i							m	0	1	0, -3, 1		0	0
66	64	1/4	1/4	2/4	2	1	#viio43/v	C	vi		#viio43/v		#vii	o	43		v			o7	0	1	0, -3, 6, 3		6	0
66	64	3/8	3/8	2/4	2	1	v6	C	vi		v6		v		6					m	0	1	-2, 2, 1		1	-2
67	65	0	0	2/4	2	1	III	C	vi		III		III							M	0	1	-3, 1, -2		-3	-3
68	66	0	0	2/4	2	1	VI	C	vi		VI		VI							M	0	1	-4, 0, -3		-4	-4
68	66	1/4	1/4	2/4	2	1	vii%43/III	C	vi		vii%43/III		vii	%	43		III			%7	0	1	-4, 0, 2, -1		2	-4
68	66	3/8	3/8	2/4	2	1	III6	C	vi		III6		III		6					M	0	1	1, -2, -3		-3	1
69	67	0	0	2/4	2	1	i	C	vi		i		i							m	0	1	0, -3, 1		0	0
70	68	0	0	2/4	2	1	iv	C	vi		iv		iv							m	0	1	-1, -4, 0		-1	-1
70	68	1/4	1/4	2/4	2	1	#viio43	C	vi		#viio43		#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
70	68	3/8	3/8	2/4	2	1	i6	C	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
71	69	0	0	2/4	2	1	It6	C	vi		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
72	70	0	0	2/4	2	1	V	C	vi		V		V							M	0	1	1, 5, 2		1	1
73	71	0	0	2/4	2	1	It6	C	vi		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
74	72	0	0	2/4	2	1	V[V}	C	vi	V	V		V						}	M	0	1	1, 5, 2		1	1
74	72	1/8	1/8	2/4	2	1	i	C	vi	V	i		i							m	0	1	0, -3, 1		0	0
74	72	1/4	1/4	2/4	2	1	V	C	vi	V	V		V							M	0	1	1, 5, 2		1	1
74	72	3/8	3/8	2/4	2	1	i	C	vi	V	i		i							m	0	1	0, -3, 1		0	0
75	73	0	0	2/4	2	1	V	C	vi	V	V		V							M	0	1	1, 5, 2		1	1
75	73	1/8	1/8	2/4	2	1	i	C	vi	V	i		i							m	0	1	0, -3, 1		0	0
75	73	1/4	1/4	2/4	2	1	V	C	vi	V	V		V							M	0	1	1, 5, 2		1	1
75	73	3/8	3/8	2/4	2	1	i	C	vi	V	i		i							m	0	1	0, -3, 1		0	0
76	74	0	0	2/4	2	1	V	C	vi	V	V		V							M	0	1	1, 5, 2		1	1
76	74	1/8	1/8	2/4	2	1	i	C	vi	V	i		i							m	0	1	0, -3, 1		0	0
76	74	1/4	1/4	2/4	2	1	V	C	vi	V	V		V							M	0	1	1, 5, 2		1	1
76	74	3/8	3/8	2/4	2	1	i	C	vi	V	i		i							m	0	1	0, -3, 1		0	0
77	75	0	0	2/4	2	1	V]	C	vi	V	V		V							M	0	1	1, 5, 2		1	1
78	76	3/8	3/8	2/4	2	1	I.V/iii{	C	I		V/iii		V				iii		{	M	0	0	5, 9, 6		5	5
79	77	0	0	2/4	2	1	iii6	C	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
79	77	1/4	1/4	2/4	2	1	iii	C	I		iii		iii							m	0	0	4, 1, 5		4	4
80	78	0	0	2/4	2	1	#viio/iii	C	I		#viio/iii		#vii	o			iii			o	0	0	9, 6, 3		9	9
80	78	1/4	1/4	2/4	2	1	V7/iii	C	I		V7/iii		V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
81	79	0	0	2/4	2	1	iii	C	I		iii		iii							m	0	0	4, 1, 5		4	4
81	79	1/8	1/8	2/4	2	1	iio/ii	C	I		iio/ii		ii	o			ii			o	0	0	4, 1, -2		4	4
82	80	0	0	2/4	2	1	V2/ii	C	I		V2/ii		V		2		ii			Mm7	0	0	1, 3, 7, 4		3	1
83	81	0	0	2/4	2	1	ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
83	81	1/4	1/4	2/4	2	1	ii	C	I		ii		ii							m	0	0	2, -1, 3		2	2
84	82	0	0	2/4	2	1	#viio/ii	C	I		#viio/ii		#vii	o			ii			o	0	0	7, 4, 1		7	7
84	82	1/4	1/4	2/4	2	1	V7/ii	C	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
85	83	0	0	2/4	2	1	ii	C	I		ii		ii							m	0	0	2, -1, 3		2	2
86	84	0	0	2/4	2	1	V2	C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
87	85	0	0	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
87	85	1/4	1/4	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
88	86	0	0	2/4	2	1	viio	C	I		viio		vii	o						o	0	0	5, 2, -1		5	5
88	86	1/4	1/4	2/4	2	1	V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
89	87	0	0	2/4	2	1	I6}{	C	I		I6		I		6				}{	M	0	0	4, 1, 0		0	4
89	87	1/4	1/4	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
90	88	0	0	2/4	2	1	viio	C	I		viio		vii	o						o	0	0	5, 2, -1		5	5
90	88	1/4	1/4	2/4	2	1	V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
91	89	0	0	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
91	89	1/4	1/4	2/4	2	1	IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
91	89	3/8	3/8	2/4	2	1	V65/V	C	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
92	90	0	0	2/4	2	1	V}	C	I		V		V						}	M	0	0	1, 5, 2		1	1
93	91	0	0	2/4	2	1	I{	C	I		I		I						{	M	0	0	0, 4, 1		0	0
94	92	0	0	2/4	2	1	V2	C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
95	93	0	0	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
95	93	1/4	1/4	2/4	2	1	V2	C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
96	94	0	0	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
96	94	1/4	1/4	2/4	2	1	V65	C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
97	95	0	0	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
97	95	1/8	1/8	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
97	95	1/4	1/4	2/4	2	1	ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
97	95	3/8	3/8	2/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1
98	96	0	0	2/4	2	1	I[I}	C	I	I	I		I						}	M	0	0	0, 4, 1		0	0
98	96	3/8	3/8	2/4	2	1	{	C	I	I									{		0	0				
99	97	0	0	2/4	2	1	V7/IV	C	I	I	V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
100	98	0	0	2/4	2	1	IV	C	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
102	100	0	0	2/4	2	1	I]	C	I	I	I		I							M	0	0	0, 4, 1		0	0
103	101	0	0	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
104	102	0	0	2/4	2	1	ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
105	103	3/8	3/8	2/4	2	1	V65/V	C	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
106	104	0	0	2/4	2	1	V}{	C	I		V		V						}{	M	0	0	1, 5, 2		1	1
106	104	1/4	1/4	2/4	2	1	V2	C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
106	104	3/8	3/8	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
107	105	0	0	2/4	2	1	V64	C	I		V64		V		64					M	0	0	2, 1, 5		1	2
107	105	1/8	1/8	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
107	105	1/4	1/4	2/4	2	1	V65	C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
107	105	3/8	3/8	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
108	106	0	0	2/4	2	1	V}{	C	I		V		V						}{	M	0	0	1, 5, 2		1	1
108	106	1/4	1/4	2/4	2	1	V2	C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
108	106	3/8	3/8	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
109	107	0	0	2/4	2	1	V64	C	I		V64		V		64					M	0	0	2, 1, 5		1	2
109	107	1/8	1/8	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
109	107	1/4	1/4	2/4	2	1	V65	C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
109	107	3/8	3/8	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
110	108	0	0	2/4	2	1	V}	C	I		V		V						}	M	0	0	1, 5, 2		1	1
110	108	3/8	3/8	2/4	2	1	{	C	I										{		0	0				
112	110	0	0	2/4	2	1	vi	C	I		vi		vi							m	0	0	3, 0, 4		3	3
112	110	1/4	1/4	2/4	2	1	viio6/V	C	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
112	110	3/8	3/8	2/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1
113	111	0	0	2/4	2	1	iii6	C	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
114	112	0	0	2/4	2	1	IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
114	112	1/4	1/4	2/4	2	1	ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
114	112	3/8	3/8	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
116	114	0	0	2/4	2	1	ii	C	I		ii		ii							m	0	0	2, -1, 3		2	2
116	114	1/4	1/4	2/4	2	1	viio6	C	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
116	114	3/8	3/8	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
117	115	0	0	2/4	2	1	IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
117	115	1/4	1/4	2/4	2	1	viio/V	C	I		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
118	116	0	0	2/4	2	1	V}	C	I		V		V						}	M	0	0	1, 5, 2		1	1
118	116	3/8	3/8	2/4	2	1	i	C	I		i		i							m	0	0	0, -3, 1		0	0
119	117	0	0	2/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1
119	117	3/8	3/8	2/4	2	1	i	C	I		i		i							m	0	0	0, -3, 1		0	0
120	118	0	0	2/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1
120	118	1/8	1/8	2/4	2	1	{	C	I										{		0	0				
121	119	0	0	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
121	119	1/8	1/8	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
121	119	1/4	1/4	2/4	2	1	IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
121	119	3/8	3/8	2/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1
122	120	0	0	2/4	2	1	vi	C	I		vi		vi							m	0	0	3, 0, 4		3	3
122	120	1/8	1/8	2/4	2	1	IV6	C	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
122	120	1/4	1/4	2/4	2	1	iii6	C	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
122	120	3/8	3/8	2/4	2	1	ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
123	121	0	0	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
123	121	1/8	1/8	2/4	2	1	viio6	C	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
123	121	1/4	1/4	2/4	2	1	vi6	C	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
123	121	3/8	3/8	2/4	2	1	V6	C	I		V6		V		6					M	0	0	5, 2, 1		1	5
124	122	0	0	2/4	2	1	IV6	C	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
124	122	1/8	1/8	2/4	2	1	iii6	C	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
124	122	1/4	1/4	2/4	2	1	ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
124	122	3/8	3/8	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
125	123	0	0	2/4	2	1	IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
125	123	1/4	1/4	2/4	2	1	V(64)	C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
125	123	3/8	3/8	2/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1
126	124	0	0	2/4	2	1	I}	C	I		I		I						}	M	0	0	0, 4, 1		0	0
126	124	1/4	1/4	2/4	2	1	IV6{	C	I		IV6		IV		6				{	M	0	0	3, 0, -1		-1	3
127	125	0	0	2/4	2	1	I64	C	I		I64		I		64					M	0	0	1, 0, 4		0	1
127	125	1/4	1/4	2/4	2	1	ii65	C	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
128	126	0	0	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
128	126	1/4	1/4	2/4	2	1	IV6	C	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
129	127	0	0	2/4	2	1	I64	C	I		I64		I		64					M	0	0	1, 0, 4		0	1
129	127	1/4	1/4	2/4	2	1	ii65	C	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
130	128	0	0	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
130	128	1/4	1/4	2/4	2	1	IV6	C	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
