mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
23	22	0	0	2/4	2	1	V(64)	Eb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
23	22	1/4	1/4	2/4	2	1	V7	Eb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
24	23	0	0	2/4	2	1	I}	Eb	V		I		I						}	M	0	0	0, 4, 1		0	0
25	24	0	0	2/4	2	1	I6{	Eb	V		I6		I		6				{	M	0	0	4, 1, 0		0	4
26	25	0	0	2/4	2	1	ii6(#72)	Eb	V		ii6(#72)		ii		6	#72				m	0	0	-1, 3, 4, 7		2	-1
26	25	3/8	3/8	2/4	2	1	ii6	Eb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
27	26	0	0	2/4	2	1	V(9)	Eb	V		V(9)		V			9				M	0	0	1, 5, 2	3	1	1
27	26	3/8	3/8	2/4	2	1	V7	Eb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
28	27	0	0	2/4	2	1	vi(6)	Eb	V		vi(6)		vi			6				m	0	0	3, 0, -1		3	3
28	27	3/8	3/8	2/4	2	1	vi	Eb	V		vi		vi							m	0	0	3, 0, 4		3	3
29	28	0	0	2/4	2	1	I6	Eb	V		I6		I		6					M	0	0	4, 1, 0		0	4
30	29	0	0	2/4	2	1	ii6	Eb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
31	30	0	0	2/4	2	1	V(64)	Eb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
31	30	1/4	1/4	2/4	2	1	V7	Eb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
32	31	0	0	2/4	2	1	vi	Eb	V		vi		vi							m	0	0	3, 0, 4		3	3
33	32	0	0	2/4	2	1	I6	Eb	V		I6		I		6					M	0	0	4, 1, 0		0	4
34	33	0	0	2/4	2	1	IV	Eb	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
35	34	0	0	2/4	2	1	V(64)	Eb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
35	34	1/4	1/4	2/4	2	1	V7	Eb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
36	35	0	0	2/4	2	1	I}{	Eb	V		I		I						}{	M	0	0	0, 4, 1		0	0
37	36	0	0	2/4	2	1	ii6	Eb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
37	36	1/4	1/4	2/4	2	1	ii	Eb	V		ii		ii							m	0	0	2, -1, 3		2	2
37	36	3/8	3/8	2/4	2	1	V7	Eb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
38	37	0	0	2/4	2	1	I6	Eb	V		I6		I		6					M	0	0	4, 1, 0		0	4
39	38	0	0	2/4	2	1	ii6	Eb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
39	38	1/4	1/4	2/4	2	1	ii	Eb	V		ii		ii							m	0	0	2, -1, 3		2	2
39	38	3/8	3/8	2/4	2	1	V7	Eb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
40	39	0	0	2/4	2	1	I}	Eb	V		I		I						}	M	0	0	0, 4, 1		0	0
41	39	0	3/8	2/4	2	1	I.iv64/ii{	Eb	I		iv64/ii		iv		64		ii		{	m	0	0	2, 1, -2		1	2
43	41	0	0	2/4	2	1	V65/ii	Eb	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
44	42	1/8	1/8	2/4	2	1	ii	Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
44	42	1/4	1/4	2/4	2	1	v64/ii	Eb	I		v64/ii		v		64		ii			m	0	0	4, 3, 0		3	4
44	42	3/8	3/8	2/4	2	1	V2/ii	Eb	I		V2/ii		V		2		ii			Mm7	0	0	1, 3, 7, 4		3	1
45	43	0	0	2/4	2	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
45	43	1/8	1/8	2/4	2	1	V6/ii	Eb	I		V6/ii		V		6		ii			M	0	0	7, 4, 3		3	7
45	43	1/4	1/4	2/4	2	1	ii}	Eb	I		ii		ii						}	m	0	0	2, -1, 3		2	2
45	43	3/8	3/8	2/4	2	1	{	Eb	I										{		0	0				
46	44	0	0	2/4	2	1	iv64	Eb	I		iv64		iv		64					m	0	0	0, -1, -4		-1	0
47	45	0	0	2/4	2	1	V65	Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
48	46	1/8	1/8	2/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
48	46	1/4	1/4	2/4	2	1	v64	Eb	I		v64		v		64					m	0	0	2, 1, -2		1	2
48	46	3/8	3/8	2/4	2	1	V2	Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
49	47	0	0	2/4	2	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
49	47	1/8	1/8	2/4	2	1	V6	Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
49	47	1/4	1/4	2/4	2	1	I}	Eb	I		I		I						}	M	0	0	0, 4, 1		0	0
49	47	3/8	3/8	2/4	2	1	{	Eb	I										{		0	0				
50	48	0	0	2/4	2	1	V7/IV	Eb	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
51	49	0	0	2/4	2	1	IV64	Eb	I		IV64		IV		64					M	0	0	0, -1, 3		-1	0
52	50	0	0	2/4	2	1	i	Eb	I		i		i							m	0	0	0, -3, 1		0	0
53	51	0	0	2/4	2	1	V2/V	Eb	I		V2/V		V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
54	52	0	0	2/4	2	1	V7/V	Eb	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
55	53	0	0	2/4	2	1	v64	Eb	I		v64		v		64					m	0	0	2, 1, -2		1	2
56	54	0	0	2/4	2	1	vi.iv	Eb	vi		iv		iv							m	0	1	-1, -4, 0		-1	-1
57	55	0	0	2/4	2	1	V2}	Eb	vi		V2		V		2				}	Mm7	0	1	-1, 1, 5, 2		1	-1
57	55	3/8	3/8	2/4	2	1	{	Eb	vi										{		0	1				
58	56	0	0	2/4	2	1	i6	Eb	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
58	56	1/8	1/8	2/4	2	1	V64	Eb	vi		V64		V		64					M	0	1	2, 1, 5		1	2
58	56	1/4	1/4	2/4	2	1	i	Eb	vi		i		i							m	0	1	0, -3, 1		0	0
58	56	3/8	3/8	2/4	2	1	V65	Eb	vi		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
59	57	0	0	2/4	2	1	i	Eb	vi		i		i							m	0	1	0, -3, 1		0	0
59	57	1/8	1/8	2/4	2	1	V64	Eb	vi		V64		V		64					M	0	1	2, 1, 5		1	2
59	57	1/4	1/4	2/4	2	1	i6	Eb	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
59	57	3/8	3/8	2/4	2	1	V2	Eb	vi		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
60	58	0	0	2/4	2	1	i6	Eb	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
60	58	1/8	1/8	2/4	2	1	V64	Eb	vi		V64		V		64					M	0	1	2, 1, 5		1	2
60	58	1/4	1/4	2/4	2	1	i	Eb	vi		i		i							m	0	1	0, -3, 1		0	0
60	58	3/8	3/8	2/4	2	1	V65	Eb	vi		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
61	59	0	0	2/4	2	1	i	Eb	vi		i		i							m	0	1	0, -3, 1		0	0
61	59	1/8	1/8	2/4	2	1	It6	Eb	vi		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
61	59	1/4	1/4	2/4	2	1	V}	Eb	vi		V		V						}	M	0	1	1, 5, 2		1	1
62	60	0	0	2/4	2	1	V65/V	Eb	vi		V65/V		V		65		V			Mm7	0	1	6, 3, 0, 2		2	6
62	60	1/8	1/8	2/4	2	1	V	Eb	vi		V		V							M	0	1	1, 5, 2		1	1
63	61	1/8	1/8	2/4	2	1	I.V2	Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
63	61	3/8	3/8	2/4	2	1	{	Eb	I										{		0	0				
64	62	0	0	2/4	2	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
65	63	0	0	2/4	2	1	V6	Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
66	64	0	0	2/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
66	64	1/8	1/8	2/4	2	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
66	64	1/4	1/4	2/4	2	1	IV	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
66	64	3/8	3/8	2/4	2	1	V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
67	65	0	0	2/4	2	1	vi	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
67	65	1/8	1/8	2/4	2	1	viio	Eb	I		viio		vii	o						o	0	0	5, 2, -1		5	5
67	65	1/4	1/4	2/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
69	67	0	0	2/4	2	1	V6	Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
70	68	0	0	2/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
70	68	1/8	1/8	2/4	2	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
70	68	1/4	1/4	2/4	2	1	viio6	Eb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
70	68	3/8	3/8	2/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
71	69	0	0	2/4	2	1	V(64)}	Eb	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
71	69	1/8	1/8	2/4	2	1	V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
71	69	3/8	3/8	2/4	2	1	{	Eb	I										{		0	0				
72	70	0	0	2/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
73	71	0	0	2/4	2	1	V65	Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
74	72	0	0	2/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
75	73	0	0	2/4	2	1	V65	Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
76	74	0	0	2/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
76	74	1/4	1/4	2/4	2	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
77	75	0	0	2/4	2	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
78	76	0	0	2/4	2	1	V(64)}	Eb	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
78	76	1/8	1/8	2/4	2	1	V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
78	76	1/4	1/4	2/4	2	1	{	Eb	I										{		0	0				
79	77	0	0	2/4	2	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
80	78	0	0	2/4	2	1	ii6(#7)	Eb	I		ii6(#7)		ii		6	#7				m	0	0	-1, 3, 7		2	-1
80	78	3/8	3/8	2/4	2	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
81	79	0	0	2/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
82	80	0	0	2/4	2	1	vi(#4)	Eb	I		vi(#4)		vi			#4				m	0	0	3, 0, 9		3	3
82	80	3/8	3/8	2/4	2	1	vi	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
83	81	0	0	2/4	2	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
84	82	0	0	2/4	2	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
85	83	0	0	2/4	2	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
85	83	1/4	1/4	2/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
86	84	0	0	2/4	2	1	I}	Eb	I		I		I						}	M	0	0	0, 4, 1		0	0
87	85	0	0	2/4	2	1	I6{	Eb	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
88	86	0	0	2/4	2	1	ii6(#72)	Eb	I		ii6(#72)		ii		6	#72				m	0	0	-1, 3, 4, 7		2	-1
88	86	3/8	3/8	2/4	2	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
89	87	0	0	2/4	2	1	V(9)	Eb	I		V(9)		V			9				M	0	0	1, 5, 2	3	1	1
89	87	3/8	3/8	2/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
90	88	0	0	2/4	2	1	vi(6)	Eb	I		vi(6)		vi			6				m	0	0	3, 0, -1		3	3
90	88	3/8	3/8	2/4	2	1	vi	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
91	89	0	0	2/4	2	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
92	90	0	0	2/4	2	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
93	91	0	0	2/4	2	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
93	91	1/4	1/4	2/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
94	92	0	0	2/4	2	1	vi	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
95	93	0	0	2/4	2	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
96	94	0	0	2/4	2	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
97	95	0	0	2/4	2	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
97	95	1/4	1/4	2/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
98	96	0	0	2/4	2	1	I}{	Eb	I		I		I						}{	M	0	0	0, 4, 1		0	0
99	97	0	0	2/4	2	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
99	97	1/4	1/4	2/4	2	1	ii	Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
99	97	3/8	3/8	2/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
100	98	0	0	2/4	2	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
101	99	0	0	2/4	2	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
101	99	1/4	1/4	2/4	2	1	ii	Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
101	99	3/8	3/8	2/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
102	100	0	0	2/4	2	1	I}	Eb	I		I		I						}	M	0	0	0, 4, 1		0	0
102	100	3/8	3/8	2/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
103	101	0	0	2/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
103	101	3/8	3/8	2/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
104	102	0	0	2/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
