key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
g minor	[0.087, 0.0, 0.273, 0.067, 0.0, 0.0, 0.067, 0.287, 0.0, 0.093, 0.127, 0.0]	0.0	16.0	16.0	1	9	8
c minor	[0.237, 0.062, 0.1, 0.125, 0.0, 0.075, 0.0, 0.263, 0.013, 0.0, 0.0, 0.125]	16.0	23.0	1.0	9	12	3
B- major	[0.08, 0.0, 0.045, 0.159, 0.0, 0.136, 0.011, 0.148, 0.0, 0.239, 0.182, 0.0]	23.0	32.0	1.0	12	17	5
g minor	[0.084, 0.014, 0.238, 0.05, 0.0, 0.003, 0.053, 0.252, 0.006, 0.111, 0.183, 0.006]	32.0	60.0	1.0	17	29	12
