mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
162	161	1/2	1/2	3/4	2	1	i	c	v		i		i							m	1	1	0, -3, 1		0	0
163	162	0	0	3/4	2	1	V65	c	v		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
164	163	0	0	3/4	2	1	i(6)	c	v		i(6)		i			6				m	1	1	0, -3, -4		0	0
164	163	1/2	1/2	3/4	2	1	i	c	v		i		i							m	1	1	0, -3, 1		0	0
165	164	0	0	3/4	2	1	i.V	c	i		V		V							M	1	1	1, 5, 2		1	1
166	165	0	0	3/4	2	1	#viio7	c	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
167	166	0	0	3/4	2	1	V65}	c	i		V65		V		65				}	Mm7	1	1	5, 2, -1, 1		1	5
168	167	0	0	3/4	2	1	i[i{	c	i	i	i		i						{	m	1	1	0, -3, 1		0	0
170	169	0	0	3/4	2	1	V43	c	i	i	V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
171	170	0	0	3/4	2	1	#viio6	c	i	i	#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
172	171	0	0	3/4	2	1	i(9)	c	i	i	i(9)		i			9				m	1	1	0, -3, 1	2	0	0
172	171	1/2	1/2	3/4	2	1	i	c	i	i	i		i							m	1	1	0, -3, 1		0	0
174	173	0	0	3/4	2	1	V43	c	i	i	V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
175	174	0	0	3/4	2	1	#viio6	c	i	i	#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
176	175	0	0	3/4	2	1	i(9)	c	i	i	i(9)		i			9				m	1	1	0, -3, 1	2	0	0
176	175	1/2	1/2	3/4	2	1	i]	c	i	i	i		i							m	1	1	0, -3, 1		0	0
177	176	0	0	3/4	2	1	V2/iv	c	i		V2/iv		V		2		iv			Mm7	1	1	-2, 0, 4, 1		0	-2
178	177	0	0	3/4	2	1	IV6	c	i		IV6		IV		6					M	1	1	3, 0, -1		-1	3
179	178	0	0	3/4	2	1	VI	c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
179	178	1/2	1/2	3/4	2	1	Ger6	c	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
180	179	0	0	3/4	2	1	V}	c	i		V		V						}	M	1	1	1, 5, 2		1	1
181	180	1/2	1/2	3/4	2	1	It6	c	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
182	181	0	0	3/4	2	1	V	c	i		V		V							M	1	1	1, 5, 2		1	1
183	182	1/2	1/2	3/4	2	1	It6	c	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
184	183	0	0	3/4	2	1	V	c	i		V		V							M	1	1	1, 5, 2		1	1
192	191	0	0	3/4	2	1	iv6{	c	i		iv6		iv		6				{	m	1	1	-4, 0, -1		-1	-4
193	192	0	0	3/4	2	1	#viio43	c	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
194	193	0	0	3/4	2	1	V6/iv	c	i		V6/iv		V		6		iv			M	1	1	4, 1, 0		0	4
194	193	1/2	1/2	3/4	2	1	#viio64/iv	c	i		#viio64/iv		#vii	o	64		iv			o	1	1	-2, 4, 1		4	-2
195	194	0	0	3/4	2	1	IV6	c	i		IV6		IV		6					M	1	1	3, 0, -1		-1	3
195	194	1/2	1/2	3/4	2	1	It6	c	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
196	195	0	0	3/4	2	1	V	c	i		V		V							M	1	1	1, 5, 2		1	1
196	195	1/2	1/2	3/4	2	1	viio7/V	c	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
197	196	0	0	3/4	2	1	V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
197	196	1/2	1/2	3/4	2	1	V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
198	197	0	0	3/4	2	1	i}{	c	i		i		i						}{	m	1	1	0, -3, 1		0	0
199	198	0	0	3/4	2	1	V65	c	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
200	199	0	0	3/4	2	1	V2/iv	c	i		V2/iv		V		2		iv			Mm7	1	1	-2, 0, 4, 1		0	-2
201	200	0	0	3/4	2	1	iv6	c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
202	201	0	0	3/4	2	1	i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
203	202	0	0	3/4	2	1	iio6	c	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
204	203	0	0	3/4	2	1	V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
205	204	0	0	3/4	2	1	V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
206	205	0	0	3/4	2	1	i}{	c	i		i		i						}{	m	1	1	0, -3, 1		0	0
207	206	0	0	3/4	2	1	V65	c	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
208	207	0	0	3/4	2	1	V2/iv	c	i		V2/iv		V		2		iv			Mm7	1	1	-2, 0, 4, 1		0	-2
209	208	0	0	3/4	2	1	IV6	c	i		IV6		IV		6					M	1	1	3, 0, -1		-1	3
210	209	0	0	3/4	2	1	Ger6	c	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
211	210	0	0	3/4	2	1	V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
212	211	0	0	3/4	2	1	viio7/V	c	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
214	213	0	0	3/4	2	1	V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
215	214	0	0	3/4	2	1	#viio2	c	i		#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
216	215	0	0	3/4	2	1	V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
217	216	0	0	3/4	2	1	#viio2	c	i		#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
218	217	0	0	3/4	2	1	V7}	c	i		V7		V		7				}	Mm7	1	1	1, 5, 2, -1		1	1
222	221	0	0	3/4	2	1	i{	c	i		i		i						{	m	1	1	0, -3, 1		0	0
223	222	0	0	3/4	2	1	#viio6	c	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
224	223	0	0	3/4	2	1	#viio7	c	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
225	224	0	0	3/4	2	1	i	c	i		i		i							m	1	1	0, -3, 1		0	0
226	225	0	0	3/4	2	1	i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
226	225	1/2	1/2	3/4	2	1	#viio/iv	c	i		#viio/iv		#vii	o			iv			o	1	1	4, 1, -2		4	4
227	226	0	0	3/4	2	1	iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
227	226	1/2	1/2	3/4	2	1	#viio6/iv	c	i		#viio6/iv		#vii	o	6		iv			o	1	1	1, -2, 4		4	1
228	227	0	0	3/4	2	1	iv6	c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
228	227	1/2	1/2	3/4	2	1	viio6/V	c	i		viio6/V		vii	o	6		V			o	1	1	3, 0, 6		6	3
229	228	0	0	3/4	2	1	V(#74)}	c	i		V(#74)		V			#74			}	M	1	1	1, 0, 2	6	1	1
229	228	1/4	1/4	3/4	2	1	V	c	i		V		V							M	1	1	1, 5, 2		1	1
229	228	1/2	1/2	3/4	2	1	i6{	c	i		i6		i		6				{	m	1	1	-3, 1, 0		0	-3
231	230	0	0	3/4	2	1	#viio65(2)	c	i		#viio65(2)		#vii	o	65	2				o7	1	1	2, -1, -4, 0		5	2
232	231	0	0	3/4	2	1	#viio65	c	i		#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
233	232	1/2	1/2	3/4	2	1	#viio7	c	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
235	234	0	0	3/4	2	1	#viio43(2)/iv	c	i		#viio43(2)/iv		#vii	o	43	2	iv			o7	1	1	-2, -5, -1, 1		4	-2
236	235	0	0	3/4	2	1	#viio43/iv	c	i		#viio43/iv		#vii	o	43		iv			o7	1	1	-2, -5, 4, 1		4	-2
237	236	1/2	1/2	3/4	2	1	V65/iv	c	i		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
239	238	0	0	3/4	2	1	iv(9)	c	i		iv(9)		iv			9				m	1	1	-1, -4, 0	1	-1	-1
240	239	0	0	3/4	2	1	iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
241	240	1/2	1/2	3/4	2	1	#viio43	c	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
