mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
18	17	3/8	3/8	4/4	2	1		V7	C	ii		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
18	17	1/2	1/2	4/4	2	1		i	C	ii		i		i							m	0	1	0, -3, 1		0	0
18	17	3/4	3/4	4/4	2	1		V65	C	ii		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
18	17	7/8	7/8	4/4	2	1		I.IV64	C	I		IV64		IV		64					M	0	0	0, -1, 3		-1	0
19	18	0	0	4/4	2	1		V6(2)	C	I		V6(2)		V		6	2				M	0	0	5, 2, 3		1	5
19	18	1/8	1/8	4/4	2	1		V6(b2)	C	I		V6(b2)		V		6	b2				M	0	0	5, 2, -4		1	5
19	18	1/4	1/4	4/4	2	1		V65	C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
19	18	1/2	1/2	4/4	2	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
20	19	0	0	4/4	2	1		V43	C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
20	19	1/4	1/4	4/4	2	1		#viio65/vi	C	I		#viio65/vi		#vii	o	65		vi			o7	0	0	5, 2, -1, 8		8	5
20	19	1/2	1/2	4/4	2	1		vi.i	C	vi		i		i							m	0	1	0, -3, 1		0	0
21	20	0	0	4/4	2	1		#viio	C	vi		#viio		#vii	o						o	0	1	5, 2, -1		5	5
21	20	1/2	1/2	4/4	2	1		It6	C	vi		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
22	21	0	0	4/4	2	1		V7	C	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
22	21	1/2	1/2	4/4	2	1		Ger7	C	vi		Ger7	Ger	vii	o	7	b3	V			Ger	0	1	6, -4, 0, -3		6	6
23	22	0	0	4/4	2	1		V	C	vi		V		V							M	0	1	1, 5, 2		1	1
23	22	1/4	1/4	4/4	2	1		Ger6	C	vi		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
23	22	1/2	1/2	4/4	2	1		V	C	vi		V		V							M	0	1	1, 5, 2		1	1
23	22	3/4	3/4	4/4	2	1		Ger6	C	vi		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
24	23	0	0	4/4	2	1		V}	C	vi		V		V						}	M	0	1	1, 5, 2		1	1
25	24	0	0	4/4	2	1		I.I{	C	I		I		I						{	M	0	0	0, 4, 1		0	0
25	24	1/2	1/2	4/4	2	1		V43	C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
25	24	3/4	3/4	4/4	2	1		V65	C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
25	24	7/8	7/8	4/4	2	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
26	25	0	0	4/4	2	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
26	25	1/8	1/8	4/4	2	1		iii6	C	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
26	25	1/4	1/4	4/4	2	1		IV6	C	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
26	25	3/8	3/8	4/4	2	1		ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
26	25	1/2	1/2	4/4	2	1		V(64)	C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
26	25	3/4	3/4	4/4	2	1		V	C	I		V		V							M	0	0	1, 5, 2		1	1
26	25	7/8	7/8	4/4	2	1		viio64	C	I		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
27	26	0	0	4/4	2	1		I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
27	26	3/8	3/8	4/4	2	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
27	26	1/2	1/2	4/4	2	1		V43	C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
27	26	3/4	3/4	4/4	2	1		V65	C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
27	26	7/8	7/8	4/4	2	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
28	27	0	0	4/4	2	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
28	27	1/8	1/8	4/4	2	1		ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
28	27	1/4	1/4	4/4	2	1		V(64)	C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
28	27	3/8	3/8	4/4	2	1		viio64	C	I		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
28	27	1/2	1/2	4/4	2	1		I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
28	27	5/8	5/8	4/4	2	1		V7/IV}	C	I		V7/IV		V		7		IV		}	Mm7	0	0	0, 4, 1, -2		0	0
29	28	0	0	4/4	2	1		IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
29	28	1/4	1/4	4/4	2	1		V65/IV	C	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
29	28	1/2	1/2	4/4	2	1		IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
29	28	23/32	23/32	4/4	2	1		V64/IV	C	I		V64/IV		V		64		IV			M	0	0	1, 0, 4		0	1
29	28	3/4	3/4	4/4	2	1		IV6	C	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
29	28	7/8	7/8	4/4	2	1		IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
30	29	0	0	4/4	2	1		I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
30	29	1/8	1/8	4/4	2	1		viio6	C	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
30	29	1/4	1/4	4/4	2	1		I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
30	29	3/8	3/8	4/4	2	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
30	29	1/2	1/2	4/4	2	1		V64	C	I		V64		V		64					M	0	0	2, 1, 5		1	2
30	29	5/8	5/8	4/4	2	1		V65	C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
30	29	3/4	3/4	4/4	2	1		I}	C	I		I		I						}	M	0	0	0, 4, 1		0	0
31	30	0	0	4/4	2	1		ii6{	C	I		ii6		ii		6				{	m	0	0	-1, 3, 2		2	-1
31	30	1/2	1/2	4/4	2	1		viio6	C	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
32	31	0	0	4/4	2	1		I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
32	31	1/16	1/16	4/4	2	1		viio	C	I		viio		vii	o						o	0	0	5, 2, -1		5	5
32	31	1/4	1/4	4/4	2	1		I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
32	31	3/8	3/8	4/4	2	1		ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
32	31	1/2	1/2	4/4	2	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
32	31	11/16	11/16	4/4	2	1		vii%7/V	C	I		vii%7/V		vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
32	31	3/4	3/4	4/4	2	1		V}	C	I		V		V						}	M	0	0	1, 5, 2		1	1
33	32	0	0	4/4	2	1		I{	C	I		I		I						{	M	0	0	0, 4, 1		0	0
33	32	1/2	1/2	4/4	2	1		V43	C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
34	33	0	0	4/4	2	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
34	33	1/2	1/2	4/4	2	1		V43	C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
35	34	0	0	4/4	2	1		I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
35	34	3/8	3/8	4/4	2	1		V65/IV	C	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
35	34	1/2	1/2	4/4	2	1		IV(#2)	C	I		IV(#2)		IV			#2				M	0	0	-1, 8, 0		-1	-1
35	34	5/8	5/8	4/4	2	1		IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
36	35	0	0	4/4	2	1		I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
36	35	1/8	1/8	4/4	2	1		ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
36	35	1/4	1/4	4/4	2	1		V(64)	C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
36	35	3/8	3/8	4/4	2	1		viio64	C	I		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
36	35	1/2	1/2	4/4	2	1		I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
36	35	7/8	7/8	4/4	2	1		V65/IV	C	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
37	36	0	0	4/4	2	1		IV(#2)	C	I		IV(#2)		IV			#2				M	0	0	-1, 8, 0		-1	-1
37	36	1/8	1/8	4/4	2	1		IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
37	36	1/2	1/2	4/4	2	1		I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
37	36	5/8	5/8	4/4	2	1		IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
37	36	3/4	3/4	4/4	2	1		V(64)	C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
37	36	7/8	7/8	4/4	2	1		V	C	I		V		V							M	0	0	1, 5, 2		1	1
38	37	0	0	4/4	2	1	1	I}	C	I		I		I						}	M	0	0	0, 4, 1		0	0
38	37	3/4	3/4	4/4	2	1	1	ii.#viio7	C	ii		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
39	37	0	0	4/4	2	1	2	I}	C	I		I		I						}	M	0	0	0, 4, 1		0	0
40	38	0	0	4/4	2	1		V43/V	C	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
40	38	1/2	1/2	4/4	2	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
40	38	7/8	7/8	4/4	2	1		#viio7/vi	C	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
41	39	0	0	4/4	2	1		vi	C	I		vi		vi							m	0	0	3, 0, 4		3	3
41	39	1/8	1/8	4/4	2	1		V(64)	C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
41	39	1/4	1/4	4/4	2	1		IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
41	39	3/8	3/8	4/4	2	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
41	39	1/2	1/2	4/4	2	1		I(974)}	C	I		I(974)		I			974			}	M	0	0	0, -1, 1	2, 5	0	0
41	39	3/4	3/4	4/4	2	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
