mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
33	33	1/4	1/4	3/4	4	1		V2	C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
34	34	0	0	3/4	4	1		V43	C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
35	35	0	0	3/4	4	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
35	35	1/4	1/4	3/4	4	1		V65	C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
36	36	1/4	1/4	3/4	4	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
38	38	1/2	1/2	3/4	4	1		I\\	C	I		I		I						\\	M	0	0	0, 4, 1		0	0
39	39	0	0	3/4	4	1		IV.I	C	IV		I		I							M	0	0	0, 4, 1		0	0
41	41	3/8	3/8	3/4	4	1		I	C	IV		I		I							M	0	0	0, 4, 1		0	0
41	41	1/2	1/2	3/4	4	1		V6	C	IV		V6		V		6					M	0	0	5, 2, 1		1	5
41	41	5/8	5/8	3/4	4	1		V43	C	IV		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
42	42	0	0	3/4	4	1		I	C	IV		I		I							M	0	0	0, 4, 1		0	0
42	42	3/8	3/8	3/4	4	1		I	C	IV		I		I							M	0	0	0, 4, 1		0	0
42	42	1/2	1/2	3/4	4	1		V6	C	IV		V6		V		6					M	0	0	5, 2, 1		1	5
42	42	5/8	5/8	3/4	4	1		V43	C	IV		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
43	43	0	0	3/4	4	1		I	C	IV		I		I							M	0	0	0, 4, 1		0	0
43	43	1/2	1/2	3/4	4	1		V6	C	IV		V6		V		6					M	0	0	5, 2, 1		1	5
43	43	5/8	5/8	3/4	4	1		V43/V	C	IV		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
44	44	0	0	3/4	4	1		V	C	IV		V		V							M	0	0	1, 5, 2		1	1
46	46	0	0	3/4	4	1		V	C	IV		V		V							M	0	0	1, 5, 2		1	1
47	47	0	0	3/4	4	1		V64	C	IV		V64		V		64					M	0	0	2, 1, 5		1	2
47	47	1/2	1/2	3/4	4	1		V7/V	C	IV		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
48	48	0	0	3/4	4	1		V\\	C	IV		V		V						\\	M	0	0	1, 5, 2		1	1
48	48	1/8	1/8	3/4	4	1		V	C	IV		V		V							M	0	0	1, 5, 2		1	1
51	51	0	0	3/4	4	1		V64	C	IV		V64		V		64					M	0	0	2, 1, 5		1	2
51	51	1/2	1/2	3/4	4	1		V7/V	C	IV		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
52	52	0	0	3/4	4	1		V64	C	IV		V64		V		64					M	0	0	2, 1, 5		1	2
52	52	1/2	1/2	3/4	4	1		V7/V	C	IV		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
53	53	0	0	3/4	4	1		V64	C	IV		V64		V		64					M	0	0	2, 1, 5		1	2
53	53	1/2	1/2	3/4	4	1		V7/V	C	IV		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
54	54	0	0	3/4	4	1	1	V\\	C	IV		V		V						\\	M	0	0	1, 5, 2		1	1
54	54	1/2	1/2	3/4	4	1	1	V/V	C	IV		V/V		V				V			M	0	0	2, 6, 3		2	2
54	54	5/8	5/8	3/4	4	1	1	V	C	IV		V		V							M	0	0	1, 5, 2		1	1
55	55	0	0	3/4	4	1	1	V\\	C	IV		V		V						\\	M	0	0	1, 5, 2		1	1
55	55	1/2	1/2	3/4	4	1	1	V2	C	IV		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
56	56	0	0	3/4	4	1		V/vi	C	IV		V/vi		V				vi			M	0	0	4, 8, 5		4	4
58	58	0	0	3/4	4	1		ii.V	C	ii		V		V							M	0	1	1, 5, 2		1	1
58	58	3/8	3/8	3/4	4	1		i	C	ii		i		i							m	0	1	0, -3, 1		0	0
58	58	1/2	1/2	3/4	4	1		V6	C	ii		V6		V		6					M	0	1	5, 2, 1		1	5
58	58	5/8	5/8	3/4	4	1		V43	C	ii		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
59	59	0	0	3/4	4	1		i	C	ii		i		i							m	0	1	0, -3, 1		0	0
59	59	5/8	5/8	3/4	4	1		VI6	C	ii		VI6		VI		6					M	0	1	0, -3, -4		-4	0
60	60	0	0	3/4	4	1		iio	C	ii		iio		ii	o						o	0	1	2, -1, -4		2	2
60	60	1/2	1/2	3/4	4	1		VI6	C	ii		VI6		VI		6					M	0	1	0, -3, -4		-4	0
60	60	5/8	5/8	3/4	4	1		VI43	C	ii		VI43		VI		43					Mm7	0	1	-3, -6, -4, 0		-4	-3
61	61	0	0	3/4	4	1		iio	C	ii		iio		ii	o						o	0	1	2, -1, -4		2	2
61	61	3/8	3/8	3/4	4	1		iio	C	ii		iio		ii	o						o	0	1	2, -1, -4		2	2
61	61	1/2	1/2	3/4	4	1		V6/III	C	ii		V6/III		V		6		III			M	0	1	2, -1, -2		-2	2
61	61	5/8	5/8	3/4	4	1		V6/III	C	ii		V6/III		V		6		III			M	0	1	2, -1, -2		-2	2
62	62	0	0	3/4	4	1		IV.I	C	IV		I		I							M	0	0	0, 4, 1		0	0
62	62	1/2	1/2	3/4	4	1		V6	C	IV		V6		V		6					M	0	0	5, 2, 1		1	5
62	62	5/8	5/8	3/4	4	1		V43	C	IV		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
63	63	0	0	3/4	4	1		I	C	IV		I		I							M	0	0	0, 4, 1		0	0
63	63	1/2	1/2	3/4	4	1		V6	C	IV		V6		V		6					M	0	0	5, 2, 1		1	5
63	63	5/8	5/8	3/4	4	1		V43	C	IV		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
64	64	0	0	3/4	4	1		I	C	IV		I		I							M	0	0	0, 4, 1		0	0
64	64	1/2	1/2	3/4	4	1		V6	C	IV		V6		V		6					M	0	0	5, 2, 1		1	5
64	64	5/8	5/8	3/4	4	1		V7	C	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
65	65	0	0	3/4	4	1		I	C	IV		I		I							M	0	0	0, 4, 1		0	0
68	68	0	0	3/4	4	1		V(64)	C	IV		V(64)		V			64				M	0	0	1, 0, 4		1	1
68	68	1/2	1/2	3/4	4	1		V7	C	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
69	69	0	0	3/4	4	1		I	C	IV		I		I							M	0	0	0, 4, 1		0	0
72	72	0	0	3/4	4	1		V(64)	C	IV		V(64)		V			64				M	0	0	1, 0, 4		1	1
72	72	1/2	1/2	3/4	4	1		V7	C	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
73	73	0	0	3/4	4	1		V(64)	C	IV		V(64)		V			64				M	0	0	1, 0, 4		1	1
73	73	1/2	1/2	3/4	4	1		V7	C	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
74	74	0	0	3/4	4	1		V(64)	C	IV		V(64)		V			64				M	0	0	1, 0, 4		1	1
74	74	1/2	1/2	3/4	4	1		V7	C	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
75	75	0	0	3/4	4	1	1	I\\	C	IV		I		I						\\	M	0	0	0, 4, 1		0	0
76	76	0	0	3/4	4	1	1	I\\	C	IV		I		I						\\	M	0	0	0, 4, 1		0	0
77	77	0	0	3/4	4	1		I.V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
78	78	0	0	3/4	4	1		V2	C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
79	79	0	0	3/4	4	1		i.i	C	i		i		i							m	0	1	0, -3, 1		0	0
80	80	0	0	3/4	4	1		iv	C	i		iv		iv							m	0	1	-1, -4, 0		-1	-1
81	81	0	0	3/4	4	1		V65(2)/III	C	i		V65(2)/III		V		65	2	III			Mm7	0	1	2, -1, -4, 0		-2	2
81	81	1/4	1/4	3/4	4	1		V65/III	C	i		V65/III		V		65		III			Mm7	0	1	2, -1, -4, -2		-2	2
82	82	0	0	3/4	4	1		V7/III	C	i		V7/III		V		7		III			Mm7	0	1	-2, 2, -1, -4		-2	-2
83	83	0	0	3/4	4	1		III	C	i		III		III							M	0	1	-3, 1, -2		-3	-3
84	84	0	0	3/4	4	1		VI(7)	C	i		VI(7)		VI			7				M	0	1	-4, 0, -3	1	-4	-4
84	84	1/4	1/4	3/4	4	1		VI	C	i		VI		VI							M	0	1	-4, 0, -3		-4	-4
85	85	0	0	3/4	4	1		iv	C	i		iv		iv							m	0	1	-1, -4, 0		-1	-1
86	86	0	0	3/4	4	1		iio	C	i		iio		ii	o						o	0	1	2, -1, -4		2	2
88	88	0	0	3/4	4	1		#viio7	C	i		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
88	88	1/2	1/2	3/4	4	1		#viio2	C	i		#viio2		#vii	o	2					o7	0	1	-4, 5, 2, -1		5	-4
89	89	0	0	3/4	4	1		V	C	i		V		V							M	0	1	1, 5, 2		1	1
89	89	1/2	1/2	3/4	4	1		i	C	i		i		i							m	0	1	0, -3, 1		0	0
91	91	0	0	3/4	4	1		V	C	i		V		V							M	0	1	1, 5, 2		1	1
91	91	1/2	1/2	3/4	4	1		i64	C	i		i64		i		64					m	0	1	1, 0, -3		0	1
92	92	0	0	3/4	4	1		i	C	i		i		i							m	0	1	0, -3, 1		0	0
93	93	0	0	3/4	4	1		V(64)	C	i		V(64)		V			64				M	0	1	1, 0, -3		1	1
93	93	1/4	1/4	3/4	4	1		V	C	i		V		V							M	0	1	1, 5, 2		1	1
93	93	1/2	1/2	3/4	4	1		It6	C	i		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
94	94	0	0	3/4	4	1		viio65/V	C	i		viio65/V		vii	o	65		V			o7	0	1	3, 0, -3, 6		6	3
94	94	1/4	1/4	3/4	4	1		iv6	C	i		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
94	94	1/2	1/2	3/4	4	1		V65	C	i		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
96	96	0	0	3/4	4	1		V43	C	i		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
96	96	1/4	1/4	3/4	4	1		V	C	i		V		V							M	0	1	1, 5, 2		1	1
