mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
23	22	0	0	6/8	4	1		V7(+9)	D	I		V7(+9)		V		7	+9				Mm7	0	0	1, 5, 2, -1	3	1	1
23	22	3/8	3/8	6/8	4	1		V2	D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
24	23	0	0	6/8	4	1		V7(+9)	D	I		V7(+9)		V		7	+9				Mm7	0	0	1, 5, 2, -1	3	1	1
24	23	1/8	1/8	6/8	4	1		V2	D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
24	23	3/8	3/8	6/8	4	1		V7(+9)	D	I		V7(+9)		V		7	+9				Mm7	0	0	1, 5, 2, -1	3	1	1
24	23	1/2	1/2	6/8	4	1		V2	D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
25	24	0	0	6/8	4	1		V7(+9)	D	I		V7(+9)		V		7	+9				Mm7	0	0	1, 5, 2, -1	3	1	1
25	24	1/8	1/8	6/8	4	1		V2	D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
25	24	5/8	5/8	6/8	4	1		I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
26	25	0	0	6/8	4	1		IV(#7)	D	I		IV(#7)		IV			#7				M	0	0	-1, 3, 0	11	-1	-1
26	25	1/4	1/4	6/8	4	1		ii	D	I		ii		ii							m	0	0	2, -1, 3		2	2
26	25	3/8	3/8	6/8	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
27	26	0	0	6/8	4	1		I\\	D	I		I		I						\\	M	0	0	0, 4, 1		0	0
27	26	3/8	3/8	6/8	4	1		I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
28	27	0	0	6/8	4	1		V2	D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
28	27	3/8	3/8	6/8	4	1		V65	D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
29	28	0	0	6/8	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
29	28	3/8	3/8	6/8	4	1		vi	D	I		vi		vi							m	0	0	3, 0, 4		3	3
30	29	0	0	6/8	4	1		IV(4)	D	I		IV(4)		IV			4				M	0	0	-1, 5, 0		-1	-1
30	29	1/8	1/8	6/8	4	1		ii6	D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
30	29	3/8	3/8	6/8	4	1		V	D	I		V		V							M	0	0	1, 5, 2		1	1
31	30	0	0	6/8	4	1		I\\	D	I		I		I						\\	M	0	0	0, 4, 1		0	0
31	30	3/8	3/8	6/8	4	1		I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
32	31	0	0	6/8	4	1		V2	D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
32	31	3/8	3/8	6/8	4	1		V65	D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
33	32	0	0	6/8	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
33	32	3/8	3/8	6/8	4	1		vi	D	I		vi		vi							m	0	0	3, 0, 4		3	3
34	33	0	0	6/8	4	1		IV(4)	D	I		IV(4)		IV			4				M	0	0	-1, 5, 0		-1	-1
34	33	1/8	1/8	6/8	4	1		ii6	D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
34	33	3/8	3/8	6/8	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
35	34	0	0	6/8	4	1		I\\	D	I		I		I						\\	M	0	0	0, 4, 1		0	0
35	34	5/8	5/8	6/8	4	1		IV6	D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
36	35	0	0	6/8	4	1		V6	D	I		V6		V		6					M	0	0	5, 2, 1		1	5
36	35	1/4	1/4	6/8	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
36	35	3/8	3/8	6/8	4	1		I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
36	35	5/8	5/8	6/8	4	1		V	D	I		V		V							M	0	0	1, 5, 2		1	1
37	36	0	0	6/8	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
37	36	5/8	5/8	6/8	4	1		IV6	D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
38	37	0	0	6/8	4	1		V6	D	I		V6		V		6					M	0	0	5, 2, 1		1	5
38	37	1/4	1/4	6/8	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
38	37	3/8	3/8	6/8	4	1		I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
38	37	5/8	5/8	6/8	4	1		V	D	I		V		V							M	0	0	1, 5, 2		1	1
39	38	0	0	6/8	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
42	41	0	0	6/8	4	1		bIII	D	I		bIII		bIII							M	0	0	-3, 1, -2		-3	-3
42	41	5/8	5/8	6/8	4	1		V.Ger6	D	V		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4
43	42	0	0	6/8	4	1		V\\	D	V		V		V						\\	M	0	0	1, 5, 2		1	1
43	42	3/8	3/8	6/8	4	1		V[viio7	D	V	V	viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
44	43	0	0	6/8	4	1		i	D	V	V	i		i							m	0	0	0, -3, 1		0	0
44	43	3/8	3/8	6/8	4	1		viio2	D	V	V	viio2		vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
45	44	0	0	6/8	4	1		i64	D	V	V	i64		i		64					m	0	0	1, 0, -3		0	1
45	44	3/8	3/8	6/8	4	1		viio	D	V	V	viio		vii	o						o	0	0	5, 2, -1		5	5
46	45	0	0	6/8	4	1		i	D	V	V	i		i							m	0	0	0, -3, 1		0	0
46	45	3/8	3/8	6/8	4	1		viio64/V	D	V	V	viio64/V		vii	o	64		V			o	0	0	0, 6, 3		6	0
47	46	0	0	6/8	4	1		V6	D	V	V	V6		V		6					M	0	0	5, 2, 1		1	5
47	46	3/8	3/8	6/8	4	1		viio43	D	V	V	viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
48	47	0	0	6/8	4	1		i6	D	V	V	i6		i		6					m	0	0	-3, 1, 0		0	-3
48	47	3/8	3/8	6/8	4	1		viio7	D	V	V	viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
49	48	0	0	6/8	4	1		i	D	V	V	i		i							m	0	0	0, -3, 1		0	0
49	48	3/8	3/8	6/8	4	1		viio64	D	V	V	viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
50	49	0	0	6/8	4	1		i6	D	V	V	i6		i		6					m	0	0	-3, 1, 0		0	-3
50	49	3/8	3/8	6/8	4	1		viio64/V	D	V	V	viio64/V		vii	o	64		V			o	0	0	0, 6, 3		6	0
51	50	0	0	6/8	4	1		V6]\\	D	V	V	V6		V		6				\\	M	0	0	5, 2, 1		1	5
51	50	1/8	1/8	6/8	4	1		@none	D	V		@none		@none							m	0	0				
56	55	0	0	6/8	4	1		V7(+9)	D	V		V7(+9)		V		7	+9				Mm7	0	0	1, 5, 2, -1	3	1	1
57	56	0	0	6/8	4	1		I	D	V		I		I							M	0	0	0, 4, 1		0	0
58	57	0	0	6/8	4	1		V43	D	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
59	58	0	0	6/8	4	1		I	D	V		I		I							M	0	0	0, 4, 1		0	0
59	58	3/8	3/8	6/8	4	1		V6(#4)	D	V		V6(#4)		V		6	#4				M	0	0	5, 7, 1		1	5
59	58	5/8	5/8	6/8	4	1		V6	D	V		V6		V		6					M	0	0	5, 2, 1		1	5
60	59	0	0	6/8	4	1		i	D	V		i		i							m	0	0	0, -3, 1		0	0
60	59	1/4	1/4	6/8	4	1		V2	D	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
60	59	3/8	3/8	6/8	4	1		IV6	D	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
60	59	5/8	5/8	6/8	4	1		Ger6	D	V		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4
61	60	0	0	6/8	4	1		V\\	D	V		V		V						\\	M	0	0	1, 5, 2		1	1
62	61	0	0	6/8	4	1		viio6/V	D	V		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
62	61	3/8	3/8	6/8	4	1		V65	D	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
63	62	0	0	6/8	4	1		I	D	V		I		I							M	0	0	0, 4, 1		0	0
63	62	3/8	3/8	6/8	4	1		IV	D	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
63	62	5/8	5/8	6/8	4	1		ii6	D	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
64	63	0	0	6/8	4	1		V(64)	D	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
64	63	3/8	3/8	6/8	4	1		V(6)	D	V		V(6)		V			6				M	0	0	1, 5, 4		1	1
64	63	1/2	1/2	6/8	4	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
65	64	0	0	6/8	4	1		I\\	D	V		I		I						\\	M	0	0	0, 4, 1		0	0
65	64	3/8	3/8	6/8	4	1		I64	D	V		I64		I		64					M	0	0	1, 0, 4		0	1
66	65	0	0	6/8	4	1		V65	D	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
66	65	3/8	3/8	6/8	4	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
67	66	0	0	6/8	4	1		I	D	V		I		I							M	0	0	0, 4, 1		0	0
68	67	0	0	6/8	4	1		V43	D	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
69	68	0	0	6/8	4	1		I	D	V		I		I							M	0	0	0, 4, 1		0	0
70	69	0	0	6/8	4	1		V65	D	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
70	69	3/8	3/8	6/8	4	1		V2/IV	D	V		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
71	70	0	0	6/8	4	1		IV6	D	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
71	70	3/8	3/8	6/8	4	1		I	D	V		I		I							M	0	0	0, 4, 1		0	0
72	71	0	0	6/8	4	1		viio6	D	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
72	71	3/8	3/8	6/8	4	1		V65/IV	D	V		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
73	72	0	0	6/8	4	1		IV	D	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
73	72	3/8	3/8	6/8	4	1		I	D	V		I		I							M	0	0	0, 4, 1		0	0
74	73	0	0	6/8	4	1		viio6	D	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
74	73	3/8	3/8	6/8	4	1		V65/IV	D	V		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
75	74	0	0	6/8	4	1		IV	D	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
75	74	3/8	3/8	6/8	4	1		iv	D	V		iv		iv							m	0	0	-1, -4, 0		-1	-1
76	75	0	0	6/8	4	1		V(64)	D	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
76	75	3/8	3/8	6/8	4	1		viio65/V	D	V		viio65/V		vii	o	65		V			o7	0	0	3, 0, -3, 6		6	3
77	76	0	0	6/8	4	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
78	77	0	0	6/8	4	1		V(64)	D	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
79	78	0	0	6/8	4	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
81	80	0	0	6/8	4	1		bIII.I	D	bIII		I		I							M	0	0	0, 4, 1		0	0
82	81	0	0	6/8	4	1		V65	D	bIII		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
83	82	0	0	6/8	4	1		I	D	bIII		I		I							M	0	0	0, 4, 1		0	0
84	83	0	0	6/8	4	1		V65	D	bIII		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
85	84	0	0	6/8	4	1		I	D	bIII		I		I							M	0	0	0, 4, 1		0	0
86	85	0	0	6/8	4	1		V65	D	bIII		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
87	86	0	0	6/8	4	1		I	D	bIII		I		I							M	0	0	0, 4, 1		0	0
88	87	0	0	6/8	4	1		V.viio/V	D	V		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
89	88	0	0	6/8	4	1		V(64)	D	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
90	89	3/8	3/8	6/8	4	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
91	90	0	0	6/8	4	1		I\\	D	V		I		I						\\	M	0	0	0, 4, 1		0	0
91	90	1/4	1/4	6/8	4	1		V/bIII	D	V		V/bIII		V				bIII			M	0	0	-2, 2, -1		-2	-2
91	90	3/8	3/8	6/8	4	1		bIII	D	V		bIII		bIII							M	0	0	-3, 1, -2		-3	-3
92	91	0	0	6/8	4	1		V2/bII	D	V		V2/bII		V		2		bII			Mm7	0	0	-6, -4, 0, -3		-4	-6
93	92	0	0	6/8	4	1		bII	D	V		bII		bII							M	0	0	-5, -1, -4		-5	-5
94	93	0	0	6/8	4	1		viio7/V	D	V		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
95	94	0	0	6/8	4	1		V(64)	D	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
96	95	0	0	6/8	4	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
97	96	0	0	6/8	4	1		I\\	D	V		I		I						\\	M	0	0	0, 4, 1		0	0
97	96	1/2	1/2	6/8	4	1		V7(2)	D	V		V7(2)		V		7	2				Mm7	0	0	3, 5, 2, -1		1	3
97	96	5/8	5/8	6/8	4	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
98	97	0	0	6/8	4	1		I	D	V		I		I							M	0	0	0, 4, 1		0	0
98	97	1/2	1/2	6/8	4	1		V7(2)	D	V		V7(2)		V		7	2				Mm7	0	0	3, 5, 2, -1		1	3
98	97	5/8	5/8	6/8	4	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
99	98	0	0	6/8	4	1		I	D	V		I		I							M	0	0	0, 4, 1		0	0
99	98	1/2	1/2	6/8	4	1		V7(2)	D	V		V7(2)		V		7	2				Mm7	0	0	3, 5, 2, -1		1	3
99	98	5/8	5/8	6/8	4	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
100	99	0	0	6/8	4	1		V(64)	D	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
100	99	1/2	1/2	6/8	4	1		V7(2)	D	V		V7(2)		V		7	2				Mm7	0	0	3, 5, 2, -1		1	3
100	99	5/8	5/8	6/8	4	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
101	100	0	0	6/8	4	1		I	D	V		I		I							M	0	0	0, 4, 1		0	0
101	100	3/8	3/8	6/8	4	1		V7(2)	D	V		V7(2)		V		7	2				Mm7	0	0	3, 5, 2, -1		1	3
101	100	5/8	5/8	6/8	4	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
102	101	0	0	6/8	4	1		I	D	V		I		I							M	0	0	0, 4, 1		0	0
102	101	3/8	3/8	6/8	4	1		V7(2)	D	V		V7(2)		V		7	2				Mm7	0	0	3, 5, 2, -1		1	3
102	101	5/8	5/8	6/8	4	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
103	102	0	0	6/8	4	1		I	D	V		I		I							M	0	0	0, 4, 1		0	0
103	102	1/8	1/8	6/8	4	1		I.V[I	D	I	V	I		I							M	0	0	0, 4, 1		0	0
103	102	3/8	3/8	6/8	4	1		ii6(2)	D	I	V	ii6(2)		ii		6	2				m	0	0	-1, 3, 4		2	-1
103	102	5/8	5/8	6/8	4	1		ii6	D	I	V	ii6		ii		6					m	0	0	-1, 3, 2		2	-1
104	103	0	0	6/8	4	1		I6(2)	D	I	V	I6(2)		I		6	2				M	0	0	4, 1, 2		0	4
104	103	1/4	1/4	6/8	4	1		I6	D	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
104	103	3/8	3/8	6/8	4	1		viio6(2)	D	I	V	viio6(2)		vii	o	6	2				o	0	0	2, -1, 0		5	2
104	103	5/8	5/8	6/8	4	1		viio6	D	I	V	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
105	104	0	0	6/8	4	1		vi6(2)	D	I	V	vi6(2)		vi		6	2				m	0	0	0, 4, 5		3	0
105	104	1/4	1/4	6/8	4	1		vi6	D	I	V	vi6		vi		6					m	0	0	0, 4, 3		3	0
105	104	3/8	3/8	6/8	4	1		V6(2)	D	I	V	V6(2)		V		6	2				M	0	0	5, 2, 3		1	5
105	104	5/8	5/8	6/8	4	1		V6	D	I	V	V6		V		6					M	0	0	5, 2, 1		1	5
106	105	0	0	6/8	4	1		IV6(2)	D	I	V	IV6(2)		IV		6	2				M	0	0	3, 0, 1		-1	3
106	105	1/4	1/4	6/8	4	1		IV6	D	I	V	IV6		IV		6					M	0	0	3, 0, -1		-1	3
106	105	3/8	3/8	6/8	4	1		iii6(2)	D	I	V	iii6(2)		iii		6	2				m	0	0	1, 5, -1		4	1
106	105	5/8	5/8	6/8	4	1		iii6	D	I	V	iii6		iii		6					m	0	0	1, 5, 4		4	1
107	106	0	0	6/8	4	1		ii6(2)	D	I	V	ii6(2)		ii		6	2				m	0	0	-1, 3, 4		2	-1
107	106	1/4	1/4	6/8	4	1		ii6	D	I	V	ii6		ii		6					m	0	0	-1, 3, 2		2	-1
107	106	3/8	3/8	6/8	4	1		#viio6(2)/ii	D	I	V	#viio6(2)/ii		#vii	o	6	2	ii			o	0	0	4, 1, 2		7	4
107	106	5/8	5/8	6/8	4	1		#viio6/ii	D	I	V	#viio6/ii		#vii	o	6		ii			o	0	0	4, 1, 7		7	4
108	107	0	0	6/8	4	1		viio2/V	D	I	V	viio2/V		vii	o	2		V			o7	0	0	-3, 6, 3, 0		6	-3
108	107	3/8	3/8	6/8	4	1		viio6(2)	D	I	V	viio6(2)		vii	o	6	2				o	0	0	2, -1, 0		5	2
108	107	5/8	5/8	6/8	4	1		viio6	D	I	V	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
109	108	0	0	6/8	4	1		viio6	D	I	V	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
110	109	0	0	6/8	4	1		viio6]	D	I	V	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
111	110	0	0	6/8	4	1		#viio7/vi	D	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
113	112	0	0	6/8	4	1		ii64	D	I		ii64		ii		64					m	0	0	3, 2, -1		2	3
114	113	0	0	6/8	4	1		bVII7	D	I		bVII7		bVII		7					Mm7	0	0	-2, 2, -1, -4		-2	-2
115	114	0	0	6/8	4	1	1	V65	D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
117	116	1/2	1/2	6/8	4	1	1	ii6	D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
118	117	0	0	6/8	4	1	1	I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
119	118	0	0	6/8	4	1	1	viio6	D	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
121	120	0	0	6/8	4	1	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
121	120	1/8	1/8	6/8	4	1	1	IV	D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
122	114	0	0	6/8	4	1	2	V65	D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
124	116	1/2	1/2	6/8	4	1	2	ii6	D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
125	117	0	0	6/8	4	1	2	I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
126	118	0	0	6/8	4	1	2	viio6	D	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
128	120	0	0	6/8	4	1	2	iiio6	D	I		iiio6		iii	o	6					o	0	0	1, -2, 4		4	1
128	120	1/2	1/2	6/8	4	1	2	ii6	D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
130	122	0	0	6/8	4	1		#io6	D	I		#io6		#i	o	6					o	0	0	4, 1, 7		7	4
131	123	0	0	6/8	4	1		v6	D	I		v6		v		6					m	0	0	-2, 2, 1		1	-2
132	124	0	0	6/8	4	1		IV6	D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
133	125	0	0	6/8	4	1		iiio6	D	I		iiio6		iii	o	6					o	0	0	1, -2, 4		4	1
134	126	0	0	6/8	4	1		v6	D	I		v6		v		6					m	0	0	-2, 2, 1		1	-2
135	127	0	0	6/8	4	1		IV6	D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
136	128	0	0	6/8	4	1		iiio6	D	I		iiio6		iii	o	6					o	0	0	1, -2, 4		4	1
137	129	0	0	6/8	4	1		bVII6	D	I		bVII6		bVII		6					M	0	0	2, -1, -2		-2	2
139	131	0	0	6/8	4	1		IV	D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
139	131	3/8	3/8	6/8	4	1		bVII6	D	I		bVII6		bVII		6					M	0	0	2, -1, -2		-2	2
141	133	0	0	6/8	4	1		IV6	D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
142	134	0	0	6/8	4	1		ii64	D	I		ii64		ii		64					m	0	0	3, 2, -1		2	3
142	134	3/8	3/8	6/8	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
143	135	0	0	6/8	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
143	135	3/8	3/8	6/8	4	1		IV	D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
144	136	0	0	6/8	4	1		ii6	D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
144	136	3/8	3/8	6/8	4	1		V2	D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
145	137	0	0	6/8	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
145	137	3/8	3/8	6/8	4	1		vi6	D	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
147	139	0	0	6/8	4	1		V6(2)	D	I		V6(2)		V		6	2				M	0	0	5, 2, 3		1	5
147	139	3/8	3/8	6/8	4	1		V6	D	I		V6		V		6					M	0	0	5, 2, 1		1	5
149	141	0	0	6/8	4	1		v6	D	I		v6		v		6					m	0	0	-2, 2, 1		1	-2
151	143	0	0	6/8	4	1		IV6(2)	D	I		IV6(2)		IV		6	2				M	0	0	3, 0, 1		-1	3
151	143	3/8	3/8	6/8	4	1		IV6	D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
153	145	0	0	6/8	4	1		IV	D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
153	145	3/8	3/8	6/8	4	1		ii6	D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
154	146	0	0	6/8	4	1		ii.V(64)	D	ii		V(64)		V			64				M	0	1	1, 0, -3		1	1
155	147	0	0	6/8	4	1		#viio6	D	ii		#viio6		#vii	o	6					o	0	1	2, -1, 5		5	2
156	148	3/8	3/8	6/8	4	1		V7	D	ii		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
157	149	0	0	6/8	4	1		i\\	D	ii		i		i						\\	m	0	1	0, -3, 1		0	0
157	149	3/8	3/8	6/8	4	1		bIII6	D	ii		bIII6		bIII		6					M	0	1	-6, -9, -10		-10	-6
159	151	0	0	6/8	4	1		v6	D	ii		v6		v		6					m	0	1	-2, 2, 1		1	-2
160	152	0	0	6/8	4	1		v	D	ii		v		v							m	0	1	1, -2, 2		1	1
160	152	3/8	3/8	6/8	4	1		v6	D	ii		v6		v		6					m	0	1	-2, 2, 1		1	-2
