key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
g minor	[0.06, 0.0, 0.156, 0.063, 0.0, 0.0, 0.11, 0.351, 0.0, 0.102, 0.159, 0.0]	0.0	42.0	42.0	1	18	17
b minor	[0.0, 0.031, 0.152, 0.0, 0.0, 0.081, 0.049, 0.308, 0.21, 0.0, 0.077, 0.092]	42.0	54.0	12.0	18	22	4
B major	[0.0, 0.051, 0.026, 0.145, 0.026, 0.0, 0.264, 0.026, 0.017, 0.0, 0.085, 0.36]	54.0	72.0	18.0	22	31	9
e minor	[0.0, 0.122, 0.0, 0.15, 0.101, 0.0, 0.147, 0.123, 0.028, 0.0, 0.139, 0.189]	72.0	87.0	15.0	31	36	5
g minor	[0.066, 0.004, 0.158, 0.061, 0.026, 0.0, 0.068, 0.334, 0.021, 0.09, 0.114, 0.058]	87.0	168.0	81.0	36	56	20
