COMPOSER,COLLECTION,MOVEMENT,MEASURE,FIGURE,KEY
"Beethoven, Ludwig van", ,WoO 66,366-367,V65-I-vi-ii6,A major
"Beethoven, Ludwig van", ,WoO 66,395-397,V-I-V65/ii-ii,A major
"Beethoven, Ludwig van", ,WoO 66,512-513,V6-I-vi6-V7/V,A major
"Beethoven, Ludwig van", ,WoO 66,514-515,V6-I-vi6-V7/V,A major
"Beethoven, Ludwig van", ,WoO 66,516-517,V6-I-vi6-V7/V,A major
"Beethoven, Ludwig van", ,WoO 68,2-4,IV-viio-V7-I,C major
"Beethoven, Ludwig van", ,WoO 68,97-99,I-IV-ii-V7,C major
"Beethoven, Ludwig van", ,WoO 68,172-174,V-I-V65/ii-ii,C major
"Beethoven, Ludwig van", ,WoO 68,177-179,I-IV-ii-V7,C major
"Beethoven, Ludwig van", ,WoO 69,258-260,V43/IV-IV-ii6-V2,A major
"Beethoven, Ludwig van", ,WoO 71,150-151,i-iv7-iio6-V7,A minor
"Beethoven, Ludwig van", ,WoO 72,37-40,I-IV-ii6-V,C major
"Beethoven, Ludwig van", ,WoO 72,70-72,I6-IV-ii6-V,C major
"Beethoven, Ludwig van", ,WoO 72,134-136,V6/iv-iv-iio6-V,C minor
"Beethoven, Ludwig van", ,WoO 72,141-143,I6/III-IV/III-ii6/III-V7/III,C minor
"Beethoven, Ludwig van", ,WoO 72,157-159,V43/iv-iv6-iio6-V7,C minor
"Beethoven, Ludwig van", ,WoO 72,278-280,I6-IV-ii-V,C major
"Beethoven, Ludwig van", ,WoO 72,317-319,I-IV6-ii6-V7,C major
"Beethoven, Ludwig van", ,WoO 72,343-345,I-IV6-ii6-V,C major
"Beethoven, Ludwig van", ,WoO 72,347-349,I-IV6-ii6-V,C major
"Beethoven, Ludwig van", ,WoO 75,31-33,V7/V-I/V-vi/V-V7/V/V,F major
"Beethoven, Ludwig van", ,WoO 75,45-47,V7-I-vi-ii6,F major
"Beethoven, Ludwig van", ,WoO 75,81-83,V-I-V/ii-ii,F major
"Beethoven, Ludwig van", ,WoO 75,94-96,V7-I-vi-ii6,F major
"Beethoven, Ludwig van", ,WoO 75,173-174,V65-I-vi-V/V,F major
"Beethoven, Ludwig van", ,WoO 75,179-181,V-I-V/ii-ii,F major
"Beethoven, Ludwig van", ,WoO 75,192-194,V7-I-vi-ii7,F major
"Beethoven, Ludwig van", ,WoO 75,228-230,V-viio43/ii-V65/ii-ii,F major
"Beethoven, Ludwig van", ,WoO 75,339-341,V7-i-VI-iiø65,F minor
"Beethoven, Ludwig van", ,WoO 75,388-390,V7-I-vi-ii7,F major
"Beethoven, Ludwig van", ,WoO 75,503-505,V7-I-vi-ii6,F minor
"Beethoven, Ludwig van", ,WoO 75,507-509,V7-I-vi-ii6,F minor
"Beethoven, Ludwig van", ,WoO 76,125-126,i-IV7-V65/v-i6/v,D minor
"Beethoven, Ludwig van", ,WoO 76,167-168,V7-I-ii-V,Bb major-F major
"Beethoven, Ludwig van", ,WoO 76,307-309,I6-IV-ii6-V7,F major
"Beethoven, Ludwig van", ,WoO 78,2-3,V-I-vi-ii6,C major
"Beethoven, Ludwig van", ,WoO 78,16-17,V-I-V/ii-ii,C major
"Beethoven, Ludwig van", ,WoO 78,24-27,V7-I-vi-ii6,C major
"Beethoven, Ludwig van", ,WoO 78,30-31,V-I-vi-ii6,C major
"Beethoven, Ludwig van", ,WoO 78,44-45,V-I-vi-ii6,C major
"Beethoven, Ludwig van", ,WoO 78,54-55,I6-IV-ii-V,C major
"Beethoven, Ludwig van", ,WoO 78,96-97,V7/IV-IV-ii-V7,C major
"Beethoven, Ludwig van", ,WoO 78,102-103,V2-I6-V7/ii-ii,C major
"Beethoven, Ludwig van", ,WoO 78,141-142,I6-IV-ii-V,C major
"Beethoven, Ludwig van", ,WoO 78,151-152,I-IV-ii-V7,C major
"Beethoven, Ludwig van", ,WoO 78,153-154,I-IV-ii-V7,C major
"Beethoven, Ludwig van", ,WoO 80,59-62,V7/IV-IV-V7/V-V,C minor
"Beethoven, Ludwig van", ,WoO 80,67-70,V7/IV-IV-V7/V-V,C minor
"Beethoven, Ludwig van", ,WoO 80,147-150,V7/IV-IV-V/V-V,C minor
"Beethoven, Ludwig van", ,WoO 80,155-158,V7/IV-IV-V7/V-V,C minor
"Beethoven, Ludwig van", ,WoO 80,171-174,V2/IV-IV6-V7/V-V7,C minor
"Beethoven, Ludwig van", ,WoO 80,211-214,V7/IV-iv-V9/V-V,C minor
"Beethoven, Ludwig van", ,WoO 80,219-222,V9/IV-iv-V9/V-V,C minor
"Beethoven, Ludwig van", ,WoO 80,227-230,V9/IV-IV-V9/V-V7,C minor
"Beethoven, Ludwig van", ,WoO 80,254-256,iv64-viio7-V7-i,C minor
"Beethoven, Ludwig van", ,WoO 80,262-264,iv64-viio7-V7-i,C minor
"Mozart, Wolfgang Amadeus", ,K179,53-54,I-IV6-ii6-V,C major
"Mozart, Wolfgang Amadeus", ,K179,70-71,I-IV6-ii6-V,C major
"Mozart, Wolfgang Amadeus", ,K179,177-178,V7-I-vi-ii6,C major
"Mozart, Wolfgang Amadeus", ,K179,194-195,V7-I-vi-ii6,C major
"Mozart, Wolfgang Amadeus", ,K179,278-279,I-IV6-ii6-V2,C major
"Mozart, Wolfgang Amadeus", ,K179,286-287,I-IV6-ii6-V2,C major
"Mozart, Wolfgang Amadeus", ,K179,303-304,I-IV6-ii6-V2,C major
"Mozart, Wolfgang Amadeus", ,K265,45-47,V65-I-vi-ii6,C major
"Mozart, Wolfgang Amadeus", ,K265,53-55,V65-I-vi-ii6,C major
"Mozart, Wolfgang Amadeus", ,K265,101-103,V65-I-vi-ii6,C major
"Mozart, Wolfgang Amadeus", ,K265,117-119,V65-I-vi-ii6,C major
"Mozart, Wolfgang Amadeus", ,K265,149-151,V65-I-vi-ii6,C major
"Mozart, Wolfgang Amadeus", ,K265,165-167,V65-I-vi-ii6,C major
"Mozart, Wolfgang Amadeus", ,K265,197-199,V7-i-VI-iio6,C minor
"Mozart, Wolfgang Amadeus", ,K265,213-215,V7-i-VI-iio6,C minor
"Mozart, Wolfgang Amadeus", ,K353,109-111,V65-i-VI-iio6,Eb minor
"Mozart, Wolfgang Amadeus", ,K354,130-131,I6-IV-V65/V-V7,Eb major
"Mozart, Wolfgang Amadeus", ,K354,147-149,ii65-V-V65/vi-vi,Eb major
"Mozart, Wolfgang Amadeus", ,K354,161-162,I-IV-V6/V-V,Eb major
"Mozart, Wolfgang Amadeus", ,K354,188-190,i6-iv6-iio6-V7,Eb major
"Mozart, Wolfgang Amadeus", ,K354,257-258,I6-IV-ii6-viio7/vi,Eb major
"Mozart, Wolfgang Amadeus", ,K354,262-263,I6-IV-ii6-V7,Eb major
"Mozart, Wolfgang Amadeus", ,K455,16-17,V-I-V2/ii-i6/ii,G major
"Mozart, Wolfgang Amadeus", ,K455,28-29,V7-I-V7/ii-i/ii,G major
"Mozart, Wolfgang Amadeus", ,K455,40-41,V7-I-V2/ii-i6/ii,G major
"Mozart, Wolfgang Amadeus", ,K455,92-93,V7-I-V65/ii-i/ii,G major
"Mozart, Wolfgang Amadeus", ,K455,109-110,V-I6-V65/ii-ii,G major
"Mozart, Wolfgang Amadeus", ,K455,123-124,V65-I-vi-ii65,G major
"Mozart, Wolfgang Amadeus", ,K455,131-132,V-I-vi-ii7,G major
"Mozart, Wolfgang Amadeus", ,K455,177-180,V-I-V65/ii-i/ii,G major
"Mozart, Wolfgang Amadeus", ,K455,193-196,V7-I-V65/ii-i/ii,G major
"Mozart, Wolfgang Amadeus", ,K455,217-220,V7-I-V65/ii-i/ii,G major
"Mozart, Wolfgang Amadeus", ,K455,233-236,V7-I-V65/ii-i/ii,G major
"Mozart, Wolfgang Amadeus", ,K501,10-12,V7/IV-IV-V6/V-V,G major
"Mozart, Wolfgang Amadeus", ,K501,28-30,V7/IV-IV-V6/V-V,G major
"Mozart, Wolfgang Amadeus", ,K501,103-105,V7/IV-IV-ii6-V7,G major
"Mozart, Wolfgang Amadeus", ,K501,118-120,V7/IV-IV-ii6-V,G major
"Mozart, Wolfgang Amadeus", ,K613,10-11,V-I-vi-ii6,F major
"Mozart, Wolfgang Amadeus", ,K613,13-15,I-IV-ii6-V7,F major
"Mozart, Wolfgang Amadeus", ,K613,25-28,V-I-vi-ii,F major
"Mozart, Wolfgang Amadeus", ,K613,27-30,vi-ii-viio-iii,F major
"Mozart, Wolfgang Amadeus", ,K613,34-35,V-I-vi-ii6,F major
"Mozart, Wolfgang Amadeus", ,K613,37-39,I-IV-ii6-V,F major
"Mozart, Wolfgang Amadeus", ,K613,54-55,V-I-vi-ii6,F major
"Mozart, Wolfgang Amadeus", ,K613,69-72,V-I-vi-ii,F major
"Mozart, Wolfgang Amadeus", ,K613,71-74,vi-ii-viio-iii,F major
"Mozart, Wolfgang Amadeus", ,K613,82-83,V-I-vi-ii6,F major
"Mozart, Wolfgang Amadeus", ,K613,102-103,V6-I-vi-ii,F major
"Mozart, Wolfgang Amadeus", ,K613,117-120,V-I-vi-ii,F major
"Mozart, Wolfgang Amadeus", ,K613,119-122,vi-ii-viio-iii,F major
"Mozart, Wolfgang Amadeus", ,K613,129-130,V6-I-vi-ii,F major
"Mozart, Wolfgang Amadeus", ,K613,149-150,V7-I-vi-ii6,F major
"Mozart, Wolfgang Amadeus", ,K613,164-167,V-I-vi-ii,F major
"Mozart, Wolfgang Amadeus", ,K613,166-169,vi-ii-viio-iii,F major
"Mozart, Wolfgang Amadeus", ,K613,176-177,V-I-vi-ii6,F major
"Mozart, Wolfgang Amadeus", ,K613,196-197,V-I-vi-ii6,F major
"Mozart, Wolfgang Amadeus", ,K613,199-201,I-IV-ii6-V7,F major
"Mozart, Wolfgang Amadeus", ,K613,223-224,V-I-vi-ii6,F major
"Mozart, Wolfgang Amadeus", ,K613,226-228,I-IV-ii6-V,F major
"Mozart, Wolfgang Amadeus", ,K613,243-244,V7-I-vi-ii6,F major
"Mozart, Wolfgang Amadeus", ,K613,246-248,I-IV-ii6-V7,F major
"Mozart, Wolfgang Amadeus", ,K613,271-272,V-I-vi-ii6,F major
"Mozart, Wolfgang Amadeus", ,K613,274-276,I-IV-ii6-V,F major
"Mozart, Wolfgang Amadeus", ,K613,291-292,V65-i-VI-iio65,F minor
"Mozart, Wolfgang Amadeus", ,K613,317-318,V65-i-VI-iiø65,F minor
"Mozart, Wolfgang Amadeus", ,K613,337-338,V-I-vi-ii6,F major
"Mozart, Wolfgang Amadeus", ,K613,354-355,V-I-vi-ii6,F major
"Mozart, Wolfgang Amadeus", ,K613,361-363,I-IV-ii6-V7,F major
"Mozart, Wolfgang Amadeus", ,K613,473-475,V7/IV-IV-ii6-V,F major
"Mozart, Wolfgang Amadeus", ,K613,474-476,ii6-V-iii6-vi,F major
"Mozart, Wolfgang Amadeus", ,K613,479-481,I-IV-ii6-V7,F major
"Purcell, Henry", ,Chacony Z730,11-12,i-iv6-iiø64-V,G minor
"Purcell, Henry", ,Chacony Z730,14-16,IV-viio43-V-i,G minor
"Purcell, Henry", ,Chacony Z730,43-46,V/III-III-V7/iv-iv,G minor
"Purcell, Henry", ,Chacony Z730,71-72,V6-i-VI-iiø64,G minor
"Purcell, Henry", ,Chacony Z730,117-119,V-V/V-vii-iii,C minor-Bb major
"Purcell, Henry", ,Chacony Z730,118-120,vii-iii-I-IV,Bb major
"Purcell, Henry", ,Chacony Z730,119-121,I-IV-ii-V,Bb major
