COMPOSER,COLLECTION,MOVEMENT,MEASURE,FIGURE,KEY
"Bach, Johann Sebastian",Chorales,066,11,viio6/III,D minor
"Bach, Johann Sebastian",Chorales,066,12,V6/V,C major
"Bach, Johann Sebastian",Chorales,067,8,viiø4/3/V,G major
"Bach, Johann Sebastian",Chorales,067,11,viio6/5/iv,E minor
"Bach, Johann Sebastian",Chorales,067,12,viiø7/V,G major
"Bach, Johann Sebastian",Chorales,068,1,viio6/V,F major
"Bach, Johann Sebastian",Chorales,068,3,V2/IV,F major
"Bach, Johann Sebastian",Chorales,068,5,V2/IV,C major
"Bach, Johann Sebastian",Chorales,068,6,viio4/3/v,G minor
"Bach, Johann Sebastian",Chorales,068,7,V7/IV,F major
"Bach, Johann Sebastian",Chorales,069,2,viio6/V,G major
"Bach, Johann Sebastian",Chorales,069,12,viio6/V,D major
"Bach, Johann Sebastian",Chorales,069,12,V7/IV,D major
"Bach, Johann Sebastian",Chorales,070,7,V4/3/V,G major
"Bach, Johann Sebastian",Chorales,070,9,viio6/V,G major
"Bach, Johann Sebastian",Chorales,070,11,V2/IV,G major
"Bach, Johann Sebastian",Chorales,070,14,V6/5/IV,G major
"Bach, Johann Sebastian",Chorales,071,3,V7/IV,G major
"Bach, Johann Sebastian",Chorales,071,4,V6/5/IV,G major
"Bach, Johann Sebastian",Chorales,071,5,V6/vi,G major
"Bach, Johann Sebastian",Chorales,071,5,V6/5/vi,G major
"Bach, Johann Sebastian",Chorales,073,3,viio6/4/iv,G minor
"Bach, Johann Sebastian",Chorales,073,4,viio7/V,G minor
"Bach, Johann Sebastian",Chorales,073,8,V2/IV,F major
"Bach, Johann Sebastian",Chorales,075,8,V2/IV,C major
"Bach, Johann Sebastian",Chorales,076,9,viiø4/3/V,G major
"Bach, Johann Sebastian",Chorales,077,2,V2/V,A major
"Bach, Johann Sebastian",Chorales,077,2,viio6/IV,A major
"Bach, Johann Sebastian",Chorales,077,4,V6/5/V,A major
"Bach, Johann Sebastian",Chorales,077,4,V6/vi,A major
"Bach, Johann Sebastian",Chorales,077,4,viio7/vi,A major
"Bach, Johann Sebastian",Chorales,077,6,V4/3/ii,A major
"Bach, Johann Sebastian",Chorales,077,7,viiø4/3/V,A major
"Bach, Johann Sebastian",Chorales,077,10,viio/V,A major
"Bach, Johann Sebastian",Chorales,078,8,V2/IV,D major
"Bach, Johann Sebastian",Chorales,078,8,V6/4/IV,D major
"Bach, Johann Sebastian",Chorales,078,8,viio7/ii,D major
"Bach, Johann Sebastian",Chorales,079,9,V/III,A minor
"Bach, Johann Sebastian",Chorales,079,17,V2/iv,A minor
"Bach, Johann Sebastian",Chorales,079,21,V6/III,A minor
"Bach, Johann Sebastian",Chorales,079,23,V/V,A minor
"Bach, Johann Sebastian",Chorales,079,23,V7/V,A minor
"Bach, Johann Sebastian",Chorales,080,10,V6/5/V,A major
"Bach, Johann Sebastian",Chorales,081,3,viio6/iv,D minor
"Bach, Johann Sebastian",Chorales,081,7,V7/IV,F major
"Bach, Johann Sebastian",Chorales,081,7,V6/5/iv,D minor
"Bach, Johann Sebastian",Chorales,081,8,viio7/V,D minor
"Bach, Johann Sebastian",Chorales,081,11,V6/5/V,G minor
"Bach, Johann Sebastian",Chorales,082,1,V6/III,G minor
"Bach, Johann Sebastian",Chorales,082,1,viio6/iv,G minor
"Bach, Johann Sebastian",Chorales,082,5,viio6/V,Bb major
"Bach, Johann Sebastian",Chorales,083,2,V6/5/IV,A major
"Bach, Johann Sebastian",Chorales,083,7,V6/III,F# minor
"Bach, Johann Sebastian",Chorales,083,7,V6/IV,F# minor
"Bach, Johann Sebastian",Chorales,083,7,V6/5/IV,F# minor
"Bach, Johann Sebastian",Chorales,083,12,V6/5/V,E minor
"Bach, Johann Sebastian",Chorales,084,5,V6/vi,A major
"Bach, Johann Sebastian",Chorales,084,5,V7/vi,A major
"Bach, Johann Sebastian",Chorales,084,9,V6/5/IV,A major
"Bach, Johann Sebastian",Chorales,084,13,viio7/V,A major
"Bach, Johann Sebastian",Chorales,085,2,V6/V,E major
"Bach, Johann Sebastian",Chorales,085,2,V6/5/V,E major
"Bach, Johann Sebastian",Chorales,085,9,V7/IV,E major
"Bach, Johann Sebastian",Chorales,086,10,viio6/ii,D major
"Bach, Johann Sebastian",Chorales,087,5,viio7/V,C minor
"Bach, Johann Sebastian",Chorales,087,10,viio6/V,Eb major
"Bach, Johann Sebastian",Chorales,087,11,V6/5/V,C minor
"Bach, Johann Sebastian",Chorales,088,7,V6/III,A minor
"Bach, Johann Sebastian",Chorales,089,2,V6/5/V,D major
"Bach, Johann Sebastian",Chorales,089,5,V6/V,B minor
"Bach, Johann Sebastian",Chorales,089,5,V6/5/V,B minor
"Bach, Johann Sebastian",Chorales,089,9,V6/5/IV,A major
"Bach, Johann Sebastian",Chorales,089,10,V6/5/V,A major
"Bach, Johann Sebastian",Chorales,090,2,viio6/V,Bb major
"Bach, Johann Sebastian",Chorales,090,11,viio7/vi,Bb major
"Bach, Johann Sebastian",Chorales,091,11,viio6/III,F# minor
"Bach, Johann Sebastian",Chorales,091,16,V6/iv,F# minor
"Bach, Johann Sebastian",Chorales,092,2,V/V,D major
"Bach, Johann Sebastian",Chorales,092,7,viio7/vi,A major
"Bach, Johann Sebastian",Chorales,093,11,V7/V,Bb major
"Bach, Johann Sebastian",Chorales,093,12,V6/vi,Bb major
"Bach, Johann Sebastian",Chorales,093,14,V6/vi,Bb major
"Bach, Johann Sebastian",Chorales,093,14,V6/5/vi,Bb major
"Bach, Johann Sebastian",Chorales,094,0,V6/iv,G minor
"Bach, Johann Sebastian",Chorales,094,3,V/III,G minor
"Bach, Johann Sebastian",Chorales,094,7,V7/IV,Eb major
"Bach, Johann Sebastian",Chorales,094,8,V6/5/iv,G minor
"Bach, Johann Sebastian",Chorales,094,9,viio7/V,G minor
"Bach, Johann Sebastian",Chorales,094,10,viio7/V,G minor
"Bach, Johann Sebastian",Chorales,096,9,viio6/V,F major
"Bach, Johann Sebastian",Chorales,096,9,viio6/4/V,F major
"Bach, Johann Sebastian",Chorales,096,9,V2/iv,A minor
"Bach, Johann Sebastian",Chorales,096,9,V4/3/iv,A minor
"Bach, Johann Sebastian",Chorales,097,9,V7/IV,A major
"Bach, Johann Sebastian",Chorales,097,13,viio7/vi,A major
"Bach, Johann Sebastian",Chorales,099,1,viio6/III,A minor
"Bach, Johann Sebastian",Chorales,099,9,viio7/iv,A minor
"Bach, Johann Sebastian",Chorales,099,9,viio6/5/iv,A minor
"Bach, Johann Sebastian",Chorales,102,3,V/V,G major
"Bach, Johann Sebastian",Chorales,102,15,V/v,A minor
"Bach, Johann Sebastian",Chorales,103,6,V6/vi,Bb major
"Bach, Johann Sebastian",Chorales,103,7,V6/5/ii,Bb major
"Bach, Johann Sebastian",Chorales,103,8,V/ii,Bb major
"Bach, Johann Sebastian",Chorales,104,8,viiø4/3/iv,B minor
"Bach, Johann Sebastian",Chorales,105,0,V6/5/iv,B minor
"Bach, Johann Sebastian",Chorales,105,1,viio7/V,B minor
"Bach, Johann Sebastian",Chorales,105,5,viiø7/V,D major
"Bach, Johann Sebastian",Chorales,105,8,V2/IV,D major
"Bach, Johann Sebastian",Chorales,105,8,V6/4/IV,D major
"Bach, Johann Sebastian",Chorales,105,8,viio/iv,B minor
"Bach, Johann Sebastian",Chorales,106,2,V/V,A major
"Bach, Johann Sebastian",Chorales,106,6,V/vi,A major
"Bach, Johann Sebastian",Chorales,106,16,V6/5/V,A major
"Bach, Johann Sebastian",Chorales,107,1,V4/3/IV,Eb major
"Bach, Johann Sebastian",Chorales,107,5,V7/IV,Eb major
"Bach, Johann Sebastian",Chorales,107,6,V6/5/V,Eb major
"Bach, Johann Sebastian",Chorales,107,9,V6/5/V,Eb major
"Bach, Johann Sebastian",Chorales,107,9,V7/V,Eb major
"Bach, Johann Sebastian",Chorales,107,11,V6/V,Eb major
"Bach, Johann Sebastian",Chorales,107,16,V6/iv,C minor
"Bach, Johann Sebastian",Chorales,107,18,V6/5/V,Eb major
"Bach, Johann Sebastian",Chorales,107,18,V7/IV,Eb major
"Bach, Johann Sebastian",Chorales,107,20,V6/5/V,Eb major
"Bach, Johann Sebastian",Chorales,108,1,V6/vi,Eb major
"Bach, Johann Sebastian",Chorales,108,6,V2/IV,Bb major
"Bach, Johann Sebastian",Chorales,108,9,V2/IV,Eb major
"Bach, Johann Sebastian",Chorales,108,9,viio7/ii,Eb major
"Bach, Johann Sebastian",Chorales,108,10,V2/IV,Eb major
"Bach, Johann Sebastian",Chorales,108,11,V6/5/V,Eb major
"Bach, Johann Sebastian",Chorales,109,3,viio4/3/V,G minor
"Bach, Johann Sebastian",Chorales,110,5,viio6/III,C minor
"Bach, Johann Sebastian",Chorales,110,10,V6/IV,C minor
"Bach, Johann Sebastian",Chorales,113,3,viio7/iv,Bb minor
"Bach, Johann Sebastian",Chorales,113,3,V6/5/iv,Bb minor
"Bach, Johann Sebastian",Chorales,113,7,viio7/iv,Eb minor
"Bach, Johann Sebastian",Chorales,113,8,viio7/V,Eb minor
"Bach, Johann Sebastian",Chorales,114,1,viio6/III,A minor
"Bach, Johann Sebastian",Chorales,114,1,V6/VII,A minor
"Bach, Johann Sebastian",Chorales,114,8,V6/V,C major
"Bach, Johann Sebastian",Chorales,114,8,V/V,C major
"Bach, Johann Sebastian",Chorales,114,10,V6/v,A minor
"Bach, Johann Sebastian",Chorales,114,10,V7/v,A minor
"Bach, Johann Sebastian",Chorales,114,10,viio/v,A minor
"Bach, Johann Sebastian",Chorales,114,10,viio6/III,A minor
"Bach, Johann Sebastian",Chorales,115,2,V4/3/V,D major
"Bach, Johann Sebastian",Chorales,115,5,V6/vi,A major
"Bach, Johann Sebastian",Chorales,115,5,V6/5/vi,A major
"Bach, Johann Sebastian",Chorales,115,6,V6/5/V,A major
"Bach, Johann Sebastian",Chorales,115,8,viio4/3/V,B minor
"Bach, Johann Sebastian",Chorales,115,9,viio6/5/v,B minor
"Bach, Johann Sebastian",Chorales,115,10,V6/5/V,D major
"Bach, Johann Sebastian",Chorales,115,10,viiø7/V,D major
"Bach, Johann Sebastian",Chorales,115,11,viiø4/3/IV,B minor
"Bach, Johann Sebastian",Chorales,115,12,V6/5/V,B minor
"Bach, Johann Sebastian",Chorales,116,5,V6/vi,D major
"Bach, Johann Sebastian",Chorales,117,4,viio6/V,Ab major
"Bach, Johann Sebastian",Chorales,117,6,V6/vi,Ab major
"Bach, Johann Sebastian",Chorales,117,7,V6/5/ii,Ab major
"Bach, Johann Sebastian",Chorales,117,8,V/ii,Ab major
"Bach, Johann Sebastian",Chorales,118,2,viio6/4/IV,Bb major
"Bach, Johann Sebastian",Chorales,118,3,viio6/5/V,C minor
"Bach, Johann Sebastian",Chorales,118,4,V/V,Bb major
"Bach, Johann Sebastian",Chorales,118,5,V6/5/vi,Bb major
"Bach, Johann Sebastian",Chorales,118,5,viio6/4/IV,Bb major
"Bach, Johann Sebastian",Chorales,118,6,viiø7/V,Bb major
"Bach, Johann Sebastian",Chorales,118,7,viio6/ii,Bb major
"Bach, Johann Sebastian",Chorales,118,10,V6/5/vi,Bb major
"Bach, Johann Sebastian",Chorales,118,11,V6/5/V,Bb major
"Bach, Johann Sebastian",Chorales,119,3,viiø4/3/iv,C minor
"Bach, Johann Sebastian",Chorales,119,11,V6/5/V/III,C minor
"Bach, Johann Sebastian",Chorales,119,11,V/III,C minor
"Bach, Johann Sebastian",Chorales,119,16,V6/V,Eb major
"Bach, Johann Sebastian",Chorales,120,10,viio6/V,D major
"Bach, Johann Sebastian",Chorales,121,10,viiø7/V,A major
"Bach, Johann Sebastian",Chorales,122,4,viio6/4/V,C minor
"Bach, Johann Sebastian",Chorales,122,9,viio6/iv,C minor
"Bach, Johann Sebastian",Chorales,122,10,viio6/4/V,C minor
"Bach, Johann Sebastian",Chorales,123,7,V6/III,A minor
"Bach, Johann Sebastian",Chorales,123,9,V2/III,A minor
"Bach, Johann Sebastian",Chorales,124,8,V6/5/V,E minor
"Bach, Johann Sebastian",Chorales,128,7,viio6/5/ii,G major
"Bach, Johann Sebastian",Chorales,128,7,V6/ii,G major
"Bach, Johann Sebastian",Chorales,128,7,V/ii,G major
"Bach, Johann Sebastian",Chorales,130,1,V6/III,E minor
"Bach, Johann Sebastian",Chorales,131,3,V4/3/IV,G major
"Bach, Johann Sebastian",Chorales,131,8,V6/5/IV,G major
"Bach, Johann Sebastian",Chorales,132,10,viiø4/3/V,F major
"Bach, Johann Sebastian",Chorales,132,14,V6/5/IV,C major
"Bach, Johann Sebastian",Chorales,132,23,viiø7/VII,D minor
"Bach, Johann Sebastian",Chorales,132,26,V6/V,F major
"Bach, Johann Sebastian",Chorales,132,26,viio7/vi,F major
"Bach, Johann Sebastian",Chorales,132,34,viio7/iv,D minor
"Bach, Johann Sebastian",Chorales,132,34,viio7/V,D minor
"Bach, Johann Sebastian",Chorales,132,39,viio7/V,D minor
"Bach, Johann Sebastian",Chorales,133,14,viio4/3/V,G minor
"Bach, Johann Sebastian",Chorales,133,14,viio6/5/V,G minor
"Bach, Johann Sebastian",Chorales,133,17,viio4/3/V,D minor
"Bach, Johann Sebastian",Chorales,133,19,viio7/V,A minor
"Bach, Johann Sebastian",Chorales,133,24,V2/iv,D minor
"Bach, Johann Sebastian",Chorales,133,31,viio7/V,D minor
"Bach, Johann Sebastian",Chorales,134,9,V6/ii,F major
"Bach, Johann Sebastian",Chorales,134,11,viio6/V,F major
"Bach, Johann Sebastian",Chorales,134,12,viio7/V,D minor
"Bach, Johann Sebastian",Chorales,135,2,viio6/V,D major
"Bach, Johann Sebastian",Chorales,136,2,viio6/V,G major
"Bach, Johann Sebastian",Chorales,136,3,V6/5/vi,G major
"Bach, Johann Sebastian",Chorales,136,6,V2/IV,G major
"Bach, Johann Sebastian",Chorales,136,7,V6/5/vi,G major
"Bach, Johann Sebastian",Chorales,137,5,viio6/V,G major
"Bach, Johann Sebastian",Chorales,137,6,viiø4/3/V,G major
"Bach, Johann Sebastian",Chorales,138,4,V6/5/V,E minor
"Bach, Johann Sebastian",Chorales,138,8,V6/5/V,G major
"Bach, Johann Sebastian",Chorales,138,11,viio6/iv,E minor
"Bach, Johann Sebastian",Chorales,138,11,viio4/3/iv,E minor
"Bach, Johann Sebastian",Chorales,138,12,V6/5/V,E minor
"Bach, Johann Sebastian",Chorales,139,3,V6/vi,C major
"Bach, Johann Sebastian",Chorales,139,8,V7/IV,D major
"Bach, Johann Sebastian",Chorales,139,8,V6/5/V,C major
"Bach, Johann Sebastian",Chorales,139,9,V6/5/vi,C major
"Bach, Johann Sebastian",Chorales,142,5,V6/iv,D minor
"Bach, Johann Sebastian",Chorales,142,5,V6/5/iv,D minor
"Bach, Johann Sebastian",Chorales,142,5,V6/V,D minor
"Bach, Johann Sebastian",Chorales,142,6,V6/V,D minor
"Bach, Johann Sebastian",Chorales,142,9,V6/5/VII,D minor
"Bach, Johann Sebastian",Chorales,142,9,V7/VII,D minor
"Bach, Johann Sebastian",Chorales,142,10,V6/v,D minor
"Bach, Johann Sebastian",Chorales,143,3,V/IV,F major
"Bach, Johann Sebastian",Chorales,143,7,V/V,F major
"Bach, Johann Sebastian",Chorales,143,31,V6/5/IV,F major
"Bach, Johann Sebastian",Chorales,144,4,viio6/vi,A major
"Bach, Johann Sebastian",Chorales,144,8,V6/v,F# minor
"Bach, Johann Sebastian",Chorales,144,9,V2/V,A major
"Bach, Johann Sebastian",Chorales,144,9,viio7/ii,A major
"Bach, Johann Sebastian",Chorales,146,4,V2/iv,A minor
"Bach, Johann Sebastian",Chorales,146,4,V6/V,A minor
"Bach, Johann Sebastian",Chorales,146,7,V6/IV,A minor
"Bach, Johann Sebastian",Chorales,146,8,viio7/VII,A minor
"Bach, Johann Sebastian",Chorales,146,9,viio7/V,A minor
"Bach, Johann Sebastian",Chorales,147,1,V6/5/IV,Eb major
"Bach, Johann Sebastian",Chorales,147,6,V6/vi,Eb major
"Bach, Johann Sebastian",Chorales,147,12,V6/5/ii,Eb major
"Bach, Johann Sebastian",Chorales,148,6,V6/vi,G major
"Bach, Johann Sebastian",Chorales,148,7,V/vi,G major
"Bach, Johann Sebastian",Chorales,151,1,V6/5/vi,G major
"Bach, Johann Sebastian",Chorales,152,7,V6/5/ii,D major
"Bach, Johann Sebastian",Chorales,152,7,V7/ii,D major
"Bach, Johann Sebastian",Chorales,152,11,V6/5/V,A major
"Bach, Johann Sebastian",Chorales,152,11,V7/V,A major
"Bach, Johann Sebastian",Chorales,153,10,viio6/V,D major
"Bach, Johann Sebastian",Chorales,154,5,V6/5/V,C major
"Bach, Johann Sebastian",Chorales,156,7,viiø4/3/V,A major
"Bach, Johann Sebastian",Chorales,156,8,V6/5/V,A major
"Bach, Johann Sebastian",Chorales,157,2,V/V,F major
"Bach, Johann Sebastian",Chorales,158,1,V7/IV,G major
"Bach, Johann Sebastian",Chorales,158,6,viio6/V,G major
"Bach, Johann Sebastian",Chorales,158,11,V7/IV,G major
"Bach, Johann Sebastian",Chorales,158,14,V6/5/IV,G major
"Bach, Johann Sebastian",Chorales,159,6,V6/vi,G major
"Bach, Johann Sebastian",Chorales,159,8,viio6/V,G major
"Bach, Johann Sebastian",Chorales,161,13,V6/5/IV,F major
"Bach, Johann Sebastian",Chorales,161,15,V6/5/V,D minor
"Bach, Johann Sebastian",Chorales,162,3,V6/V,F major
"Bach, Johann Sebastian",Chorales,162,3,V6/5/V,F major
"Bach, Johann Sebastian",Chorales,162,5,V2/IV,A minor
"Bach, Johann Sebastian",Chorales,162,7,viio7/iv,D major
"Bach, Johann Sebastian",Chorales,162,10,V6/5/V,A minor
"Bach, Johann Sebastian",Chorales,162,12,V7/V,A minor
"Bach, Johann Sebastian",Chorales,163,5,viio7/V,G minor
"Bach, Johann Sebastian",Chorales,163,5,V6/VII,G minor
