COMPOSER	COLLECTION	MOVEMENT	MEASURE (START)	FIGURE(S)	KEY
Bach, Johann Sebastian	Chorales	15	10	III+6/5	D minor
Monteverdi, Claudio	Madrigals Book 3	20	25	#vi7	G minor
Monteverdi, Claudio	Madrigals Book 3	20	30	iv6/5	Bb major
Monteverdi, Claudio	Madrigals Book 4	16	63	III+	A minor
Monteverdi, Claudio	Madrigals Book 4	17	50	V[#5]	G major
Monteverdi, Claudio	Madrigals Book 4	17	51	V[#5]	G major
Monteverdi, Claudio	Madrigals Book 5	1	53	III+6	D minor
