COMPOSER,COLLECTION,MOVEMENT,MEASURE,FIGURE,KEY
"Bach, Johann Sebastian",Chorales,115,5-6,vi-V65/V-V7-I,A major
"Bach, Johann Sebastian",Chorales,115,6-6,V65/V-V7-I-IV,A major
"Bach, Johann Sebastian",Chorales,115,6-7,V7-I-IV-viiø7,A major
"Bach, Johann Sebastian",Chorales,115,9-10,v-i-V65/V-V7,B minor-D major
"Bach, Johann Sebastian",Chorales,115,9-10,i-V65/V-V7-I,B minor-D major
"Bach, Johann Sebastian",Chorales,116,2-3,iii-vi-ii65-V,D major
"Bach, Johann Sebastian",Chorales,116,3-4,vi-ii65-V-I,D major
"Bach, Johann Sebastian",Chorales,116,21-23,V7-i-V-I,E minor-D major
"Bach, Johann Sebastian",Chorales,119,10-11,i-V65/V/III-V/III-III,C minor
"Bach, Johann Sebastian",Chorales,119,11-11,V65/V/III-V/III-III-VI,C minor
"Bach, Johann Sebastian",Chorales,119,11-12,V/III-III-VI-iio6,C minor
"Bach, Johann Sebastian",Chorales,119,11-12,III-VI-iio6-V,C minor
"Bach, Johann Sebastian",Chorales,123,1-2,V65-i-IV6-I,A minor-G major
"Bach, Johann Sebastian",Chorales,124,1-2,V65-i-i6-IV2,E minor-A minor
"Bach, Johann Sebastian",Chorales,124,1-2,i-i6-IV2-viio6,E minor-A minor
"Bach, Johann Sebastian",Chorales,124,9-10,V7-I-IVmaj65-viio6,G major
"Bach, Johann Sebastian",Chorales,125,6-7,V7-i-V6-I,A minor-G major
"Bach, Johann Sebastian",Chorales,125,6-7,i-V6-I-IV6,A minor-G major
"Bach, Johann Sebastian",Chorales,125,9-10,ii-V2-I6-IV,G major
"Bach, Johann Sebastian",Chorales,132,1-2,vi-ii65-V-I,G major
"Bach, Johann Sebastian",Chorales,132,7-7,ii6-V2-I6-IV,C major
"Bach, Johann Sebastian",Chorales,132,7-8,IV6-iiø2-V6-i,C major-A minor
"Bach, Johann Sebastian",Chorales,132,8-9,ii7-V-I-V,G major-F major
"Bach, Johann Sebastian",Chorales,132,12-12,vi-ii6-V2-I6,G major
"Bach, Johann Sebastian",Chorales,132,15-16,vi6-V2-i6-V2,G major-D minor-C major
"Bach, Johann Sebastian",Chorales,132,15-16,V2-i6-V2-I6,D minor-C major
"Bach, Johann Sebastian",Chorales,132,17-18,V2-I6-IVmaj2-viio6,C major
"Bach, Johann Sebastian",Chorales,133,10-11,V7-i-ii65-V,D minor-F major
"Bach, Johann Sebastian",Chorales,133,11-11,i-ii65-V-I,D minor-F major
"Bach, Johann Sebastian",Chorales,133,24-24,iiø2-v6-V2/iv-iv6,D minor
"Bach, Johann Sebastian",Chorales,133,31-31,VI6-iiø2-V65-i,D minor
"Bach, Johann Sebastian",Chorales,133,31-31,iiø2-V65-i-viio7/V,D minor
"Bach, Johann Sebastian",Chorales,136,6-6,ii7-V-I-I,D major-G major
"Bach, Johann Sebastian",Chorales,137,16-16,vi6-ii2-V65-I,G major
"Bach, Johann Sebastian",Chorales,138,7-8,vi-V65/V-V-I,G major
"Bach, Johann Sebastian",Chorales,142,6-7,III+6-VI-V6/V-v,D minor
"Bach, Johann Sebastian",Chorales,143,7-9,V/V-V-I-IV,F major
"Bach, Johann Sebastian",Chorales,146,3-4,iio-V65-V2/iv-IV6,A minor
"Bach, Johann Sebastian",Chorales,147,3-5,V7-I-I6-IV,Bb major-Eb major
"Bach, Johann Sebastian",Chorales,148,1-2,V6-I-IV6-IV,G major-C major
"Bach, Johann Sebastian",Chorales,152,4-5,ii7-V-I-I,A major-D major
"Bach, Johann Sebastian",Chorales,158,8-9,V7-I-IV-viio6,G major
"Bach, Johann Sebastian",Chorales,158,14-15,V7-I-V65/IV-IV,D major-G major
"Bach, Johann Sebastian",Chorales,164,3-4,vi-ii65-V-I,Bb major
"Bach, Johann Sebastian",Chorales,165,6-7,V7-I-V65/IV-IV,C major-F major
"Bach, Johann Sebastian",Chorales,165,6-7,I-V65/IV-IV-viiø43,C major-F major
"Bach, Johann Sebastian",Chorales,166,1-2,VI-iiø65-V-i,G minor
"Bach, Johann Sebastian",Chorales,168,1-1,v-ii65-V-I,G minor-F major
"Bach, Johann Sebastian",Chorales,169,1-2,ii65-V-I-viio6/V,A major
"Bach, Johann Sebastian",Chorales,172,1-2,V6-i-iv6-viio2,G minor
"Bach, Johann Sebastian",Chorales,176,12-13,vi-ii6-V2-I6,F major
"Bach, Johann Sebastian",Chorales,177,1-2,V6-I-IV6-IV,A major-D major
"Bach, Johann Sebastian",Chorales,179,14-16,vi-ii7-V7-I,Eb major
"Bach, Johann Sebastian",Chorales,179,23-24,vi-ii65-V-I,Eb major
"Bach, Johann Sebastian",Chorales,183,5-6,vi-ii65-V7-I,D major
"Bach, Johann Sebastian",Chorales,183,6-6,ii65-V7-I-I6,D major-G major
"Bach, Johann Sebastian",Chorales,183,6-7,V7-I-I6-IV,D major-G major
"Bach, Johann Sebastian",Chorales,186,7-8,vi6-ii2-V6-I,C major
"Bach, Johann Sebastian",Chorales,188,1-3,vi-ii7-V-I,F major
"Bach, Johann Sebastian",Chorales,190,1-1,v2-i6-IV2-viio6,A minor
"Bach, Johann Sebastian",Chorales,191,1-2,V6-i-V6-I,A minor-G major
"Bach, Johann Sebastian",Chorales,194,9-10,i6-ii7-V6-I,B minor-D major
"Bach, Johann Sebastian",Chorales,195,2-2,ii7-V-I-I,A major-D major
"Bach, Johann Sebastian",Chorales,195,2-3,V-I-I-IV,A major-D major
"Bach, Johann Sebastian",Chorales,195,2-3,I-I-IV-viio6,A major-D major
"Bach, Johann Sebastian",Chorales,195,4-5,V7-I-I-IV,A major-D major
"Bach, Johann Sebastian",Chorales,197,25-25,vi-ii65-V-I,F major
"Bach, Johann Sebastian",Chorales,198,12-12,vi6-ii2-V65-I,C major
"Bach, Johann Sebastian",Chorales,200,14-14,iiø2-V65-i-V,G minor-F major
"Bach, Johann Sebastian",Chorales,200,14-15,V65-i-V-I,G minor-F major
"Bach, Johann Sebastian",Chorales,201,7-8,V65/V-V-V2-I6,Eb major-Ab major
"Bach, Johann Sebastian",Chorales,201,15-15,V6-V2/IV-IV6-viiø2,Bb major
"Bach, Johann Sebastian",Chorales,202,7-8,VI-iiø65-V-I,A minor
"Bach, Johann Sebastian",Chorales,202,7-9,iiø65-V-I-I,A minor-D major
"Bach, Johann Sebastian",Chorales,204,6-7,vi-ii65-V-I,Bb major
"Bach, Johann Sebastian",Chorales,205,3-4,ii65-V7-I-IV6,G major
"Bach, Johann Sebastian",Chorales,208,14-15,VI-iio6-V-i,E minor
"Bach, Johann Sebastian",Chorales,209,9-10,V2-I-IV-VI,Bb major-C minor
"Bach, Johann Sebastian",Chorales,209,11-12,VI-iiø65-V-i,C minor
"Bach, Johann Sebastian",Chorales,211,11-12,V65/ii-ii-V-I,G major
"Bach, Johann Sebastian",Chorales,215,12-13,ii65-V-I-IV6,Bb major
"Bach, Johann Sebastian",Chorales,222,2-3,V7-I-IV-viio6,C major
"Bach, Johann Sebastian",Chorales,223,4-6,V7-I-III6-VImaj7,G major-A minor
"Bach, Johann Sebastian",Chorales,228,3-4,V2-i6-IV2-viio6,A minor
"Bach, Johann Sebastian",Chorales,231,11-13,V65/V-V-I6-IV6,G major
"Bach, Johann Sebastian",Chorales,232,3-4,V7-I-i6-iv6,A minor-D minor
"Bach, Johann Sebastian",Chorales,232,5-5,i6-ii2-V65-I,D minor-F major
"Bach, Johann Sebastian",Chorales,232,6-7,V7-I-VI-iiø65,F major-D minor
"Bach, Johann Sebastian",Chorales,232,6-7,I-VI-iiø65-V,F major-D minor
"Bach, Johann Sebastian",Chorales,234,10-11,V2-I6-IV-viio6,F major
"Bach, Johann Sebastian",Chorales,235,4-5,V7-I-I-IV,C major-F major
"Bach, Johann Sebastian",Chorales,236,4-5,V7-I-ii-V6,B minor-D major
"Bach, Johann Sebastian",Chorales,236,4-5,I-ii-V6-I,B minor-D major
"Bach, Johann Sebastian",Chorales,238,2-2,V-I-IV-viio6,G major
"Bach, Johann Sebastian",Chorales,239,3-3,V2-I6-IVmaj2-viio6,G major
"Bach, Johann Sebastian",Chorales,239,7-7,V2-I6-IVmaj2-viio6,C major
"Bach, Johann Sebastian",Chorales,240,5-6,V2-i6-iv-viio65,A minor
"Bach, Johann Sebastian",Chorales,241,8-8,V2-I6-IV-iiø65,C major-A minor
"Bach, Johann Sebastian",Chorales,241,13-13,iiø2-V6-i-iv6,D minor
"Bach, Johann Sebastian",Chorales,241,16-17,V7-I-vi-V65/V,A minor-F major
"Bach, Johann Sebastian",Chorales,241,22-22,V2-i6-ii2-V6,D minor-F major
"Bach, Johann Sebastian",Chorales,242,0-1,V43-i6-IV2-viio6,E minor
"Bach, Johann Sebastian",Chorales,247,1-1,vi-ii6-V-I,G major
"Bach, Johann Sebastian",Chorales,249,6-6,iiø65-V-i-V6,A minor-G major
"Bach, Johann Sebastian",Chorales,249,6-7,V-i-V6-I,A minor-G major
"Bach, Johann Sebastian",Chorales,249,6-7,i-V6-I-IV6,A minor-G major
"Bach, Johann Sebastian",Chorales,251,8-9,V2-i6-IV2-viio6,G minor
"Bach, Johann Sebastian",Chorales,252,1-1,V43/vi-vi-ii6-V,Bb major
"Bach, Johann Sebastian",Chorales,252,1-1,vi-ii6-V-I6,Bb major
"Bach, Johann Sebastian",Chorales,252,3-3,V7-i-V65/V-V,G minor-Bb major
"Bach, Johann Sebastian",Chorales,252,3-4,i-V65/V-V-I,G minor-Bb major
"Bach, Johann Sebastian",Chorales,252,13-13,V65/vi-vi-ii6-V,Bb major
"Bach, Johann Sebastian",Chorales,252,13-13,vi-ii6-V-I6,Bb major
"Bach, Johann Sebastian",Chorales,253,9-10,VI-iiø43-V-i,G minor
"Bach, Johann Sebastian",Chorales,255,11-13,V7/IV-IV-I6-IV,E major-D major
"Bach, Johann Sebastian",Chorales,258,14-15,vi-ii6-V2-I6,G major
"Bach, Johann Sebastian",Chorales,264,2-3,V-I-I-IV6,F major-Bb major
"Bach, Johann Sebastian",Chorales,264,9-10,ii2-V65-I-IV6,Bb major
"Bach, Johann Sebastian",Chorales,264,10-11,V65/vi-vi-ii-V65,Bb major
"Bach, Johann Sebastian",Chorales,265,11-12,V65-i-iv-V65,F# minor-A major
"Bach, Johann Sebastian",Chorales,265,11-12,i-iv-V65-I,F# minor-A major
"Bach, Johann Sebastian",Chorales,265,11-12,iv-V65-I-IV,F# minor-A major
"Bach, Johann Sebastian",Chorales,266,6-7,V7-i-V7-I,G minor-F major
"Bach, Johann Sebastian",Chorales,267,6-7,V-I-V-I,D minor-C major
"Bach, Johann Sebastian",Chorales,267,8-8,VI-iiø65-V-I,A minor
"Bach, Johann Sebastian",Chorales,268,3-3,V65/vi-vi-ii65-V,C major
"Bach, Johann Sebastian",Chorales,268,3-4,vi-ii65-V-I6,C major
"Bach, Johann Sebastian",Chorales,268,11-11,iio6-V-i-V,D minor-C major
"Bach, Johann Sebastian",Chorales,268,11-12,V-i-V-I,D minor-C major
"Bach, Johann Sebastian",Chorales,269,6-6,V-i-V6-I,G minor-F major
"Bach, Johann Sebastian",Chorales,269,6-7,i-V6-I-IV6,G minor-F major
"Bach, Johann Sebastian",Chorales,271,9-11,iio6-V-V6/iv-iv,E minor
"Bach, Johann Sebastian",Chorales,272,4-5,V7-I-I6-IV6,F major-Bb major
"Bach, Johann Sebastian",Chorales,272,7-9,V-i-V2-I6,C minor-Bb major
"Bach, Johann Sebastian",Chorales,275,9-10,vi6-ii2-V65-I,E major
"Bach, Johann Sebastian",Chorales,277,10-11,V-V65/ii-ii-V,A minor-C major
"Bach, Johann Sebastian",Chorales,278,1-2,vi-ii65-V-I,B major
"Bach, Johann Sebastian",Chorales,278,2-2,ii65-V-I-I,B major-E major
"Bach, Johann Sebastian",Chorales,278,2-3,V-I-I-IV,B major-E major
"Bach, Johann Sebastian",Chorales,278,2-3,I-I-IV-viio6,B major-E major
"Bach, Johann Sebastian",Chorales,278,4-5,V7-I-I-IV,B major-E major
"Bach, Johann Sebastian",Chorales,279,5-6,V-V7-V7/IV-IV,Bb major-Eb major
"Bach, Johann Sebastian",Chorales,279,8-9,vi-V65/V-v-V65/iv,Bb major
"Bach, Johann Sebastian",Chorales,279,8-9,V65/V-v-V65/iv-iv,Bb major
"Bach, Johann Sebastian",Chorales,281,5-6,vi-ii65-V-I,Bb major
"Bach, Johann Sebastian",Chorales,283,8-8,V7-I-IV-viio,G major
"Bach, Johann Sebastian",Chorales,284,1-2,V2-I6-IV-viio6,F major
"Bach, Johann Sebastian",Chorales,284,6-7,V-I-I-IV,C major-F major
"Bach, Johann Sebastian",Chorales,284,6-7,I-I-IV-viio6,C major-F major
"Bach, Johann Sebastian",Chorales,285,2-2,ii6-V7-I-viio6/VII,C major-A minor
"Bach, Johann Sebastian",Chorales,286,10-10,ii6-V-I-I,A major-D major
"Bach, Johann Sebastian",Chorales,286,10-11,V-I-I-IV6,A major-D major
"Bach, Johann Sebastian",Chorales,289,9-10,vi6-ii7-V7-I,F major
"Bach, Johann Sebastian",Chorales,291,11-13,V7-I-I6-IV,A major-D major
"Bach, Johann Sebastian",Chorales,292,6-7,V-i-V-I,D minor-C major
"Bach, Johann Sebastian",Chorales,293,8-9,V-I-I6-IV6,D major-G major
"Bach, Johann Sebastian",Chorales,293,8-9,I-I6-IV6-viiø7,D major-G major
"Bach, Johann Sebastian",Chorales,294,8-8,i-iv6-V-I,F# minor-A major
"Bach, Johann Sebastian",Chorales,295,4-5,V7-i-ii-V6,B minor-D major
"Bach, Johann Sebastian",Chorales,295,4-5,i-ii-V6-I,B minor-D major
"Bach, Johann Sebastian",Chorales,296,21-23,V7-i-V-I,D minor-C major
"Bach, Johann Sebastian",Chorales,297,9-9,V-i-V6-I,G minor-F major
"Bach, Johann Sebastian",Chorales,297,9-10,i-V6-I-IV6,G minor-F major
"Bach, Johann Sebastian",Chorales,298,4-6,ii6-V-I-I6,G major-C major
"Bach, Johann Sebastian",Chorales,301,8-8,V7-I-IV6-viiø7,F major
"Bach, Johann Sebastian",Chorales,303,2-3,V/iv-iv-V2-I6,D minor-F major
"Bach, Johann Sebastian",Chorales,305,2-2,ii7-V-I-I,A major-D major
"Bach, Johann Sebastian",Chorales,305,2-3,V-I-I-IV,A major-D major
"Bach, Johann Sebastian",Chorales,305,2-3,I-I-IV-viio6,A major-D major
"Bach, Johann Sebastian",Chorales,305,4-5,V7-I-I-IV,A major-D major
"Bach, Johann Sebastian",Chorales,306,7-8,V65/V-V-V2-I6,Eb major-Ab major
"Bach, Johann Sebastian",Chorales,306,15-15,V6-V2/IV-IV6-viiø2,Bb major
"Bach, Johann Sebastian",Chorales,307,12-12,vi6-ii2-V65-I,C major
"Bach, Johann Sebastian",Chorales,309,8-8,ii-V7-I-I,Eb major-Ab major
"Bach, Johann Sebastian",Chorales,310,4-4,ii6-V-I-I,B major-E major
"Bach, Johann Sebastian",Chorales,312,11-13,V7/V-V-I6-IV,D major
"Bach, Johann Sebastian",Chorales,313,6-6,VI-iiø65-V7-i,A minor
"Bach, Johann Sebastian",Chorales,313,6-6,iiø65-V7-i-V,A minor-G major
"Bach, Johann Sebastian",Chorales,317,3-4,vi-ii6-V2-I6,C major
"Bach, Johann Sebastian",Chorales,319,4-5,V7-I-I-IV,C major-F major
"Bach, Johann Sebastian",Chorales,323,4-4,ii-V7-I-IV,C major
"Bach, Johann Sebastian",Chorales,323,4-5,V7-I-IV-IV,C major-F major
"Bach, Johann Sebastian",Chorales,326,6-7,V7-i-V6-I,B minor-A major
"Bach, Johann Sebastian",Chorales,326,6-7,i-V6-I-IV6,B minor-A major
"Bach, Johann Sebastian",Chorales,326,9-10,ii7-V2-I6-IV,A major
"Bach, Johann Sebastian",Chorales,327,2-3,IVmaj2-V65/vi-vi-ii65,G major-D major
"Bach, Johann Sebastian",Chorales,327,3-3,V65/vi-vi-ii65-V,D major
"Bach, Johann Sebastian",Chorales,327,3-4,vi-ii65-V-I,D major
"Bach, Johann Sebastian",Chorales,327,17-17,V65-i-V65/V-V,B minor-D major
"Bach, Johann Sebastian",Chorales,329,4-4,vi-ii65-V7-I,D major
"Bach, Johann Sebastian",Chorales,329,4-4,ii65-V7-I-IV,D major
"Bach, Johann Sebastian",Chorales,330,7-9,V7-I-IV-I,D major-C major
"Bach, Johann Sebastian",Chorales,330,9-9,V2-Imaj65-IV-iiø65,C major-A minor
"Bach, Johann Sebastian",Chorales,330,9-9,Imaj65-IV-iiø65-V,C major-A minor
"Bach, Johann Sebastian",Chorales,330,9-10,IV-iiø65-V-i,C major-A minor
"Bach, Johann Sebastian",Chorales,332,1-2,V6-i-V6/VII-VII,A minor
"Bach, Johann Sebastian",Chorales,332,7-9,V65-I-vi-ii6,E minor-C major
"Bach, Johann Sebastian",Chorales,333,10-10,vi-V/V-V-I,D major
"Bach, Johann Sebastian",Chorales,333,14-15,V7-i-V65/V-V,B minor-D major
"Bach, Johann Sebastian",Chorales,334,3-4,vi-ii65-V-I,D major
"Bach, Johann Sebastian",Chorales,334,5-6,vi2-V65/V-V-I6,D major
"Bach, Johann Sebastian",Chorales,334,11-12,IV-iiø65-V-I,D major-B minor
"Bach, Johann Sebastian",Chorales,338,1-2,iii6-vi-V7-I,D major-A major
"Bach, Johann Sebastian",Chorales,340,1-2,i-ii65-V-I,D minor-F major
"Bach, Johann Sebastian",Chorales,340,8-9,V65/vi-vi-ii65-V,F major
"Bach, Johann Sebastian",Chorales,340,9-9,vi-ii65-V-I,F major
"Bach, Johann Sebastian",Chorales,342,8-9,v-V65/iv-iv-V43,F# minor-A major
"Bach, Johann Sebastian",Chorales,344,7-7,viiø65-iii-vi65-ii,G major
"Bach, Johann Sebastian",Chorales,344,7-7,iii-vi65-ii-V65,G major
"Bach, Johann Sebastian",Chorales,344,7-7,vi65-ii-V65-I,G major
"Bach, Johann Sebastian",Chorales,344,7-7,ii-V65-I-IV,G major
"Bach, Johann Sebastian",Chorales,345,8-9,V-V65-I-IV6,D minor-G major
"Bach, Johann Sebastian",Chorales,345,10-10,ii7-V-I-I,G major-C major
"Bach, Johann Sebastian",Chorales,345,10-11,V-I-I-IV6,G major-C major
