key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
A major	[0.021, 0.557, 0.454, 0.124, 1.0, 0.082, 0.253, 0.01, 0.294, 0.845, 0.0, 0.392]	0.0	63.5	63.5	0	22	22
a minor	[0.286, 0.0, 0.214, 0.0, 1.0, 0.107, 0.0, 0.036, 0.357, 0.5, 0.0, 0.071]	63.5	69.5	3.0	22	24	2
C major	[0.759, 0.0, 0.552, 0.0, 0.655, 0.448, 0.0, 1.0, 0.0, 0.241, 0.0, 0.31]	69.5	87.5	1.5	24	30	6
a minor	[1.0, 0.0, 0.0, 0.0, 0.737, 0.526, 0.0, 0.0, 0.316, 0.526, 0.0, 0.421]	87.5	99.5	3.0	30	34	4
C major	[1.0, 0.0, 0.0, 0.0, 0.75, 0.0, 0.6, 0.6, 0.6, 0.65, 0.0, 0.2]	99.5	111.5	1.5	34	38	4
A major	[0.005, 0.602, 0.503, 0.094, 0.984, 0.105, 0.233, 0.089, 0.243, 1.0, 0.063, 0.372]	111.5	216.5	3.0	38	73	35
