mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
13	13	1/2	1/2	4/4	4	1		V6	f	i		V6	V		6					M	1	1	5, 2, 1		1	5
14	14	0	0	4/4	4	1		V	f	i		V	V							M	1	1	1, 5, 2		1	1
14	14	3/4	3/4	4/4	4	1		V6	f	i		V6	V		6					M	1	1	5, 2, 1		1	5
15	15	0	0	4/4	4	1		I(+4)	f	i		I(+4)	I			+4				M	1	1	0, 4, 1	-1	0	0
15	15	1/2	1/2	4/4	4	1		I64	f	i		I64	I		64					M	1	1	1, 0, 4		0	1
16	16	1/2	1/2	4/4	4	1		I	f	i		I	I							M	1	1	0, 4, 1		0	0
17	17	0	0	4/4	4	1		I[I6	f	i	I	I6	I		6					M	1	1	4, 1, 0		0	4
17	17	1/2	1/2	4/4	4	1		viio/IV	f	i	I	viio/IV	vii	o			IV			o	1	1	4, 1, -2		4	4
19	19	0	0	4/4	4	1		IV(4)	f	i	I	IV(4)	IV			4				M	1	1	-1, -2, 0		-1	-1
19	19	1/2	1/2	4/4	4	1		IV	f	i	I	IV	IV							M	1	1	-1, 3, 0		-1	-1
19	19	3/4	3/4	4/4	4	1		V2/IV	f	i	I	V2/IV	V		2		IV			Mm7	1	1	-2, 0, 4, 1		0	-2
20	20	0	0	4/4	4	1		IV6	f	i	I	IV6	IV		6					M	1	1	3, 0, -1		-1	3
20	20	1/4	1/4	4/4	4	1		I64	f	i	I	I64	I		64					M	1	1	1, 0, 4		0	1
20	20	1/2	1/2	4/4	4	1		IV	f	i	I	IV	IV							M	1	1	-1, 3, 0		-1	-1
21	21	0	0	4/4	4	1		ii	f	i	I	ii	ii							m	1	1	2, -1, 3		2	2
22	22	0	0	4/4	4	1		I6	f	i	I	I6	I		6					M	1	1	4, 1, 0		0	4
22	22	1/4	1/4	4/4	4	1		IV	f	i	I	IV	IV							M	1	1	-1, 3, 0		-1	-1
22	22	1/2	1/2	4/4	4	1		I6	f	i	I	I6	I		6					M	1	1	4, 1, 0		0	4
22	22	3/4	3/4	4/4	4	1		ii	f	i	I	ii	ii							m	1	1	2, -1, 3		2	2
23	23	0	0	4/4	4	1		I6	f	i	I	I6	I		6					M	1	1	4, 1, 0		0	4
23	23	1/4	1/4	4/4	4	1		ii65	f	i	I	ii65	ii		65					mm7	1	1	-1, 3, 0, 2		2	-1
23	23	1/2	1/2	4/4	4	1		V7	f	i	I	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
24	24	0	0	4/4	4	1		I]	f	i	I	I	I							M	1	1	0, 4, 1		0	0
24	24	1/2	1/2	4/4	4	1		I64	f	i		I64	I		64					M	1	1	1, 0, 4		0	1
25	25	0	0	4/4	4	1		I	f	i		I	I							M	1	1	0, 4, 1		0	0
25	25	1/2	1/2	4/4	4	1		V65/IV	f	i		V65/IV	V		65		IV			Mm7	1	1	4, 1, -2, 0		0	4
26	26	0	0	4/4	4	1		I	f	i		I	I							M	1	1	0, 4, 1		0	0
26	26	1/2	1/2	4/4	4	1		viio6/IV	f	i		viio6/IV	vii	o	6		IV			o	1	1	1, -2, 4		4	1
27	27	0	0	4/4	4	1		V7/IV	f	i		V7/IV	V		7		IV			Mm7	1	1	0, 4, 1, -2		0	0
27	27	1/2	1/2	4/4	4	1		viio/IV	f	i		viio/IV	vii	o			IV			o	1	1	4, 1, -2		4	4
28	28	0	0	4/4	4	1		IV64	f	i		IV64	IV		64					M	1	1	0, -1, 3		-1	0
28	28	1/2	1/2	4/4	4	1		IV	f	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
29	29	0	0	4/4	4	1		IV64	f	i		IV64	IV		64					M	1	1	0, -1, 3		-1	0
29	29	1/2	1/2	4/4	4	1		IV	f	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
30	30	0	0	4/4	4	1		ii2(+2)	f	i		ii2(+2)	ii		2	+2				mm7	1	1	0, 2, -1, 3	-3	2	0
30	30	1/2	1/2	4/4	4	1		ii6(119)	f	i		ii6(119)	ii		6	119				m	1	1	-1, 3, 2	1, -3	2	-1
30	30	3/4	3/4	4/4	4	1		ii6	f	i		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
31	31	0	0	4/4	4	1		ii2(9)	f	i		ii2(9)	ii		2	9				mm7	1	1	0, 2, -1, 3	-3	2	0
31	31	1/4	1/4	4/4	4	1		ii2	f	i		ii2	ii		2					mm7	1	1	0, 2, -1, 3		2	0
31	31	1/2	1/2	4/4	4	1		V2	f	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
32	32	0	0	4/4	4	1		I	f	i		I	I							M	1	1	0, 4, 1		0	0
32	32	1/2	1/2	4/4	4	1		I6	f	i		I6	I		6					M	1	1	4, 1, 0		0	4
33	33	0	0	4/4	4	1		I	f	i		I	I							M	1	1	0, 4, 1		0	0
34	34	0	0	4/4	4	1		V6	f	i		V6	V		6					M	1	1	5, 2, 1		1	5
35	35	0	0	4/4	4	1		vi	f	i		vi	vi							m	1	1	-4, -7, -3		-4	-4
36	36	0	0	4/4	4	1		IV6	f	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
36	36	1/2	1/2	4/4	4	1		I6	f	i		I6	I		6					M	1	1	4, 1, 0		0	4
37	37	0	0	4/4	4	1		IV	f	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
38	38	0	0	4/4	4	1		viio6	f	i		viio6	vii	o	6					o	1	1	-5, -8, -2		-2	-5
39	39	0	0	4/4	4	1		I\\	f	i		I	I						\\	M	1	1	0, 4, 1		0	0
40	40	0	0	4/4	4	1		IV6	f	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
40	40	1/2	1/2	4/4	4	1		V6	f	i		V6	V		6					M	1	1	5, 2, 1		1	5
41	41	0	0	4/4	4	1		I	f	i		I	I							M	1	1	0, 4, 1		0	0
41	41	1/4	1/4	4/4	4	1		vi6	f	i		vi6	vi		6					m	1	1	-7, -3, -4		-4	-7
41	41	1/2	1/2	4/4	4	1		V/iii\\	f	i		V/iii	V				iii		\\	M	1	1	-2, 2, -1		-2	-2
45	45	0	0	4/4	4	1		#III.I[I	f	#III	I	I	I							M	1	0	0, 4, 1		0	0
46	46	1/4	1/4	4/4	4	1		v6	f	#III	I	v6	v		6					m	1	0	-2, 2, 1		1	-2
46	46	1/2	1/2	4/4	4	1		viio6	f	#III	I	viio6	vii	o	6					o	1	0	2, -1, 5		5	2
47	47	1/4	1/4	4/4	4	1		I64	f	#III	I	I64	I		64					M	1	0	1, 0, 4		0	1
47	47	1/2	1/2	4/4	4	1		IV64	f	#III	I	IV64	IV		64					M	1	0	0, -1, 3		-1	0
48	48	0	0	4/4	4	1		ii64	f	#III	I	ii64	ii		64					m	1	0	3, 2, -1		2	3
48	48	1/4	1/4	4/4	4	1		viio6/IV	f	#III	I	viio6/IV	vii	o	6		IV			o	1	0	1, -2, 4		4	1
48	48	1/2	1/2	4/4	4	1		IV	f	#III	I	IV	IV							M	1	0	-1, 3, 0		-1	-1
49	49	0	0	4/4	4	1		ii	f	#III	I	ii	ii							m	1	0	2, -1, 3		2	2
49	49	1/4	1/4	4/4	4	1		I6(+6)	f	#III	I	I6(+6)	I		6	+6				M	1	0	4, 1, 0	3	0	4
49	49	1/2	1/2	4/4	4	1		IV(+2)	f	#III	I	IV(+2)	IV			+2				M	1	0	-1, 3, 0	1	-1	-1
49	49	3/4	3/4	4/4	4	1		IV	f	#III	I	IV	IV							M	1	0	-1, 3, 0		-1	-1
50	50	1/4	1/4	4/4	4	1		V65	f	#III	I	V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
50	50	3/4	3/4	4/4	4	1		I	f	#III	I	I	I							M	1	0	0, 4, 1		0	0
51	51	0	0	4/4	4	1		viio6	f	#III	I	viio6	vii	o	6					o	1	0	2, -1, 5		5	2
51	51	1/4	1/4	4/4	4	1		V7	f	#III	I	V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
51	51	1/2	1/2	4/4	4	1		ii43	f	#III	I	ii43	ii		43					mm7	1	0	3, 0, 2, -1		2	3
51	51	3/4	3/4	4/4	4	1		V6]	f	#III	I	V6	V		6					M	1	0	5, 2, 1		1	5
52	52	0	0	4/4	4	1		V43	f	#III		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
52	52	1/4	1/4	4/4	4	1		I	f	#III		I	I							M	1	0	0, 4, 1		0	0
52	52	1/2	1/2	4/4	4	1		I6	f	#III		I6	I		6					M	1	0	4, 1, 0		0	4
53	53	0	0	4/4	4	1		I	f	#III		I	I							M	1	0	0, 4, 1		0	0
53	53	1/2	1/2	4/4	4	1		I64	f	#III		I64	I		64					M	1	0	1, 0, 4		0	1
54	54	1/2	1/2	4/4	4	1		vi7	f	#III		vi7	vi		7					mm7	1	0	3, 0, 4, 1		3	3
55	55	0	0	4/4	4	1		I	f	#III		I	I							M	1	0	0, 4, 1		0	0
55	55	1/2	1/2	4/4	4	1		I(2)	f	#III		I(2)	I			2				M	1	0	2, 4, 1		0	2
55	55	3/4	3/4	4/4	4	1		I6	f	#III		I6	I		6					M	1	0	4, 1, 0		0	4
56	56	0	0	4/4	4	1		V7	f	#III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
56	56	1/2	1/2	4/4	4	1		V65	f	#III		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
57	57	0	0	4/4	4	1		I	f	#III		I	I							M	1	0	0, 4, 1		0	0
57	57	1/2	1/2	4/4	4	1		I64	f	#III		I64	I		64					M	1	0	1, 0, 4		0	1
58	58	1/2	1/2	4/4	4	1		vi7	f	#III		vi7	vi		7					mm7	1	0	3, 0, 4, 1		3	3
59	59	1/2	1/2	4/4	4	1		I64	f	#III		I64	I		64					M	1	0	1, 0, 4		0	1
60	60	0	0	4/4	4	1		V7	f	#III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
61	61	0	0	4/4	4	1		I	f	#III		I	I							M	1	0	0, 4, 1		0	0
61	61	1/2	1/2	4/4	4	1		I6	f	#III		I6	I		6					M	1	0	4, 1, 0		0	4
62	62	1/2	1/2	4/4	4	1		vi2	f	#III		vi2	vi		2					mm7	1	0	1, 3, 0, 4		3	1
63	63	0	0	4/4	4	1		I	f	#III		I	I							M	1	0	0, 4, 1		0	0
63	63	1/2	1/2	4/4	4	1		I6(+2)	f	#III		I6(+2)	I		6	+2				M	1	0	4, 1, 0	2	0	4
63	63	3/4	3/4	4/4	4	1		I	f	#III		I	I							M	1	0	0, 4, 1		0	0
64	64	0	0	4/4	4	1		V7	f	#III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
64	64	1/2	1/2	4/4	4	1		V65	f	#III		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
65	65	0	0	4/4	4	1		I	f	#III		I	I							M	1	0	0, 4, 1		0	0
65	65	1/2	1/2	4/4	4	1		I6	f	#III		I6	I		6					M	1	0	4, 1, 0		0	4
66	66	0	0	4/4	4	1		I	f	#III		I	I							M	1	0	0, 4, 1		0	0
66	66	1/2	1/2	4/4	4	1		vi2	f	#III		vi2	vi		2					mm7	1	0	1, 3, 0, 4		3	1
67	67	0	0	4/4	4	1		V7(9)	f	#III		V7(9)	V		7	9				Mm7	1	0	1, 5, 2, -1	3	1	1
67	67	1/2	1/2	4/4	4	1		V43(+2)	f	#III		V43(+2)	V		43	+2				Mm7	1	0	2, -1, 1, 5	3	1	2
68	68	0	0	4/4	4	1		vi7	f	#III		vi7	vi		7					mm7	1	0	3, 0, 4, 1		3	3
68	68	1/2	1/2	4/4	4	1		I64	f	#III		I64	I		64					M	1	0	1, 0, 4		0	1
69	69	0	0	4/4	4	1		vi7	f	#III		vi7	vi		7					mm7	1	0	3, 0, 4, 1		3	3
69	69	1/2	1/2	4/4	4	1		V	f	#III		V	V							M	1	0	1, 5, 2		1	1
70	70	0	0	4/4	4	1		V(2)	f	#III		V(2)	V			2				M	1	0	3, 5, 2		1	3
70	70	1/2	1/2	4/4	4	1		V	f	#III		V	V							M	1	0	1, 5, 2		1	1
71	71	0	0	4/4	4	1		V43(+2)	f	#III		V43(+2)	V		43	+2				Mm7	1	0	2, -1, 1, 5	3	1	2
71	71	1/2	1/2	4/4	4	1		I64	f	#III		I64	I		64					M	1	0	1, 0, 4		0	1
72	72	0	0	4/4	4	1		vi	f	#III		vi	vi							m	1	0	3, 0, 4		3	3
72	72	1/2	1/2	4/4	4	1		I64	f	#III		I64	I		64					M	1	0	1, 0, 4		0	1
73	73	0	0	4/4	4	1		I6	f	#III		I6	I		6					M	1	0	4, 1, 0		0	4
73	73	1/2	1/2	4/4	4	1		V6(+6)	f	#III		V6(+6)	V		6	+6				M	1	0	5, 2, 1	4	1	5
74	74	0	0	4/4	4	1		I6	f	#III		I6	I		6					M	1	0	4, 1, 0		0	4
74	74	1/2	1/2	4/4	4	1		V43	f	#III		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
75	75	0	0	4/4	4	1		V2(+2)	f	#III		V2(+2)	V		2	+2				Mm7	1	0	-1, 1, 5, 2	3	1	-1
75	75	1/2	1/2	4/4	4	1		I(+42)	f	#III		I(+42)	I			+42				M	1	0	2, 4, 1	-1	0	2
76	76	0	0	4/4	4	1		IV	f	#III		IV	IV							M	1	0	-1, 3, 0		-1	-1
76	76	1/2	1/2	4/4	4	1		I	f	#III		I	I							M	1	0	0, 4, 1		0	0
76	76	3/4	3/4	4/4	4	1		I6	f	#III		I6	I		6					M	1	0	4, 1, 0		0	4
77	77	0	0	4/4	4	1		V7	f	#III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
77	77	1/2	1/2	4/4	4	1		V43	f	#III		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
78	78	0	0	4/4	4	1		I6	f	#III		I6	I		6					M	1	0	4, 1, 0		0	4
78	78	1/2	1/2	4/4	4	1		I	f	#III		I	I							M	1	0	0, 4, 1		0	0
79	79	0	0	4/4	4	1		V(64)	f	#III		V(64)	V			64				M	1	0	1, 0, 4		1	1
79	79	1/2	1/2	4/4	4	1		V7	f	#III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
80	80	0	0	4/4	4	1	1	I\\	f	#III		I	I						\\	M	1	0	0, 4, 1		0	0
80	80	3/4	3/4	4/4	4	1	1	I64	f	#III		I64	I		64					M	1	0	1, 0, 4		0	1
81	81	1/2	1/2	4/4	4	1	1	#vo7	f	#III		#vo7	#v	o	7					o7	1	0	8, 5, 2, -1		8	8
82	82	3/4	3/4	4/4	4	1	1	I.I	f	I		I	I							M	1	0	0, 4, 1		0	0
83	83	0	0	4/4	4	1	1	V	f	I		V	V							M	1	0	1, 5, 2		1	1
83	83	1/2	1/2	4/4	4	1	1	V6	f	I		V6	V		6					M	1	0	5, 2, 1		1	5
84	84	0	0	4/4	4	1	1	#III.I	f	#III		I	I							M	1	0	0, 4, 1		0	0
84	84	3/4	3/4	4/4	4	1	1	vi	f	#III		vi	vi							m	1	0	3, 0, 4		3	3
85	85	0	0	4/4	4	1		V(64)	f	#III		V(64)	V			64				M	1	0	1, 0, 4		1	1
85	85	1/2	1/2	4/4	4	1		V	f	#III		V	V							M	1	0	1, 5, 2		1	1
85	85	3/4	3/4	4/4	4	1		V43	f	#III		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
86	86	0	0	4/4	4	1		@none	f	#III		@none	@none							m	1	0				
88	87	0	0	4/4	4	1		V.I	f	V		I	I							M	1	0	0, 4, 1		0	0
89	88	0	0	4/4	4	1		iii	f	V		iii	iii							m	1	0	4, 1, 5		4	4
90	89	0	0	4/4	4	1		V	f	V		V	V							M	1	0	1, 5, 2		1	1
92	91	0	0	4/4	4	1		IV	f	V		IV	IV							M	1	0	-1, 3, 0		-1	-1
92	91	1/2	1/2	4/4	4	1		I	f	V		I	I							M	1	0	0, 4, 1		0	0
93	92	3/4	3/4	4/4	4	1		vi	f	V		vi	vi							m	1	0	3, 0, 4		3	3
94	93	0	0	4/4	4	1		V	f	V		V	V							M	1	0	1, 5, 2		1	1
94	93	1/2	1/2	4/4	4	1		V7	f	V		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
95	94	0	0	4/4	4	1		V43	f	V		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
96	95	0	0	4/4	4	1		IV6	f	V		IV6	IV		6					M	1	0	3, 0, -1		-1	3
96	95	1/4	1/4	4/4	4	1		vii%7	f	V		vii%7	vii	%	7					%7	1	0	5, 2, -1, 3		5	5
96	95	1/2	1/2	4/4	4	1		I	f	V		I	I							M	1	0	0, 4, 1		0	0
97	96	3/4	3/4	4/4	4	1		IV	f	V		IV	IV							M	1	0	-1, 3, 0		-1	-1
98	97	0	0	4/4	4	1		vi64	f	V		vi64	vi		64					m	1	0	4, 3, 0		3	4
98	97	1/2	1/2	4/4	4	1		V7/vi	f	V		V7/vi	V		7		vi			Mm7	1	0	4, 8, 5, 2		4	4
99	98	3/4	3/4	4/4	4	1		vii%43	f	V		vii%43	vii	%	43					%7	1	0	-1, 3, 5, 2		5	-1
100	99	0	0	4/4	4	1		V7/vi	f	V		V7/vi	V		7		vi			Mm7	1	0	4, 8, 5, 2		4	4
100	99	1/2	1/2	4/4	4	1		vi64	f	V		vi64	vi		64					m	1	0	4, 3, 0		3	4
101	100	0	0	4/4	4	1		vi	f	V		vi	vi							m	1	0	3, 0, 4		3	3
101	100	1/2	1/2	4/4	4	1		vi6	f	V		vi6	vi		6					m	1	0	0, 4, 3		3	0
101	100	3/4	3/4	4/4	4	1		ii2	f	V		ii2	ii		2					mm7	1	0	0, 2, -1, 3		2	0
102	101	0	0	4/4	4	1		V(9)/IV	f	V		V(9)/IV	V			9	IV			M	1	0	0, 4, 1	2	0	0
102	101	1/2	1/2	4/4	4	1		V2/IV	f	V		V2/IV	V		2		IV			Mm7	1	0	-2, 0, 4, 1		0	-2
103	102	0	0	4/4	4	1		V43/IV	f	V		V43/IV	V		43		IV			Mm7	1	0	1, -2, 0, 4		0	1
103	102	1/2	1/2	4/4	4	1		V2/IV	f	V		V2/IV	V		2		IV			Mm7	1	0	-2, 0, 4, 1		0	-2
104	103	1/2	1/2	4/4	4	1		I.I6	f	I		I6	I		6					M	1	0	4, 1, 0		0	4
104	103	3/4	3/4	4/4	4	1		V43	f	I		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
105	104	0	0	4/4	4	1		I	f	I		I	I							M	1	0	0, 4, 1		0	0
105	104	1/2	1/2	4/4	4	1		I6	f	I		I6	I		6					M	1	0	4, 1, 0		0	4
105	104	3/4	3/4	4/4	4	1		vi64	f	I		vi64	vi		64					m	1	0	4, 3, 0		3	4
106	105	0	0	4/4	4	1		V/vi	f	I		V/vi	V				vi			M	1	0	4, 8, 5		4	4
106	105	1/2	1/2	4/4	4	1		vi.#viio	f	vi		#viio	#vii	o						o	1	1	5, 2, -1		5	5
106	105	3/4	3/4	4/4	4	1		#viio2	f	vi		#viio2	#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
107	106	0	0	4/4	4	1		i64	f	vi		i64	i		64					m	1	1	1, 0, -3		0	1
107	106	1/4	1/4	4/4	4	1		iio6	f	vi		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
107	106	1/2	1/2	4/4	4	1		i6	f	vi		i6	i		6					m	1	1	-3, 1, 0		0	-3
108	107	0	0	4/4	4	1		VI(#2)	f	vi		VI(#2)	VI			#2				M	1	1	-4, 5, -3		-4	-4
108	107	1/4	1/4	4/4	4	1		VI	f	vi		VI	VI							M	1	1	-4, 0, -3		-4	-4
108	107	1/2	1/2	4/4	4	1		V	f	vi		V	V							M	1	1	1, 5, 2		1	1
108	107	3/4	3/4	4/4	4	1		#viio43	f	vi		#viio43	#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
109	108	0	0	4/4	4	1		i6	f	vi		i6	i		6					m	1	1	-3, 1, 0		0	-3
109	108	1/4	1/4	4/4	4	1		iv(9)	f	vi		iv(9)	iv			9				m	1	1	-1, -4, 0	1	-1	-1
109	108	1/2	1/2	4/4	4	1		i6	f	vi		i6	i		6					m	1	1	-3, 1, 0		0	-3
109	108	3/4	3/4	4/4	4	1		V43	f	vi		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
110	109	0	0	4/4	4	1		i	f	vi		i	i							m	1	1	0, -3, 1		0	0
110	109	1/2	1/2	4/4	4	1		V(6)	f	vi		V(6)	V			6				M	1	1	1, 5, -3		1	1
110	109	3/4	3/4	4/4	4	1		V7	f	vi		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
111	110	0	0	4/4	4	1		VI(64+2)	f	vi		VI(64+2)	VI			64+2				M	1	1	-4, 2, -1	-2	-4	-4
111	110	1/4	1/4	4/4	4	1		VI	f	vi		VI	VI							M	1	1	-4, 0, -3		-4	-4
111	110	1/2	1/2	4/4	4	1		iio6	f	vi		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
111	110	3/4	3/4	4/4	4	1		iv7(+2)	f	vi		iv7(+2)	iv		7	+2				mm7	1	1	-1, -4, 0, -3	1	-1	-1
112	111	0	0	4/4	4	1		VI(64+#2)	f	vi		VI(64+#2)	VI			64+#2				M	1	1	-4, 2, -1	5	-4	-4
112	111	1/4	1/4	4/4	4	1		VI	f	vi		VI	VI							M	1	1	-4, 0, -3		-4	-4
112	111	1/2	1/2	4/4	4	1		iio6	f	vi		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
112	111	3/4	3/4	4/4	4	1		iv7	f	vi		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
113	112	0	0	4/4	4	1		V7(+b2)	f	vi		V7(+b2)	V		7	+b2				Mm7	1	1	1, 5, 2, -1	-11	1	1
113	112	1/4	1/4	4/4	4	1		V(64)	f	vi		V(64)	V			64				M	1	1	1, 0, -3		1	1
113	112	1/2	1/2	4/4	4	1		V7	f	vi		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
114	113	0	0	4/4	4	1		I\\	f	vi		I	I						\\	M	1	1	0, 4, 1		0	0
114	113	1/2	1/2	4/4	4	1		VI.I	f	VI		I	I							M	1	0	0, 4, 1		0	0
115	114	0	0	4/4	4	1		I	f	VI		I	I							M	1	0	0, 4, 1		0	0
115	114	1/2	1/2	4/4	4	1		vii%7	f	VI		vii%7	vii	%	7					%7	1	0	5, 2, -1, 3		5	5
116	115	0	0	4/4	4	1		vi	f	VI		vi	vi							m	1	0	3, 0, 4		3	3
116	115	1/2	1/2	4/4	4	1		V	f	VI		V	V							M	1	0	1, 5, 2		1	1
116	115	3/4	3/4	4/4	4	1		#iv%7	f	VI		#iv%7	#iv	%	7					%7	1	0	6, 3, 0, 4		6	6
117	116	0	0	4/4	4	1		V	f	VI		V	V							M	1	0	1, 5, 2		1	1
117	116	3/4	3/4	4/4	4	1		V7	f	VI		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
118	117	0	0	4/4	4	1		I\\	f	VI		I	I						\\	M	1	0	0, 4, 1		0	0
118	117	1/2	1/2	4/4	4	1		I	f	VI		I	I							M	1	0	0, 4, 1		0	0
119	118	1/2	1/2	4/4	4	1		vii%7	f	VI		vii%7	vii	%	7					%7	1	0	5, 2, -1, 3		5	5
120	119	0	0	4/4	4	1		IV6	f	VI		IV6	IV		6					M	1	0	3, 0, -1		-1	3
120	119	1/2	1/2	4/4	4	1		V65	f	VI		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
121	120	0	0	4/4	4	1		I\\	f	VI		I	I						\\	M	1	0	0, 4, 1		0	0
121	120	1/2	1/2	4/4	4	1		I64	f	VI		I64	I		64					M	1	0	1, 0, 4		0	1
122	121	1/2	1/2	4/4	4	1		vi7	f	VI		vi7	vi		7					mm7	1	0	3, 0, 4, 1		3	3
123	122	1/2	1/2	4/4	4	1		I64(64)	f	VI		I64(64)	I		64	64				M	1	0	3, 0, -1		0	3
124	123	1/2	1/2	4/4	4	1		I64	f	VI		I64	I		64					M	1	0	1, 0, 4		0	1
125	124	0	0	4/4	4	1		V2	f	VI		V2	V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
125	124	1/2	1/2	4/4	4	1		I6	f	VI		I6	I		6					M	1	0	4, 1, 0		0	4
126	125	0	0	4/4	4	1		I6(4)	f	VI		I6(4)	I		6	4				M	1	0	-1, 1, 0		0	-1
126	125	1/2	1/2	4/4	4	1		I6	f	VI		I6	I		6					M	1	0	4, 1, 0		0	4
127	126	0	0	4/4	4	1		I(2)	f	VI		I(2)	I			2				M	1	0	2, 4, 1		0	2
127	126	1/2	1/2	4/4	4	1		I	f	VI		I	I							M	1	0	0, 4, 1		0	0
128	127	0	0	4/4	4	1		I(9)	f	VI		I(9)	I			9				M	1	0	0, 4, 1	2	0	0
128	127	1/2	1/2	4/4	4	1		I	f	VI		I	I							M	1	0	0, 4, 1		0	0
129	128	1/2	1/2	4/4	4	1		V2/IV	f	VI		V2/IV	V		2		IV			Mm7	1	0	-2, 0, 4, 1		0	-2
