mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
9	9	3/8	3/8	3/4	2	1	V(64)	A	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
9	9	1/2	1/2	3/4	2	1	V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
10	10	0	0	3/4	2	1	I[I	A	I	I	I		I							M	0	0	0, 4, 1		0	0
10	10	3/8	3/8	3/4	2	1	viio6	A	I	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
10	10	1/2	1/2	3/4	2	1	I]	A	I	I	I		I							M	0	0	0, 4, 1		0	0
10	10	5/8	5/8	3/4	2	1	V6	A	I		V6		V		6					M	0	0	5, 2, 1		1	5
11	11	0	0	3/4	2	1	vi	A	I		vi		vi							m	0	0	3, 0, 4		3	3
11	11	1/2	1/2	3/4	2	1	V43/V	A	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
12	12	0	0	3/4	2	1	V(94)}	A	I		V(94)		V			94			}	M	0	0	1, 0, 2	3	1	1
12	12	3/8	3/8	3/4	2	1	V	A	I		V		V							M	0	0	1, 5, 2		1	1
13	13	0	0	3/4	2	1	#viio7/ii{	A	I		#viio7/ii		#vii	o	7		ii		{	o7	0	0	7, 4, 1, -2		7	7
13	13	1/4	1/4	3/4	2	1	ii	A	I		ii		ii							m	0	0	2, -1, 3		2	2
13	13	1/2	1/2	3/4	2	1	viio43	A	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
14	14	0	0	3/4	2	1	I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
14	14	1/4	1/4	3/4	2	1	#viio65/ii	A	I		#viio65/ii		#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
15	15	0	0	3/4	2	1	ii6	A	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
15	15	1/4	1/4	3/4	2	1	V(64)	A	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
15	15	1/2	1/2	3/4	2	1	V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
16	16	0	0	3/4	2	1	I(94)}	A	I		I(94)		I			94			}	M	0	0	0, -1, 1	2	0	0
16	16	1/4	1/4	3/4	2	1	I	A	I		I		I							M	0	0	0, 4, 1		0	0
17	17	0	0	3/4	2	1	vi.i{	A	vi		i		i						{	m	0	1	0, -3, 1		0	0
18	18	0	0	3/4	2	1	V6	A	vi		V6		V		6					M	0	1	5, 2, 1		1	5
19	19	0	0	3/4	2	1	i	A	vi		i		i							m	0	1	0, -3, 1		0	0
19	19	1/8	1/8	3/4	2	1	v6	A	vi		v6		v		6					m	0	1	-2, 2, 1		1	-2
19	19	1/4	1/4	3/4	2	1	Ger6(2)	A	vi		Ger6(2)	Ger	vii	o	65	b32	V			Ger	0	1	-4, 0, -3, 1		6	-4
19	19	1/2	1/2	3/4	2	1	Ger6	A	vi		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
20	20	0	0	3/4	2	1	V}	A	vi		V		V						}	M	0	1	1, 5, 2		1	1
20	20	1/2	1/2	3/4	2	1	#viio7	A	vi		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
21	21	0	0	3/4	2	1	i{	A	vi		i		i						{	m	0	1	0, -3, 1		0	0
22	22	0	0	3/4	2	1	IV.viio6	A	IV		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
23	23	0	0	3/4	2	1	I6	A	IV		I6		I		6					M	0	0	4, 1, 0		0	4
23	23	1/8	1/8	3/4	2	1	#viio65/ii	A	IV		#viio65/ii		#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
23	23	1/4	1/4	3/4	2	1	ii6	A	IV		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
23	23	3/8	3/8	3/4	2	1	viio7/V	A	IV		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
23	23	1/2	1/2	3/4	2	1	V(64)	A	IV		V(64)		V			64				M	0	0	1, 0, 4		1	1
23	23	5/8	5/8	3/4	2	1	V7	A	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
24	24	0	0	3/4	2	1	I}{	A	IV		I		I						}{	M	0	0	0, 4, 1		0	0
24	24	1/2	1/2	3/4	2	1	V7	A	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
25	25	0	0	3/4	2	1	I	A	IV		I		I							M	0	0	0, 4, 1		0	0
25	25	1/2	1/2	3/4	2	1	V7	A	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
26	26	0	0	3/4	2	1	I	A	IV		I		I							M	0	0	0, 4, 1		0	0
26	26	9/16	9/16	3/4	2	1	V7/IV	A	IV		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
27	27	0	0	3/4	2	1	#viio7/ii	A	IV		#viio7/ii		#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
28	28	0	0	3/4	2	1	ii	A	IV		ii		ii							m	0	0	2, -1, 3		2	2
28	28	9/16	9/16	3/4	2	1	V7/V	A	IV		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
29	29	0	0	3/4	2	1	vi.#viio7	A	vi		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
30	30	0	0	3/4	2	1	i	A	vi		i		i							m	0	1	0, -3, 1		0	0
30	30	1/4	1/4	3/4	2	1	IV6	A	vi		IV6		IV		6					M	0	1	3, 0, -1		-1	3
30	30	1/2	1/2	3/4	2	1	Ger6	A	vi		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
31	31	0	0	3/4	2	1	V}	A	vi		V		V						}	M	0	1	1, 5, 2		1	1
32	32	0	0	3/4	2	1	i{	A	vi		i		i						{	m	0	1	0, -3, 1		0	0
33	33	0	0	3/4	2	1	V6	A	vi		V6		V		6					M	0	1	5, 2, 1		1	5
34	34	0	0	3/4	2	1	i	A	vi		i		i							m	0	1	0, -3, 1		0	0
34	34	3/16	3/16	3/4	2	1	v6	A	vi		v6		v		6					m	0	1	-2, 2, 1		1	-2
34	34	1/4	1/4	3/4	2	1	Ger6(2)	A	vi		Ger6(2)	Ger	vii	o	65	b32	V			Ger	0	1	-4, 0, -3, 1		6	-4
34	34	1/2	1/2	3/4	2	1	Ger6	A	vi		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
35	35	0	0	3/4	2	1	V}	A	vi		V		V						}	M	0	1	1, 5, 2		1	1
35	35	1/2	1/2	3/4	2	1	#viio7	A	vi		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
36	36	0	0	3/4	2	1	i{	A	vi		i		i						{	m	0	1	0, -3, 1		0	0
37	37	0	0	3/4	2	1	#viio43/iv	A	vi		#viio43/iv		#vii	o	43		iv			o7	0	1	-2, -5, 4, 1		4	-2
38	38	0	0	3/4	2	1	IV6	A	vi		IV6		IV		6					M	0	1	3, 0, -1		-1	3
38	38	1/8	1/8	3/4	2	1	It6	A	vi		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
38	38	1/4	1/4	3/4	2	1	V(64)	A	vi		V(64)		V			64				M	0	1	1, 0, -3		1	1
38	38	5/8	5/8	3/4	2	1	V7	A	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
39	39	0	0	3/4	2	1	i}{	A	vi		i		i						}{	m	0	1	0, -3, 1		0	0
39	39	1/2	1/2	3/4	2	1	V7	A	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
40	40	0	0	3/4	2	1	i	A	vi		i		i							m	0	1	0, -3, 1		0	0
40	40	1/2	1/2	3/4	2	1	V7	A	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
41	41	0	0	3/4	2	1	i	A	vi		i		i							m	0	1	0, -3, 1		0	0
42	42	0	0	3/4	2	1	VI6	A	vi		VI6		VI		6					M	0	1	0, -3, -4		-4	0
43	43	0	0	3/4	2	1	I.V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
44	44	0	0	3/4	2	1	I}{	A	I		I		I						}{	M	0	0	0, 4, 1		0	0
44	44	1/4	1/4	3/4	2	1	V43	A	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
44	44	1/2	1/2	3/4	2	1	V2	A	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
45	45	0	0	3/4	2	1	I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
45	45	3/8	3/8	3/4	2	1	V65	A	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
46	46	0	0	3/4	2	1	I	A	I		I		I							M	0	0	0, 4, 1		0	0
46	46	1/4	1/4	3/4	2	1	IV6	A	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
46	46	1/2	1/2	3/4	2	1	ii6	A	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
47	47	0	0	3/4	2	1	V(64)}	A	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
47	47	1/4	1/4	3/4	2	1	V	A	I		V		V							M	0	0	1, 5, 2		1	1
48	48	0	0	3/4	2	1	I{	A	I		I		I						{	M	0	0	0, 4, 1		0	0
48	48	1/4	1/4	3/4	2	1	V43	A	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
48	48	1/2	1/2	3/4	2	1	V2	A	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
49	49	0	0	3/4	2	1	I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
49	49	1/4	1/4	3/4	2	1	ii6(#4)	A	I		ii6(#4)		ii		6	#4				m	0	0	-1, 8, 2		2	-1
49	49	1/2	1/2	3/4	2	1	viio7/V	A	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
50	50	0	0	3/4	2	1	V(64)	A	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
50	50	5/8	5/8	3/4	2	1	V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
51	51	0	0	3/4	2	1	I(94)}	A	I		I(94)		I			94			}	M	0	0	0, -1, 1	2	0	0
51	51	1/4	1/4	3/4	2	1	I	A	I		I		I							M	0	0	0, 4, 1		0	0
52	52	0	0	3/4	2	1	V7{	A	I		V7		V		7				{	Mm7	0	0	1, 5, 2, -1		1	1
52	52	3/8	3/8	3/4	2	1	V(64)	A	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
52	52	1/2	1/2	3/4	2	1	V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
53	53	0	0	3/4	2	1	I[I	A	I	I	I		I							M	0	0	0, 4, 1		0	0
53	53	3/8	3/8	3/4	2	1	viio6	A	I	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
53	53	1/2	1/2	3/4	2	1	I]	A	I	I	I		I							M	0	0	0, 4, 1		0	0
53	53	5/8	5/8	3/4	2	1	V6	A	I		V6		V		6					M	0	0	5, 2, 1		1	5
54	54	0	0	3/4	2	1	vi	A	I		vi		vi							m	0	0	3, 0, 4		3	3
54	54	1/2	1/2	3/4	2	1	V43/V	A	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
55	55	0	0	3/4	2	1	V(94)}	A	I		V(94)		V			94			}	M	0	0	1, 0, 2	3	1	1
55	55	3/8	3/8	3/4	2	1	V	A	I		V		V							M	0	0	1, 5, 2		1	1
56	56	0	0	3/4	2	1	#viio7/ii{	A	I		#viio7/ii		#vii	o	7		ii		{	o7	0	0	7, 4, 1, -2		7	7
56	56	1/4	1/4	3/4	2	1	ii	A	I		ii		ii							m	0	0	2, -1, 3		2	2
56	56	1/2	1/2	3/4	2	1	viio43	A	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
57	57	0	0	3/4	2	1	I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
57	57	1/4	1/4	3/4	2	1	#viio65/ii	A	I		#viio65/ii		#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
58	58	0	0	3/4	2	1	ii6	A	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
58	58	1/4	1/4	3/4	2	1	V(64)	A	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
58	58	1/2	1/2	3/4	2	1	V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
59	59	0	0	3/4	2	1	I}{	A	I		I		I						}{	M	0	0	0, 4, 1		0	0
59	59	1/2	1/2	3/4	2	1	I(64)	A	I		I(64)		I			64				M	0	0	0, -1, 3		0	0
60	60	0	0	3/4	2	1	I	A	I		I		I							M	0	0	0, 4, 1		0	0
60	60	1/2	1/2	3/4	2	1	I(64)	A	I		I(64)		I			64				M	0	0	0, -1, 3		0	0
61	61	0	0	3/4	2	1	I	A	I		I		I							M	0	0	0, 4, 1		0	0
61	61	1/4	1/4	3/4	2	1	V(64)	A	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
61	61	1/2	1/2	3/4	2	1	V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
62	62	0	0	3/4	2	1	I}{	A	I		I		I						}{	M	0	0	0, 4, 1		0	0
62	62	1/2	1/2	3/4	2	1	I(64)	A	I		I(64)		I			64				M	0	0	0, -1, 3		0	0
63	63	0	0	3/4	2	1	I	A	I		I		I							M	0	0	0, 4, 1		0	0
63	63	1/2	1/2	3/4	2	1	I(64)	A	I		I(64)		I			64				M	0	0	0, -1, 3		0	0
64	64	0	0	3/4	2	1	I	A	I		I		I							M	0	0	0, 4, 1		0	0
64	64	1/4	1/4	3/4	2	1	V(64)	A	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
64	64	1/2	1/2	3/4	2	1	V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
65	65	0	0	3/4	2	1	I}	A	I		I		I						}	M	0	0	0, 4, 1		0	0
65	65	1/2	1/2	3/4	2	1	V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
66	66	0	0	3/4	2	1	I	A	I		I		I							M	0	0	0, 4, 1		0	0
66	66	1/2	1/2	3/4	2	1	V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
67	67	0	0	3/4	2	1	I(94)	A	I		I(94)		I			94				M	0	0	0, -1, 1	2	0	0
67	67	1/4	1/4	3/4	2	1	I	A	I		I		I							M	0	0	0, 4, 1		0	0
