mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
107	106	0	0	2/2	2	1	ii65		Bb	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
107	106	1/2	1/2	2/2	2	1	V43/IV		Bb	I		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
108	107	0	0	2/2	2	1	IV6		Bb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
108	107	1/4	1/4	2/2	2	1	IV		Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
108	107	1/2	1/2	2/2	2	1	V65/IV		Bb	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
108	107	3/4	3/4	2/2	2	1	V7/IV		Bb	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
109	108	0	0	2/2	2	1	IV		Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
109	108	1/2	1/2	2/2	2	1	ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
110	109	0	0	2/2	2	1	V(64)}		Bb	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
110	109	1/4	1/4	2/2	2	1	V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
110	109	1/2	1/2	2/2	2	1	{		Bb	I										{		0	0				
111	110	0	0	2/2	2	1	viio6/V		Bb	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
111	110	3/4	3/4	2/2	2	1	V43/V		Bb	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
112	111	0	0	2/2	2	1	V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
113	112	0	0	2/2	2	1	viio6/V		Bb	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
113	112	3/4	3/4	2/2	2	1	V43/V		Bb	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
114	113	0	0	2/2	2	1	V}		Bb	I		V		V						}	M	0	0	1, 5, 2		1	1
115	114	1/2	1/2	2/2	2	1	V65/ii{		Bb	I		V65/ii		V		65		ii		{	Mm7	0	0	7, 4, 1, 3		3	7
116	115	0	0	2/2	2	1	ii(+4)		Bb	I		ii(+4)		ii			+4				m	0	0	2, -1, 3	1	2	2
116	115	1/2	1/2	2/2	2	1	V65		Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
117	116	0	0	2/2	2	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
117	116	1/2	1/2	2/2	2	1	I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
117	116	3/4	3/4	2/2	2	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
118	117	0	0	2/2	2	1	V64		Bb	I		V64		V		64					M	0	0	2, 1, 5		1	2
118	117	1/4	1/4	2/2	2	1	vi65		Bb	I		vi65		vi		65					mm7	0	0	0, 4, 1, 3		3	0
118	117	1/2	1/2	2/2	2	1	V6		Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
118	117	3/4	3/4	2/2	2	1	viio6(+2)/V		Bb	I		viio6(+2)/V		vii	o	6	+2	V			o	0	0	3, 0, 6	1	6	3
119	118	0	0	2/2	2	1	V}		Bb	I		V		V						}	M	0	0	1, 5, 2		1	1
120	119	1/2	1/2	2/2	2	1	V[V65/ii{		Bb	I	V	V65/ii		V		65		ii		{	Mm7	0	0	7, 4, 1, 3		3	7
121	120	0	0	2/2	2	1	ii		Bb	I	V	ii		ii							m	0	0	2, -1, 3		2	2
121	120	1/2	1/2	2/2	2	1	V65		Bb	I	V	V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
122	121	0	0	2/2	2	1	I		Bb	I	V	I		I							M	0	0	0, 4, 1		0	0
122	121	1/2	1/2	2/2	2	1	I6		Bb	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
122	121	3/4	3/4	2/2	2	1	I		Bb	I	V	I		I							M	0	0	0, 4, 1		0	0
123	122	0	0	2/2	2	1	V		Bb	I	V	V		V							M	0	0	1, 5, 2		1	1
123	122	1/4	1/4	2/2	2	1	vi6		Bb	I	V	vi6		vi		6					m	0	0	0, 4, 3		3	0
123	122	1/2	1/2	2/2	2	1	V		Bb	I	V	V		V							M	0	0	1, 5, 2		1	1
123	122	3/4	3/4	2/2	2	1	viio6/V		Bb	I	V	viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
124	123	0	0	2/2	2	1	V]}		Bb	I	V	V		V						}	M	0	0	1, 5, 2		1	1
125	124	0	0	2/2	2	1	I{		Bb	I		I		I						{	M	0	0	0, 4, 1		0	0
125	124	1/2	1/2	2/2	2	1	V65		Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
126	125	0	0	2/2	2	1	V43		Bb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
126	125	1/2	1/2	2/2	2	1	I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
127	126	0	0	2/2	2	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
127	126	1/2	1/2	2/2	2	1	V65		Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
128	127	0	0	2/2	2	1	V2		Bb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
128	127	1/2	1/2	2/2	2	1	I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
128	127	3/4	3/4	2/2	2	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
129	128	0	0	2/2	2	1	I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
130	129	0	0	2/2	2	1	ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
131	130	0	0	2/2	2	1	I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
131	130	1/4	1/4	2/2	2	1	vi	IV6	Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
131	130	1/2	1/2	2/2	2	1	ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
131	130	3/4	3/4	2/2	2	1	V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
132	131	0	0	2/2	2	1	I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
133	132	0	0	2/2	2	1	ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
135	134	0	0	2/2	2	1	vi		Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
136	135	0	0	2/2	2	1	vi6		Bb	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
136	135	1/4	1/4	2/2	2	1	I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
136	135	1/2	1/2	2/2	2	1	ii65		Bb	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
136	135	3/4	3/4	2/2	2	1	V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
137	136	0	0	2/2	2	1	I[I}{		Bb	I	I	I		I						}{	M	0	0	0, 4, 1		0	0
137	136	1/4	1/4	2/2	2	1	V7/IV		Bb	I	I	V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
138	137	0	0	2/2	2	1	IV		Bb	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
138	137	1/4	1/4	2/2	2	1	viio6		Bb	I	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
139	138	0	0	2/2	2	1	I		Bb	I	I	I		I							M	0	0	0, 4, 1		0	0
139	138	1/4	1/4	2/2	2	1	V7/IV		Bb	I	I	V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
140	139	0	0	2/2	2	1	IV		Bb	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
140	139	1/4	1/4	2/2	2	1	viio6]		Bb	I	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
141	140	0	0	2/2	2	1	I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
141	140	1/2	1/2	2/2	2	1	V6		Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
142	141	0	0	2/2	2	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
142	141	1/2	1/2	2/2	2	1	viio6		Bb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
143	142	0	0	2/2	2	1	I6}		Bb	I		I6		I		6				}	M	0	0	4, 1, 0		0	4
143	142	1/2	1/2	2/2	2	1	V65/ii{		Bb	I		V65/ii		V		65		ii		{	Mm7	0	0	7, 4, 1, 3		3	7
144	143	0	0	2/2	2	1	ii		Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
144	143	1/2	1/2	2/2	2	1	V65		Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
145	144	0	0	2/2	2	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
145	144	3/4	3/4	2/2	2	1	I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
146	145	0	0	2/2	2	1	IV		Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
146	145	1/4	1/4	2/2	2	1	I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
146	145	1/2	1/2	2/2	2	1	viio6		Bb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
146	145	3/4	3/4	2/2	2	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
147	146	0	0	2/2	2	1	V(64)}		Bb	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
147	146	1/4	1/4	2/2	2	1	V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
147	146	1/2	1/2	2/2	2	1	V65/ii{		Bb	I		V65/ii		V		65		ii		{	Mm7	0	0	7, 4, 1, 3		3	7
148	147	0	0	2/2	2	1	ii		Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
148	147	1/4	1/4	2/2	2	1	ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
148	147	3/4	3/4	2/2	2	1	V65		Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
149	148	0	0	2/2	2	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
149	148	1/4	1/4	2/2	2	1	I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
150	149	0	0	2/2	2	1	IV		Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
150	149	1/4	1/4	2/2	2	1	ii43		Bb	I		ii43		ii		43					mm7	0	0	3, 0, 2, -1		2	3
150	149	1/2	1/2	2/2	2	1	V(4)		Bb	I		V(4)		V			4				M	0	0	1, 0, 2		1	1
150	149	3/4	3/4	2/2	2	1	V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
151	150	0	0	2/2	2	1	I}		Bb	I		I		I						}	M	0	0	0, 4, 1		0	0
151	150	1/4	1/4	2/2	2	1	{		Bb	I										{		0	0				
151	150	1/2	1/2	2/2	2	1	ii		Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
151	150	3/4	3/4	2/2	2	1	viio		Bb	I		viio		vii	o						o	0	0	5, 2, -1		5	5
152	151	0	0	2/2	2	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
152	151	1/4	1/4	2/2	2	1	I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
152	151	1/2	1/2	2/2	2	1	ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
152	151	3/4	3/4	2/2	2	1	viio/V		Bb	I		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
153	152	0	0	2/2	2	1	V}		Bb	I		V		V						}	M	0	0	1, 5, 2		1	1
153	152	1/4	1/4	2/2	2	1	I{		Bb	I		I		I						{	M	0	0	0, 4, 1		0	0
153	152	1/2	1/2	2/2	2	1	ii		Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
153	152	3/4	3/4	2/2	2	1	viio		Bb	I		viio		vii	o						o	0	0	5, 2, -1		5	5
154	153	0	0	2/2	2	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
154	153	1/4	1/4	2/2	2	1	IV		Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
154	153	1/2	1/2	2/2	2	1	V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
154	153	3/4	3/4	2/2	2	1	V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
155	154	0	0	2/2	2	1	I}		Bb	I		I		I						}	M	0	0	0, 4, 1		0	0
155	154	1/4	1/4	2/2	2	1	V+6/IV{		Bb	I		V+6/IV		V	+	6		IV		{	+	0	0	4, 8, 0		0	4
155	154	1/2	1/2	2/2	2	1	IV		Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
155	154	3/4	3/4	2/2	2	1	V+6/IV		Bb	I		V+6/IV		V	+	6		IV			+	0	0	4, 8, 0		0	4
156	155	0	0	2/2	2	1	IV		Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
156	155	1/2	1/2	2/2	2	1	V(64)		Bb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
156	155	3/4	3/4	2/2	2	1	V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
157	156	0	0	2/2	2	1	I}		Bb	I		I		I						}	M	0	0	0, 4, 1		0	0
157	156	1/4	1/4	2/2	2	1	V+6/IV{		Bb	I		V+6/IV		V	+	6		IV		{	+	0	0	4, 8, 0		0	4
157	156	1/2	1/2	2/2	2	1	IV		Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
157	156	3/4	3/4	2/2	2	1	V+6/IV		Bb	I		V+6/IV		V	+	6		IV			+	0	0	4, 8, 0		0	4
158	157	0	0	2/2	2	1	IV		Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
158	157	1/2	1/2	2/2	2	1	V(64)		Bb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
158	157	3/4	3/4	2/2	2	1	V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
159	158	0	0	2/2	2	1	I}		Bb	I		I		I						}	M	0	0	0, 4, 1		0	0
159	158	1/4	1/4	2/2	2	1	V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
159	158	1/2	1/2	2/2	2	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
159	158	3/4	3/4	2/2	2	1	V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
160	159	0	0	2/2	2	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
160	159	3/4	3/4	2/2	2	1	V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
161	160	0	0	2/2	2	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
161	160	3/4	3/4	2/2	2	1	V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
162	161	0	0	2/2	2	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
162	161	3/4	3/4	2/2	2	1	V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
163	162	0	0	2/2	2	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
