key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
b minor	[0.104, 0.264, 0.294, 0.0, 0.102, 0.0, 1.0, 0.053, 0.0, 0.16, 0.337, 0.3]	0.0	138.0	138.0	1	47	46
d# minor	[0.0, 0.0, 0.183, 0.55, 0.0, 0.221, 0.275, 0.0, 0.031, 0.0, 1.0, 0.038]	138.0	150.0	3.0	47	51	4
b minor	[0.144, 0.152, 0.4, 0.144, 0.224, 0.048, 1.0, 0.288, 0.0, 0.048, 0.192, 0.96]	150.0	189.0	3.0	51	63	12
