mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
11	9	0	0	3/4	4	1		V[V	c	iv	V	V		V							M	1	1	1, 5, 2		1	1
14	12	0	0	3/4	4	1		#viio43]	c	iv	V	#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
15	13	0	0	3/4	4	1		i	c	iv		i		i							m	1	1	0, -3, 1		0	0
15	13	1/2	1/2	3/4	4	1		V7	c	iv		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
16	14	0	0	3/4	4	1		i	c	iv		i		i							m	1	1	0, -3, 1		0	0
16	14	1/2	1/2	3/4	4	1		V7	c	iv		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
17	15	0	0	3/4	4	1		i	c	iv		i		i							m	1	1	0, -3, 1		0	0
17	15	1/2	1/2	3/4	4	1		V7	c	iv		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
18	16	0	0	3/4	4	1		i\\	c	iv		i		i						\\	m	1	1	0, -3, 1		0	0
18	16	1/2	1/2	3/4	4	1		bII.I[I	c	bII	I	I		I							M	1	0	0, 4, 1		0	0
23	21	1/2	1/2	3/4	4	1		V7	c	bII	I	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
24	22	0	0	3/4	4	1		I	c	bII	I	I		I							M	1	0	0, 4, 1		0	0
24	22	1/2	1/2	3/4	4	1		V7	c	bII	I	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
25	23	0	0	3/4	4	1		I	c	bII	I	I		I							M	1	0	0, 4, 1		0	0
25	23	1/2	1/2	3/4	4	1		V7]	c	bII	I	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
26	24	0	0	3/4	4	1		iv.bVI	c	iv		bVI		bVI							M	1	1	-11, -7, -10		-11	-11
26	24	1/4	1/4	3/4	4	1		i64	c	iv		i64		i		64					m	1	1	1, 0, -3		0	1
26	24	1/2	1/2	3/4	4	1		viio/V	c	iv		viio/V		vii	o			V			o	1	1	6, 3, 0		6	6
27	25	0	0	3/4	4	1		V(94)	c	iv		V(94)		V			94				M	1	1	1, 0, 2	-4	1	1
27	25	1/2	1/2	3/4	4	1		V2(4)	c	iv		V2(4)		V		2	4				Mm7	1	1	-1, 1, 0, 2		1	-1
28	26	0	0	3/4	4	1		i.VI	c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
28	26	1/4	1/4	3/4	4	1		i64	c	i		i64		i		64					m	1	1	1, 0, -3		0	1
28	26	1/2	1/2	3/4	4	1		viio7/V	c	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
29	27	0	0	3/4	4	1		V(4)	c	i		V(4)		V			4				M	1	1	1, 0, 2		1	1
29	27	1/4	1/4	3/4	4	1		V[V	c	i	V	V		V							M	1	1	1, 5, 2		1	1
29	27	1/2	1/2	3/4	4	1		viio43	c	i	V	viio43		vii	o	43					o7	1	1	-8, -11, -2, -5		-2	-8
30	28	0	0	3/4	4	1		i6(6)	c	i	V	i6(6)		i		6	6				m	1	1	-3, -4, 0		0	-3
30	28	1/4	1/4	3/4	4	1		i6	c	i	V	i6		i		6					m	1	1	-3, 1, 0		0	-3
30	28	1/2	1/2	3/4	4	1		viio43/V	c	i	V	viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
31	29	0	0	3/4	4	1		V6(6)	c	i	V	V6(6)		V		6	6				M	1	1	5, -3, 1		1	5
31	29	1/4	1/4	3/4	4	1		V6	c	i	V	V6		V		6					M	1	1	5, 2, 1		1	5
31	29	1/2	1/2	3/4	4	1		#viio43	c	i	V	#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
32	30	0	0	3/4	4	1		i6(6)	c	i	V	i6(6)		i		6	6				m	1	1	-3, -4, 0		0	-3
32	30	1/4	1/4	3/4	4	1		i6	c	i	V	i6		i		6					m	1	1	-3, 1, 0		0	-3
32	30	1/2	1/2	3/4	4	1		viio7/V	c	i	V	viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
33	31	0	0	3/4	4	1		V(64)	c	i	V	V(64)		V			64				M	1	1	1, 0, -3		1	1
33	31	1/4	1/4	3/4	4	1		V	c	i	V	V		V							M	1	1	1, 5, 2		1	1
33	31	1/2	1/2	3/4	4	1		viio7/V	c	i	V	viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
34	32	0	0	3/4	4	1		V(64)	c	i	V	V(64)		V			64				M	1	1	1, 0, -3		1	1
34	32	1/4	1/4	3/4	4	1		V]\\	c	i	V	V		V						\\	M	1	1	1, 5, 2		1	1
34	32	1/2	1/2	3/4	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
35	33	0	0	3/4	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
35	33	1/2	1/2	3/4	4	1		III.V	c	III		V		V							M	1	0	1, 5, 2		1	1
36	34	0	0	3/4	4	1		I	c	III		I		I							M	1	0	0, 4, 1		0	0
36	34	1/2	1/2	3/4	4	1		IV6	c	III		IV6		IV		6					M	1	0	3, 0, -1		-1	3
37	35	0	0	3/4	4	1		I6	c	III		I6		I		6					M	1	0	4, 1, 0		0	4
37	35	1/2	1/2	3/4	4	1		viio65/V	c	III		viio65/V		vii	o	65		V			o7	1	0	3, 0, -3, 6		6	3
38	36	0	0	3/4	4	1		viio7/V	c	III		viio7/V		vii	o	7		V			o7	1	0	6, 3, 0, -3		6	6
38	36	1/4	1/4	3/4	4	1		V	c	III		V		V							M	1	0	1, 5, 2		1	1
38	36	1/2	1/2	3/4	4	1		iv.#viio7	c	iv		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
39	37	0	0	3/4	4	1		V65	c	iv		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
39	37	1/4	1/4	3/4	4	1		I	c	iv		I		I							M	1	1	0, 4, 1		0	0
39	37	1/2	1/2	3/4	4	1		bVI	c	iv		bVI		bVI							M	1	1	-11, -7, -10		-11	-11
40	38	0	0	3/4	4	1		viio7/V	c	iv		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
40	38	1/4	1/4	3/4	4	1		V	c	iv		V		V							M	1	1	1, 5, 2		1	1
40	38	1/2	1/2	3/4	4	1		i.Ger6	c	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
41	39	0	0	3/4	4	1		V65/V	c	i		V65/V		V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
41	39	1/4	1/4	3/4	4	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
41	39	1/2	1/2	3/4	4	1		#viio43	c	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
42	40	0	0	3/4	4	1		#viio65	c	i		#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
42	40	1/4	1/4	3/4	4	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
42	40	1/2	1/2	3/4	4	1		viio65/V	c	i		viio65/V		vii	o	65		V			o7	1	1	3, 0, -3, 6		6	3
43	41	0	0	3/4	4	1		#viio7	c	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
43	41	1/4	1/4	3/4	4	1		I	c	i		I		I							M	1	1	0, 4, 1		0	0
43	41	1/2	1/2	3/4	4	1		Ger6	c	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
44	42	0	0	3/4	4	1		viio7/V	c	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
44	42	1/4	1/4	3/4	4	1		V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
44	42	1/2	1/2	3/4	4	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
45	43	0	0	3/4	4	1		i\\	c	i		i		i						\\	m	1	1	0, -3, 1		0	0
45	43	1/4	1/4	3/4	4	1		V[i64	c	i	V	i64		i		64					m	1	1	1, 0, -3		0	1
46	44	1/4	1/4	3/4	4	1		V	c	i	V	V		V							M	1	1	1, 5, 2		1	1
46	44	1/2	1/2	3/4	4	1		V6]	c	i	V	V6		V		6					M	1	1	5, 2, 1		1	5
47	45	0	0	3/4	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
47	45	1/4	1/4	3/4	4	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
48	46	0	0	3/4	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
48	46	1/4	1/4	3/4	4	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
49	47	1/2	1/2	3/4	4	1		V7(9)	c	i		V7(9)		V		7	9				Mm7	1	1	1, 5, 2, -1	-4	1	1
50	48	1/4	1/4	3/4	4	1		V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
51	49	0	0	3/4	4	1		V7(9)	c	i		V7(9)		V		7	9				Mm7	1	1	1, 5, 2, -1	-4	1	1
51	49	3/8	3/8	3/4	4	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
52	50	0	0	3/4	4	1	1	i\\	c	i		i		i						\\	m	1	1	0, -3, 1		0	0
53	50	0	0	3/4	4	1	2	i	c	i		i		i							m	1	1	0, -3, 1		0	0
54	51	0	0	3/4	4	1		VI.I	c	VI		I		I							M	1	0	0, 4, 1		0	0
56	53	1/4	1/4	3/4	4	1		I64	c	VI		I64		I		64					M	1	0	1, 0, 4		0	1
57	54	1/2	1/2	3/4	4	1		I	c	VI		I		I							M	1	0	0, 4, 1		0	0
58	55	0	0	3/4	4	1		V65	c	VI		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
60	57	1/4	1/4	3/4	4	1		V7	c	VI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
61	58	1/2	1/2	3/4	4	1		viio	c	VI		viio		vii	o						o	1	0	5, 2, -1		5	5
62	59	0	0	3/4	4	1		I	c	VI		I		I							M	1	0	0, 4, 1		0	0
64	61	0	0	3/4	4	1		V.viio6	c	V		viio6		vii	o	6					o	1	0	2, -1, 5		5	2
65	62	0	0	3/4	4	1		V2	c	V		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
66	63	0	0	3/4	4	1		V65	c	V		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
68	65	0	0	3/4	4	1		V6	c	V		V6		V		6					M	1	0	5, 2, 1		1	5
69	66	1/2	1/2	3/4	4	1		V2	c	V		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
70	67	0	0	3/4	4	1		I6	c	V		I6		I		6					M	1	0	4, 1, 0		0	4
71	68	0	0	3/4	4	1		IV	c	V		IV		IV							M	1	0	-1, 3, 0		-1	-1
71	68	1/2	1/2	3/4	4	1		ii6	c	V		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
72	69	0	0	3/4	4	1		V(64)	c	V		V(64)		V			64				M	1	0	1, 0, 4		1	1
72	69	1/2	1/2	3/4	4	1		V7(6)	c	V		V7(6)		V		7	6				Mm7	1	0	1, 5, 4, -1		1	1
72	69	5/8	5/8	3/4	4	1		V7	c	V		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
73	70	0	0	3/4	4	1		I\\	c	V		I		I						\\	M	1	0	0, 4, 1		0	0
74	71	0	0	3/4	4	1		I	c	V		I		I							M	1	0	0, 4, 1		0	0
76	73	1/4	1/4	3/4	4	1		I64	c	V		I64		I		64					M	1	0	1, 0, 4		0	1
77	74	1/2	1/2	3/4	4	1		V	c	V		V		V							M	1	0	1, 5, 2		1	1
78	75	0	0	3/4	4	1		V65	c	V		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
80	77	0	0	3/4	4	1		V65	c	V		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
80	77	1/4	1/4	3/4	4	1		V7	c	V		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
81	78	1/2	1/2	3/4	4	1		V65	c	V		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
82	79	0	0	3/4	4	1		I.V2	c	I		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
84	81	0	0	3/4	4	1		I6	c	I		I6		I		6					M	1	0	4, 1, 0		0	4
86	83	0	0	3/4	4	1		V65	c	I		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
91	88	1/2	1/2	3/4	4	1		V2(4)	c	I		V2(4)		V		2	4				Mm7	1	0	-1, 1, 0, 2		1	-1
91	88	5/8	5/8	3/4	4	1		V2	c	I		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
92	89	0	0	3/4	4	1		I6	c	I		I6		I		6					M	1	0	4, 1, 0		0	4
93	90	0	0	3/4	4	1		IV	c	I		IV		IV							M	1	0	-1, 3, 0		-1	-1
93	90	1/2	1/2	3/4	4	1		ii6	c	I		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
94	91	0	0	3/4	4	1		V(64)	c	I		V(64)		V			64				M	1	0	1, 0, 4		1	1
94	91	1/2	1/2	3/4	4	1		V7(6)	c	I		V7(6)		V		7	6				Mm7	1	0	1, 5, 4, -1		1	1
94	91	5/8	5/8	3/4	4	1		V7	c	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
95	92	0	0	3/4	4	1		I\\	c	I		I		I						\\	M	1	0	0, 4, 1		0	0
96	93	0	0	3/4	4	1		iii.III64	c	iii		III64		III		64					M	1	1	-2, -3, 1		-3	-2
96	93	1/2	1/2	3/4	4	1		#viio7(6)/iv	c	iii		#viio7(6)/iv		#vii	o	7	6	iv			o7	1	1	4, 1, 0, -5		4	4
96	93	5/8	5/8	3/4	4	1		#viio7/iv	c	iii		#viio7/iv		#vii	o	7		iv			o7	1	1	4, 1, -2, -5		4	4
97	94	0	0	3/4	4	1		iv	c	iii		iv		iv							m	1	1	-1, -4, 0		-1	-1
98	95	0	0	3/4	4	1		iio6	c	iii		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
99	96	0	0	3/4	4	1		viio7/V	c	iii		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
100	97	0	0	3/4	4	1		V\\	c	iii		V		V						\\	M	1	1	1, 5, 2		1	1
