key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
g minor	[0.17, 0.0, 0.444, 0.179, 0.0, 0.0, 0.314, 1.0, 0.0, 0.292, 0.453, 0.0]	0.0	42.0	42.0	1	18	17
b minor	[0.0, 0.1, 0.493, 0.0, 0.0, 0.263, 0.16, 1.0, 0.682, 0.0, 0.249, 0.299]	42.0	54.0	3.0	18	22	4
B major	[0.0, 0.142, 0.071, 0.401, 0.071, 0.0, 0.734, 0.071, 0.048, 0.0, 0.237, 1.0]	54.0	72.0	3.0	22	31	9
e minor	[0.0, 0.645, 0.0, 0.793, 0.534, 0.0, 0.778, 0.652, 0.148, 0.0, 0.733, 1.0]	72.0	87.0	2.0	31	36	5
g minor	[0.197, 0.012, 0.473, 0.183, 0.078, 0.0, 0.205, 1.0, 0.063, 0.271, 0.343, 0.174]	87.0	168.0	3.0	36	56	20
