mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
24	24	0	0	3/4	2	1	V65/IV	Bb	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
25	25	0	0	3/4	2	1	IV	Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
26	26	0	0	3/4	2	1	V65/IV	Bb	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
27	27	0	0	3/4	2	1	IV	Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
28	28	0	0	3/4	2	1	#viio65/ii	Bb	I		#viio65/ii		#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
29	29	0	0	3/4	2	1	ii6	Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
30	30	0	0	3/4	2	1	V2	Bb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
31	31	0	0	3/4	2	1	I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
32	32	0	0	3/4	2	1	V.V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
33	33	0	0	3/4	2	1	vi	Bb	V		vi		vi							m	0	0	3, 0, 4		3	3
34	34	0	0	3/4	2	1	V7/V	Bb	V		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
35	35	0	0	3/4	2	1	V	Bb	V		V		V							M	0	0	1, 5, 2		1	1
35	35	1/2	1/2	3/4	2	1	V2	Bb	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
36	36	0	0	3/4	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
36	36	1/4	1/4	3/4	2	1	V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
36	36	1/2	1/2	3/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
37	37	0	0	3/4	2	1	V	Bb	V		V		V							M	0	0	1, 5, 2		1	1
37	37	1/2	1/2	3/4	2	1	V2	Bb	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
38	38	0	0	3/4	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
38	38	1/4	1/4	3/4	2	1	V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
38	38	1/2	1/2	3/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
39	39	0	0	3/4	2	1	V}	Bb	V		V		V						}	M	0	0	1, 5, 2		1	1
41	41	0	0	3/4	2	1	I{	Bb	V		I		I						{	M	0	0	0, 4, 1		0	0
45	45	0	0	3/4	2	1	viio	Bb	V		viio		vii	o						o	0	0	5, 2, -1		5	5
48	48	0	0	3/4	2	1	V43	Bb	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
49	49	0	0	3/4	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
50	50	0	0	3/4	2	1	V2	Bb	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
51	51	0	0	3/4	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
52	52	0	0	3/4	2	1	V2	Bb	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
53	53	0	0	3/4	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
54	54	0	0	3/4	2	1	V7/ii	Bb	V		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
55	55	0	0	3/4	2	1	ii	Bb	V		ii		ii							m	0	0	2, -1, 3		2	2
55	55	1/4	1/4	3/4	2	1	V6	Bb	V		V6		V		6					M	0	0	5, 2, 1		1	5
55	55	1/2	1/2	3/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
56	56	0	0	3/4	2	1	ii6	Bb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
56	56	1/4	1/4	3/4	2	1	V(64)	Bb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
56	56	1/2	1/2	3/4	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
57	57	0	0	3/4	2	1	I}{	Bb	V		I		I						}{	M	0	0	0, 4, 1		0	0
58	58	0	0	3/4	2	1	V6	Bb	V		V6		V		6					M	0	0	5, 2, 1		1	5
58	58	1/2	1/2	3/4	2	1	V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
59	59	0	0	3/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
60	60	0	0	3/4	2	1	V6	Bb	V		V6		V		6					M	0	0	5, 2, 1		1	5
60	60	1/2	1/2	3/4	2	1	V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
61	61	0	0	3/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
61	61	1/2	1/2	3/4	2	1	V43	Bb	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
62	62	0	0	3/4	2	1	V6/ii	Bb	V		V6/ii		V		6		ii			M	0	0	7, 4, 3		3	7
62	62	1/2	1/2	3/4	2	1	V65/ii	Bb	V		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
63	63	0	0	3/4	2	1	II	Bb	V		II		II							M	0	0	2, 6, 3		2	2
63	63	1/4	1/4	3/4	2	1	viio7	Bb	V		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
63	63	1/2	1/2	3/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
64	64	0	0	3/4	2	1	ii6	Bb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
64	64	1/4	1/4	3/4	2	1	V(64)	Bb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
64	64	1/2	1/2	3/4	2	1	viio64	Bb	V		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
65	65	0	0	3/4	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
66	66	0	0	3/4	2	1	ii6	Bb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
66	66	1/2	1/2	3/4	2	1	V43/V	Bb	V		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
67	67	0	0	3/4	2	1	V(64)	Bb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
68	68	0	0	3/4	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
69	69	0	0	3/4	2	1	I}	Bb	V		I		I						}	M	0	0	0, 4, 1		0	0
70	70	0	0	3/4	2	1	IV6{	Bb	V		IV6		IV		6				{	M	0	0	3, 0, -1		-1	3
70	70	1/4	1/4	3/4	2	1	I64	Bb	V		I64		I		64					M	0	0	1, 0, 4		0	1
70	70	1/2	1/2	3/4	2	1	IV	Bb	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
71	71	0	0	3/4	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
71	71	1/2	1/2	3/4	2	1	ii6	Bb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
72	72	0	0	3/4	2	1	V(64)	Bb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
72	72	1/2	1/2	3/4	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
73	73	0	0	3/4	2	1	I}	Bb	V		I		I						}	M	0	0	0, 4, 1		0	0
74	74	0	0	3/4	2	1	IV6{	Bb	V		IV6		IV		6				{	M	0	0	3, 0, -1		-1	3
74	74	1/4	1/4	3/4	2	1	V	Bb	V		V		V							M	0	0	1, 5, 2		1	1
74	74	1/2	1/2	3/4	2	1	viio7/V	Bb	V		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
75	75	0	0	3/4	2	1	V(64)	Bb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
76	76	1/2	1/2	3/4	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
77	77	0	0	3/4	2	1	I}	Bb	V		I		I						}	M	0	0	0, 4, 1		0	0
77	77	1/2	1/2	3/4	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
78	78	0	0	3/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
78	78	1/2	1/2	3/4	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
79	79	0	0	3/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
80	80	0	0	3/4	2	1	bIII.V43	Bb	bIII		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
81	81	0	0	3/4	2	1	I{	Bb	bIII		I		I						{	M	0	0	0, 4, 1		0	0
82	82	0	0	3/4	2	1	V65	Bb	bIII		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
83	83	0	0	3/4	2	1	I	Bb	bIII		I		I							M	0	0	0, 4, 1		0	0
84	84	0	0	3/4	2	1	V65	Bb	bIII		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
85	85	0	0	3/4	2	1	I	Bb	bIII		I		I							M	0	0	0, 4, 1		0	0
86	86	0	0	3/4	2	1	#viio65/vi	Bb	bIII		#viio65/vi		#vii	o	65		vi			o7	0	0	5, 2, -1, 8		8	5
87	87	0	0	3/4	2	1	vi6	Bb	bIII		vi6		vi		6					m	0	0	0, 4, 3		3	0
88	88	0	0	3/4	2	1	ii.#viio7/iv	Bb	ii		#viio7/iv		#vii	o	7		iv			o7	0	1	4, 1, -2, -5		4	4
89	89	0	0	3/4	2	1	iv	Bb	ii		iv		iv							m	0	1	-1, -4, 0		-1	-1
90	90	0	0	3/4	2	1	V7	Bb	ii		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
91	91	0	0	3/4	2	1	VI	Bb	ii		VI		VI							M	0	1	-4, 0, -3		-4	-4
92	92	0	0	3/4	2	1	vi.V43	Bb	vi		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
93	93	0	0	3/4	2	1	i6	Bb	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
94	94	0	0	3/4	2	1	Fr6	Bb	vi		Fr6	Fr	V		7	b5	V			Fr	0	1	2, 6, -4, 0		2	2
95	95	0	0	3/4	2	1	V}{	Bb	vi		V		V						}{	M	0	1	1, 5, 2		1	1
95	95	1/2	1/2	3/4	2	1	V2	Bb	vi		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
96	96	0	0	3/4	2	1	i6	Bb	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
96	96	1/4	1/4	3/4	2	1	V65	Bb	vi		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
96	96	1/2	1/2	3/4	2	1	i	Bb	vi		i		i							m	0	1	0, -3, 1		0	0
97	97	0	0	3/4	2	1	V	Bb	vi		V		V							M	0	1	1, 5, 2		1	1
97	97	1/2	1/2	3/4	2	1	V2	Bb	vi		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
98	98	0	0	3/4	2	1	i6	Bb	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
98	98	1/4	1/4	3/4	2	1	V65	Bb	vi		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
98	98	1/2	1/2	3/4	2	1	i	Bb	vi		i		i							m	0	1	0, -3, 1		0	0
99	99	0	0	3/4	2	1	V}	Bb	vi		V		V						}	M	0	1	1, 5, 2		1	1
101	101	0	0	3/4	2	1	ii.V	Bb	ii		V		V							M	0	1	1, 5, 2		1	1
105	105	0	0	3/4	2	1	V7	Bb	ii		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
109	109	0	0	3/4	2	1	i	Bb	ii		i		i							m	0	1	0, -3, 1		0	0
113	113	0	0	3/4	2	1	V7/iv	Bb	ii		V7/iv		V		7		iv			Mm7	0	1	0, 4, 1, -2		0	0
117	117	0	0	3/4	2	1	iv	Bb	ii		iv		iv							m	0	1	-1, -4, 0		-1	-1
118	118	0	0	3/4	2	1	V7/III	Bb	ii		V7/III		V		7		III			Mm7	0	1	-2, 2, -1, -4		-2	-2
118	118	1/4	1/4	3/4	2	1	V(64)/III	Bb	ii		V(64)/III		V			64	III			M	0	1	-2, -3, 1		-2	-2
118	118	1/2	1/2	3/4	2	1	V7/III	Bb	ii		V7/III		V		7		III			Mm7	0	1	-2, 2, -1, -4		-2	-2
119	119	0	0	3/4	2	1	III	Bb	ii		III		III							M	0	1	-3, 1, -2		-3	-3
120	120	0	0	3/4	2	1	VIM7	Bb	ii		VIM7		VI	M	7					MM7	0	1	-4, 0, -3, 1		-4	-4
120	120	1/4	1/4	3/4	2	1	iio64	Bb	ii		iio64		ii	o	64					o	0	1	-4, 2, -1		2	-4
120	120	1/2	1/2	3/4	2	1	VIM7	Bb	ii		VIM7		VI	M	7					MM7	0	1	-4, 0, -3, 1		-4	-4
121	121	0	0	3/4	2	1	iio	Bb	ii		iio		ii	o						o	0	1	2, -1, -4		2	2
122	122	0	0	3/4	2	1	V7	Bb	ii		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
122	122	1/4	1/4	3/4	2	1	V(64)	Bb	ii		V(64)		V			64				M	0	1	1, 0, -3		1	1
122	122	1/2	1/2	3/4	2	1	V7	Bb	ii		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
123	123	0	0	3/4	2	1	i	Bb	ii		i		i							m	0	1	0, -3, 1		0	0
123	123	1/2	1/2	3/4	2	1	I.V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
124	124	0	0	3/4	2	1	vi	Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
124	124	1/2	1/2	3/4	2	1	viio6/V	Bb	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
125	125	0	0	3/4	2	1	V	Bb	I		V		V							M	0	0	1, 5, 2		1	1
125	125	1/2	1/2	3/4	2	1	V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
126	126	0	0	3/4	2	1	bVI	Bb	I		bVI		bVI							M	0	0	-4, 0, -3		-4	-4
126	126	1/2	1/2	3/4	2	1	i	Bb	I		i		i							m	0	0	0, -3, 1		0	0
127	127	0	0	3/4	2	1	V	Bb	I		V		V							M	0	0	1, 5, 2		1	1
127	127	1/2	1/2	3/4	2	1	V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
128	128	0	0	3/4	2	1	bVI	Bb	I		bVI		bVI							M	0	0	-4, 0, -3		-4	-4
128	128	1/2	1/2	3/4	2	1	i	Bb	I		i		i							m	0	0	0, -3, 1		0	0
129	129	0	0	3/4	2	1	V}	Bb	I		V		V						}	M	0	0	1, 5, 2		1	1
130	130	0	0	3/4	2	1	V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
133	133	0	0	3/4	2	1	I{	Bb	I		I		I						{	M	0	0	0, 4, 1		0	0
137	137	0	0	3/4	2	1	V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
139	139	0	0	3/4	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
141	141	0	0	3/4	2	1	V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
143	143	0	0	3/4	2	1	I}	Bb	I		I		I						}	M	0	0	0, 4, 1		0	0
144	144	7/16	7/16	3/4	2	1	{	Bb	I										{		0	0				
145	145	0	0	3/4	2	1	IV	Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
146	146	0	0	3/4	2	1	I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
147	147	0	0	3/4	2	1	V65	Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
148	148	0	0	3/4	2	1	I(#2)	Bb	I		I(#2)		I			#2				M	0	0	0, 9, 1		0	0
148	148	1/4	1/4	3/4	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
149	149	0	0	3/4	2	1	IV	Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
150	150	0	0	3/4	2	1	I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
151	151	0	0	3/4	2	1	V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
152	152	0	0	3/4	2	1	I}	Bb	I		I		I						}	M	0	0	0, 4, 1		0	0
153	153	0	0	3/4	2	1	vi	Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
154	154	0	0	3/4	2	1	V7/vi	Bb	I		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
155	155	0	0	3/4	2	1	IV{	Bb	I		IV		IV						{	M	0	0	-1, 3, 0		-1	-1
156	156	0	0	3/4	2	1	V65/IV	Bb	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
157	157	0	0	3/4	2	1	IV	Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
158	158	0	0	3/4	2	1	V65/IV	Bb	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
159	159	0	0	3/4	2	1	IV	Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
160	160	0	0	3/4	2	1	#viio65/ii	Bb	I		#viio65/ii		#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
161	161	0	0	3/4	2	1	ii6	Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
162	162	0	0	3/4	2	1	#viio7/vi	Bb	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
163	163	0	0	3/4	2	1	vi	Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
164	164	0	0	3/4	2	1	V7/V	Bb	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
165	165	0	0	3/4	2	1	V	Bb	I		V		V							M	0	0	1, 5, 2		1	1
165	165	1/2	1/2	3/4	2	1	V2	Bb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
166	166	0	0	3/4	2	1	I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
166	166	1/4	1/4	3/4	2	1	V65	Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
166	166	1/2	1/2	3/4	2	1	I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
167	167	0	0	3/4	2	1	V	Bb	I		V		V							M	0	0	1, 5, 2		1	1
167	167	1/2	1/2	3/4	2	1	V2	Bb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
168	168	0	0	3/4	2	1	I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
168	168	1/4	1/4	3/4	2	1	V65	Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
168	168	1/2	1/2	3/4	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
169	169	0	0	3/4	2	1	V}	Bb	I		V		V						}	M	0	0	1, 5, 2		1	1
171	171	0	0	3/4	2	1	I{	Bb	I		I		I						{	M	0	0	0, 4, 1		0	0
175	175	0	0	3/4	2	1	viio	Bb	I		viio		vii	o						o	0	0	5, 2, -1		5	5
178	178	0	0	3/4	2	1	viio6	Bb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
179	179	0	0	3/4	2	1	I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
180	180	0	0	3/4	2	1	V2	Bb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
181	181	0	0	3/4	2	1	I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
182	182	0	0	3/4	2	1	V2	Bb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
183	183	0	0	3/4	2	1	i6	Bb	I		i6		i		6					m	0	0	-3, 1, 0		0	-3
184	184	0	0	3/4	2	1	V7/ii	Bb	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
185	185	0	0	3/4	2	1	ii	Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
185	185	1/4	1/4	3/4	2	1	V6	Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
185	185	1/2	1/2	3/4	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
186	186	0	0	3/4	2	1	ii6	Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
186	186	1/4	1/4	3/4	2	1	V(64)	Bb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
186	186	1/2	1/2	3/4	2	1	V	Bb	I		V		V							M	0	0	1, 5, 2		1	1
187	187	0	0	3/4	2	1	I}{	Bb	I		I		I						}{	M	0	0	0, 4, 1		0	0
188	188	0	0	3/4	2	1	V6	Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
188	188	1/2	1/2	3/4	2	1	V65	Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
189	189	0	0	3/4	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
190	190	0	0	3/4	2	1	V6	Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
190	190	1/2	1/2	3/4	2	1	V65	Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
191	191	0	0	3/4	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
191	191	1/2	1/2	3/4	2	1	iio/ii	Bb	I		iio/ii		ii	o			ii			o	0	0	4, 1, -2		4	4
191	191	5/8	5/8	3/4	2	1	ii	Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
192	192	0	0	3/4	2	1	V6/ii	Bb	I		V6/ii		V		6		ii			M	0	0	7, 4, 3		3	7
192	192	1/2	1/2	3/4	2	1	V65/ii	Bb	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
193	193	0	0	3/4	2	1	II	Bb	I		II		II							M	0	0	2, 6, 3		2	2
193	193	1/4	1/4	3/4	2	1	viio7	Bb	I		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
193	193	1/2	1/2	3/4	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
194	194	0	0	3/4	2	1	ii6	Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
194	194	1/4	1/4	3/4	2	1	V(64)	Bb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
194	194	1/2	1/2	3/4	2	1	viio64	Bb	I		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
195	195	0	0	3/4	2	1	I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
196	196	0	0	3/4	2	1	ii6	Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
196	196	1/2	1/2	3/4	2	1	V43/V	Bb	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
197	197	0	0	3/4	2	1	V(64)	Bb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
198	198	0	0	3/4	2	1	V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
199	199	0	0	3/4	2	1	I}	Bb	I		I		I						}	M	0	0	0, 4, 1		0	0
200	200	0	0	3/4	2	1	IV6{	Bb	I		IV6		IV		6				{	M	0	0	3, 0, -1		-1	3
200	200	1/4	1/4	3/4	2	1	I64	Bb	I		I64		I		64					M	0	0	1, 0, 4		0	1
200	200	1/2	1/2	3/4	2	1	IV	Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
201	201	0	0	3/4	2	1	I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
201	201	1/2	1/2	3/4	2	1	IV6	Bb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
202	202	0	0	3/4	2	1	V(64)	Bb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
202	202	1/2	1/2	3/4	2	1	V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
203	203	0	0	3/4	2	1	I}	Bb	I		I		I						}	M	0	0	0, 4, 1		0	0
204	204	0	0	3/4	2	1	IV6{	Bb	I		IV6		IV		6				{	M	0	0	3, 0, -1		-1	3
204	204	1/4	1/4	3/4	2	1	V	Bb	I		V		V							M	0	0	1, 5, 2		1	1
204	204	1/2	1/2	3/4	2	1	viio7/V	Bb	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
205	205	0	0	3/4	2	1	V(64)	Bb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
206	206	1/2	1/2	3/4	2	1	V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
207	207	0	0	3/4	2	1	I}	Bb	I		I		I						}	M	0	0	0, 4, 1		0	0
207	207	1/2	1/2	3/4	2	1	V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
208	208	0	0	3/4	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
208	208	1/2	1/2	3/4	2	1	V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
209	209	0	0	3/4	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
