key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
B- major	[0.212, 0.045, 0.273, 0.167, 0.045, 0.848, 0.318, 0.197, 0.0, 0.242, 1.0, 0.076]	0.0	22.5	22.5	1	8	7
B major	[0.0, 0.524, 0.0, 0.048, 0.048, 0.0, 0.762, 0.0, 0.0, 0.095, 0.381, 1.0]	22.5	27.0	1.5	8	10	2
B- major	[0.342, 0.014, 0.247, 0.192, 0.082, 0.575, 0.123, 0.219, 0.082, 0.178, 1.0, 0.068]	27.0	48.0	1.5	10	17	7
G major	[0.229, 0.0, 0.286, 0.0, 0.0, 0.0, 0.057, 1.0, 0.0, 0.229, 0.2, 0.314]	48.0	55.5	3.0	17	19	2
B- major	[0.327, 0.103, 0.467, 0.262, 0.093, 1.0, 0.15, 0.093, 0.019, 0.121, 0.579, 0.037]	55.5	88.5	1.5	19	30	11
