mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
8	8	0	0	2/4	2	1	V}	C	I		V		V						}	M	0	0	1, 5, 2		1	1
9	9	0	0	2/4	2	1	I{	C	I		I		I						{	M	0	0	0, 4, 1		0	0
9	9	1/4	1/4	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
9	9	3/8	3/8	2/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1
10	10	0	0	2/4	2	1	I(97)	C	I		I(97)		I			97				M	0	0	0, 4, 1	2, 5	0	0
10	10	1/8	1/8	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
10	10	1/4	1/4	2/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1
11	11	0	0	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
11	11	1/4	1/4	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
11	11	3/8	3/8	2/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1
12	12	0	0	2/4	2	1	I(94)	C	I		I(94)		I			94				M	0	0	0, -1, 1	2	0	0
12	12	1/8	1/8	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
12	12	1/4	1/4	2/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1
13	13	0	0	2/4	2	1	IV6	C	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
13	13	1/4	1/4	2/4	2	1	I64	C	I		I64		I		64					M	0	0	1, 0, 4		0	1
14	14	0	0	2/4	2	1	IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
14	14	1/4	1/4	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
15	15	0	0	2/4	2	1	ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
15	15	1/4	1/4	2/4	2	1	V(64)	C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
15	15	3/8	3/8	2/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1
16	16	0	0	2/4	2	1	I}{	C	I		I		I						}{	M	0	0	0, 4, 1		0	0
17	17	0	0	2/4	2	1	ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
17	17	1/4	1/4	2/4	2	1	V(64)	C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
17	17	3/8	3/8	2/4	2	1	V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
18	18	0	0	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
19	19	0	0	2/4	2	1	ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
19	19	1/4	1/4	2/4	2	1	V(64)	C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
19	19	3/8	3/8	2/4	2	1	V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
20	20	0	0	2/4	2	1	I}	C	I		I		I						}	M	0	0	0, 4, 1		0	0
21	21	0	0	2/4	2	1	{	C	I										{		0	0				
21	21	3/8	3/8	2/4	2	1	V43	C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
22	22	0	0	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
22	22	1/8	1/8	2/4	2	1	V2	C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
22	22	1/4	1/4	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
22	22	3/8	3/8	2/4	2	1	V6(#4#2)	C	I		V6(#4#2)		V		6	#4#2				M	0	0	10, 7, 1		1	10
23	23	0	0	2/4	2	1	V6	C	I		V6		V		6					M	0	0	5, 2, 1		1	5
23	23	1/4	1/4	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
23	23	3/8	3/8	2/4	2	1	V43	C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
24	24	0	0	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
24	24	1/4	1/4	2/4	2	1	V6	C	I		V6		V		6					M	0	0	5, 2, 1		1	5
25	25	0	0	2/4	2	1	V65	C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
25	25	3/8	3/8	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
26	26	0	0	2/4	2	1	V43	C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
26	26	1/8	1/8	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
26	26	1/4	1/4	2/4	2	1	V2	C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
26	26	3/8	3/8	2/4	2	1	V64	C	I		V64		V		64					M	0	0	2, 1, 5		1	2
27	27	0	0	2/4	2	1	V65	C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
27	27	3/8	3/8	2/4	2	1	V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
28	28	0	0	2/4	2	1	I(4#2)}	C	I		I(4#2)		I			4#2			}	M	0	0	0, 9, -1, 1		0	0
28	28	1/4	1/4	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
29	29	0	0	2/4	2	1	V.ii6{	C	V		ii6		ii		6				{	m	0	0	-1, 3, 2		2	-1
30	30	0	0	2/4	2	1	I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
31	31	0	0	2/4	2	1	V65	C	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
31	31	1/4	1/4	2/4	2	1	I	C	V		I		I							M	0	0	0, 4, 1		0	0
32	32	0	0	2/4	2	1	V}	C	V		V		V						}	M	0	0	1, 5, 2		1	1
32	32	3/8	3/8	2/4	2	1	V2	C	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
33	33	0	0	2/4	2	1	I6{	C	V		I6		I		6				{	M	0	0	4, 1, 0		0	4
33	33	1/8	1/8	2/4	2	1	I	C	V		I		I							M	0	0	0, 4, 1		0	0
33	33	1/4	1/4	2/4	2	1	I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
33	33	3/8	3/8	2/4	2	1	I	C	V		I		I							M	0	0	0, 4, 1		0	0
34	34	0	0	2/4	2	1	V43	C	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
34	34	1/8	1/8	2/4	2	1	I	C	V		I		I							M	0	0	0, 4, 1		0	0
34	34	1/4	1/4	2/4	2	1	V6	C	V		V6		V		6					M	0	0	5, 2, 1		1	5
34	34	3/8	3/8	2/4	2	1	V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
35	35	0	0	2/4	2	1	I(#2)}	C	V		I(#2)		I			#2			}	M	0	0	0, 9, 1		0	0
35	35	1/8	1/8	2/4	2	1	I	C	V		I		I							M	0	0	0, 4, 1		0	0
36	36	0	0	2/4	2	1	V2	C	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
36	36	1/8	1/8	2/4	2	1	I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
36	36	1/4	1/4	2/4	2	1	V2	C	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
36	36	3/8	3/8	2/4	2	1	V64	C	V		V64		V		64					M	0	0	2, 1, 5		1	2
37	37	0	0	2/4	2	1	I6{	C	V		I6		I		6				{	M	0	0	4, 1, 0		0	4
37	37	1/8	1/8	2/4	2	1	I	C	V		I		I							M	0	0	0, 4, 1		0	0
37	37	1/4	1/4	2/4	2	1	I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
37	37	3/8	3/8	2/4	2	1	I	C	V		I		I							M	0	0	0, 4, 1		0	0
38	38	0	0	2/4	2	1	V43	C	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
38	38	1/8	1/8	2/4	2	1	I	C	V		I		I							M	0	0	0, 4, 1		0	0
38	38	1/4	1/4	2/4	2	1	V6	C	V		V6		V		6					M	0	0	5, 2, 1		1	5
38	38	3/8	3/8	2/4	2	1	V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
39	39	0	0	2/4	2	1	I	C	V		I		I							M	0	0	0, 4, 1		0	0
39	39	1/4	1/4	2/4	2	1	I(64)	C	V		I(64)		I			64				M	0	0	0, -1, 3		0	0
40	40	0	0	2/4	2	1	I	C	V		I		I							M	0	0	0, 4, 1		0	0
40	40	1/4	1/4	2/4	2	1	IV/IV	C	V		IV/IV		IV				IV			M	0	0	-2, 2, -1		-2	-2
41	41	0	0	2/4	2	1	IV6	C	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
41	41	1/4	1/4	2/4	2	1	IV	C	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
42	42	0	0	2/4	2	1	V(64)	C	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
42	42	1/4	1/4	2/4	2	1	V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
43	43	0	0	2/4	2	1	I(4)	C	V		I(4)		I			4				M	0	0	0, -1, 1		0	0
43	43	1/8	1/8	2/4	2	1	I	C	V		I		I							M	0	0	0, 4, 1		0	0
43	43	1/4	1/4	2/4	2	1	I(64)	C	V		I(64)		I			64				M	0	0	0, -1, 3		0	0
44	44	0	0	2/4	2	1	I	C	V		I		I							M	0	0	0, 4, 1		0	0
44	44	1/4	1/4	2/4	2	1	IV/IV	C	V		IV/IV		IV				IV			M	0	0	-2, 2, -1		-2	-2
45	45	0	0	2/4	2	1	IV6	C	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
45	45	1/4	1/4	2/4	2	1	IV	C	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
46	46	0	0	2/4	2	1	V(64)	C	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
46	46	1/4	1/4	2/4	2	1	V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
47	47	0	0	2/4	2	1	I}{	C	V		I		I						}{	M	0	0	0, 4, 1		0	0
47	47	1/4	1/4	2/4	2	1	V43	C	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
47	47	3/8	3/8	2/4	2	1	I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
48	48	0	0	2/4	2	1	V	C	V		V		V							M	0	0	1, 5, 2		1	1
48	48	1/4	1/4	2/4	2	1	V43/V	C	V		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
48	48	3/8	3/8	2/4	2	1	V65	C	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
49	49	0	0	2/4	2	1	I	C	V		I		I							M	0	0	0, 4, 1		0	0
49	49	1/4	1/4	2/4	2	1	V43	C	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
49	49	3/8	3/8	2/4	2	1	I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
50	50	0	0	2/4	2	1	V	C	V		V		V							M	0	0	1, 5, 2		1	1
50	50	1/4	1/4	2/4	2	1	V65/V	C	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
50	50	3/8	3/8	2/4	2	1	V65	C	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
51	51	0	0	2/4	2	1	I	C	V		I		I							M	0	0	0, 4, 1		0	0
52	52	0	0	2/4	2	1	V7/IV	C	V		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
53	53	0	0	2/4	2	1	IV	C	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
54	54	0	0	2/4	2	1	viio7/V	C	V		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
54	54	1/4	1/4	2/4	2	1	V(64)	C	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
54	54	3/8	3/8	2/4	2	1	V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
55	55	0	0	2/4	2	1	I}{	C	V		I		I						}{	M	0	0	0, 4, 1		0	0
56	56	0	0	2/4	2	1	V7/IV	C	V		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
57	57	0	0	2/4	2	1	IV	C	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
58	58	0	0	2/4	2	1	viio7/V	C	V		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
59	59	0	0	2/4	2	1	V(64)	C	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
60	60	1/4	1/4	2/4	2	1	V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
61	61	0	0	2/4	2	1	I[I}	C	V	I	I		I						}	M	0	0	0, 4, 1		0	0
61	61	1/4	1/4	2/4	2	1	{	C	V	I									{		0	0				
62	62	0	0	2/4	2	1	V43	C	V	I	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
62	62	1/4	1/4	2/4	2	1	viio64	C	V	I	viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
63	63	0	0	2/4	2	1	I	C	V	I	I		I							M	0	0	0, 4, 1		0	0
64	64	0	0	2/4	2	1	V43	C	V	I	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
64	64	1/4	1/4	2/4	2	1	viio64	C	V	I	viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
65	65	0	0	2/4	2	1	I	C	V	I	I		I							M	0	0	0, 4, 1		0	0
65	65	1/4	1/4	2/4	2	1	V2	C	V	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
66	66	0	0	2/4	2	1	I	C	V	I	I		I							M	0	0	0, 4, 1		0	0
66	66	1/4	1/4	2/4	2	1	V2	C	V	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
67	67	0	0	2/4	2	1	I]	C	V	I	I		I							M	0	0	0, 4, 1		0	0
67	67	3/8	3/8	2/4	2	1	V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
68	68	0	0	2/4	2	1	I(94)}	C	V		I(94)		I			94			}	M	0	0	0, -1, 1	2	0	0
68	68	1/4	1/4	2/4	2	1	I	C	V		I		I							M	0	0	0, 4, 1		0	0
69	69	0	0	2/4	2	1	I6{	C	V		I6		I		6				{	M	0	0	4, 1, 0		0	4
69	69	1/8	1/8	2/4	2	1	I	C	V		I		I							M	0	0	0, 4, 1		0	0
70	70	0	0	2/4	2	1	I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
70	70	1/8	1/8	2/4	2	1	V43	C	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
70	70	1/4	1/4	2/4	2	1	V6	C	V		V6		V		6					M	0	0	5, 2, 1		1	5
71	71	0	0	2/4	2	1	V43	C	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
71	71	1/8	1/8	2/4	2	1	I	C	V		I		I							M	0	0	0, 4, 1		0	0
71	71	1/4	1/4	2/4	2	1	I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
71	71	3/8	3/8	2/4	2	1	V43	C	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
72	72	0	0	2/4	2	1	I6(134)	C	V		I6(134)		I		6	134				M	0	0	-1, 1, 0	3	0	-1
72	72	1/4	1/4	2/4	2	1	I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
73	73	3/8	3/8	2/4	2	1	#viio6/ii	C	V		#viio6/ii		#vii	o	6		ii			o	0	0	4, 1, 7		7	4
74	74	0	0	2/4	2	1	ii6	C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
74	74	1/4	1/4	2/4	2	1	viio/V	C	V		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
75	75	0	0	2/4	2	1	V(64)	C	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
75	75	1/4	1/4	2/4	2	1	V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
76	76	0	0	2/4	2	1	I(94)}	C	V		I(94)		I			94			}	M	0	0	0, -1, 1	2	0	0
76	76	1/4	1/4	2/4	2	1	I	C	V		I		I							M	0	0	0, 4, 1		0	0
77	77	0	0	2/4	2	1	I6{	C	V		I6		I		6				{	M	0	0	4, 1, 0		0	4
77	77	1/8	1/8	2/4	2	1	I	C	V		I		I							M	0	0	0, 4, 1		0	0
77	77	3/8	3/8	2/4	2	1	#viio/ii	C	V		#viio/ii		#vii	o			ii			o	0	0	7, 4, 1		7	7
78	78	0	0	2/4	2	1	V43	C	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
78	78	1/4	1/4	2/4	2	1	V6	C	V		V6		V		6					M	0	0	5, 2, 1		1	5
78	78	3/8	3/8	2/4	2	1	V	C	V		V		V							M	0	0	1, 5, 2		1	1
79	79	0	0	2/4	2	1	I	C	V		I		I							M	0	0	0, 4, 1		0	0
79	79	1/4	1/4	2/4	2	1	ii7	C	V		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
80	80	0	0	2/4	2	1	VI	C	V		VI		VI							M	0	0	3, 7, 4		3	3
80	80	1/4	1/4	2/4	2	1	I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
81	81	0	0	2/4	2	1	ii7	C	V		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
81	81	1/4	1/4	2/4	2	1	I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
82	82	0	0	2/4	2	1	I.V43	C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
82	82	1/4	1/4	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
83	83	0	0	2/4	2	1	V6	C	I		V6		V		6					M	0	0	5, 2, 1		1	5
83	83	1/4	1/4	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
84	84	0	0	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
84	84	1/4	1/4	2/4	2	1	V43	C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
85	85	0	0	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
85	85	1/4	1/4	2/4	2	1	V6	C	I		V6		V		6					M	0	0	5, 2, 1		1	5
85	85	3/8	3/8	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
86	86	0	0	2/4	2	1	V[V}{	C	I	V	V		V						}{	M	0	0	1, 5, 2		1	1
87	87	0	0	2/4	2	1	i	C	I	V	i		i							m	0	0	0, -3, 1		0	0
87	87	1/4	1/4	2/4	2	1	i6	C	I	V	i6		i		6					m	0	0	-3, 1, 0		0	-3
88	88	0	0	2/4	2	1	V	C	I	V	V		V							M	0	0	1, 5, 2		1	1
89	89	0	0	2/4	2	1	i	C	I	V	i		i							m	0	0	0, -3, 1		0	0
89	89	1/4	1/4	2/4	2	1	i6	C	I	V	i6		i		6					m	0	0	-3, 1, 0		0	-3
90	90	0	0	2/4	2	1	V]	C	I	V	V		V							M	0	0	1, 5, 2		1	1
91	91	0	0	2/4	2	1	Ger6(2)	C	I		Ger6(2)	Ger	vii	o	65	b32	V			Ger	0	0	-4, 0, -3, 1		6	-4
91	91	1/4	1/4	2/4	2	1	It6	C	I		It6	It	vii	o	6	b3	V			It	0	0	-4, 0, 6		6	-4
92	92	0	0	2/4	2	1	V}	C	I		V		V						}	M	0	0	1, 5, 2		1	1
94	94	0	0	2/4	2	1	V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
96	96	0	0	2/4	2	1	I{	C	I		I		I						{	M	0	0	0, 4, 1		0	0
96	96	1/4	1/4	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
96	96	3/8	3/8	2/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1
97	97	0	0	2/4	2	1	I(97)	C	I		I(97)		I			97				M	0	0	0, 4, 1	2, 5	0	0
97	97	1/8	1/8	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
97	97	1/4	1/4	2/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1
98	98	0	0	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
98	98	1/4	1/4	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
98	98	3/8	3/8	2/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1
99	99	0	0	2/4	2	1	I(94)	C	I		I(94)		I			94				M	0	0	0, -1, 1	2	0	0
99	99	1/8	1/8	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
99	99	1/4	1/4	2/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1
100	100	0	0	2/4	2	1	IV6	C	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
100	100	1/4	1/4	2/4	2	1	I64	C	I		I64		I		64					M	0	0	1, 0, 4		0	1
101	101	0	0	2/4	2	1	IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
101	101	1/4	1/4	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
102	102	0	0	2/4	2	1	V65	C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
102	102	1/4	1/4	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
103	103	0	0	2/4	2	1	V}	C	I		V		V						}	M	0	0	1, 5, 2		1	1
104	104	0	0	2/4	2	1	I{	C	I		I		I						{	M	0	0	0, 4, 1		0	0
104	104	1/4	1/4	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
104	104	3/8	3/8	2/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1
105	105	0	0	2/4	2	1	I(97)	C	I		I(97)		I			97				M	0	0	0, 4, 1	2, 5	0	0
105	105	1/8	1/8	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
105	105	1/4	1/4	2/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1
106	106	0	0	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
106	106	1/4	1/4	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
106	106	3/8	3/8	2/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1
107	107	0	0	2/4	2	1	I(94)	C	I		I(94)		I			94				M	0	0	0, -1, 1	2	0	0
107	107	1/8	1/8	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
107	107	1/4	1/4	2/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1
108	108	0	0	2/4	2	1	IV6	C	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
108	108	1/4	1/4	2/4	2	1	I64	C	I		I64		I		64					M	0	0	1, 0, 4		0	1
109	109	0	0	2/4	2	1	IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
109	109	1/4	1/4	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
110	110	0	0	2/4	2	1	ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
110	110	1/4	1/4	2/4	2	1	V(64)	C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
110	110	3/8	3/8	2/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1
111	111	0	0	2/4	2	1	I}{	C	I		I		I						}{	M	0	0	0, 4, 1		0	0
112	112	0	0	2/4	2	1	ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
112	112	1/4	1/4	2/4	2	1	V(64)	C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
112	112	3/8	3/8	2/4	2	1	V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
113	113	0	0	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
114	114	0	0	2/4	2	1	ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
114	114	1/4	1/4	2/4	2	1	V(64)	C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
114	114	3/8	3/8	2/4	2	1	V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
115	115	0	0	2/4	2	1	I}	C	I		I		I						}	M	0	0	0, 4, 1		0	0
116	116	0	0	2/4	2	1	{	C	I										{		0	0				
116	116	3/8	3/8	2/4	2	1	V43	C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
117	117	0	0	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
117	117	1/8	1/8	2/4	2	1	V2	C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
117	117	1/4	1/4	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
117	117	3/8	3/8	2/4	2	1	V6(#4#2)	C	I		V6(#4#2)		V		6	#4#2				M	0	0	10, 7, 1		1	10
118	118	0	0	2/4	2	1	V6	C	I		V6		V		6					M	0	0	5, 2, 1		1	5
118	118	1/4	1/4	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
118	118	3/8	3/8	2/4	2	1	V43	C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
119	119	0	0	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
119	119	1/4	1/4	2/4	2	1	V6	C	I		V6		V		6					M	0	0	5, 2, 1		1	5
120	120	0	0	2/4	2	1	V65	C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
120	120	3/8	3/8	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
121	121	0	0	2/4	2	1	V43	C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
