key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
g minor	[0.302, 0.0, 0.953, 0.233, 0.0, 0.0, 0.233, 1.0, 0.0, 0.326, 0.442, 0.0]	0.0	16.0	16.0	1	9	8
c minor	[0.905, 0.238, 0.381, 0.476, 0.0, 0.286, 0.0, 1.0, 0.048, 0.0, 0.0, 0.476]	16.0	23.0	1.0	9	12	3
B- major	[0.333, 0.0, 0.19, 0.667, 0.0, 0.571, 0.048, 0.619, 0.0, 1.0, 0.762, 0.0]	23.0	32.0	1.0	12	17	5
g minor	[0.333, 0.056, 0.944, 0.2, 0.0, 0.011, 0.211, 1.0, 0.022, 0.439, 0.728, 0.022]	32.0	60.0	1.0	17	29	12
