mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
24	23	3/4	3/4	2/2	4	1		i	c#	i		i	i							m	1	1	0, -3, 1		0	0
25	24	0	0	2/2	4	1		V	c#	i		V	V							M	1	1	1, 5, 2		1	1
25	24	3/4	3/4	2/2	4	1		i	c#	i		i	i							m	1	1	0, -3, 1		0	0
26	25	0	0	2/2	4	1		V43	c#	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
26	25	1/2	1/2	2/2	4	1		V2(+9)	c#	i		V2(+9)	V		2	+9				Mm7	1	1	-1, 1, 5, 2	-4	1	-1
27	26	0	0	2/2	4	1		i6(#5)	c#	i		i6(#5)	i		6	#5				m	1	1	-3, 8, 0		0	-3
27	26	1/2	1/2	2/2	4	1		i6	c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
27	26	3/4	3/4	2/2	4	1		i	c#	i		i	i							m	1	1	0, -3, 1		0	0
28	27	0	0	2/2	4	1		i64	c#	i		i64	i		64					m	1	1	1, 0, -3		0	1
28	27	1/4	1/4	2/2	4	1		V65	c#	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
28	27	1/2	1/2	2/2	4	1		i	c#	i		i	i							m	1	1	0, -3, 1		0	0
28	27	3/4	3/4	2/2	4	1		V43	c#	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
29	28	0	0	2/2	4	1		V\\	c#	i		V	V						\\	M	1	1	1, 5, 2		1	1
30	29	0	0	2/2	4	1		#viio7	c#	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
31	30	0	0	2/2	4	1		V65	c#	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
31	30	1/2	1/2	2/2	4	1		i	c#	i		i	i							m	1	1	0, -3, 1		0	0
32	31	0	0	2/2	4	1		V65	c#	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
33	32	0	0	2/2	4	1		V43	c#	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
34	33	0	0	2/2	4	1		#viio7	c#	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
35	34	0	0	2/2	4	1		V65	c#	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
35	34	1/2	1/2	2/2	4	1		i	c#	i		i	i							m	1	1	0, -3, 1		0	0
36	35	0	0	2/2	4	1		i6	c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
36	35	1/2	1/2	2/2	4	1		V6	c#	i		V6	V		6					M	1	1	5, 2, 1		1	5
37	36	0	0	2/2	4	1		i64	c#	i		i64	i		64					m	1	1	1, 0, -3		0	1
37	36	1/2	1/2	2/2	4	1		i6	c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
37	36	3/4	3/4	2/2	4	1		V64	c#	i		V64	V		64					M	1	1	2, 1, 5		1	2
38	37	0	0	2/2	4	1		i6	c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
38	37	1/2	1/2	2/2	4	1		i	c#	i		i	i							m	1	1	0, -3, 1		0	0
38	37	3/4	3/4	2/2	4	1		V65	c#	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
39	38	0	0	2/2	4	1		i	c#	i		i	i							m	1	1	0, -3, 1		0	0
39	38	1/4	1/4	2/2	4	1		iio6	c#	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
39	38	1/2	1/2	2/2	4	1		V(64)	c#	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
39	38	3/4	3/4	2/2	4	1		V43	c#	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
40	39	0	0	2/2	4	1		i\\	c#	i		i	i						\\	m	1	1	0, -3, 1		0	0
40	39	1/2	1/2	2/2	4	1		i64	c#	i		i64	i		64					m	1	1	1, 0, -3		0	1
42	41	0	0	2/2	4	1		V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
44	43	0	0	2/2	4	1		i64	c#	i		i64	i		64					m	1	1	1, 0, -3		0	1
44	43	1/2	1/2	2/2	4	1		i	c#	i		i	i							m	1	1	0, -3, 1		0	0
46	45	0	0	2/2	4	1		V(64)/v	c#	i		V(64)/v	V			64	v			M	1	1	2, 1, -2		2	2
47	46	0	0	2/2	4	1		V7/V	c#	i		V7/V	V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
48	47	0	0	2/2	4	1		v	c#	i		v	v							m	1	1	1, -2, 2		1	1
48	47	1/2	1/2	2/2	4	1		V7(+9)	c#	i		V7(+9)	V		7	+9				Mm7	1	1	1, 5, 2, -1	-4	1	1
49	48	0	0	2/2	4	1		V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
49	48	1/2	1/2	2/2	4	1		V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
50	49	0	0	2/2	4	1		i64	c#	i		i64	i		64					m	1	1	1, 0, -3		0	1
50	49	1/2	1/2	2/2	4	1		i64	c#	i		i64	i		64					m	1	1	1, 0, -3		0	1
51	50	0	0	2/2	4	1		V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
51	50	1/2	1/2	2/2	4	1		V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
52	51	0	0	2/2	4	1		i64	c#	i		i64	i		64					m	1	1	1, 0, -3		0	1
53	52	0	0	2/2	4	1		i6	c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
53	52	1/2	1/2	2/2	4	1		iv	c#	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
54	53	0	0	2/2	4	1		V6/III	c#	i		V6/III	V		6		III			M	1	1	2, -1, -2		-2	2
55	54	1/2	1/2	2/2	4	1		III6	c#	i		III6	III		6					M	1	1	1, -2, -3		-3	1
55	54	7/8	7/8	2/2	4	1		V43/III	c#	i		V43/III	V		43		III			Mm7	1	1	-1, -4, -2, 2		-2	-1
56	55	0	0	2/2	4	1		III.I	c#	III		I	I							M	1	0	0, 4, 1		0	0
57	56	0	0	2/2	4	1		I	c#	III		I	I							M	1	0	0, 4, 1		0	0
58	57	0	0	2/2	4	1		V43(4)	c#	III		V43(4)	V		43	4				Mm7	1	0	2, -1, 1, 0		1	2
58	57	3/8	3/8	2/2	4	1		V43	c#	III		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
60	59	0	0	2/2	4	1		I	c#	III		I	I							M	1	0	0, 4, 1		0	0
62	61	0	0	2/2	4	1		V43(4)	c#	III		V43(4)	V		43	4				Mm7	1	0	2, -1, 1, 0		1	2
62	61	3/8	3/8	2/2	4	1		V43	c#	III		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
64	63	0	0	2/2	4	1		I	c#	III		I	I							M	1	0	0, 4, 1		0	0
66	65	0	0	2/2	4	1		V43(4)	c#	III		V43(4)	V		43	4				Mm7	1	0	2, -1, 1, 0		1	2
66	65	3/8	3/8	2/2	4	1		V43	c#	III		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
68	67	0	0	2/2	4	1		I6	c#	III		I6	I		6					M	1	0	4, 1, 0		0	4
68	67	1/2	1/2	2/2	4	1		V65/IV	c#	III		V65/IV	V		65		IV			Mm7	1	0	4, 1, -2, 0		0	4
69	68	0	0	2/2	4	1		#viio65/ii	c#	III		#viio65/ii	#vii	o	65		ii			o7	1	0	4, 1, -2, 7		7	4
70	69	0	0	2/2	4	1		viio65(2)/V	c#	III		viio65(2)/V	vii	o	65	2	V			o7	1	0	3, 0, -3, 1		6	3
70	69	3/8	3/8	2/2	4	1		viio65/V	c#	III		viio65/V	vii	o	65		V			o7	1	0	3, 0, -3, 6		6	3
71	70	0	0	2/2	4	1		viio2/V	c#	III		viio2/V	vii	o	2		V			o7	1	0	-3, 6, 3, 0		6	-3
72	71	0	0	2/2	4	1		viio2	c#	III		viio2	vii	o	2					o7	1	0	-4, 5, 2, -1		5	-4
72	71	1/2	1/2	2/2	4	1		V(64)	c#	III		V(64)	V			64				M	1	0	1, 0, 4		1	1
73	72	1/2	1/2	2/2	4	1		V7	c#	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
74	73	0	0	2/2	4	1		I[V7/IV	c#	III	I	V7/IV	V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
74	73	1/2	1/2	2/2	4	1		IV	c#	III	I	IV	IV							M	1	0	-1, 3, 0		-1	-1
75	74	0	0	2/2	4	1		V43	c#	III	I	V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
75	74	1/2	1/2	2/2	4	1		I	c#	III	I	I	I							M	1	0	0, 4, 1		0	0
76	75	0	0	2/2	4	1		V/IV]	c#	III	I	V/IV	V				IV			M	1	0	0, 4, 1		0	0
76	75	1/2	1/2	2/2	4	1		iv.V65	c#	iv		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
78	77	0	0	2/2	4	1		i	c#	iv		i	i							m	1	1	0, -3, 1		0	0
79	78	0	0	2/2	4	1		V6	c#	iv		V6	V		6					M	1	1	5, 2, 1		1	5
81	80	0	0	2/2	4	1		i	c#	iv		i	i							m	1	1	0, -3, 1		0	0
85	84	0	0	2/2	4	1		V	c#	iv		V	V							M	1	1	1, 5, 2		1	1
85	84	1/2	1/2	2/2	4	1		i	c#	iv		i	i							m	1	1	0, -3, 1		0	0
86	85	0	0	2/2	4	1		i	c#	iv		i	i							m	1	1	0, -3, 1		0	0
87	86	0	0	2/2	4	1		V(64)/v	c#	iv		V(64)/v	V			64	v			M	1	1	2, 1, -2		2	2
88	87	0	0	2/2	4	1		V2/V	c#	iv		V2/V	V		2		V			Mm7	1	1	0, 2, 6, 3		2	0
89	88	0	0	2/2	4	1		v	c#	iv		v	v							m	1	1	1, -2, 2		1	1
89	88	1/2	1/2	2/2	4	1		V	c#	iv		V	V							M	1	1	1, 5, 2		1	1
90	89	0	0	2/2	4	1		V7	c#	iv		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
90	89	1/2	1/2	2/2	4	1		V7	c#	iv		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
91	90	0	0	2/2	4	1		i64	c#	iv		i64	i		64					m	1	1	1, 0, -3		0	1
91	90	1/2	1/2	2/2	4	1		V7	c#	iv		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
92	91	0	0	2/2	4	1		V	c#	iv		V	V							M	1	1	1, 5, 2		1	1
92	91	1/2	1/2	2/2	4	1		V7	c#	iv		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
93	92	0	0	2/2	4	1		i\\	c#	iv		i	i						\\	m	1	1	0, -3, 1		0	0
94	93	0	0	2/2	4	1		V2	c#	iv		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
95	94	0	0	2/2	4	1		i6	c#	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3
95	94	1/2	1/2	2/2	4	1		iv	c#	iv		iv	iv							m	1	1	-1, -4, 0		-1	-1
96	95	0	0	2/2	4	1		V43	c#	iv		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
97	96	0	0	2/2	4	1		i64	c#	iv		i64	i		64					m	1	1	1, 0, -3		0	1
97	96	1/2	1/2	2/2	4	1		vii.viio7	c#	vii		viio7	vii	o	7					o7	1	1	-2, -5, -8, -11		-2	-2
99	98	0	0	2/2	4	1		i64	c#	vii		i64	i		64					m	1	1	1, 0, -3		0	1
100	99	0	0	2/2	4	1		V65	c#	vii		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
100	99	1/2	1/2	2/2	4	1		V43	c#	vii		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
100	99	7/8	7/8	2/2	4	1		V7	c#	vii		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
101	100	0	0	2/2	4	1		i	c#	vii		i	i							m	1	1	0, -3, 1		0	0
101	100	1/2	1/2	2/2	4	1		i6	c#	vii		i6	i		6					m	1	1	-3, 1, 0		0	-3
102	101	0	0	2/2	4	1		V/V	c#	vii		V/V	V				V			M	1	1	2, 6, 3		2	2
103	102	0	0	2/2	4	1		v64	c#	vii		v64	v		64					m	1	1	2, 1, -2		1	2
104	103	0	0	2/2	4	1		V65/V	c#	vii		V65/V	V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
105	104	0	0	2/2	4	1		v	c#	vii		v	v							m	1	1	1, -2, 2		1	1
106	105	0	0	2/2	4	1		V43(+9)	c#	vii		V43(+9)	V		43	+9				Mm7	1	1	2, -1, 1, 5	-4	1	2
107	106	0	0	2/2	4	1		i6	c#	vii		i6	i		6					m	1	1	-3, 1, 0		0	-3
108	107	0	0	2/2	4	1		V2	c#	vii		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
109	108	0	0	2/2	4	1		i	c#	vii		i	i							m	1	1	0, -3, 1		0	0
109	108	1/2	1/2	2/2	4	1		iii.V7(+9)	c#	iii		V7(+9)	V		7	+9				Mm7	1	1	1, 5, 2, -1	-4	1	1
110	109	0	0	2/2	4	1		V65	c#	iii		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
111	110	0	0	2/2	4	1		i	c#	iii		i	i							m	1	1	0, -3, 1		0	0
112	111	0	0	2/2	4	1		V43	c#	iii		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
113	112	0	0	2/2	4	1		i6	c#	iii		i6	i		6					m	1	1	-3, 1, 0		0	-3
114	113	0	0	2/2	4	1		V65/V	c#	iii		V65/V	V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
115	114	0	0	2/2	4	1		v	c#	iii		v	v							m	1	1	1, -2, 2		1	1
116	115	0	0	2/2	4	1		vii.V43	c#	vii		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
117	116	0	0	2/2	4	1		i	c#	vii		i	i							m	1	1	0, -3, 1		0	0
118	117	0	0	2/2	4	1		V6	c#	vii		V6	V		6					M	1	1	5, 2, 1		1	5
119	118	1/4	1/4	2/2	4	1		i	c#	vii		i	i							m	1	1	0, -3, 1		0	0
120	119	0	0	2/2	4	1		II.V65	c#	II		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
121	120	0	0	2/2	4	1		I	c#	II		I	I							M	1	0	0, 4, 1		0	0
122	121	0	0	2/2	4	1		V6	c#	II		V6	V		6					M	1	0	5, 2, 1		1	5
123	122	1/4	1/4	2/2	4	1		V65	c#	II		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
124	123	0	0	2/2	4	1		I	c#	II		I	I							M	1	0	0, 4, 1		0	0
124	123	1/2	1/2	2/2	4	1		vi43	c#	II		vi43	vi		43					mm7	1	0	4, 1, 3, 0		3	4
125	124	0	0	2/2	4	1		ii	c#	II		ii	ii							m	1	0	2, -1, 3		2	2
125	124	1/2	1/2	2/2	4	1		V2(+9)	c#	II		V2(+9)	V		2	+9				Mm7	1	0	-1, 1, 5, 2	3	1	-1
126	125	0	0	2/2	4	1		I6	c#	II		I6	I		6					M	1	0	4, 1, 0		0	4
126	125	1/2	1/2	2/2	4	1		#viio6/ii	c#	II		#viio6/ii	#vii	o	6		ii			o	1	0	4, 1, 7		7	4
127	126	0	0	2/2	4	1		ii	c#	II		ii	ii							m	1	0	2, -1, 3		2	2
128	127	0	0	2/2	4	1		V7/ii	c#	II		V7/ii	V		7		ii			Mm7	1	0	3, 7, 4, 1		3	3
129	128	0	0	2/2	4	1		ii	c#	II		ii	ii							m	1	0	2, -1, 3		2	2
130	129	0	0	2/2	4	1		V6	c#	II		V6	V		6					M	1	0	5, 2, 1		1	5
130	129	1/2	1/2	2/2	4	1		V43	c#	II		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
131	130	0	0	2/2	4	1		I	c#	II		I	I							M	1	0	0, 4, 1		0	0
131	130	1/2	1/2	2/2	4	1		vi43	c#	II		vi43	vi		43					mm7	1	0	4, 1, 3, 0		3	4
132	131	0	0	2/2	4	1		ii	c#	II		ii	ii							m	1	0	2, -1, 3		2	2
132	131	1/2	1/2	2/2	4	1		V7	c#	II		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
133	132	0	0	2/2	4	1		I	c#	II		I	I							M	1	0	0, 4, 1		0	0
134	133	0	0	2/2	4	1		V7	c#	II		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
135	134	0	0	2/2	4	1		I	c#	II		I	I							M	1	0	0, 4, 1		0	0
136	135	0	0	2/2	4	1		i.#viio	c#	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
137	136	0	0	2/2	4	1		i	c#	i		i	i							m	1	1	0, -3, 1		0	0
138	137	0	0	2/2	4	1		V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
139	138	0	0	2/2	4	1		i6	c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
140	139	0	0	2/2	4	1		V[V7	c#	i	V	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
141	140	0	0	2/2	4	1		i	c#	i	V	i	i							m	1	1	0, -3, 1		0	0
143	142	0	0	2/2	4	1		V7	c#	i	V	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
144	143	0	0	2/2	4	1		i	c#	i	V	i	i							m	1	1	0, -3, 1		0	0
146	145	0	0	2/2	4	1		V7	c#	i	V	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
147	146	0	0	2/2	4	1		i	c#	i	V	i	i							m	1	1	0, -3, 1		0	0
148	147	0	0	2/2	4	1		V7]	c#	i	V	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
148	147	1/2	1/2	2/2	4	1		V2	c#	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
151	150	0	0	2/2	4	1		V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
151	150	1/2	1/2	2/2	4	1		V2	c#	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
154	153	0	0	2/2	4	1		V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
154	153	1/2	1/2	2/2	4	1		V2	c#	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
155	154	0	0	2/2	4	1		V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
155	154	1/2	1/2	2/2	4	1		V2	c#	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
156	155	0	0	2/2	4	1		V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
156	155	1/2	1/2	2/2	4	1		V2	c#	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
157	156	0	0	2/2	4	1		V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
157	156	1/4	1/4	2/2	4	1		V2	c#	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
157	156	1/2	1/2	2/2	4	1		V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
157	156	3/4	3/4	2/2	4	1		V2	c#	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
158	157	0	0	2/2	4	1		V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
158	157	1/4	1/4	2/2	4	1		V2	c#	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
158	157	1/2	1/2	2/2	4	1		V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
158	157	3/4	3/4	2/2	4	1		V2	c#	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
159	158	0	0	2/2	4	1		V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
159	158	1/4	1/4	2/2	4	1		V2	c#	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
159	158	1/2	1/2	2/2	4	1		V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
159	158	3/4	3/4	2/2	4	1		V2	c#	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
160	159	0	0	2/2	4	1		i\\	c#	i		i	i						\\	m	1	1	0, -3, 1		0	0
162	161	0	0	2/2	4	1		V65	c#	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
164	163	0	0	2/2	4	1		i	c#	i		i	i							m	1	1	0, -3, 1		0	0
166	165	0	0	2/2	4	1		V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
168	167	0	0	2/2	4	1		i64	c#	i		i64	i		64					m	1	1	1, 0, -3		0	1
168	167	1/2	1/2	2/2	4	1		i64	c#	i		i64	i		64					m	1	1	1, 0, -3		0	1
169	168	0	0	2/2	4	1		i6	c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
169	168	1/2	1/2	2/2	4	1		i	c#	i		i	i							m	1	1	0, -3, 1		0	0
169	168	7/8	7/8	2/2	4	1		V65	c#	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
170	169	0	0	2/2	4	1		i	c#	i		i	i							m	1	1	0, -3, 1		0	0
171	170	0	0	2/2	4	1		VI	c#	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
172	171	0	0	2/2	4	1		V	c#	i		V	V							M	1	1	1, 5, 2		1	1
172	171	1/2	1/2	2/2	4	1		V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
173	172	0	0	2/2	4	1		V65	c#	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
173	172	1/2	1/2	2/2	4	1		V43	c#	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
174	173	0	0	2/2	4	1		V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
175	174	0	0	2/2	4	1		V2	c#	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
176	175	0	0	2/2	4	1		i6	c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
176	175	1/2	1/2	2/2	4	1		i	c#	i		i	i							m	1	1	0, -3, 1		0	0
177	176	0	0	2/2	4	1		i6	c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
177	176	1/2	1/2	2/2	4	1		i64	c#	i		i64	i		64					m	1	1	1, 0, -3		0	1
179	178	0	0	2/2	4	1		VI64	c#	i		VI64	VI		64					M	1	1	-3, -4, 0		-4	-3
179	178	1/2	1/2	2/2	4	1		VI64	c#	i		VI64	VI		64					M	1	1	-3, -4, 0		-4	-3
180	179	0	0	2/2	4	1		V65	c#	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
180	179	1/2	1/2	2/2	4	1		V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
181	180	0	0	2/2	4	1		V65	c#	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
181	180	1/2	1/2	2/2	4	1		V43	c#	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
182	181	0	0	2/2	4	1		V65	c#	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
182	181	1/2	1/2	2/2	4	1		V2	c#	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
183	182	0	0	2/2	4	1		V65	c#	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
183	182	1/2	1/2	2/2	4	1		V43	c#	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
184	183	0	0	2/2	4	1		iv.V(2)	c#	iv		V(2)	V			2				M	1	1	-4, 5, 2		1	-4
185	184	0	0	2/2	4	1		V2	c#	iv		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
185	184	1/2	1/2	2/2	4	1		V2(+9)	c#	iv		V2(+9)	V		2	+9				Mm7	1	1	-1, 1, 5, 2	-4	1	-1
186	185	0	0	2/2	4	1		i6(#5)	c#	iv		i6(#5)	i		6	#5				m	1	1	-3, 8, 0		0	-3
186	185	1/2	1/2	2/2	4	1		i6	c#	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3
187	186	0	0	2/2	4	1		V43	c#	iv		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
187	186	1/4	1/4	2/2	4	1		i	c#	iv		i	i							m	1	1	0, -3, 1		0	0
187	186	1/2	1/2	2/2	4	1		V65	c#	iv		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
187	186	3/4	3/4	2/2	4	1		i	c#	iv		i	i							m	1	1	0, -3, 1		0	0
188	187	0	0	2/2	4	1		V	c#	iv		V	V							M	1	1	1, 5, 2		1	1
189	188	0	0	2/2	4	1		#viio43	c#	iv		#viio43	#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
189	188	1/2	1/2	2/2	4	1		V2(+9)	c#	iv		V2(+9)	V		2	+9				Mm7	1	1	-1, 1, 5, 2	-4	1	-1
