key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
E major	[0.035, 0.08, 0.0, 0.115, 0.237, 0.0, 0.078, 0.004, 0.195, 0.082, 0.0, 0.173]	0.0	26.0	26.0	1	7	6
B major	[0.052, 0.082, 0.025, 0.166, 0.089, 0.018, 0.2, 0.005, 0.123, 0.009, 0.052, 0.179]	26.0	64.0	38.0	7	17	10
e minor	[0.071, 0.153, 0.0, 0.106, 0.129, 0.0, 0.165, 0.0, 0.071, 0.118, 0.047, 0.141]	64.0	74.0	10.0	17	21	4
E major	[0.05, 0.025, 0.0, 0.167, 0.059, 0.012, 0.142, 0.019, 0.043, 0.17, 0.037, 0.276]	74.0	96.0	22.0	21	27	6
B major	[0.016, 0.072, 0.0, 0.108, 0.229, 0.002, 0.102, 0.02, 0.151, 0.079, 0.023, 0.199]	96.0	156.0	60.0	27	39	12
