mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
11	11	3/4	3/4	4/4	2	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
11	11	7/8	7/8	4/4	2	1		IV6	Eb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
12	12	0	0	4/4	2	1		I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
12	12	1/8	1/8	4/4	2	1		ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
12	12	1/4	1/4	4/4	2	1		V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
12	12	3/8	3/8	4/4	2	1		V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
12	12	1/2	1/2	4/4	2	1		I(974)}	Eb	I		I(974)		I			974			}	M	0	0	0, -1, 1	2, 5	0	0
12	12	3/4	3/4	4/4	2	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
13	13	0	0	4/4	2	1		vi.i{	Eb	vi		i		i						{	m	0	1	0, -3, 1		0	0
13	13	1/2	1/2	4/4	2	1		#viio7	Eb	vi		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
14	14	0	0	4/4	2	1		i	Eb	vi		i		i							m	0	1	0, -3, 1		0	0
14	14	1/4	1/4	4/4	2	1		iio64	Eb	vi		iio64		ii	o	64					o	0	1	-4, 2, -1		2	-4
14	14	3/8	3/8	4/4	2	1		viio7/V	Eb	vi		viio7/V		vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
14	14	1/2	1/2	4/4	2	1		V(64)}	Eb	vi		V(64)		V			64			}	M	0	1	1, 0, -3		1	1
14	14	3/4	3/4	4/4	2	1		V	Eb	vi		V		V							M	0	1	1, 5, 2		1	1
15	15	0	0	4/4	2	1		iii.bII6{	Eb	iii		bII6		bII		6				{	M	0	1	-1, -4, -5		-5	-1
15	15	1/4	1/4	4/4	2	1		#viio43(2)	Eb	iii		#viio43(2)		#vii	o	43	2				o7	0	1	-1, -4, 0, 2		5	-1
15	15	3/8	3/8	4/4	2	1		#viio43	Eb	iii		#viio43		#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
15	15	1/2	1/2	4/4	2	1		i6	Eb	iii		i6		i		6					m	0	1	-3, 1, 0		0	-3
15	15	3/4	3/4	4/4	2	1		viio6(2)/V	Eb	iii		viio6(2)/V		vii	o	6	2	V			o	0	1	3, 0, 1		6	3
15	15	7/8	7/8	4/4	2	1		viio6/V	Eb	iii		viio6/V		vii	o	6		V			o	0	1	3, 0, 6		6	3
16	16	0	0	4/4	2	1		V	Eb	iii		V		V							M	0	1	1, 5, 2		1	1
16	16	1/8	1/8	4/4	2	1		VI	Eb	iii		VI		VI							M	0	1	-4, 0, -3		-4	-4
16	16	1/4	1/4	4/4	2	1		iio6	Eb	iii		iio6		ii	o	6					o	0	1	-1, -4, 2		2	-1
16	16	3/8	3/8	4/4	2	1		V	Eb	iii		V		V							M	0	1	1, 5, 2		1	1
16	16	1/2	1/2	4/4	2	1		i}	Eb	iii		i		i						}	m	0	1	0, -3, 1		0	0
16	16	11/16	11/16	4/4	2	1		vi.V7	Eb	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
17	17	0	0	4/4	2	1		I.V7/ii{	Eb	I		V7/ii		V		7		ii		{	Mm7	0	0	3, 7, 4, 1		3	3
17	17	1/4	1/4	4/4	2	1		V(64)/ii	Eb	I		V(64)/ii		V			64	ii			M	0	0	3, 2, -1		3	3
17	17	1/2	1/2	4/4	2	1		V7/ii	Eb	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
17	17	3/4	3/4	4/4	2	1		V(64)/ii	Eb	I		V(64)/ii		V			64	ii			M	0	0	3, 2, -1		3	3
18	18	0	0	4/4	2	1		V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
18	18	1/4	1/4	4/4	2	1		V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
18	18	1/2	1/2	4/4	2	1		V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
18	18	3/4	3/4	4/4	2	1		V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
19	19	0	0	4/4	2	1		vi.viio6/V	Eb	vi		viio6/V		vii	o	6		V			o	0	1	3, 0, 6		6	3
19	19	1/4	1/4	4/4	2	1		V65	Eb	vi		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
19	19	1/2	1/2	4/4	2	1		I	Eb	vi		I		I							M	0	1	0, 4, 1		0	0
19	19	3/4	3/4	4/4	2	1		VI	Eb	vi		VI		VI							M	0	1	-4, 0, -3		-4	-4
20	20	0	0	4/4	2	1		bII6	Eb	vi		bII6		bII		6					M	0	1	-1, -4, -5		-5	-1
20	20	1/2	1/2	4/4	2	1		V(64)}	Eb	vi		V(64)		V			64			}	M	0	1	1, 0, -3		1	1
20	20	3/4	3/4	4/4	2	1		V	Eb	vi		V		V							M	0	1	1, 5, 2		1	1
21	21	0	0	4/4	2	1		i{	Eb	vi		i		i						{	m	0	1	0, -3, 1		0	0
21	21	1/2	1/2	4/4	2	1		#viio7	Eb	vi		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
22	22	0	0	4/4	2	1		i	Eb	vi		i		i							m	0	1	0, -3, 1		0	0
22	22	1/4	1/4	4/4	2	1		iio64	Eb	vi		iio64		ii	o	64					o	0	1	-4, 2, -1		2	-4
22	22	3/8	3/8	4/4	2	1		viio7/V	Eb	vi		viio7/V		vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
22	22	1/2	1/2	4/4	2	1		V(64)}	Eb	vi		V(64)		V			64			}	M	0	1	1, 0, -3		1	1
22	22	3/4	3/4	4/4	2	1		V	Eb	vi		V		V							M	0	1	1, 5, 2		1	1
23	23	0	0	4/4	2	1		i{	Eb	vi		i		i						{	m	0	1	0, -3, 1		0	0
23	23	1/4	1/4	4/4	2	1		i6(2)	Eb	vi		i6(2)		i		6	2				m	0	1	-3, 1, 2		0	-3
23	23	3/8	3/8	4/4	2	1		i6	Eb	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
23	23	1/2	1/2	4/4	2	1		iv	Eb	vi		iv		iv							m	0	1	-1, -4, 0		-1	-1
23	23	3/4	3/4	4/4	2	1		It6(2)	Eb	vi		It6(2)	It	vii	o	6	b32	V			It	0	1	-4, 0, 1		6	-4
23	23	7/8	7/8	4/4	2	1		It6	Eb	vi		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
24	24	0	0	4/4	2	1	1	V	Eb	vi		V		V							M	0	1	1, 5, 2		1	1
24	24	1/8	1/8	4/4	2	1	1	VI	Eb	vi		VI		VI							M	0	1	-4, 0, -3		-4	-4
24	24	1/4	1/4	4/4	2	1	1	iio6	Eb	vi		iio6		ii	o	6					o	0	1	-1, -4, 2		2	-1
24	24	3/8	3/8	4/4	2	1	1	V	Eb	vi		V		V							M	0	1	1, 5, 2		1	1
24	24	1/2	1/2	4/4	2	1	1	i}	Eb	vi		i		i						}	m	0	1	0, -3, 1		0	0
24	24	7/8	7/8	4/4	2	1	1	V/iv	Eb	vi		V/iv		V				iv			M	0	1	0, 4, 1		0	0
25	24	0	0	4/4	2	1	2	V	Eb	vi		V		V							M	0	1	1, 5, 2		1	1
25	24	1/8	1/8	4/4	2	1	2	VI	Eb	vi		VI		VI							M	0	1	-4, 0, -3		-4	-4
25	24	1/4	1/4	4/4	2	1	2	iio6	Eb	vi		iio6		ii	o	6					o	0	1	-1, -4, 2		2	-1
25	24	3/8	3/8	4/4	2	1	2	V	Eb	vi		V		V							M	0	1	1, 5, 2		1	1
25	24	1/2	1/2	4/4	2	1	2	i}	Eb	vi		i		i						}	m	0	1	0, -3, 1		0	0
25	24	3/4	3/4	4/4	2	1	2	I.V6/ii	Eb	I		V6/ii		V		6		ii			M	0	0	7, 4, 3		3	7
26	25	1/2	1/2	4/4	2	1		ii	Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
26	25	3/4	3/4	4/4	2	1		viio7	Eb	I		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
27	26	1/4	1/4	4/4	2	1		V6	Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
27	26	1/2	1/2	4/4	2	1		V43	Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
28	27	0	0	4/4	2	1		V65	Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
29	28	0	0	4/4	2	1		I{	Eb	I		I		I						{	M	0	0	0, 4, 1		0	0
29	28	3/8	3/8	4/4	2	1		V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
29	28	1/2	1/2	4/4	2	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
29	28	7/8	7/8	4/4	2	1		V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
30	29	0	0	4/4	2	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
30	29	1/8	1/8	4/4	2	1		IV6	Eb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
30	29	1/4	1/4	4/4	2	1		I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
30	29	3/8	3/8	4/4	2	1		IV	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
30	29	1/2	1/2	4/4	2	1		V(64)}	Eb	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
30	29	3/4	3/4	4/4	2	1		V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
31	30	0	0	4/4	2	1		I6{	Eb	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
31	30	1/4	1/4	4/4	2	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
31	30	3/8	3/8	4/4	2	1		V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
31	30	1/2	1/2	4/4	2	1		I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
31	30	5/8	5/8	4/4	2	1		V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
31	30	3/4	3/4	4/4	2	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
31	30	7/8	7/8	4/4	2	1		IV6	Eb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
32	31	0	0	4/4	2	1		I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
32	31	1/8	1/8	4/4	2	1		ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
32	31	1/4	1/4	4/4	2	1		V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
32	31	3/8	3/8	4/4	2	1		V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
32	31	1/2	1/2	4/4	2	1		I(974)}	Eb	I		I(974)		I			974			}	M	0	0	0, -1, 1	2, 5	0	0
32	31	3/4	3/4	4/4	2	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
33	32	0	0	4/4	2	1		IV.I{	Eb	IV		I		I						{	M	0	0	0, 4, 1		0	0
33	32	1/4	1/4	4/4	2	1		V43	Eb	IV		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
33	32	1/2	1/2	4/4	2	1		I6	Eb	IV		I6		I		6					M	0	0	4, 1, 0		0	4
33	32	5/8	5/8	4/4	2	1		I	Eb	IV		I		I							M	0	0	0, 4, 1		0	0
33	32	3/4	3/4	4/4	2	1		V6	Eb	IV		V6		V		6					M	0	0	5, 2, 1		1	5
33	32	7/8	7/8	4/4	2	1		V	Eb	IV		V		V							M	0	0	1, 5, 2		1	1
34	33	0	0	4/4	2	1		V65	Eb	IV		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
34	33	1/4	1/4	4/4	2	1		I	Eb	IV		I		I							M	0	0	0, 4, 1		0	0
34	33	1/2	1/2	4/4	2	1		V6	Eb	IV		V6		V		6					M	0	0	5, 2, 1		1	5
34	33	5/8	5/8	4/4	2	1		V	Eb	IV		V		V							M	0	0	1, 5, 2		1	1
34	33	3/4	3/4	4/4	2	1		I	Eb	IV		I		I							M	0	0	0, 4, 1		0	0
35	34	0	0	4/4	2	1		V2/vi	Eb	IV		V2/vi		V		2		vi			Mm7	0	0	2, 4, 8, 5		4	2
35	34	1/4	1/4	4/4	2	1		vi6	Eb	IV		vi6		vi		6					m	0	0	0, 4, 3		3	0
35	34	1/2	1/2	4/4	2	1		I.V2	Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
35	34	3/4	3/4	4/4	2	1		I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
36	35	0	0	4/4	2	1		ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
36	35	1/4	1/4	4/4	2	1		V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
36	35	3/8	3/8	4/4	2	1		V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
36	35	1/2	1/2	4/4	2	1		I}	Eb	I		I		I						}	M	0	0	0, 4, 1		0	0
36	35	7/8	7/8	4/4	2	1		V7/IV	Eb	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
37	36	0	0	4/4	2	1		viio43/V{	Eb	I		viio43/V		vii	o	43		V		{	o7	0	0	0, -3, 6, 3		6	0
37	36	1/4	1/4	4/4	2	1		V2/V	Eb	I		V2/V		V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
37	36	1/2	1/2	4/4	2	1		V65	Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
37	36	3/4	3/4	4/4	2	1		V2/IV	Eb	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
38	37	0	0	4/4	2	1		IV.V65/IV	Eb	IV		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
38	37	1/4	1/4	4/4	2	1		IV	Eb	IV		IV		IV							M	0	0	-1, 3, 0		-1	-1
38	37	3/8	3/8	4/4	2	1		ii	Eb	IV		ii		ii							m	0	0	2, -1, 3		2	2
38	37	1/2	1/2	4/4	2	1		V(64)}	Eb	IV		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
38	37	3/4	3/4	4/4	2	1		V	Eb	IV		V		V							M	0	0	1, 5, 2		1	1
39	38	0	0	4/4	2	1		vi{	Eb	IV		vi		vi						{	m	0	0	3, 0, 4		3	3
39	38	1/4	1/4	4/4	2	1		V2/V	Eb	IV		V2/V		V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
39	38	1/2	1/2	4/4	2	1		V65	Eb	IV		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
39	38	3/4	3/4	4/4	2	1		V2	Eb	IV		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
40	39	0	0	4/4	2	1		I6	Eb	IV		I6		I		6					M	0	0	4, 1, 0		0	4
40	39	1/8	1/8	4/4	2	1		ii6	Eb	IV		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
40	39	1/4	1/4	4/4	2	1		V(64)	Eb	IV		V(64)		V			64				M	0	0	1, 0, 4		1	1
40	39	3/8	3/8	4/4	2	1		V7	Eb	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
40	39	1/2	1/2	4/4	2	1		I(94)}	Eb	IV		I(94)		I			94			}	M	0	0	0, -1, 1	2	0	0
40	39	3/4	3/4	4/4	2	1		I	Eb	IV		I		I							M	0	0	0, 4, 1		0	0
41	40	0	0	4/4	2	1		I.V6/ii{	Eb	I		V6/ii		V		6		ii		{	M	0	0	7, 4, 3		3	7
41	40	1/4	1/4	4/4	2	1		ii	Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
41	40	1/2	1/2	4/4	2	1		V6	Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
41	40	3/4	3/4	4/4	2	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
42	41	0	0	4/4	2	1		viio65/V	Eb	I		viio65/V		vii	o	65		V			o7	0	0	3, 0, -3, 6		6	3
42	41	1/2	1/2	4/4	2	1		V[V}	Eb	I	V	V		V						}	M	0	0	1, 5, 2		1	1
42	41	3/4	3/4	4/4	2	1		viio43/V	Eb	I	V	viio43/V		vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
43	42	0	0	4/4	2	1		V	Eb	I	V	V		V							M	0	0	1, 5, 2		1	1
43	42	1/4	1/4	4/4	2	1		viio43/V	Eb	I	V	viio43/V		vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
43	42	1/2	1/2	4/4	2	1		V7	Eb	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
44	43	1/2	1/2	4/4	2	1		V7(4)	Eb	I	V	V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
44	43	3/4	3/4	4/4	2	1		V7]	Eb	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
45	44	0	0	4/4	2	1		I{	Eb	I		I		I						{	M	0	0	0, 4, 1		0	0
45	44	3/8	3/8	4/4	2	1		V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
45	44	1/2	1/2	4/4	2	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
45	44	7/8	7/8	4/4	2	1		V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
46	45	0	0	4/4	2	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
46	45	1/8	1/8	4/4	2	1		IV6	Eb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
46	45	1/4	1/4	4/4	2	1		I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
46	45	3/8	3/8	4/4	2	1		IV	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
46	45	1/2	1/2	4/4	2	1		V(64)}	Eb	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
46	45	3/4	3/4	4/4	2	1		V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
47	46	0	0	4/4	2	1		I6{	Eb	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
47	46	1/4	1/4	4/4	2	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
47	46	3/8	3/8	4/4	2	1		V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
47	46	1/2	1/2	4/4	2	1		I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
47	46	5/8	5/8	4/4	2	1		V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
47	46	3/4	3/4	4/4	2	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
47	46	7/8	7/8	4/4	2	1		IV6	Eb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
48	47	0	0	4/4	2	1		I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
48	47	1/8	1/8	4/4	2	1		ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
48	47	1/4	1/4	4/4	2	1		V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
48	47	3/8	3/8	4/4	2	1		V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
48	47	1/2	1/2	4/4	2	1		I(974)}	Eb	I		I(974)		I			974			}	M	0	0	0, -1, 1	2, 5	0	0
48	47	3/4	3/4	4/4	2	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
49	48	0	0	4/4	2	1		IV64{	Eb	I		IV64		IV		64				{	M	0	0	0, -1, 3		-1	0
49	48	1/2	1/2	4/4	2	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
50	49	0	0	4/4	2	1		IV64	Eb	I		IV64		IV		64					M	0	0	0, -1, 3		-1	0
50	49	1/2	1/2	4/4	2	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
51	50	0	0	4/4	2	1		IV6	Eb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
51	50	1/4	1/4	4/4	2	1		V6(#4)	Eb	I		V6(#4)		V		6	#4				M	0	0	5, 7, 1		1	5
51	50	3/8	3/8	4/4	2	1		V6	Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
51	50	1/2	1/2	4/4	2	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
51	50	3/4	3/4	4/4	2	1		I6(7)	Eb	I		I6(7)		I		6	7				M	0	0	4, 1, 5		0	4
51	50	7/8	7/8	4/4	2	1		I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
52	51	0	0	4/4	2	1		ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
52	51	3/8	3/8	4/4	2	1		V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
52	51	1/2	1/2	4/4	2	1		#viio7/vi	Eb	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
52	51	3/4	3/4	4/4	2	1		vi	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
53	52	0	0	4/4	2	1		V7/V	Eb	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
53	52	1/4	1/4	4/4	2	1		V2/V	Eb	I		V2/V		V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
53	52	1/2	1/2	4/4	2	1		V65	Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
53	52	3/4	3/4	4/4	2	1		V2	Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
54	53	0	0	4/4	2	1		I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
54	53	1/8	1/8	4/4	2	1		ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
54	53	1/4	1/4	4/4	2	1		V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
