key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
g minor	[0.191, 0.014, 0.1, 0.11, 0.01, 0.005, 0.072, 0.249, 0.0, 0.148, 0.1, 0.0]	0.0	26.0	26.0	1	8	7
B- major	[0.056, 0.014, 0.133, 0.14, 0.042, 0.178, 0.024, 0.049, 0.056, 0.028, 0.231, 0.049]	26.0	42.0	2.0	8	12	4
e- minor	[0.039, 0.039, 0.083, 0.106, 0.019, 0.104, 0.146, 0.015, 0.131, 0.067, 0.154, 0.096]	42.0	76.0	2.0	12	21	9
b- minor	[0.034, 0.172, 0.0, 0.138, 0.0, 0.276, 0.241, 0.0, 0.0, 0.0, 0.138, 0.0]	76.0	84.0	4.0	21	23	2
g minor	[0.094, 0.068, 0.154, 0.122, 0.043, 0.032, 0.059, 0.173, 0.042, 0.076, 0.099, 0.04]	84.0	152.0	4.0	23	38	15
