mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
160	159	1/4	1/4	2/4	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
160	159	3/8	3/8	2/4	2	1	viio2	C	I		viio2	vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
161	160	0	0	2/4	2	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
161	160	1/8	1/8	2/4	2	1	viio2	C	I		viio2	vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
161	160	1/4	1/4	2/4	2	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
161	160	3/8	3/8	2/4	2	1	viio2	C	I		viio2	vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
162	161	0	0	2/4	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
162	161	1/8	1/8	2/4	2	1	viio2	C	I		viio2	vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
162	161	1/4	1/4	2/4	2	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
162	161	3/8	3/8	2/4	2	1	viio64	C	I		viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
163	162	0	0	2/4	2	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
163	162	1/4	1/4	2/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
163	162	3/8	3/8	2/4	2	1	V65	C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
164	163	0	0	2/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
164	163	3/8	3/8	2/4	2	1	V65	C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
165	164	0	0	2/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
165	164	3/8	3/8	2/4	2	1	V65	C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
166	165	0	0	2/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
166	165	3/8	3/8	2/4	2	1	V65	C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
167	166	0	0	2/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
168	167	0	0	2/4	2	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
169	168	0	0	2/4	2	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
169	168	1/4	1/4	2/4	2	1	#viio7/vi	C	I		#viio7/vi	#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
170	169	0	0	2/4	2	1	vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
171	170	0	0	2/4	2	1	V65/V	C	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
172	171	0	0	2/4	2	1	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
173	172	0	0	2/4	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
174	173	0	0	2/4	2	1	i}{	C	I		i	i						}{	m	0	0	0, -3, 1		0	0
174	173	3/8	3/8	2/4	2	1	V65	C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
175	174	0	0	2/4	2	1	i	C	I		i	i							m	0	0	0, -3, 1		0	0
175	174	3/8	3/8	2/4	2	1	V65	C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
176	175	0	0	2/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
176	175	3/8	3/8	2/4	2	1	V65	C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
177	176	0	0	2/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
177	176	3/8	3/8	2/4	2	1	V65	C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
178	177	0	0	2/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
178	177	1/8	1/8	2/4	2	1	V7/vi	C	I		V7/vi	V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
179	178	0	0	2/4	2	1	IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
179	178	1/8	1/8	2/4	2	1	#viio43/ii	C	I		#viio43/ii	#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
180	179	0	0	2/4	2	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
181	180	3/8	3/8	2/4	2	1	#viio65/ii	C	I		#viio65/ii	#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
182	181	0	0	2/4	2	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
183	182	3/8	3/8	2/4	2	1	#viio65/ii	C	I		#viio65/ii	#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
184	183	0	0	2/4	2	1	ii65	C	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
185	184	1/4	1/4	2/4	2	1	V65/V	C	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
186	185	0	0	2/4	2	1	V}	C	I		V	V						}	M	0	0	1, 5, 2		1	1
187	186	1/8	1/8	2/4	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
190	189	0	0	2/4	2	1	I{	C	I		I	I						{	M	0	0	0, 4, 1		0	0
192	191	0	0	2/4	2	1	I(64)	C	I		I(64)	I			64				M	0	0	0, -1, 3		0	0
194	193	0	0	2/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
194	193	1/4	1/4	2/4	2	1	V65/ii	C	I		V65/ii	V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
195	194	0	0	2/4	2	1	ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
195	194	1/4	1/4	2/4	2	1	V65	C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
196	195	0	0	2/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
196	195	1/4	1/4	2/4	2	1	viio6	C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
196	195	3/8	3/8	2/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
197	196	0	0	2/4	2	1	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
197	196	1/4	1/4	2/4	2	1	V}	C	I		V	V						}	M	0	0	1, 5, 2		1	1
197	196	5/16	5/16	2/4	2	1	{	C	I									{		0	0				
198	197	0	0	2/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
200	199	0	0	2/4	2	1	I(64)	C	I		I(64)	I			64				M	0	0	0, -1, 3		0	0
201	200	0	0	2/4	2	1	I(64)	C	I		I(64)	I			64				M	0	0	0, -1, 3		0	0
202	201	0	0	2/4	2	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
202	201	1/4	1/4	2/4	2	1	V65/ii	C	I		V65/ii	V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
203	202	0	0	2/4	2	1	V2/V	C	I		V2/V	V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
203	202	1/4	1/4	2/4	2	1	V65	C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
204	203	0	0	2/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
204	203	1/8	1/8	2/4	2	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
204	203	1/4	1/4	2/4	2	1	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
204	203	3/8	3/8	2/4	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
205	204	0	0	2/4	2	1	I}{	C	I		I	I						}{	M	0	0	0, 4, 1		0	0
205	204	3/8	3/8	2/4	2	1	#viio7/ii	C	I		#viio7/ii	#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
206	205	0	0	2/4	2	1	ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
206	205	1/4	1/4	2/4	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
207	206	0	0	2/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
207	206	1/8	1/8	2/4	2	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
207	206	1/4	1/4	2/4	2	1	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
207	206	3/8	3/8	2/4	2	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
208	207	0	0	2/4	2	1	I}	C	I		I	I						}	M	0	0	0, 4, 1		0	0
208	207	1/8	1/8	2/4	2	1	{	C	I									{		0	0				
208	207	3/8	3/8	2/4	2	1	V6/vi	C	I		V6/vi	V		6		vi			M	0	0	8, 5, 4		4	8
209	208	0	0	2/4	2	1	vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
209	208	1/4	1/4	2/4	2	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
209	208	3/8	3/8	2/4	2	1	V6/ii	C	I		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
210	209	0	0	2/4	2	1	ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
210	209	1/4	1/4	2/4	2	1	iv	C	I		iv	iv							m	0	0	-1, -4, 0		-1	-1
210	209	3/8	3/8	2/4	2	1	V6/V	C	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
211	210	0	0	2/4	2	1	V}	C	I		V	V						}	M	0	0	1, 5, 2		1	1
214	213	0	0	2/4	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
214	213	1/4	1/4	2/4	2	1	I{	C	I		I	I						{	M	0	0	0, 4, 1		0	0
216	215	0	0	2/4	2	1	#viio7/vi	C	I		#viio7/vi	#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
216	215	1/4	1/4	2/4	2	1	vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
217	216	0	0	2/4	2	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
217	216	3/8	3/8	2/4	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
218	217	0	0	2/4	2	1	I}	C	I		I	I						}	M	0	0	0, 4, 1		0	0
218	217	1/4	1/4	2/4	2	1	{	C	I									{		0	0				
220	219	0	0	2/4	2	1	#viio2/vi	C	I		#viio2/vi	#vii	o	2		vi			o7	0	0	-1, 8, 5, 2		8	-1
220	219	1/4	1/4	2/4	2	1	#viio65/ii	C	I		#viio65/ii	#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
221	220	0	0	2/4	2	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
221	220	1/4	1/4	2/4	2	1	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
221	220	3/8	3/8	2/4	2	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
222	221	0	0	2/4	2	1	I}{	C	I		I	I						}{	M	0	0	0, 4, 1		0	0
222	221	3/8	3/8	2/4	2	1	V65	C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
223	222	0	0	2/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
223	222	3/8	3/8	2/4	2	1	V65	C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
224	223	0	0	2/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
224	223	3/8	3/8	2/4	2	1	V65	C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
225	224	0	0	2/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
225	224	3/8	3/8	2/4	2	1	V65	C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
226	225	0	0	2/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
226	225	1/8	1/8	2/4	2	1	#viio7/ii	C	I		#viio7/ii	#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
227	226	0	0	2/4	2	1	ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
227	226	1/8	1/8	2/4	2	1	#viio7/vi	C	I		#viio7/vi	#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
228	227	0	0	2/4	2	1	vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
228	227	1/8	1/8	2/4	2	1	viio7/V	C	I		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
229	228	0	0	2/4	2	1	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
231	230	0	0	2/4	2	1	vii%7/V	C	I		vii%7/V	vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
233	232	0	0	2/4	2	1	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
234	233	0	0	2/4	2	1	V(4)	C	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
234	233	1/4	1/4	2/4	2	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
235	234	0	0	2/4	2	1	I}	C	I		I	I						}	M	0	0	0, 4, 1		0	0
235	234	1/8	1/8	2/4	2	1	{	C	I									{		0	0				
236	235	0	0	2/4	2	1	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
236	235	1/4	1/4	2/4	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
237	236	0	0	2/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
238	237	0	0	2/4	2	1	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
238	237	1/4	1/4	2/4	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
239	238	0	0	2/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
240	239	0	0	2/4	2	1	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
240	239	1/4	1/4	2/4	2	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
241	240	0	0	2/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
241	240	3/8	3/8	2/4	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
242	241	0	0	2/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
242	241	3/8	3/8	2/4	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
243	242	0	0	2/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
243	242	3/8	3/8	2/4	2	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
244	243	0	0	2/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
244	243	3/8	3/8	2/4	2	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
245	244	0	0	2/4	2	1	I[I}	C	I	I	I	I						}	M	0	0	0, 4, 1		0	0
245	244	3/8	3/8	2/4	2	1	{	C	I	I								{		0	0				
247	246	1/4	1/4	2/4	2	1	V7/IV	C	I	I	V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
248	247	0	0	2/4	2	1	IV	C	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
250	249	0	0	2/4	2	1	V2	C	I	I	V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
251	250	0	0	2/4	2	1	V	C	I	I	V	V							M	0	0	1, 5, 2		1	1
252	251	0	0	2/4	2	1	I]}	C	I	I	I	I						}	M	0	0	0, 4, 1		0	0
