key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
E major	[0.306, 0.819, 0.0, 0.431, 0.875, 0.056, 1.0, 0.0, 0.889, 0.542, 0.111, 0.597]	0.0	51.0	51.0	1	9	8
A major	[0.099, 0.481, 0.074, 0.012, 1.0, 0.0, 0.025, 0.0, 0.37, 0.37, 0.0, 0.333]	51.0	76.5	3.0	9	13	4
b minor	[0.0, 0.81, 0.0, 0.0, 1.0, 0.0, 0.81, 0.429, 0.0, 0.0, 0.714, 0.238]	76.5	90.0	1.5	13	16	3
E major	[0.222, 0.581, 0.0, 0.461, 0.91, 0.024, 0.922, 0.108, 0.862, 0.587, 0.263, 1.0]	90.0	207.0	4.5	16	40	24
A major	[0.098, 0.476, 0.073, 0.012, 1.0, 0.0, 0.024, 0.0, 0.366, 0.366, 0.0, 0.39]	207.0	232.5	3.0	40	44	4
b minor	[0.0, 0.773, 0.0, 0.0, 1.0, 0.0, 0.682, 0.409, 0.0, 0.0, 0.682, 0.182]	232.5	246.0	1.5	44	47	3
E major	[0.076, 0.244, 0.027, 0.231, 1.0, 0.036, 0.267, 0.04, 0.684, 0.244, 0.089, 0.791]	246.0	348.0	4.5	47	63	16
