mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
17	17	1/4	1/4	2/4	4	1		V43	F	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
18	18	0	0	2/4	4	1		I\\	F	I		I		I						\\	M	0	0	0, 4, 1		0	0
18	18	1/4	1/4	2/4	4	1		V6	F	I		V6		V		6					M	0	0	5, 2, 1		1	5
19	19	0	0	2/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
19	19	1/4	1/4	2/4	4	1		V	F	I		V		V							M	0	0	1, 5, 2		1	1
20	20	0	0	2/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
20	20	1/4	1/4	2/4	4	1		V65	F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
21	21	0	0	2/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
21	21	1/4	1/4	2/4	4	1		V	F	I		V		V							M	0	0	1, 5, 2		1	1
22	22	0	0	2/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
22	22	3/8	3/8	2/4	4	1		I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
23	23	1/8	1/8	2/4	4	1		IV	F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
24	24	1/8	1/8	2/4	4	1		ii	F	I		ii		ii							m	0	0	2, -1, 3		2	2
24	24	3/8	3/8	2/4	4	1		IV	F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
25	25	1/8	1/8	2/4	4	1		V	F	I		V		V							M	0	0	1, 5, 2		1	1
27	27	0	0	2/4	4	1		IV6(+2)	F	I		IV6(+2)		IV		6	+2				M	0	0	3, 0, -1	1	-1	3
27	27	1/4	1/4	2/4	4	1		V65	F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
27	27	3/8	3/8	2/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
28	28	0	0	2/4	4	1		IV6(+2)	F	I		IV6(+2)		IV		6	+2				M	0	0	3, 0, -1	1	-1	3
28	28	1/4	1/4	2/4	4	1		V65	F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
28	28	3/8	3/8	2/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
29	29	0	0	2/4	4	1		ii6	F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
29	29	1/4	1/4	2/4	4	1		V	F	I		V		V							M	0	0	1, 5, 2		1	1
30	30	1/8	1/8	2/4	4	1		IV6	F	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
30	30	1/4	1/4	2/4	4	1		V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
30	30	3/8	3/8	2/4	4	1		I\\	F	I		I		I						\\	M	0	0	0, 4, 1		0	0
31	31	1/8	1/8	2/4	4	1		iv6	F	I		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
31	31	1/4	1/4	2/4	4	1		V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
31	31	3/8	3/8	2/4	4	1		I\\	F	I		I		I						\\	M	0	0	0, 4, 1		0	0
32	32	0	0	2/4	4	1		ii6	F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
32	32	1/4	1/4	2/4	4	1		V	F	I		V		V							M	0	0	1, 5, 2		1	1
33	33	0	0	2/4	4	1		I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
33	33	1/4	1/4	2/4	4	1		vi	F	I		vi		vi							m	0	0	3, 0, 4		3	3
34	34	0	0	2/4	4	1		ii6	F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
34	34	1/4	1/4	2/4	4	1		V	F	I		V		V							M	0	0	1, 5, 2		1	1
35	35	0	0	2/4	4	1		I\\	F	I		I		I						\\	M	0	0	0, 4, 1		0	0
35	35	1/4	1/4	2/4	4	1		V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
36	36	0	0	2/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
36	36	1/4	1/4	2/4	4	1		viio6	F	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
37	37	0	0	2/4	4	1		I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
37	37	1/4	1/4	2/4	4	1		viio6	F	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
38	38	0	0	2/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
38	38	1/4	1/4	2/4	4	1		V	F	I		V		V							M	0	0	1, 5, 2		1	1
39	39	0	0	2/4	4	1		I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
39	39	1/4	1/4	2/4	4	1		V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
40	40	0	0	2/4	4	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
40	40	1/4	1/4	2/4	4	1		V/iii	F	I		V/iii		V				iii			M	0	0	5, 9, 6		5	5
41	41	0	0	2/4	4	1		iii	F	I		iii		iii							m	0	0	4, 1, 5		4	4
41	41	1/4	1/4	2/4	4	1		V7/iii	F	I		V7/iii		V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
42	42	0	0	2/4	4	1		iii	F	I		iii		iii							m	0	0	4, 1, 5		4	4
42	42	1/4	1/4	2/4	4	1		vi	F	I		vi		vi							m	0	0	3, 0, 4		3	3
43	43	0	0	2/4	4	1		V7/V	F	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
45	45	0	0	2/4	4	1		V	F	I		V		V							M	0	0	1, 5, 2		1	1
45	45	1/4	1/4	2/4	4	1		V43/V	F	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
46	46	0	0	2/4	4	1		V6	F	I		V6		V		6					M	0	0	5, 2, 1		1	5
46	46	1/4	1/4	2/4	4	1		viio7	F	I		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
47	47	0	0	2/4	4	1		V2/V	F	I		V2/V		V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
47	47	1/4	1/4	2/4	4	1		V65	F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
48	48	0	0	2/4	4	1		V.V43	F	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
49	49	0	0	2/4	4	1		V65	F	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
50	50	0	0	2/4	4	1		V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
50	50	1/4	1/4	2/4	4	1		V2	F	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
51	51	0	0	2/4	4	1		I6	F	V		I6		I		6					M	0	0	4, 1, 0		0	4
51	51	1/4	1/4	2/4	4	1		V43	F	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
52	52	0	0	2/4	4	1		I	F	V		I		I							M	0	0	0, 4, 1		0	0
52	52	1/4	1/4	2/4	4	1		V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
53	53	0	0	2/4	4	1		v.i6	F	v		i6		i		6					m	0	1	-3, 1, 0		0	-3
53	53	1/4	1/4	2/4	4	1		V65	F	v		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
54	54	0	0	2/4	4	1		i	F	v		i		i							m	0	1	0, -3, 1		0	0
54	54	1/4	1/4	2/4	4	1		V64	F	v		V64		V		64					M	0	1	2, 1, 5		1	2
55	55	0	0	2/4	4	1		i6	F	v		i6		i		6					m	0	1	-3, 1, 0		0	-3
55	55	1/4	1/4	2/4	4	1		#viio7/iv	F	v		#viio7/iv		#vii	o	7		iv			o7	0	1	4, 1, -2, -5		4	4
56	56	0	0	2/4	4	1		V2	F	v		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
57	57	1/4	1/4	2/4	4	1		V7	F	v		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
58	58	0	0	2/4	4	1		V7(+2)	F	v		V7(+2)		V		7	+2				Mm7	0	1	1, 5, 2, -1	-4	1	1
58	58	1/4	1/4	2/4	4	1		V65	F	v		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
59	59	0	0	2/4	4	1		i	F	v		i		i							m	0	1	0, -3, 1		0	0
59	59	1/4	1/4	2/4	4	1		V64	F	v		V64		V		64					M	0	1	2, 1, 5		1	2
60	60	0	0	2/4	4	1		i6	F	v		i6		i		6					m	0	1	-3, 1, 0		0	-3
60	60	1/4	1/4	2/4	4	1		V64	F	v		V64		V		64					M	0	1	2, 1, 5		1	2
61	61	0	0	2/4	4	1		i	F	v		i		i							m	0	1	0, -3, 1		0	0
61	61	1/4	1/4	2/4	4	1		V43/VI	F	v		V43/VI		V		43		VI			Mm7	0	1	-2, -5, -3, 1		-3	-2
62	62	0	0	2/4	4	1		VI	F	v		VI		VI							M	0	1	-4, 0, -3		-4	-4
63	63	0	0	2/4	4	1		Ger6	F	v		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
65	65	0	0	2/4	4	1		V.V(64)	F	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
66	66	0	0	2/4	4	1		IV	F	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
67	67	0	0	2/4	4	1		V43	F	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
68	68	0	0	2/4	4	1		I	F	V		I		I							M	0	0	0, 4, 1		0	0
69	69	0	0	2/4	4	1		IV	F	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
70	70	0	0	2/4	4	1		V(64)	F	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
70	70	1/4	1/4	2/4	4	1		V7\\	F	V		V7		V		7				\\	Mm7	0	0	1, 5, 2, -1		1	1
71	71	0	0	2/4	4	1		V6	F	V		V6		V		6					M	0	0	5, 2, 1		1	5
72	72	0	0	2/4	4	1		viio2/V	F	V		viio2/V		vii	o	2		V			o7	0	0	-3, 6, 3, 0		6	-3
73	73	0	0	2/4	4	1		I6	F	V		I6		I		6					M	0	0	4, 1, 0		0	4
74	74	0	0	2/4	4	1		I	F	V		I		I							M	0	0	0, 4, 1		0	0
75	75	0	0	2/4	4	1		V43	F	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
76	76	0	0	2/4	4	1		V65	F	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
77	77	0	0	2/4	4	1		I	F	V		I		I							M	0	0	0, 4, 1		0	0
79	79	0	0	2/4	4	1		V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
81	81	0	0	2/4	4	1		I	F	V		I		I							M	0	0	0, 4, 1		0	0
81	81	1/4	1/4	2/4	4	1		I64	F	V		I64		I		64					M	0	0	1, 0, 4		0	1
81	81	7/16	7/16	2/4	4	1		V7/ii	F	V		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
82	82	0	0	2/4	4	1		ii64	F	V		ii64		ii		64					m	0	0	3, 2, -1		2	3
82	82	7/16	7/16	2/4	4	1		V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
83	83	0	0	2/4	4	1		I\\	F	V		I		I						\\	M	0	0	0, 4, 1		0	0
83	83	3/16	3/16	2/4	4	1		V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
83	83	1/4	1/4	2/4	4	1		I	F	V		I		I							M	0	0	0, 4, 1		0	0
83	83	7/16	7/16	2/4	4	1		V7/ii	F	V		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
84	84	0	0	2/4	4	1		ii64	F	V		ii64		ii		64					m	0	0	3, 2, -1		2	3
84	84	3/16	3/16	2/4	4	1		V7/ii	F	V		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
84	84	1/4	1/4	2/4	4	1		ii64	F	V		ii64		ii		64					m	0	0	3, 2, -1		2	3
84	84	7/16	7/16	2/4	4	1		V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
85	85	0	0	2/4	4	1		I64	F	V		I64		I		64					M	0	0	1, 0, 4		0	1
85	85	1/4	1/4	2/4	4	1		vi	F	V		vi		vi							m	0	0	3, 0, 4		3	3
86	86	0	0	2/4	4	1		ii6	F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
86	86	1/4	1/4	2/4	4	1		V(4)	F	V		V(4)		V			4				M	0	0	1, 0, 2		1	1
86	86	7/16	7/16	2/4	4	1		V	F	V		V		V							M	0	0	1, 5, 2		1	1
87	87	0	0	2/4	4	1		I64	F	V		I64		I		64					M	0	0	1, 0, 4		0	1
87	87	1/4	1/4	2/4	4	1		vi	F	V		vi		vi							m	0	0	3, 0, 4		3	3
88	88	0	0	2/4	4	1		ii6	F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
88	88	1/4	1/4	2/4	4	1		V(4)	F	V		V(4)		V			4				M	0	0	1, 0, 2		1	1
88	88	5/16	5/16	2/4	4	1		V	F	V		V		V							M	0	0	1, 5, 2		1	1
89	89	0	0	2/4	4	1		I\\	F	V		I		I						\\	M	0	0	0, 4, 1		0	0
90	90	0	0	2/4	4	1		I	F	V		I		I							M	0	0	0, 4, 1		0	0
91	91	0	0	2/4	4	1		ii6	F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
91	91	1/16	1/16	2/4	4	1		I6	F	V		I6		I		6					M	0	0	4, 1, 0		0	4
91	91	1/8	1/8	2/4	4	1		IV	F	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
91	91	3/16	3/16	2/4	4	1		I6	F	V		I6		I		6					M	0	0	4, 1, 0		0	4
91	91	1/4	1/4	2/4	4	1		IV	F	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
91	91	3/8	3/8	2/4	4	1		V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
92	92	0	0	2/4	4	1		I\\	F	V		I		I						\\	M	0	0	0, 4, 1		0	0
98	98	0	0	2/4	4	1		I\\	F	V		I		I						\\	M	0	0	0, 4, 1		0	0
100	100	0	0	2/4	4	1		ii.V65	F	ii		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
101	101	0	0	2/4	4	1		V43	F	ii		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
101	101	1/4	1/4	2/4	4	1		IV64	F	ii		IV64		IV		64					M	0	1	0, -1, 3		-1	0
102	102	0	0	2/4	4	1		V65	F	ii		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
102	102	1/4	1/4	2/4	4	1		IV64	F	ii		IV64		IV		64					M	0	1	0, -1, 3		-1	0
103	103	0	0	2/4	4	1		V2	F	ii		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
103	103	1/4	1/4	2/4	4	1		i6	F	ii		i6		i		6					m	0	1	-3, 1, 0		0	-3
104	104	0	0	2/4	4	1		V43	F	ii		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
105	105	0	0	2/4	4	1		V7	F	ii		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
105	105	1/4	1/4	2/4	4	1		V2	F	ii		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
105	105	7/16	7/16	2/4	4	1		#viio6	F	ii		#viio6		#vii	o	6					o	0	1	2, -1, 5		5	2
106	106	0	0	2/4	4	1		i	F	ii		i		i							m	0	1	0, -3, 1		0	0
106	106	1/4	1/4	2/4	4	1		V6	F	ii		V6		V		6					M	0	1	5, 2, 1		1	5
107	107	0	0	2/4	4	1		i	F	ii		i		i							m	0	1	0, -3, 1		0	0
107	107	1/4	1/4	2/4	4	1		V6	F	ii		V6		V		6					M	0	1	5, 2, 1		1	5
108	108	0	0	2/4	4	1		i	F	ii		i		i							m	0	1	0, -3, 1		0	0
108	108	1/4	1/4	2/4	4	1		V6	F	ii		V6		V		6					M	0	1	5, 2, 1		1	5
109	109	0	0	2/4	4	1		i	F	ii		i		i							m	0	1	0, -3, 1		0	0
109	109	1/4	1/4	2/4	4	1		V6	F	ii		V6		V		6					M	0	1	5, 2, 1		1	5
110	110	0	0	2/4	4	1		i	F	ii		i		i							m	0	1	0, -3, 1		0	0
110	110	7/16	7/16	2/4	4	1		#viio43	F	ii		#viio43		#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
111	111	1/16	1/16	2/4	4	1		i6	F	ii		i6		i		6					m	0	1	-3, 1, 0		0	-3
111	111	3/16	3/16	2/4	4	1		#viio/iv	F	ii		#viio/iv		#vii	o			iv			o	0	1	4, 1, -2		4	4
111	111	5/16	5/16	2/4	4	1		iv	F	ii		iv		iv							m	0	1	-1, -4, 0		-1	-1
111	111	7/16	7/16	2/4	4	1		#viio6/iv	F	ii		#viio6/iv		#vii	o	6		iv			o	0	1	1, -2, 4		4	1
112	112	1/16	1/16	2/4	4	1		iv6	F	ii		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
112	112	3/16	3/16	2/4	4	1		#viio43/iv	F	ii		#viio43/iv		#vii	o	43		iv			o7	0	1	-2, -5, 4, 1		4	-2
112	112	5/16	5/16	2/4	4	1		iv6	F	ii		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
113	113	0	0	2/4	4	1		@none	F	ii		@none		@none							m	0	1				
114	114	0	0	2/4	4	1		bIII.I	F	bIII		I		I							M	0	0	0, 4, 1		0	0
114	114	1/4	1/4	2/4	4	1		V7	F	bIII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
114	114	7/16	7/16	2/4	4	1		V2	F	bIII		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
115	115	0	0	2/4	4	1		I6	F	bIII		I6		I		6					M	0	0	4, 1, 0		0	4
115	115	1/4	1/4	2/4	4	1		V65	F	bIII		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
116	116	0	0	2/4	4	1		I	F	bIII		I		I							M	0	0	0, 4, 1		0	0
116	116	1/4	1/4	2/4	4	1		V2	F	bIII		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
117	117	0	0	2/4	4	1		I6	F	bIII		I6		I		6					M	0	0	4, 1, 0		0	4
117	117	1/4	1/4	2/4	4	1		V65	F	bIII		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
118	118	0	0	2/4	4	1		I	F	bIII		I		I							M	0	0	0, 4, 1		0	0
118	118	3/16	3/16	2/4	4	1		V2	F	bIII		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
118	118	5/16	5/16	2/4	4	1		I6	F	bIII		I6		I		6					M	0	0	4, 1, 0		0	4
118	118	7/16	7/16	2/4	4	1		iv.iv6	F	iv		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
119	119	1/16	1/16	2/4	4	1		V6	F	iv		V6		V		6					M	0	1	5, 2, 1		1	5
119	119	3/16	3/16	2/4	4	1		It6	F	iv		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
119	119	5/16	5/16	2/4	4	1		V	F	iv		V		V							M	0	1	1, 5, 2		1	1
120	120	1/16	1/16	2/4	4	1		i	F	iv		i		i							m	0	1	0, -3, 1		0	0
120	120	3/16	3/16	2/4	4	1		V2	F	iv		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
120	120	5/16	5/16	2/4	4	1		i6	F	iv		i6		i		6					m	0	1	-3, 1, 0		0	-3
120	120	7/16	7/16	2/4	4	1		v.VI6	F	v		VI6		VI		6					M	0	1	0, -3, -4		-4	0
121	121	1/16	1/16	2/4	4	1		V6	F	v		V6		V		6					M	0	1	5, 2, 1		1	5
121	121	3/16	3/16	2/4	4	1		It6	F	v		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
121	121	5/16	5/16	2/4	4	1		V	F	v		V		V							M	0	1	1, 5, 2		1	1
121	121	7/16	7/16	2/4	4	1		V43	F	v		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
122	122	1/16	1/16	2/4	4	1		i	F	v		i		i							m	0	1	0, -3, 1		0	0
122	122	3/16	3/16	2/4	4	1		V2	F	v		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
122	122	5/16	5/16	2/4	4	1		#viio7/iv	F	v		#viio7/iv		#vii	o	7		iv			o7	0	1	4, 1, -2, -5		4	4
122	122	7/16	7/16	2/4	4	1		#viio6	F	v		#viio6		#vii	o	6					o	0	1	2, -1, 5		5	2
123	123	1/16	1/16	2/4	4	1		vi.V65	F	vi		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
123	123	3/16	3/16	2/4	4	1		V7	F	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
123	123	5/16	5/16	2/4	4	1		i	F	vi		i		i							m	0	1	0, -3, 1		0	0
123	123	7/16	7/16	2/4	4	1		V43	F	vi		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
124	124	1/16	1/16	2/4	4	1		i6	F	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
124	124	3/16	3/16	2/4	4	1		#viio7/iv	F	vi		#viio7/iv		#vii	o	7		iv			o7	0	1	4, 1, -2, -5		4	4
124	124	5/16	5/16	2/4	4	1		iv	F	vi		iv		iv							m	0	1	-1, -4, 0		-1	-1
124	124	7/16	7/16	2/4	4	1		i64	F	vi		i64		i		64					m	0	1	1, 0, -3		0	1
125	125	0	0	2/4	4	1		i64	F	vi		i64		i		64					m	0	1	1, 0, -3		0	1
125	125	1/16	1/16	2/4	4	1		Fr6	F	vi		Fr6	Fr	V		7	b5	V			Fr	0	1	2, 6, -4, 0		2	2
125	125	1/4	1/4	2/4	4	1		V	F	vi		V		V							M	0	1	1, 5, 2		1	1
125	125	5/16	5/16	2/4	4	1		Fr6	F	vi		Fr6	Fr	V		7	b5	V			Fr	0	1	2, 6, -4, 0		2	2
125	125	7/16	7/16	2/4	4	1		V	F	vi		V		V							M	0	1	1, 5, 2		1	1
126	126	1/16	1/16	2/4	4	1		Fr6	F	vi		Fr6	Fr	V		7	b5	V			Fr	0	1	2, 6, -4, 0		2	2
126	126	1/4	1/4	2/4	4	1		V	F	vi		V		V							M	0	1	1, 5, 2		1	1
126	126	5/16	5/16	2/4	4	1		Fr6	F	vi		Fr6	Fr	V		7	b5	V			Fr	0	1	2, 6, -4, 0		2	2
127	127	0	0	2/4	4	1		It6	F	vi		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
127	127	1/16	1/16	2/4	4	1		V	F	vi		V		V							M	0	1	1, 5, 2		1	1
127	127	3/16	3/16	2/4	4	1		It6	F	vi		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
127	127	5/16	5/16	2/4	4	1		V	F	vi		V		V							M	0	1	1, 5, 2		1	1
127	127	7/16	7/16	2/4	4	1		It6	F	vi		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
128	128	1/16	1/16	2/4	4	1		V	F	vi		V		V							M	0	1	1, 5, 2		1	1
128	128	3/16	3/16	2/4	4	1		It6	F	vi		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
128	128	5/16	5/16	2/4	4	1		V	F	vi		V		V							M	0	1	1, 5, 2		1	1
128	128	7/16	7/16	2/4	4	1		It6	F	vi		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
129	129	0	0	2/4	4	1		V[V64	F	vi	V	V64		V		64					M	0	1	2, 1, 5		1	2
132	132	0	0	2/4	4	1		i6	F	vi	V	i6		i		6					m	0	1	-3, 1, 0		0	-3
132	132	1/4	1/4	2/4	4	1		V6	F	vi	V	V6		V		6					M	0	1	5, 2, 1		1	5
132	132	3/8	3/8	2/4	4	1		i	F	vi	V	i		i							m	0	1	0, -3, 1		0	0
133	133	1/4	1/4	2/4	4	1		V	F	vi	V	V		V							M	0	1	1, 5, 2		1	1
134	134	0	0	2/4	4	1		i6	F	vi	V	i6		i		6					m	0	1	-3, 1, 0		0	-3
