key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
E- major	[0.092, 0.039, 0.075, 0.266, 0.018, 0.08, 0.013, 0.107, 0.103, 0.027, 0.179, 0.0]	0.0	51.0	51.0	1	18	17
g minor	[0.069, 0.0, 0.193, 0.028, 0.0, 0.014, 0.069, 0.352, 0.0, 0.138, 0.138, 0.0]	51.0	60.0	3.0	18	21	3
f minor	[0.104, 0.08, 0.0, 0.0, 0.048, 0.272, 0.0, 0.216, 0.192, 0.0, 0.088, 0.0]	60.0	68.0	3.0	21	23	2
E- major	[0.053, 0.016, 0.066, 0.236, 0.01, 0.092, 0.023, 0.112, 0.12, 0.029, 0.233, 0.01]	68.0	141.0	1.0	23	47	24
