mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
110	110	7/16	7/16	4/4	4	1		V65	E	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
110	110	1/2	1/2	4/4	4	1		V7/ii	E	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
111	111	0	0	4/4	4	1		ii	E	I		ii	ii							m	0	0	2, -1, 3		2	2
111	111	3/8	3/8	4/4	4	1		viio7/V	E	I		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
111	111	1/2	1/2	4/4	4	1		V(64)	E	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
111	111	3/4	3/4	4/4	4	1		#viio2/ii	E	I		#viio2/ii	#vii	o	2		ii			o7	0	0	-2, 7, 4, 1		7	-2
112	112	1/2	1/2	4/4	4	1		ii	E	I		ii	ii							m	0	0	2, -1, 3		2	2
113	113	0	0	4/4	4	1		V7(+b9)	E	I		V7(+b9)	V		7	+b9				Mm7	0	0	1, 5, 2, -1	-4	1	1
113	113	1/2	1/2	4/4	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
114	114	0	0	4/4	4	1		#viio43/ii	E	I		#viio43/ii	#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
114	114	1/2	1/2	4/4	4	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
115	115	0	0	4/4	4	1		V7(+9)	E	I		V7(+9)	V		7	+9				Mm7	0	0	1, 5, 2, -1	3	1	1
115	115	1/4	1/4	4/4	4	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
115	115	1/2	1/2	4/4	4	1		I64	E	I		I64	I		64					M	0	0	1, 0, 4		0	1
115	115	3/4	3/4	4/4	4	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
116	116	0	0	4/4	4	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
116	116	1/2	1/2	4/4	4	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
117	117	0	0	4/4	4	1		vi	E	I		vi	vi							m	0	0	3, 0, 4		3	3
117	117	1/2	1/2	4/4	4	1		iii	E	I		iii	iii							m	0	0	4, 1, 5		4	4
118	118	0	0	4/4	4	1		IV	E	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
118	118	1/2	1/2	4/4	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
119	119	0	0	4/4	4	1		V43	E	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
120	120	0	0	4/4	4	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
121	121	1/4	1/4	4/4	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
121	121	1/2	1/2	4/4	4	1		IV	E	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
121	121	3/4	3/4	4/4	4	1		V6	E	I		V6	V		6					M	0	0	5, 2, 1		1	5
122	122	0	0	4/4	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
122	122	1/4	1/4	4/4	4	1		ii6	E	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
122	122	1/2	1/2	4/4	4	1		V(64)	E	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
125	125	1/2	1/2	4/4	4	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
129	129	0	0	4/4	4	1		V7/IV	E	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
130	130	0	0	4/4	4	1		i[iv64	E	I	i	iv64	iv		64					m	0	0	0, -1, -4		-1	0
130	130	1/2	1/2	4/4	4	1		viio	E	I	i	viio	vii	o						o	0	0	5, 2, -1		5	5
131	131	0	0	4/4	4	1		V2/iv	E	I	i	V2/iv	V		2		iv			Mm7	0	0	-2, 0, 4, 1		0	-2
132	132	0	0	4/4	4	1		iv6	E	I	i	iv6	iv		6					m	0	0	-4, 0, -1		-1	-4
132	132	1/2	1/2	4/4	4	1		V6	E	I	i	V6	V		6					M	0	0	5, 2, 1		1	5
133	133	0	0	4/4	4	1		I	E	I	i	I	I							M	0	0	0, 4, 1		0	0
133	133	1/2	1/2	4/4	4	1		V65	E	I	i	V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
134	134	0	0	4/4	4	1		I	E	I	i	I	I							M	0	0	0, 4, 1		0	0
134	134	1/2	1/2	4/4	4	1		viio(4)	E	I	i	viio(4)	vii	o		4				o	0	0	5, 4, -1		5	5
134	134	3/4	3/4	4/4	4	1		viio	E	I	i	viio	vii	o						o	0	0	5, 2, -1		5	5
135	135	0	0	4/4	4	1		I]	E	I	i	I	I							M	0	0	0, 4, 1		0	0
135	135	1/2	1/2	4/4	4	1		I64	E	I		I64	I		64					M	0	0	1, 0, 4		0	1
136	136	0	0	4/4	4	1		IV6	E	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
136	136	1/2	1/2	4/4	4	1		viio7	E	I		viio7	vii	o	7					o7	0	0	5, 2, -1, -4		5	5
136	136	3/4	3/4	4/4	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
137	137	0	0	4/4	4	1		viio6	E	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
137	137	1/4	1/4	4/4	4	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
137	137	1/2	1/2	4/4	4	1		ii6	E	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
137	137	3/4	3/4	4/4	4	1		viio7/V	E	I		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
138	138	0	0	4/4	4	1		V(64)	E	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
138	138	1/2	1/2	4/4	4	1		viio2	E	I		viio2	vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
139	139	1/2	1/2	4/4	4	1		vi	E	I		vi	vi							m	0	0	3, 0, 4		3	3
140	140	0	0	4/4	4	1		IV6	E	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
140	140	1/2	1/2	4/4	4	1		#viio7/ii	E	I		#viio7/ii	#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
141	141	1/2	1/2	4/4	4	1		viio6	E	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
142	142	0	0	4/4	4	1		V43	E	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
142	142	1/2	1/2	4/4	4	1		#viio7/vi	E	I		#viio7/vi	#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
143	143	1/2	1/2	4/4	4	1		V(64)	E	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
144	144	1/2	1/2	4/4	4	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
145	145	0	0	4/4	4	1		I\\	E	I		I	I						\\	M	0	0	0, 4, 1		0	0
145	145	1/2	1/2	4/4	4	1		V7/IV	E	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
146	146	0	0	4/4	4	1		I[iv	E	I	I	iv	iv							m	0	0	-1, -4, 0		-1	-1
146	146	1/4	1/4	4/4	4	1		IV	E	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
146	146	1/2	1/2	4/4	4	1		V2	E	I	I	V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
147	147	0	0	4/4	4	1		I	E	I	I	I	I							M	0	0	0, 4, 1		0	0
147	147	1/2	1/2	4/4	4	1		V2/IV	E	I	I	V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
148	148	0	0	4/4	4	1		iv6	E	I	I	iv6	iv		6					m	0	0	-4, 0, -1		-1	-4
148	148	1/2	1/2	4/4	4	1		V65	E	I	I	V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
149	149	0	0	4/4	4	1		I	E	I	I	I	I							M	0	0	0, 4, 1		0	0
149	149	1/2	1/2	4/4	4	1		V65	E	I	I	V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
150	150	0	0	4/4	4	1		I	E	I	I	I	I							M	0	0	0, 4, 1		0	0
150	150	1/2	1/2	4/4	4	1		V65	E	I	I	V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
151	151	0	0	4/4	4	1		I]	E	I	I	I	I							M	0	0	0, 4, 1		0	0
152	152	0	0	4/4	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
154	154	0	0	4/4	4	1		I64	E	I		I64	I		64					M	0	0	1, 0, 4		0	1
155	155	0	0	4/4	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
157	157	0	0	4/4	4	1		I\\	E	I		I	I						\\	M	0	0	0, 4, 1		0	0
