key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
D major	[0.016, 0.034, 0.224, 0.003, 0.129, 0.008, 0.138, 0.102, 0.003, 0.308, 0.023, 0.013]	0.0	60.0	60.0	1	21	20
F# major	[0.009, 0.097, 0.219, 0.067, 0.0, 0.006, 0.176, 0.0, 0.125, 0.012, 0.213, 0.076]	60.0	90.0	3.0	21	31	10
b- minor	[0.085, 0.211, 0.014, 0.127, 0.0, 0.141, 0.169, 0.0, 0.0, 0.141, 0.113, 0.0]	90.0	96.0	3.0	31	33	2
B- major	[0.094, 0.04, 0.269, 0.103, 0.009, 0.08, 0.143, 0.057, 0.0, 0.023, 0.183, 0.0]	96.0	129.0	3.0	33	44	11
D major	[0.025, 0.025, 0.295, 0.002, 0.044, 0.007, 0.217, 0.052, 0.002, 0.246, 0.039, 0.044]	129.0	201.0	3.0	44	67	23
