COMPOSER	COLLECTION	MOVEMENT	MEASURE (START)	FIGURE(S)	KEY
Beethoven, Ludwig van	Op026	1	141	viio7	Ab major
Beethoven, Ludwig van	Op026	1	143	viio7	Ab major
Beethoven, Ludwig van	Op026	1	149	viio7	Ab major
Beethoven, Ludwig van	Op026	1	167	viio7	Ab major
Beethoven, Ludwig van	Op026	1	174	v6	Ab major
Beethoven, Ludwig van	Op026	1	182	v6	Ab major
Beethoven, Ludwig van	Op026	1	200	v6	Ab major
Beethoven, Ludwig van	Op027 No1	1	57	i6	C major
Beethoven, Ludwig van	Op028(Pastorale)	1	83	viio43	F# major
Beethoven, Ludwig van	Op028(Pastorale)	1	84	viio43	F# major
Beethoven, Ludwig van	Op028(Pastorale)	1	85	viio43	F# major
Beethoven, Ludwig van	Op028(Pastorale)	1	86	viio43	F# major
Beethoven, Ludwig van	Op028(Pastorale)	1	124	v	A major
Beethoven, Ludwig van	Op028(Pastorale)	1	357	viio43	B major
Beethoven, Ludwig van	Op028(Pastorale)	1	358	viio43	B major
Beethoven, Ludwig van	Op028(Pastorale)	1	359	viio43	B major
Beethoven, Ludwig van	Op028(Pastorale)	1	360	viio43	B major
Beethoven, Ludwig van	Op028(Pastorale)	1	398	v	D major
Beethoven, Ludwig van	Op031 No1	1	211	iv6	E major
Beethoven, Ludwig van	Op031 No1	1	213	iv6	E major
Beethoven, Ludwig van	Op031 No1	1	215	iv6	E major
Beethoven, Ludwig van	Op031 No1	1	268	i	G major
Beethoven, Ludwig van	Op031 No2	1	97	I64	F# minor
Beethoven, Ludwig van	Op031 No2	1	98	I64	F# minor
Beethoven, Ludwig van	Op031 No3	1	20	viio43	Eb major
Beethoven, Ludwig van	Op031 No3	1	24	viio43	Eb major
Beethoven, Ludwig van	Op031 No3	1	156	viio43	Eb major
Beethoven, Ludwig van	Op031 No3	1	160	viio43	Eb major
Beethoven, Ludwig van	Op049 No1	1	107	I	G minor
Beethoven, Ludwig van	Op049 No1	1	108	I	G minor
Beethoven, Ludwig van	Op049 No1	1	109	I	G minor
Beethoven, Ludwig van	Op053	1	8	i6	F major
Beethoven, Ludwig van	Op053	1	70	viio7	E major
Beethoven, Ludwig van	Op053	1	71	viio7	E major
Beethoven, Ludwig van	Op053	1	93	i6	C major
Beethoven, Ludwig van	Op053	1	128	i6	Bb major
Beethoven, Ludwig van	Op053	1	129	i6	Bb major
Beethoven, Ludwig van	Op053	1	163	i6	F major
Beethoven, Ludwig van	Op053	1	182	IV	A minor
Beethoven, Ludwig van	Op053	1	231	viio7	C major
Beethoven, Ludwig van	Op053	1	232	viio7	C major
Beethoven, Ludwig van	Op053	1	247	i	F major
Beethoven, Ludwig van	Op053	1	298	i6	F major
Beethoven, Ludwig van	Op054	1	107	iv6	F major
Beethoven, Ludwig van	Op054	1	111	iv6	F major
Beethoven, Ludwig van	Op054	1	148	viio65	F major
Beethoven, Ludwig van	Op054	1	149	viio65	F major
Beethoven, Ludwig van	Op057(Appassionata)	1	73	viio43	E major
Beethoven, Ludwig van	Op057(Appassionata)	1	76	viio43	E major
Beethoven, Ludwig van	Op057(Appassionata)	1	101	bVI6	Db major
Beethoven, Ludwig van	Op057(Appassionata)	1	102	bVI6	Db major
Beethoven, Ludwig van	Op078	1	52	viio7	F# major
Beethoven, Ludwig van	Op078	1	53	viio7	F# major
Beethoven, Ludwig van	Op078	1	54	viio7	F# major
Beethoven, Ludwig van	Op078	1	79	viio43	F# major
Beethoven, Ludwig van	Op078	1	81	viio43	F# major
Beethoven, Ludwig van	Op079(Sonatina)	1	37	viio42	D major
Beethoven, Ludwig van	Op079(Sonatina)	1	41	viio42	D major
Beethoven, Ludwig van	Op079(Sonatina)	1	159	viio42	G major
Beethoven, Ludwig van	Op079(Sonatina)	1	163	viio42	G major
Beethoven, Ludwig van	Op081a(Les Adieux)	1	35	iiø43	Bb major
Beethoven, Ludwig van	Op081a(Les Adieux)	1	36	iiø65	Bb major
Beethoven, Ludwig van	Op081a(Les Adieux)	1	37	iiø43	Bb major
Beethoven, Ludwig van	Op081a(Les Adieux)	1	39	iiø7	Bb major
Beethoven, Ludwig van	Op081a(Les Adieux)	1	43	iiø7	Bb major
Beethoven, Ludwig van	Op081a(Les Adieux)	1	51	viio42	Bb major
Beethoven, Ludwig van	Op081a(Les Adieux)	1	55	viio42	Bb major
Beethoven, Ludwig van	Op081a(Les Adieux)	1	71	IV6	C minor
Beethoven, Ludwig van	Op081a(Les Adieux)	1	127	iiø43	Eb major
Beethoven, Ludwig van	Op081a(Les Adieux)	1	128	iiø65	Eb major
Beethoven, Ludwig van	Op081a(Les Adieux)	1	129	iiø43	Eb major
Beethoven, Ludwig van	Op081a(Les Adieux)	1	131	iiø7	Eb major
Beethoven, Ludwig van	Op081a(Les Adieux)	1	135	iiø7	Eb major
Beethoven, Ludwig van	Op081a(Les Adieux)	1	143	viio42	Eb major
Beethoven, Ludwig van	Op081a(Les Adieux)	1	147	viio42	Eb major
Beethoven, Ludwig van	Op101	1	85	viio7	A major
Beethoven, Ludwig van	Op101	1	86	viio7	A major
Beethoven, Ludwig van	Op101	1	87	viio7	A major
Beethoven, Ludwig van	Op101	1	88	viio7	A major
Beethoven, Ludwig van	Op101	1	89	bVI	A major
Beethoven, Ludwig van	Op101	1	93	viio42	A major
Beethoven, Ludwig van	Op106(Hammerklavier)	1	7	i6	Bb major
Beethoven, Ludwig van	Op106(Hammerklavier)	1	11	i6	Bb major
Beethoven, Ludwig van	Op106(Hammerklavier)	1	12	iv6	Bb major
Beethoven, Ludwig van	Op106(Hammerklavier)	1	13	i6	Bb major
Beethoven, Ludwig van	Op106(Hammerklavier)	1	14	iv6	Bb major
Beethoven, Ludwig van	Op106(Hammerklavier)	1	15	bVII6	Bb major
Beethoven, Ludwig van	Op106(Hammerklavier)	1	20	iv6	Bb major
Beethoven, Ludwig van	Op106(Hammerklavier)	1	24	iv6	Bb major
Beethoven, Ludwig van	Op106(Hammerklavier)	1	26	bVII6	Bb major
Beethoven, Ludwig van	Op106(Hammerklavier)	1	45	iio64	G major
Beethoven, Ludwig van	Op106(Hammerklavier)	1	46	iio64	G major
Beethoven, Ludwig van	Op106(Hammerklavier)	1	71	viio7	C major
Beethoven, Ludwig van	Op106(Hammerklavier)	1	73	viio7	A major
Beethoven, Ludwig van	Op106(Hammerklavier)	1	86	i6	C major
Beethoven, Ludwig van	Op106(Hammerklavier)	1	88	i6	F major
Beethoven, Ludwig van	Op106(Hammerklavier)	1	90	viio7	C major
Beethoven, Ludwig van	Op106(Hammerklavier)	1	104	i64	G major
Beethoven, Ludwig van	Op106(Hammerklavier)	1	155	iv6	Eb major
Beethoven, Ludwig van	Op106(Hammerklavier)	1	195	viio43	D major
Beethoven, Ludwig van	Op106(Hammerklavier)	1	196	viio43	D major
Beethoven, Ludwig van	Op106(Hammerklavier)	1	205	i64	B major
Beethoven, Ludwig van	Op106(Hammerklavier)	1	254	iv6	Gb major
Beethoven, Ludwig van	Op106(Hammerklavier)	1	255	iv64	Gb major
Beethoven, Ludwig van	Op106(Hammerklavier)	1	255	iv6	Gb major
Beethoven, Ludwig van	Op106(Hammerklavier)	1	257	iv6	Gb major
Beethoven, Ludwig van	Op106(Hammerklavier)	1	258	iv6	Gb major
Beethoven, Ludwig van	Op106(Hammerklavier)	1	277	iio64	Bb major
Beethoven, Ludwig van	Op106(Hammerklavier)	1	278	iio64	Bb major
Beethoven, Ludwig van	Op106(Hammerklavier)	1	294	iiø65	Bb major
Beethoven, Ludwig van	Op106(Hammerklavier)	1	297	viio43	F major
Beethoven, Ludwig van	Op106(Hammerklavier)	1	303	viio7	Eb major
Beethoven, Ludwig van	Op106(Hammerklavier)	1	306	I	C minor
Beethoven, Ludwig van	Op106(Hammerklavier)	1	318	i6	Eb major
Beethoven, Ludwig van	Op106(Hammerklavier)	1	320	i6	Ab major
Beethoven, Ludwig van	Op106(Hammerklavier)	1	336	i64	Bb major
Beethoven, Ludwig van	Op109	1	10	viio7	B major
Beethoven, Ludwig van	Op109	1	41	viio7	E major
Beethoven, Ludwig van	Op109	1	59	viio7	E major
Beethoven, Ludwig van	Op109	1	83	viio42	E major
Beethoven, Ludwig van	Op109	1	84	viio43	E major
Beethoven, Ludwig van	Op109	1	87	iv64	E major
Beethoven, Ludwig van	Op109	1	88	viio7	E major
Beethoven, Ludwig van	Op109	1	89	viio42	E major
Beethoven, Ludwig van	Op109	1	90	iv64	E major
Beethoven, Ludwig van	Op109	1	92	viio7	E major
Beethoven, Ludwig van	Op110	1	91	viio7	Ab major
Beethoven, Ludwig van	Op111	1	60	iv6	Ab major
Beethoven, Ludwig van	Op111	1	63	iv	Ab major
Beethoven, Ludwig van	Op111	1	136	IV6	C minor
Beethoven, Ludwig van	Op111	1	140	IV	C minor
Beethoven, Ludwig van	Op111	1	149	IV64	C minor
Beethoven, Ludwig van	Op111	1	152	I	C minor
Beethoven, Ludwig van	Op111	1	154	I	C minor
Beethoven, Ludwig van	Op111	1	157	I	C minor
