key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
d minor	[0.004, 0.045, 0.288, 0.016, 0.093, 0.083, 0.021, 0.031, 0.083, 0.217, 0.06, 0.059]	0.0	35.5	35.5	1	9	8
B- major	[0.043, 0.0, 0.165, 0.058, 0.0, 0.124, 0.023, 0.04, 0.012, 0.035, 0.5, 0.0]	35.5	52.0	0.5	9	14	5
d minor	[0.042, 0.142, 0.139, 0.126, 0.063, 0.034, 0.053, 0.053, 0.032, 0.247, 0.058, 0.013]	52.0	76.0	4.0	14	19	5
