mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
8	8	1/4	1/4	2/4	4	1		I\\	Eb	I		I	I						\\	M	0	0	0, 4, 1		0	0
9	9	0	0	2/4	4	1		V[V7	Eb	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
9	9	1/4	1/4	2/4	4	1		V2	Eb	I	V	V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
9	9	7/16	7/16	2/4	4	1		#viio6/ii	Eb	I	V	#viio6/ii	#vii	o	6		ii			o	0	0	4, 1, 7		7	4
10	10	0	0	2/4	4	1		V2	Eb	I	V	V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
10	10	3/16	3/16	2/4	4	1		viio/V	Eb	I	V	viio/V	vii	o			V			o	0	0	6, 3, 0		6	6
10	10	1/4	1/4	2/4	4	1		V]	Eb	I	V	V	V							M	0	0	1, 5, 2		1	1
11	11	0	0	2/4	4	1		V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
11	11	1/8	1/8	2/4	4	1		V65	Eb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
11	11	1/4	1/4	2/4	4	1		V43	Eb	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
12	12	0	0	2/4	4	1		I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
12	12	1/8	1/8	2/4	4	1		vi	Eb	I		vi	vi							m	0	0	3, 0, 4		3	3
12	12	1/4	1/4	2/4	4	1		V(9)	Eb	I		V(9)	V			9				M	0	0	1, 5, 2	3	1	1
12	12	11/32	11/32	2/4	4	1		V	Eb	I		V	V							M	0	0	1, 5, 2		1	1
13	13	0	0	2/4	4	1		I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
13	13	1/4	1/4	2/4	4	1		I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
14	14	0	0	2/4	4	1		V65	Eb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
14	14	7/16	7/16	2/4	4	1		V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
15	15	0	0	2/4	4	1		I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
15	15	1/4	1/4	2/4	4	1		IV	Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
15	15	15/32	15/32	2/4	4	1		ii6	Eb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
16	16	0	0	2/4	4	1		V(64)	Eb	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
16	16	1/8	1/8	2/4	4	1		V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
16	16	1/4	1/4	2/4	4	1		I\\	Eb	I		I	I						\\	M	0	0	0, 4, 1		0	0
17	17	0	0	2/4	4	1		i.V	Eb	i		V	V							M	0	1	1, 5, 2		1	1
17	17	3/16	3/16	2/4	4	1		V6	Eb	i		V6	V		6					M	0	1	5, 2, 1		1	5
17	17	1/4	1/4	2/4	4	1		i	Eb	i		i	i							m	0	1	0, -3, 1		0	0
17	17	7/16	7/16	2/4	4	1		V6	Eb	i		V6	V		6					M	0	1	5, 2, 1		1	5
18	18	0	0	2/4	4	1		i	Eb	i		i	i							m	0	1	0, -3, 1		0	0
18	18	1/4	1/4	2/4	4	1		v.i	Eb	v		i	i							m	0	1	0, -3, 1		0	0
19	19	0	0	2/4	4	1		V	Eb	v		V	V							M	0	1	1, 5, 2		1	1
19	19	1/8	1/8	2/4	4	1		i6	Eb	v		i6	i		6					m	0	1	-3, 1, 0		0	-3
19	19	3/16	3/16	2/4	4	1		V65	Eb	v		V65	V		65					Mm7	0	1	5, 2, -1, 1		1	5
19	19	1/4	1/4	2/4	4	1		i	Eb	v		i	i							m	0	1	0, -3, 1		0	0
19	19	5/16	5/16	2/4	4	1		V7	Eb	v		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
19	19	3/8	3/8	2/4	4	1		VI	Eb	v		VI	VI							M	0	1	-4, 0, -3		-4	-4
19	19	7/16	7/16	2/4	4	1		iv	Eb	v		iv	iv							m	0	1	-1, -4, 0		-1	-1
20	20	0	0	2/4	4	1		V(64)	Eb	v		V(64)	V			64				M	0	1	1, 0, -3		1	1
20	20	1/8	1/8	2/4	4	1		V	Eb	v		V	V							M	0	1	1, 5, 2		1	1
20	20	1/4	1/4	2/4	4	1		i\\	Eb	v		i	i						\\	m	0	1	0, -3, 1		0	0
21	21	0	0	2/4	4	1		iv64	Eb	v		iv64	iv		64					m	0	1	0, -1, -4		-1	0
21	21	1/8	1/8	2/4	4	1		VI	Eb	v		VI	VI							M	0	1	-4, 0, -3		-4	-4
21	21	3/16	3/16	2/4	4	1		V6/iv	Eb	v		V6/iv	V		6		iv			M	0	1	4, 1, 0		0	4
21	21	1/4	1/4	2/4	4	1		iv	Eb	v		iv	iv							m	0	1	-1, -4, 0		-1	-1
21	21	3/8	3/8	2/4	4	1		V/iv	Eb	v		V/iv	V				iv			M	0	1	0, 4, 1		0	0
21	21	7/16	7/16	2/4	4	1		V65/iv	Eb	v		V65/iv	V		65		iv			Mm7	0	1	4, 1, -2, 0		0	4
22	22	0	0	2/4	4	1		iv	Eb	v		iv	iv							m	0	1	-1, -4, 0		-1	-1
22	22	1/16	1/16	2/4	4	1		#viio6/iv	Eb	v		#viio6/iv	#vii	o	6		iv			o	0	1	1, -2, 4		4	1
22	22	1/8	1/8	2/4	4	1		iv6	Eb	v		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4
22	22	3/16	3/16	2/4	4	1		V65	Eb	v		V65	V		65					Mm7	0	1	5, 2, -1, 1		1	5
22	22	1/4	1/4	2/4	4	1		i	Eb	v		i	i							m	0	1	0, -3, 1		0	0
22	22	3/8	3/8	2/4	4	1		i6	Eb	v		i6	i		6					m	0	1	-3, 1, 0		0	-3
22	22	7/16	7/16	2/4	4	1		V65/V	Eb	v		V65/V	V		65		V			Mm7	0	1	6, 3, 0, 2		2	6
23	23	0	0	2/4	4	1		V	Eb	v		V	V							M	0	1	1, 5, 2		1	1
23	23	1/8	1/8	2/4	4	1		i6	Eb	v		i6	i		6					m	0	1	-3, 1, 0		0	-3
23	23	3/16	3/16	2/4	4	1		V65	Eb	v		V65	V		65					Mm7	0	1	5, 2, -1, 1		1	5
23	23	1/4	1/4	2/4	4	1		i	Eb	v		i	i							m	0	1	0, -3, 1		0	0
23	23	5/16	5/16	2/4	4	1		V	Eb	v		V	V							M	0	1	1, 5, 2		1	1
23	23	3/8	3/8	2/4	4	1		VI	Eb	v		VI	VI							M	0	1	-4, 0, -3		-4	-4
23	23	7/16	7/16	2/4	4	1		iv	Eb	v		iv	iv							m	0	1	-1, -4, 0		-1	-1
24	24	0	0	2/4	4	1		V(64)	Eb	v		V(64)	V			64				M	0	1	1, 0, -3		1	1
24	24	1/8	1/8	2/4	4	1		V7	Eb	v		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
24	24	1/4	1/4	2/4	4	1		i\\	Eb	v		i	i						\\	m	0	1	0, -3, 1		0	0
25	25	0	0	2/4	4	1		i6	Eb	v		i6	i		6					m	0	1	-3, 1, 0		0	-3
25	25	1/8	1/8	2/4	4	1		i	Eb	v		i	i							m	0	1	0, -3, 1		0	0
25	25	3/16	3/16	2/4	4	1		III6	Eb	v		III6	III		6					M	0	1	1, -2, -3		-3	1
25	25	1/4	1/4	2/4	4	1		VI	Eb	v		VI	VI							M	0	1	-4, 0, -3		-4	-4
25	25	5/16	5/16	2/4	4	1		III	Eb	v		III	III							M	0	1	-3, 1, -2		-3	-3
25	25	3/8	3/8	2/4	4	1		VI	Eb	v		VI	VI							M	0	1	-4, 0, -3		-4	-4
25	25	7/16	7/16	2/4	4	1		III	Eb	v		III	III							M	0	1	-3, 1, -2		-3	-3
26	26	0	0	2/4	4	1		i.i64	Eb	i		i64	i		64					m	0	1	1, 0, -3		0	1
26	26	1/8	1/8	2/4	4	1		i6	Eb	i		i6	i		6					m	0	1	-3, 1, 0		0	-3
26	26	3/16	3/16	2/4	4	1		V6	Eb	i		V6	V		6					M	0	1	5, 2, 1		1	5
26	26	1/4	1/4	2/4	4	1		i	Eb	i		i	i							m	0	1	0, -3, 1		0	0
26	26	5/16	5/16	2/4	4	1		V	Eb	i		V	V							M	0	1	1, 5, 2		1	1
26	26	3/8	3/8	2/4	4	1		i	Eb	i		i	i							m	0	1	0, -3, 1		0	0
26	26	7/16	7/16	2/4	4	1		V43/iv	Eb	i		V43/iv	V		43		iv			Mm7	0	1	1, -2, 0, 4		0	1
27	27	0	0	2/4	4	1		iv6	Eb	i		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4
27	27	1/16	1/16	2/4	4	1		V65/iv	Eb	i		V65/iv	V		65		iv			Mm7	0	1	4, 1, -2, 0		0	4
27	27	1/8	1/8	2/4	4	1		iv	Eb	i		iv	iv							m	0	1	-1, -4, 0		-1	-1
27	27	3/16	3/16	2/4	4	1		V7/iv	Eb	i		V7/iv	V		7		iv			Mm7	0	1	0, 4, 1, -2		0	0
27	27	1/4	1/4	2/4	4	1		bII	Eb	i		bII	bII							M	0	1	-5, -1, -4		-5	-5
27	27	5/16	5/16	2/4	4	1		V65	Eb	i		V65	V		65					Mm7	0	1	5, 2, -1, 1		1	5
27	27	3/8	3/8	2/4	4	1		i	Eb	i		i	i							m	0	1	0, -3, 1		0	0
27	27	7/16	7/16	2/4	4	1		i6	Eb	i		i6	i		6					m	0	1	-3, 1, 0		0	-3
28	28	0	0	2/4	4	1		bII6	Eb	i		bII6	bII		6					M	0	1	-1, -4, -5		-5	-1
28	28	1/8	1/8	2/4	4	1		V7	Eb	i		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
28	28	1/4	1/4	2/4	4	1		i\\	Eb	i		i	i						\\	m	0	1	0, -3, 1		0	0
29	29	0	0	2/4	4	1		v.i6	Eb	v		i6	i		6					m	0	1	-3, 1, 0		0	-3
29	29	1/8	1/8	2/4	4	1		i	Eb	v		i	i							m	0	1	0, -3, 1		0	0
29	29	3/16	3/16	2/4	4	1		viio/VI	Eb	v		viio/VI	vii	o			VI			o	0	1	1, -2, -5		1	1
29	29	1/4	1/4	2/4	4	1		VI	Eb	v		VI	VI							M	0	1	-4, 0, -3		-4	-4
29	29	5/16	5/16	2/4	4	1		III	Eb	v		III	III							M	0	1	-3, 1, -2		-3	-3
29	29	3/8	3/8	2/4	4	1		VI	Eb	v		VI	VI							M	0	1	-4, 0, -3		-4	-4
29	29	7/16	7/16	2/4	4	1		III	Eb	v		III	III							M	0	1	-3, 1, -2		-3	-3
30	30	0	0	2/4	4	1		i.i64	Eb	i		i64	i		64					m	0	1	1, 0, -3		0	1
30	30	1/8	1/8	2/4	4	1		i6	Eb	i		i6	i		6					m	0	1	-3, 1, 0		0	-3
30	30	3/16	3/16	2/4	4	1		V6	Eb	i		V6	V		6					M	0	1	5, 2, 1		1	5
30	30	1/4	1/4	2/4	4	1		i	Eb	i		i	i							m	0	1	0, -3, 1		0	0
30	30	5/16	5/16	2/4	4	1		V	Eb	i		V	V							M	0	1	1, 5, 2		1	1
30	30	3/8	3/8	2/4	4	1		i	Eb	i		i	i							m	0	1	0, -3, 1		0	0
30	30	7/16	7/16	2/4	4	1		V43/iv	Eb	i		V43/iv	V		43		iv			Mm7	0	1	1, -2, 0, 4		0	1
31	31	0	0	2/4	4	1		iv6	Eb	i		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4
31	31	1/16	1/16	2/4	4	1		V65/iv	Eb	i		V65/iv	V		65		iv			Mm7	0	1	4, 1, -2, 0		0	4
31	31	1/8	1/8	2/4	4	1		iv	Eb	i		iv	iv							m	0	1	-1, -4, 0		-1	-1
31	31	3/16	3/16	2/4	4	1		V/iv	Eb	i		V/iv	V				iv			M	0	1	0, 4, 1		0	0
31	31	1/4	1/4	2/4	4	1		bII	Eb	i		bII	bII							M	0	1	-5, -1, -4		-5	-5
31	31	5/16	5/16	2/4	4	1		V65	Eb	i		V65	V		65					Mm7	0	1	5, 2, -1, 1		1	5
31	31	3/8	3/8	2/4	4	1		i	Eb	i		i	i							m	0	1	0, -3, 1		0	0
31	31	7/16	7/16	2/4	4	1		i6	Eb	i		i6	i		6					m	0	1	-3, 1, 0		0	-3
32	32	0	0	2/4	4	1		bII6	Eb	i		bII6	bII		6					M	0	1	-1, -4, -5		-5	-1
32	32	1/8	1/8	2/4	4	1		V7	Eb	i		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
32	32	1/4	1/4	2/4	4	1		VI\\	Eb	i		VI	VI						\\	M	0	1	-4, 0, -3		-4	-4
33	33	0	0	2/4	4	1		iv6	Eb	i		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4
33	33	1/16	1/16	2/4	4	1		V65/iv	Eb	i		V65/iv	V		65		iv			Mm7	0	1	4, 1, -2, 0		0	4
33	33	1/8	1/8	2/4	4	1		iv	Eb	i		iv	iv							m	0	1	-1, -4, 0		-1	-1
33	33	3/16	3/16	2/4	4	1		V	Eb	i		V	V							M	0	1	1, 5, 2		1	1
33	33	1/4	1/4	2/4	4	1		bII	Eb	i		bII	bII							M	0	1	-5, -1, -4		-5	-5
33	33	5/16	5/16	2/4	4	1		V65	Eb	i		V65	V		65					Mm7	0	1	5, 2, -1, 1		1	5
33	33	3/8	3/8	2/4	4	1		i	Eb	i		i	i							m	0	1	0, -3, 1		0	0
33	33	7/16	7/16	2/4	4	1		i6	Eb	i		i6	i		6					m	0	1	-3, 1, 0		0	-3
34	34	0	0	2/4	4	1		bII6	Eb	i		bII6	bII		6					M	0	1	-1, -4, -5		-5	-1
34	34	1/4	1/4	2/4	4	1		viio7/V	Eb	i		viio7/V	vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
35	35	0	0	2/4	4	1		V[V	Eb	i	V	V	V							M	0	1	1, 5, 2		1	1
35	35	1/4	1/4	2/4	4	1		i64	Eb	i	V	i64	i		64					m	0	1	1, 0, -3		0	1
36	36	0	0	2/4	4	1		V	Eb	i	V	V	V							M	0	1	1, 5, 2		1	1
36	36	1/4	1/4	2/4	4	1		i64]	Eb	i	V	i64	i		64					m	0	1	1, 0, -3		0	1
37	37	0	0	2/4	4	1		I.V[V6	Eb	I	V	V6	V		6					M	0	0	5, 2, 1		1	5
37	37	3/16	3/16	2/4	4	1		IV6	Eb	I	V	IV6	IV		6					M	0	0	3, 0, -1		-1	3
37	37	5/16	5/16	2/4	4	1		iii6	Eb	I	V	iii6	iii		6					m	0	0	1, 5, 4		4	1
37	37	7/16	7/16	2/4	4	1		ii6	Eb	I	V	ii6	ii		6					m	0	0	-1, 3, 2		2	-1
38	38	0	0	2/4	4	1		I6	Eb	I	V	I6	I		6					M	0	0	4, 1, 0		0	4
38	38	1/16	1/16	2/4	4	1		viio6	Eb	I	V	viio6	vii	o	6					o	0	0	2, -1, 5		5	2
38	38	1/8	1/8	2/4	4	1		vi6	Eb	I	V	vi6	vi		6					m	0	0	0, 4, 3		3	0
38	38	3/16	3/16	2/4	4	1		V6	Eb	I	V	V6	V		6					M	0	0	5, 2, 1		1	5
38	38	1/4	1/4	2/4	4	1		IV6	Eb	I	V	IV6	IV		6					M	0	0	3, 0, -1		-1	3
38	38	5/16	5/16	2/4	4	1		iii6	Eb	I	V	iii6	iii		6					m	0	0	1, 5, 4		4	1
38	38	3/8	3/8	2/4	4	1		ii6	Eb	I	V	ii6	ii		6					m	0	0	-1, 3, 2		2	-1
38	38	7/16	7/16	2/4	4	1		I6	Eb	I	V	I6	I		6					M	0	0	4, 1, 0		0	4
39	39	0	0	2/4	4	1		viio6	Eb	I	V	viio6	vii	o	6					o	0	0	2, -1, 5		5	2
39	39	1/8	1/8	2/4	4	1		#vii6/ii	Eb	I	V	#vii6/ii	#vii		6		ii			m	0	0	4, 8, 7		7	4
39	39	1/4	1/4	2/4	4	1		ii6	Eb	I	V	ii6	ii		6					m	0	0	-1, 3, 2		2	-1
39	39	3/8	3/8	2/4	4	1		I6	Eb	I	V	I6	I		6					M	0	0	4, 1, 0		0	4
39	39	7/16	7/16	2/4	4	1		viio7/V	Eb	I	V	viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
40	40	0	0	2/4	4	1		viio6	Eb	I	V	viio6	vii	o	6					o	0	0	2, -1, 5		5	2
40	40	1/8	1/8	2/4	4	1		#vii6/ii	Eb	I	V	#vii6/ii	#vii		6		ii			m	0	0	4, 8, 7		7	4
40	40	1/4	1/4	2/4	4	1		ii6	Eb	I	V	ii6	ii		6					m	0	0	-1, 3, 2		2	-1
40	40	3/8	3/8	2/4	4	1		I6	Eb	I	V	I6	I		6					M	0	0	4, 1, 0		0	4
40	40	7/16	7/16	2/4	4	1		viio2/V	Eb	I	V	viio2/V	vii	o	2		V			o7	0	0	-3, 6, 3, 0		6	-3
41	41	0	0	2/4	4	1		viio6]	Eb	I	V	viio6	vii	o	6					o	0	0	2, -1, 5		5	2
41	41	1/4	1/4	2/4	4	1		V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
45	45	0	0	2/4	4	1		I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
46	46	0	0	2/4	4	1		V6	Eb	I		V6	V		6					M	0	0	5, 2, 1		1	5
46	46	1/4	1/4	2/4	4	1		V2	Eb	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
47	47	0	0	2/4	4	1		I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
47	47	1/4	1/4	2/4	4	1		V6	Eb	I		V6	V		6					M	0	0	5, 2, 1		1	5
48	48	0	0	2/4	4	1		I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
48	48	1/8	1/8	2/4	4	1		ii6	Eb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
48	48	1/4	1/4	2/4	4	1		V\\	Eb	I		V	V						\\	M	0	0	1, 5, 2		1	1
49	49	0	0	2/4	4	1		I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
49	49	5/16	5/16	2/4	4	1		I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
50	50	0	0	2/4	4	1		V2	Eb	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
50	50	1/16	1/16	2/4	4	1		V43	Eb	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
50	50	3/16	3/16	2/4	4	1		V65	Eb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
50	50	5/16	5/16	2/4	4	1		V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
50	50	7/16	7/16	2/4	4	1		V2	Eb	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
51	51	0	0	2/4	4	1		I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
51	51	1/4	1/4	2/4	4	1		ii65	Eb	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
52	52	0	0	2/4	4	1		V(64)	Eb	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
52	52	1/8	1/8	2/4	4	1		V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
52	52	1/4	1/4	2/4	4	1		I\\	Eb	I		I	I						\\	M	0	0	0, 4, 1		0	0
53	53	0	0	2/4	4	1		V[viio	Eb	I	V	viio	vii	o						o	0	0	5, 2, -1		5	5
53	53	3/32	3/32	2/4	4	1		I	Eb	I	V	I	I							M	0	0	0, 4, 1		0	0
53	53	1/8	1/8	2/4	4	1		V	Eb	I	V	V	V							M	0	0	1, 5, 2		1	1
53	53	3/16	3/16	2/4	4	1		vi64	Eb	I	V	vi64	vi		64					m	0	0	4, 3, 0		3	4
53	53	1/4	1/4	2/4	4	1		V2	Eb	I	V	V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
53	53	7/16	7/16	2/4	4	1		#io6	Eb	I	V	#io6	#i	o	6					o	0	0	4, 1, 7		7	4
54	54	0	0	2/4	4	1		V2	Eb	I	V	V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
54	54	1/8	1/8	2/4	4	1		I6	Eb	I	V	I6	I		6					M	0	0	4, 1, 0		0	4
54	54	3/16	3/16	2/4	4	1		viio/V	Eb	I	V	viio/V	vii	o			V			o	0	0	6, 3, 0		6	6
54	54	1/4	1/4	2/4	4	1		V]	Eb	I	V	V	V							M	0	0	1, 5, 2		1	1
55	55	0	0	2/4	4	1		V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
55	55	1/8	1/8	2/4	4	1		V65	Eb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
55	55	3/16	3/16	2/4	4	1		I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
55	55	1/4	1/4	2/4	4	1		V43	Eb	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
56	56	0	0	2/4	4	1		I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
56	56	1/8	1/8	2/4	4	1		vi	Eb	I		vi	vi							m	0	0	3, 0, 4		3	3
56	56	1/4	1/4	2/4	4	1		V(9)	Eb	I		V(9)	V			9				M	0	0	1, 5, 2	3	1	1
56	56	11/32	11/32	2/4	4	1		V	Eb	I		V	V							M	0	0	1, 5, 2		1	1
57	57	0	0	2/4	4	1		I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
58	58	0	0	2/4	4	1		V65	Eb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
58	58	1/4	1/4	2/4	4	1		V2	Eb	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
59	59	0	0	2/4	4	1		I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
59	59	1/4	1/4	2/4	4	1		ii65	Eb	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
60	60	0	0	2/4	4	1		V(64)	Eb	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
60	60	1/8	1/8	2/4	4	1		V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
60	60	1/4	1/4	2/4	4	1		I\\	Eb	I		I	I						\\	M	0	0	0, 4, 1		0	0
61	61	0	0	2/4	4	1		V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
62	62	0	0	2/4	4	1		vi	Eb	I		vi	vi							m	0	0	3, 0, 4		3	3
62	62	1/8	1/8	2/4	4	1		IV	Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
62	62	1/4	1/4	2/4	4	1		V\\	Eb	I		V	V						\\	M	0	0	1, 5, 2		1	1
63	63	0	0	2/4	4	1		V[IV6	Eb	I	V	IV6	IV		6					M	0	0	3, 0, -1		-1	3
63	63	3/32	3/32	2/4	4	1		iii6	Eb	I	V	iii6	iii		6					m	0	0	1, 5, 4		4	1
63	63	1/8	1/8	2/4	4	1		ii6	Eb	I	V	ii6	ii		6					m	0	0	-1, 3, 2		2	-1
63	63	3/16	3/16	2/4	4	1		I6	Eb	I	V	I6	I		6					M	0	0	4, 1, 0		0	4
63	63	1/4	1/4	2/4	4	1		viio6]	Eb	I	V	viio6	vii	o	6					o	0	0	2, -1, 5		5	2
63	63	7/16	7/16	2/4	4	1		ii%43	Eb	I		ii%43	ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4
64	64	0	0	2/4	4	1		V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
64	64	1/16	1/16	2/4	4	1		ii%43	Eb	I		ii%43	ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4
64	64	1/8	1/8	2/4	4	1		V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
64	64	3/16	3/16	2/4	4	1		ii%43	Eb	I		ii%43	ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4
64	64	1/4	1/4	2/4	4	1		V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
65	65	0	0	2/4	4	1		vi	Eb	I		vi	vi							m	0	0	3, 0, 4		3	3
65	65	1/4	1/4	2/4	4	1		IV	Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
66	66	0	0	2/4	4	1		V(64)	Eb	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
66	66	1/8	1/8	2/4	4	1		V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
66	66	1/4	1/4	2/4	4	1		I\\	Eb	I		I	I						\\	M	0	0	0, 4, 1		0	0
67	67	0	0	2/4	4	1		vi.V	Eb	vi		V	V							M	0	1	1, 5, 2		1	1
67	67	1/4	1/4	2/4	4	1		i	Eb	vi		i	i							m	0	1	0, -3, 1		0	0
68	68	1/4	1/4	2/4	4	1		V\\	Eb	vi		V	V						\\	M	0	1	1, 5, 2		1	1
69	69	0	0	2/4	4	1		I.V/ii	Eb	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
71	71	0	0	2/4	4	1		ii6	Eb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
71	71	1/16	1/16	2/4	4	1		V43/ii	Eb	I		V43/ii	V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
71	71	1/8	1/8	2/4	4	1		ii	Eb	I		ii	ii							m	0	0	2, -1, 3		2	2
