key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
F# major	[0.032, 0.247, 0.12, 0.046, 0.018, 0.067, 0.212, 0.06, 0.06, 0.011, 0.057, 0.071]	0.0	27.0	27.0	1	10	9
B major	[0.035, 0.136, 0.035, 0.067, 0.088, 0.06, 0.198, 0.036, 0.065, 0.038, 0.097, 0.143]	27.0	79.0	52.0	10	27	17
B- major	[0.043, 0.071, 0.071, 0.057, 0.0, 0.429, 0.0, 0.0, 0.0, 0.086, 0.229, 0.014]	79.0	83.0	4.0	27	28	1
F# major	[0.031, 0.239, 0.131, 0.033, 0.013, 0.059, 0.262, 0.033, 0.057, 0.018, 0.064, 0.059]	83.0	114.0	31.0	28	39	11
B major	[0.042, 0.122, 0.05, 0.057, 0.092, 0.067, 0.206, 0.033, 0.072, 0.037, 0.081, 0.141]	114.0	166.0	52.0	39	56	17
B- major	[0.033, 0.121, 0.088, 0.044, 0.0, 0.484, 0.0, 0.0, 0.0, 0.11, 0.099, 0.022]	166.0	170.0	4.0	56	57	1
F# major	[0.032, 0.217, 0.079, 0.035, 0.004, 0.012, 0.325, 0.014, 0.026, 0.011, 0.206, 0.039]	170.0	201.0	31.0	57	67	10
