mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
27	26	5/8	5/8	6/8	2	1	V(64)	D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
28	27	0	0	6/8	2	1	V	D	I		V		V							M	0	0	1, 5, 2		1	1
28	27	5/8	5/8	6/8	2	1	V.I{	D	V		I		I						{	M	0	0	0, 4, 1		0	0
30	29	3/8	3/8	6/8	2	1	V6/ii	D	V		V6/ii		V		6		ii			M	0	0	7, 4, 3		3	7
31	30	0	0	6/8	2	1	ii	D	V		ii		ii							m	0	0	2, -1, 3		2	2
33	32	0	0	6/8	2	1	V	D	V		V		V							M	0	0	1, 5, 2		1	1
34	33	0	0	6/8	2	1	V65	D	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
35	34	0	0	6/8	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
36	35	0	0	6/8	2	1	V6	D	V		V6		V		6					M	0	0	5, 2, 1		1	5
36	35	1/4	1/4	6/8	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
36	35	3/8	3/8	6/8	2	1	V43	D	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
36	35	1/2	1/2	6/8	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
36	35	5/8	5/8	6/8	2	1	V6	D	V		V6		V		6					M	0	0	5, 2, 1		1	5
37	36	0	0	6/8	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
38	37	0	0	6/8	2	1	V6	D	V		V6		V		6					M	0	0	5, 2, 1		1	5
38	37	1/4	1/4	6/8	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
38	37	3/8	3/8	6/8	2	1	V43	D	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
38	37	1/2	1/2	6/8	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
38	37	5/8	5/8	6/8	2	1	V6	D	V		V6		V		6					M	0	0	5, 2, 1		1	5
39	38	0	0	6/8	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
39	38	1/2	1/2	6/8	2	1	V43	D	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
39	38	5/8	5/8	6/8	2	1	I6	D	V		I6		I		6					M	0	0	4, 1, 0		0	4
40	39	0	0	6/8	2	1	ii6	D	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
40	39	3/8	3/8	6/8	2	1	ii	D	V		ii		ii							m	0	0	2, -1, 3		2	2
40	39	1/2	1/2	6/8	2	1	I6	D	V		I6		I		6					M	0	0	4, 1, 0		0	4
40	39	5/8	5/8	6/8	2	1	ii6	D	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
41	40	0	0	6/8	2	1	V(64)	D	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
41	40	3/8	3/8	6/8	2	1	V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
42	41	0	0	6/8	2	1	I}	D	V		I		I						}	M	0	0	0, 4, 1		0	0
42	41	5/8	5/8	6/8	2	1	{	D	V										{		0	0				
43	42	0	0	6/8	2	1	IV	D	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
44	43	0	0	6/8	2	1	V7(4)	D	V		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
44	43	3/8	3/8	6/8	2	1	V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
44	43	5/8	5/8	6/8	2	1	vii%43	D	V		vii%43		vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
45	44	0	0	6/8	2	1	I6	D	V		I6		I		6					M	0	0	4, 1, 0		0	4
45	44	5/8	5/8	6/8	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
46	45	0	0	6/8	2	1	V(64)}	D	V		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
46	45	3/8	3/8	6/8	2	1	V	D	V		V		V							M	0	0	1, 5, 2		1	1
46	45	5/8	5/8	6/8	2	1	{	D	V										{		0	0				
47	46	0	0	6/8	2	1	V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
48	47	5/8	5/8	6/8	2	1	V2	D	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
49	48	0	0	6/8	2	1	I6	D	V		I6		I		6					M	0	0	4, 1, 0		0	4
49	48	1/4	1/4	6/8	2	1	IV	D	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
49	48	3/8	3/8	6/8	2	1	I6	D	V		I6		I		6					M	0	0	4, 1, 0		0	4
49	48	5/8	5/8	6/8	2	1	IV	D	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
50	49	0	0	6/8	2	1	I6	D	V		I6		I		6					M	0	0	4, 1, 0		0	4
50	49	3/8	3/8	6/8	2	1	V7/vi	D	V		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
51	50	0	0	6/8	2	1	IV	D	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
52	51	0	0	6/8	2	1	V(64)	D	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
52	51	3/8	3/8	6/8	2	1	iv6	D	V		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
52	51	5/8	5/8	6/8	2	1	viio6/V	D	V		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
53	52	0	0	6/8	2	1	V(64)	D	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
53	52	3/8	3/8	6/8	2	1	V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
54	53	0	0	6/8	2	1	I}	D	V		I		I						}	M	0	0	0, 4, 1		0	0
55	54	0	0	6/8	2	1	V	D	V		V		V							M	0	0	1, 5, 2		1	1
56	55	0	0	6/8	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
57	56	0	0	6/8	2	1	V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
58	57	0	0	6/8	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
61	59	0	0	6/8	2	1	i{	D	V		i		i						{	m	0	0	0, -3, 1		0	0
63	61	0	0	6/8	2	1	bVI.V7}	D	bVI		V7		V		7				}	Mm7	0	0	1, 5, 2, -1		1	1
64	62	5/8	5/8	6/8	2	1	I{	D	bVI		I		I						{	M	0	0	0, 4, 1		0	0
67	65	0	0	6/8	2	1	V	D	bVI		V		V							M	0	0	1, 5, 2		1	1
68	66	0	0	6/8	2	1	V7	D	bVI		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
70	68	0	0	6/8	2	1	iv.V65	D	iv		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
72	70	0	0	6/8	2	1	i	D	iv		i		i							m	0	1	0, -3, 1		0	0
74	72	0	0	6/8	2	1	V6	D	iv		V6		V		6					M	0	1	5, 2, 1		1	5
74	72	1/4	1/4	6/8	2	1	i6	D	iv		i6		i		6					m	0	1	-3, 1, 0		0	-3
74	72	3/8	3/8	6/8	2	1	V64	D	iv		V64		V		64					M	0	1	2, 1, 5		1	2
74	72	5/8	5/8	6/8	2	1	i	D	iv		i		i							m	0	1	0, -3, 1		0	0
75	73	0	0	6/8	2	1	V6	D	iv		V6		V		6					M	0	1	5, 2, 1		1	5
75	73	1/4	1/4	6/8	2	1	#viio64	D	iv		#viio64		#vii	o	64					o	0	1	-1, 5, 2		5	-1
75	73	3/8	3/8	6/8	2	1	i6	D	iv		i6		i		6					m	0	1	-3, 1, 0		0	-3
75	73	5/8	5/8	6/8	2	1	#viio6	D	iv		#viio6		#vii	o	6					o	0	1	2, -1, 5		5	2
76	74	0	0	6/8	2	1	i	D	iv		i		i							m	0	1	0, -3, 1		0	0
76	74	3/8	3/8	6/8	2	1	v.It6	D	v		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
77	75	0	0	6/8	2	1	V	D	v		V		V							M	0	1	1, 5, 2		1	1
78	76	0	0	6/8	2	1	i	D	v		i		i							m	0	1	0, -3, 1		0	0
78	76	3/8	3/8	6/8	2	1	vi.It6	D	vi		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
79	77	0	0	6/8	2	1	V	D	vi		V		V							M	0	1	1, 5, 2		1	1
79	77	3/8	3/8	6/8	2	1	V7	D	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
80	78	0	0	6/8	2	1	i	D	vi		i		i							m	0	1	0, -3, 1		0	0
80	78	3/8	3/8	6/8	2	1	Ger6	D	vi		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
81	79	0	0	6/8	2	1	V[V}	D	vi	V	V		V						}	M	0	1	1, 5, 2		1	1
81	79	3/8	3/8	6/8	2	1	viio43/V	D	vi	V	viio43/V		vii	o	43		V			o7	0	1	0, -3, 6, 3		6	0
82	80	0	0	6/8	2	1	V	D	vi	V	V		V							M	0	1	1, 5, 2		1	1
82	80	3/8	3/8	6/8	2	1	viio43/V	D	vi	V	viio43/V		vii	o	43		V			o7	0	1	0, -3, 6, 3		6	0
83	81	0	0	6/8	2	1	V]	D	vi	V	V		V							M	0	1	1, 5, 2		1	1
85	83	0	0	6/8	2	1	v	D	vi		v		v							m	0	1	1, -2, 2		1	1
86	84	0	0	6/8	2	1	V65(4)/V	D	vi		V65(4)/V		V		65	4	V			Mm7	0	1	1, 3, 0, 2		2	1
86	84	3/8	3/8	6/8	2	1	V65/V	D	vi		V65/V		V		65		V			Mm7	0	1	6, 3, 0, 2		2	6
87	85	0	0	6/8	2	1	#viio43	D	vi		#viio43		#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
87	85	3/8	3/8	6/8	2	1	V2	D	vi		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
88	86	0	0	6/8	2	1	V[i}{	D	vi	V	i		i						}{	m	0	1	0, -3, 1		0	0
89	87	0	0	6/8	2	1	V7(4)	D	vi	V	V7(4)		V		7	4				Mm7	0	1	1, 0, 2, -1		1	1
89	87	3/8	3/8	6/8	2	1	V7	D	vi	V	V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
90	88	0	0	6/8	2	1	#viio65/iv	D	vi	V	#viio65/iv		#vii	o	65		iv			o7	0	1	1, -2, -5, 4		4	1
90	88	3/8	3/8	6/8	2	1	V43/iv]	D	vi	V	V43/iv		V		43		iv			Mm7	0	1	1, -2, 0, 4		0	1
91	89	0	0	6/8	2	1	iv	D	vi		iv		iv							m	0	1	-1, -4, 0		-1	-1
92	90	0	0	6/8	2	1	V7(4)/iv	D	vi		V7(4)/iv		V		7	4	iv			Mm7	0	1	0, -1, 1, -2		0	0
92	90	3/8	3/8	6/8	2	1	V7/iv	D	vi		V7/iv		V		7		iv			Mm7	0	1	0, 4, 1, -2		0	0
93	91	0	0	6/8	2	1	I.viio2/V	D	I		viio2/V		vii	o	2		V			o7	0	0	-3, 6, 3, 0		6	-3
93	91	3/8	3/8	6/8	2	1	V7/V	D	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
94	92	0	0	6/8	2	1	V}{	D	I		V		V						}{	M	0	0	1, 5, 2		1	1
95	93	0	0	6/8	2	1	bVIM2	D	I		bVIM2		bVI	M	2					MM7	0	0	1, -4, 0, -3		-4	1
95	93	3/8	3/8	6/8	2	1	V2/ii	D	I		V2/ii		V		2		ii			Mm7	0	0	1, 3, 7, 4		3	1
96	94	0	0	6/8	2	1	v7	D	I		v7		v		7					mm7	0	0	1, -2, 2, -1		1	1
96	94	3/8	3/8	6/8	2	1	V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
97	95	0	0	6/8	2	1	V(64)	D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
97	95	3/8	3/8	6/8	2	1	It64	D	I		It64	It	vii	o	64	b3	V			It	0	0	0, 6, -4		6	0
98	96	0	0	6/8	2	1	V	D	I		V		V							M	0	0	1, 5, 2		1	1
98	96	3/8	3/8	6/8	2	1	V(64)	D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
99	97	0	0	6/8	2	1	V7}	D	I		V7		V		7				}	Mm7	0	0	1, 5, 2, -1		1	1
100	98	5/8	5/8	6/8	2	1	I{	D	I		I		I						{	M	0	0	0, 4, 1		0	0
102	100	5/8	5/8	6/8	2	1	V2	D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
103	101	0	0	6/8	2	1	I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
103	101	1/4	1/4	6/8	2	1	V6	D	I		V6		V		6					M	0	0	5, 2, 1		1	5
103	101	3/8	3/8	6/8	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
103	101	5/8	5/8	6/8	2	1	ii6	D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
104	102	0	0	6/8	2	1	V(64)}	D	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
104	102	3/8	3/8	6/8	2	1	V	D	I		V		V							M	0	0	1, 5, 2		1	1
104	102	5/8	5/8	6/8	2	1	ii{	D	I		ii		ii						{	m	0	0	2, -1, 3		2	2
106	104	5/8	5/8	6/8	2	1	#viio6/ii	D	I		#viio6/ii		#vii	o	6		ii			o	0	0	4, 1, 7		7	4
107	105	0	0	6/8	2	1	ii6	D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
107	105	5/8	5/8	6/8	2	1	V	D	I		V		V							M	0	0	1, 5, 2		1	1
108	106	0	0	6/8	2	1	I(94)}	D	I		I(94)		I			94			}	M	0	0	0, -1, 1	2	0	0
108	106	3/8	3/8	6/8	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
108	106	5/8	5/8	6/8	2	1	{	D	I										{		0	0				
110	108	0	0	6/8	2	1	V	D	I		V		V							M	0	0	1, 5, 2		1	1
110	108	5/8	5/8	6/8	2	1	viio64	D	I		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
111	109	0	0	6/8	2	1	I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
111	109	3/8	3/8	6/8	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
111	109	5/8	5/8	6/8	2	1	IV.I	D	IV		I		I							M	0	0	0, 4, 1		0	0
113	111	0	0	6/8	2	1	V6	D	IV		V6		V		6					M	0	0	5, 2, 1		1	5
113	111	3/8	3/8	6/8	2	1	V	D	IV		V		V							M	0	0	1, 5, 2		1	1
113	111	5/8	5/8	6/8	2	1	viio6	D	IV		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
114	112	0	0	6/8	2	1	I	D	IV		I		I							M	0	0	0, 4, 1		0	0
114	112	1/4	1/4	6/8	2	1	viio64	D	IV		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
114	112	3/8	3/8	6/8	2	1	I6	D	IV		I6		I		6					M	0	0	4, 1, 0		0	4
114	112	5/8	5/8	6/8	2	1	viio6	D	IV		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
115	113	0	0	6/8	2	1	I	D	IV		I		I							M	0	0	0, 4, 1		0	0
115	113	1/4	1/4	6/8	2	1	viio64	D	IV		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
115	113	3/8	3/8	6/8	2	1	v.V43	D	v		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
116	114	0	0	6/8	2	1	i	D	v		i		i							m	0	1	0, -3, 1		0	0
116	114	1/4	1/4	6/8	2	1	#viio64	D	v		#viio64		#vii	o	64					o	0	1	-1, 5, 2		5	-1
116	114	3/8	3/8	6/8	2	1	i6	D	v		i6		i		6					m	0	1	-3, 1, 0		0	-3
116	114	5/8	5/8	6/8	2	1	#viio6	D	v		#viio6		#vii	o	6					o	0	1	2, -1, 5		5	2
117	115	0	0	6/8	2	1	i	D	v		i		i							m	0	1	0, -3, 1		0	0
117	115	1/4	1/4	6/8	2	1	#viio64	D	v		#viio64		#vii	o	64					o	0	1	-1, 5, 2		5	-1
117	115	3/8	3/8	6/8	2	1	vi.V43	D	vi		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
118	116	0	0	6/8	2	1	i	D	vi		i		i							m	0	1	0, -3, 1		0	0
118	116	1/4	1/4	6/8	2	1	#viio64	D	vi		#viio64		#vii	o	64					o	0	1	-1, 5, 2		5	-1
118	116	3/8	3/8	6/8	2	1	i6	D	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
119	117	0	0	6/8	2	1	I.viio	D	I		viio		vii	o						o	0	0	5, 2, -1		5	5
119	117	1/4	1/4	6/8	2	1	I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
119	117	3/8	3/8	6/8	2	1	V43	D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
120	118	0	0	6/8	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
120	118	1/4	1/4	6/8	2	1	viio6	D	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
120	118	3/8	3/8	6/8	2	1	vi6	D	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
120	118	5/8	5/8	6/8	2	1	V6	D	I		V6		V		6					M	0	0	5, 2, 1		1	5
121	119	0	0	6/8	2	1	IV6	D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
121	119	1/4	1/4	6/8	2	1	iii6	D	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
121	119	3/8	3/8	6/8	2	1	ii6	D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
121	119	5/8	5/8	6/8	2	1	V65/V	D	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
122	120	0	0	6/8	2	1	V}	D	I		V		V						}	M	0	0	1, 5, 2		1	1
122	120	1/4	1/4	6/8	2	1	V(64)	D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
122	120	3/8	3/8	6/8	2	1	V	D	I		V		V							M	0	0	1, 5, 2		1	1
122	120	5/8	5/8	6/8	2	1	V(64)	D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
123	121	0	0	6/8	2	1	V	D	I		V		V							M	0	0	1, 5, 2		1	1
123	121	5/8	5/8	6/8	2	1	{	D	I										{		0	0				
124	122	0	0	6/8	2	1	V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
125	123	0	0	6/8	2	1	V7(4)	D	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
125	123	3/8	3/8	6/8	2	1	V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
125	123	5/8	5/8	6/8	2	1	vii%43	D	I		vii%43		vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
126	124	0	0	6/8	2	1	I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
126	124	5/8	5/8	6/8	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
127	125	0	0	6/8	2	1	V(64)}	D	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
127	125	3/8	3/8	6/8	2	1	V	D	I		V		V							M	0	0	1, 5, 2		1	1
127	125	5/8	5/8	6/8	2	1	{	D	I										{		0	0				
128	126	0	0	6/8	2	1	V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
129	127	0	0	6/8	2	1	V7(4)	D	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
129	127	3/8	3/8	6/8	2	1	V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
129	127	5/8	5/8	6/8	2	1	V2	D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
130	128	0	0	6/8	2	1	I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
130	128	1/4	1/4	6/8	2	1	IV6	D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
130	128	3/8	3/8	6/8	2	1	V(64)	D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
130	128	5/8	5/8	6/8	2	1	V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
131	129	0	0	6/8	2	1	I(974)}	D	I		I(974)		I			974			}	M	0	0	0, -1, 1	2, 5	0	0
131	129	3/8	3/8	6/8	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
131	129	5/8	5/8	6/8	2	1	{	D	I										{		0	0				
132	130	0	0	6/8	2	1	V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
133	131	0	0	6/8	2	1	V7(4)	D	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
133	131	3/8	3/8	6/8	2	1	V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
133	131	5/8	5/8	6/8	2	1	viio6/V	D	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
134	132	0	0	6/8	2	1	V65	D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
134	132	3/8	3/8	6/8	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
135	133	0	0	6/8	2	1	V(64)}	D	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
135	133	3/8	3/8	6/8	2	1	V	D	I		V		V							M	0	0	1, 5, 2		1	1
135	133	5/8	5/8	6/8	2	1	{	D	I										{		0	0				
136	134	0	0	6/8	2	1	V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
137	135	0	0	6/8	2	1	V2	D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
