mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
136	135	1/4	1/4	6/8	2	1	iio		D	vi		iio		ii	o						o	0	1	2, -1, -4		2	2
136	135	3/8	3/8	6/8	2	1	V7		D	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
136	135	5/8	5/8	6/8	2	1	i		D	vi		i		i							m	0	1	0, -3, 1		0	0
137	136	0	0	6/8	2	1	IV.V7/ii		D	IV		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
137	136	1/4	1/4	6/8	2	1	ii		D	IV		ii		ii							m	0	0	2, -1, 3		2	2
137	136	3/8	3/8	6/8	2	1	V7		D	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
137	136	5/8	5/8	6/8	2	1	I		D	IV		I		I							M	0	0	0, 4, 1		0	0
138	137	0	0	6/8	2	1	ii6		D	IV		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
139	138	0	0	6/8	2	1	V(64)}		D	IV		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
139	138	3/8	3/8	6/8	2	1	V		D	IV		V		V							M	0	0	1, 5, 2		1	1
140	139	0	0	6/8	2	1	I{		D	IV		I		I						{	M	0	0	0, 4, 1		0	0
141	140	0	0	6/8	2	1	V43		D	IV		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
142	141	0	0	6/8	2	1	I6		D	IV		I6		I		6					M	0	0	4, 1, 0		0	4
143	142	0	0	6/8	2	1	V65		D	IV		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
144	143	0	0	6/8	2	1	I		D	IV		I		I							M	0	0	0, 4, 1		0	0
144	143	3/8	3/8	6/8	2	1	I6		D	IV		I6		I		6					M	0	0	4, 1, 0		0	4
145	144	0	0	6/8	2	1	IV		D	IV		IV		IV							M	0	0	-1, 3, 0		-1	-1
145	144	3/8	3/8	6/8	2	1	viio6/V		D	IV		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
146	145	0	0	6/8	2	1	V		D	IV		V		V							M	0	0	1, 5, 2		1	1
146	145	1/8	1/8	6/8	2	1	V6/V		D	IV		V6/V		V		6		V			M	0	0	6, 3, 2		2	6
146	145	1/4	1/4	6/8	2	1	V2		D	IV		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
146	145	3/8	3/8	6/8	2	1	I		D	IV		I		I							M	0	0	0, 4, 1		0	0
146	145	1/2	1/2	6/8	2	1	IV		D	IV		IV		IV							M	0	0	-1, 3, 0		-1	-1
147	146	0	0	6/8	2	1	V(64)}		D	IV		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
147	146	3/8	3/8	6/8	2	1	V		D	IV		V		V							M	0	0	1, 5, 2		1	1
148	147	0	0	6/8	2	1	I{		D	IV		I		I						{	M	0	0	0, 4, 1		0	0
149	148	0	0	6/8	2	1	V43		D	IV		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
150	149	0	0	6/8	2	1	I6		D	IV		I6		I		6					M	0	0	4, 1, 0		0	4
151	150	0	0	6/8	2	1	V65		D	IV		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
152	151	0	0	6/8	2	1	I		D	IV		I		I							M	0	0	0, 4, 1		0	0
152	151	3/8	3/8	6/8	2	1	I6		D	IV		I6		I		6					M	0	0	4, 1, 0		0	4
153	152	0	0	6/8	2	1	IV		D	IV		IV		IV							M	0	0	-1, 3, 0		-1	-1
153	152	3/8	3/8	6/8	2	1	viio6/V		D	IV		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
154	153	0	0	6/8	2	1	V		D	IV		V		V							M	0	0	1, 5, 2		1	1
155	154	0	0	6/8	2	1	I}		D	IV		I		I						}	M	0	0	0, 4, 1		0	0
158	157	0	0	6/8	2	1	V/vi{		D	IV		V/vi		V				vi		{	M	0	0	4, 8, 5		4	4
158	157	3/8	3/8	6/8	2	1	V7(4)/vi		D	IV		V7(4)/vi		V		7	4	vi			Mm7	0	0	4, 3, 5, 2		4	4
158	157	5/8	5/8	6/8	2	1	V7/vi		D	IV		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
159	158	0	0	6/8	2	1	vi		D	IV		vi		vi							m	0	0	3, 0, 4		3	3
160	159	0	0	6/8	2	1	V/vi		D	IV		V/vi		V				vi			M	0	0	4, 8, 5		4	4
160	159	3/8	3/8	6/8	2	1	V7(4)/vi		D	IV		V7(4)/vi		V		7	4	vi			Mm7	0	0	4, 3, 5, 2		4	4
160	159	5/8	5/8	6/8	2	1	V7/vi		D	IV		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
161	160	0	0	6/8	2	1	vi		D	IV		vi		vi							m	0	0	3, 0, 4		3	3
162	161	0	0	6/8	2	1	I.V		D	I		V		V							M	0	0	1, 5, 2		1	1
162	161	3/8	3/8	6/8	2	1	V7(4)		D	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
162	161	5/8	5/8	6/8	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
163	162	0	0	6/8	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
164	163	3/8	3/8	6/8	2	1	V7(4)		D	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
164	163	5/8	5/8	6/8	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
165	164	0	0	6/8	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
166	165	0	0	6/8	2	1	V/V		D	I		V/V		V				V			M	0	0	2, 6, 3		2	2
166	165	3/8	3/8	6/8	2	1	V7(4)/V		D	I		V7(4)/V		V		7	4	V			Mm7	0	0	2, 1, 3, 0		2	2
166	165	5/8	5/8	6/8	2	1	V7/V		D	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
167	166	0	0	6/8	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
168	167	0	0	6/8	2	1	V/V		D	I		V/V		V				V			M	0	0	2, 6, 3		2	2
168	167	3/8	3/8	6/8	2	1	V7(4)/V		D	I		V7(4)/V		V		7	4	V			Mm7	0	0	2, 1, 3, 0		2	2
168	167	5/8	5/8	6/8	2	1	V7/V		D	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
169	168	0	0	6/8	2	1	V[V		D	I	V	V		V							M	0	0	1, 5, 2		1	1
170	169	0	0	6/8	2	1	V65/V		D	I	V	V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
171	170	0	0	6/8	2	1	V7		D	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
171	170	3/8	3/8	6/8	2	1	I6		D	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
172	171	0	0	6/8	2	1	V		D	I	V	V		V							M	0	0	1, 5, 2		1	1
172	171	3/8	3/8	6/8	2	1	I		D	I	V	I		I							M	0	0	0, 4, 1		0	0
173	172	0	0	6/8	2	1	V7}		D	I	V	V7		V		7				}	Mm7	0	0	1, 5, 2, -1		1	1
176	173	0	0	6/8	2	1	V]{		D	I	V	V		V						{	M	0	0	1, 5, 2		1	1
177	174	0	0	6/8	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
177	174	3/8	3/8	6/8	2	1	viio6/V		D	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
178	175	0	0	6/8	2	1	V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
178	175	1/4	1/4	6/8	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
178	175	3/8	3/8	6/8	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
179	176	0	0	6/8	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
179	176	3/8	3/8	6/8	2	1	V6		D	I		V6		V		6					M	0	0	5, 2, 1		1	5
180	177	0	0	6/8	2	1	I(94)		D	I		I(94)		I			94				M	0	0	0, -1, 1	2	0	0
180	177	1/4	1/4	6/8	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
180	177	5/8	5/8	6/8	2	1	viio6		D	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
181	178	0	0	6/8	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
181	178	3/8	3/8	6/8	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
181	178	5/8	5/8	6/8	2	1	viio6		D	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
182	179	0	0	6/8	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
182	179	3/8	3/8	6/8	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
182	179	5/8	5/8	6/8	2	1	viio6		D	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
183	180	0	0	6/8	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
183	180	3/8	3/8	6/8	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
184	181	0	0	6/8	2	1	V}		D	I		V		V						}	M	0	0	1, 5, 2		1	1
184	181	3/8	3/8	6/8	2	1	{		D	I										{		0	0				
185	182	0	0	6/8	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
185	182	3/8	3/8	6/8	2	1	viio6/V		D	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
186	183	0	0	6/8	2	1	V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
186	183	1/4	1/4	6/8	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
186	183	3/8	3/8	6/8	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
187	184	0	0	6/8	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
187	184	3/8	3/8	6/8	2	1	V6		D	I		V6		V		6					M	0	0	5, 2, 1		1	5
188	185	0	0	6/8	2	1	I(94)		D	I		I(94)		I			94				M	0	0	0, -1, 1	2	0	0
188	185	1/4	1/4	6/8	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
188	185	5/8	5/8	6/8	2	1	viio6		D	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
189	186	0	0	6/8	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
189	186	3/8	3/8	6/8	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
189	186	5/8	5/8	6/8	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
190	187	0	0	6/8	2	1	vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
190	187	3/8	3/8	6/8	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
191	188	0	0	6/8	2	1	V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
191	188	3/8	3/8	6/8	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
192	189	0	0	6/8	2	1	I}		D	I		I		I						}	M	0	0	0, 4, 1		0	0
192	189	1/2	1/2	6/8	2	1	{		D	I										{		0	0				
194	191	0	0	6/8	2	1	V2/IV		D	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
196	193	0	0	6/8	2	1	IV6(2)		D	I		IV6(2)		IV		6	2				M	0	0	3, 0, 1		-1	3
196	193	3/8	3/8	6/8	2	1	IV6		D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
197	194	0	0	6/8	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
197	194	3/8	3/8	6/8	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
198	195	0	0	6/8	2	1	V65/IV		D	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
200	197	0	0	6/8	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
201	198	0	0	6/8	2	1	V65/IV		D	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
202	199	0	0	6/8	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
203	200	0	0	6/8	2	1	V65/ii		D	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
204	201	0	0	6/8	2	1	ii		D	I		ii		ii							m	0	0	2, -1, 3		2	2
205	202	0	0	6/8	2	1	V65		D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
206	203	0	0	6/8	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
207	204	0	0	6/8	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
208	205	0	0	6/8	2	1	V}		D	I		V		V						}	M	0	0	1, 5, 2		1	1
209	206	0	0	6/8	2	1	V(64){		D	I		V(64)		V			64			{	M	0	0	1, 0, 4		1	1
209	206	3/8	3/8	6/8	2	1	viio64	ii6	D	I		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
210	207	0	0	6/8	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
211	208	0	0	6/8	2	1	vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
211	208	3/8	3/8	6/8	2	1	IV6		D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
211	208	5/8	5/8	6/8	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
212	209	0	0	6/8	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
212	209	3/8	3/8	6/8	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
213	210	0	0	6/8	2	1	ii65		D	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
213	210	3/8	3/8	6/8	2	1	V65/V		D	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
214	211	0	0	6/8	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
214	211	3/8	3/8	6/8	2	1	V2		D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
215	212	0	0	6/8	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
215	212	3/8	3/8	6/8	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
215	212	5/8	5/8	6/8	2	1	IV6		D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
216	213	0	0	6/8	2	1	V(64)}		D	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
216	213	3/8	3/8	6/8	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
217	214	0	0	6/8	2	1	V(64){		D	I		V(64)		V			64			{	M	0	0	1, 0, 4		1	1
217	214	3/8	3/8	6/8	2	1	viio64	ii6	D	I		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
218	215	0	0	6/8	2	1	vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
218	215	3/8	3/8	6/8	2	1	V43/IV		D	I		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
219	216	0	0	6/8	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
219	216	1/4	1/4	6/8	2	1	V43/ii		D	I		V43/ii		V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
219	216	3/8	3/8	6/8	2	1	ii		D	I		ii		ii							m	0	0	2, -1, 3		2	2
219	216	5/8	5/8	6/8	2	1	vi6		D	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
220	217	0	0	6/8	2	1	V6		D	I		V6		V		6					M	0	0	5, 2, 1		1	5
220	217	1/4	1/4	6/8	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
220	217	3/8	3/8	6/8	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
221	218	0	0	6/8	2	1	ii65		D	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
221	218	3/8	3/8	6/8	2	1	V65/V		D	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
222	219	0	0	6/8	2	1	V2		D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
222	219	3/8	3/8	6/8	2	1	V65/IV		D	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
223	220	0	0	6/8	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
223	220	3/8	3/8	6/8	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
224	221	0	0	6/8	2	1	I}{		D	I		I		I						}{	M	0	0	0, 4, 1		0	0
225	222	0	0	6/8	2	1	V43		D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
225	222	3/8	3/8	6/8	2	1	V65		D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
226	223	0	0	6/8	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
227	224	0	0	6/8	2	1	V43		D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
227	224	3/8	3/8	6/8	2	1	V65		D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
228	225	0	0	6/8	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
229	226	0	0	6/8	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
230	227	0	0	6/8	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
230	227	3/8	3/8	6/8	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
231	228	0	0	6/8	2	1	V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
231	228	3/8	3/8	6/8	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
232	229	0	0	6/8	2	1	I}{		D	I		I		I						}{	M	0	0	0, 4, 1		0	0
233	230	0	0	6/8	2	1	V43		D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
233	230	3/8	3/8	6/8	2	1	V65		D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
234	231	0	0	6/8	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
235	232	0	0	6/8	2	1	V43		D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
235	232	3/8	3/8	6/8	2	1	V65		D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
236	233	0	0	6/8	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
237	234	0	0	6/8	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
238	235	0	0	6/8	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
238	235	3/8	3/8	6/8	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
239	236	0	0	6/8	2	1	V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
239	236	3/8	3/8	6/8	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
240	237	0	0	6/8	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
241	238	0	0	6/8	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
242	239	0	0	6/8	2	1	V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
242	239	3/8	3/8	6/8	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
243	240	0	0	6/8	2	1	I}{		D	I		I		I						}{	M	0	0	0, 4, 1		0	0
243	240	3/8	3/8	6/8	2	1	vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
244	241	0	0	6/8	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
244	241	3/8	3/8	6/8	2	1	V(4)		D	I		V(4)		V			4				M	0	0	1, 0, 2		1	1
244	241	5/8	5/8	6/8	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
245	242	0	0	6/8	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
245	242	3/8	3/8	6/8	2	1	vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
246	243	0	0	6/8	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
246	243	3/8	3/8	6/8	2	1	V(4)		D	I		V(4)		V			4				M	0	0	1, 0, 2		1	1
246	243	5/8	5/8	6/8	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
247	244	0	0	6/8	2	1	I}		D	I		I		I						}	M	0	0	0, 4, 1		0	0
248	245	0	0	6/8	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
249	246	0	0	6/8	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
250	247	0	0	6/8	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
251	248	0	0	6/8	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
251	248	3/8	3/8	6/8	2	1	V{		D	I		V		V						{	M	0	0	1, 5, 2		1	1
252	249	0	0	6/8	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
252	249	3/8	3/8	6/8	2	1	viio6/V		D	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
253	250	0	0	6/8	2	1	V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
253	250	1/4	1/4	6/8	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
253	250	3/8	3/8	6/8	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
254	251	0	0	6/8	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
254	251	3/8	3/8	6/8	2	1	V6		D	I		V6		V		6					M	0	0	5, 2, 1		1	5
255	252	0	0	6/8	2	1	I(94)		D	I		I(94)		I			94				M	0	0	0, -1, 1	2	0	0
255	252	1/4	1/4	6/8	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
255	252	5/8	5/8	6/8	2	1	viio6		D	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
256	253	0	0	6/8	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
256	253	3/8	3/8	6/8	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
256	253	5/8	5/8	6/8	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
257	254	0	0	6/8	2	1	vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
257	254	3/8	3/8	6/8	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
258	255	0	0	6/8	2	1	V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
258	255	3/8	3/8	6/8	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
259	256	0	0	6/8	2	1	I}		D	I		I		I						}	M	0	0	0, 4, 1		0	0
262	259	0	0	6/8	2	1	V(64){		D	I		V(64)		V			64			{	M	0	0	1, 0, 4		1	1
262	259	3/8	3/8	6/8	2	1	V7(4)		D	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
262	259	5/8	5/8	6/8	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
263	260	0	0	6/8	2	1	V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
264	261	3/8	3/8	6/8	2	1	V7(4)		D	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
264	261	5/8	5/8	6/8	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
265	262	0	0	6/8	2	1	V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
266	263	3/8	3/8	6/8	2	1	V7(4)		D	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
266	263	5/8	5/8	6/8	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
267	264	0	0	6/8	2	1	I}		D	I		I		I						}	M	0	0	0, 4, 1		0	0
267	264	3/8	3/8	6/8	2	1	vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
268	265	0	0	6/8	2	1	ii65		D	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
268	265	3/8	3/8	6/8	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
269	266	0	0	6/8	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
269	266	3/8	3/8	6/8	2	1	vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
270	267	0	0	6/8	2	1	ii65		D	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
270	267	3/8	3/8	6/8	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
271	268	0	0	6/8	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
