key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
c minor	[0.18, 0.008, 0.091, 0.173, 0.008, 0.102, 0.005, 0.269, 0.076, 0.0, 0.002, 0.087]	0.0	76.0	76.0	1	20	19
E- major	[0.172, 0.0, 0.088, 0.195, 0.0, 0.035, 0.0, 0.155, 0.099, 0.0, 0.257, 0.0]	76.0	94.0	2.0	20	24	4
g minor	[0.121, 0.0, 0.16, 0.129, 0.0, 0.0, 0.191, 0.191, 0.0, 0.129, 0.078, 0.0]	94.0	110.0	1.0	24	28	4
c minor	[0.103, 0.021, 0.158, 0.107, 0.003, 0.169, 0.0, 0.157, 0.16, 0.0, 0.008, 0.115]	110.0	180.0	1.0	28	46	18
A- major	[0.192, 0.119, 0.0, 0.247, 0.027, 0.036, 0.092, 0.068, 0.122, 0.036, 0.063, 0.0]	180.0	236.0	2.0	46	60	14
c minor	[0.18, 0.0, 0.111, 0.125, 0.0, 0.099, 0.002, 0.219, 0.098, 0.0, 0.0, 0.166]	236.0	304.0	2.0	60	77	17
E- major	[0.172, 0.0, 0.083, 0.2, 0.0, 0.035, 0.0, 0.162, 0.092, 0.0, 0.256, 0.0]	304.0	322.0	2.0	77	81	4
g minor	[0.119, 0.0, 0.179, 0.126, 0.0, 0.0, 0.164, 0.21, 0.0, 0.126, 0.076, 0.0]	322.0	338.0	1.0	81	85	4
c minor	[0.12, 0.016, 0.149, 0.124, 0.002, 0.145, 0.003, 0.202, 0.128, 0.0, 0.006, 0.105]	338.0	436.0	1.0	85	109	24
