mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
16	16	1/2	1/2	4/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
17	17	0	0	4/4	2	1	I{	Eb	I		I		I						{	M	0	0	0, 4, 1		0	0
17	17	1/2	1/2	4/4	2	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
17	17	3/4	3/4	4/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
18	18	0	0	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
18	18	1/4	1/4	4/4	2	1	V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
18	18	1/2	1/2	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
19	19	9/32	9/32	4/4	2	1	ii	Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
19	19	1/2	1/2	4/4	2	1	V(64)}	Eb	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
19	19	3/4	3/4	4/4	2	1	V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
20	20	0	0	4/4	2	1	I{	Eb	I		I		I						{	M	0	0	0, 4, 1		0	0
20	20	1/2	1/2	4/4	2	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
20	20	3/4	3/4	4/4	2	1	V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
21	21	0	0	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
21	21	1/4	1/4	4/4	2	1	V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
21	21	1/2	1/2	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
22	22	0	0	4/4	2	1	V+6/IV	Eb	I		V+6/IV		V	+	6		IV			+	0	0	4, 8, 0		0	4
22	22	1/2	1/2	4/4	2	1	V+65/IV	Eb	I		V+65/IV		V	+	65		IV			+7	0	0	4, 8, -2, 0		0	4
22	22	3/4	3/4	4/4	2	1	IV	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
23	23	0	0	4/4	2	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
23	23	1/4	1/4	4/4	2	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
23	23	3/8	3/8	4/4	2	1	V7(4)	Eb	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
23	23	7/16	7/16	4/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
23	23	1/2	1/2	4/4	2	1	I}	Eb	I		I		I						}	M	0	0	0, 4, 1		0	0
24	24	0	0	4/4	2	1	IV.I{	Eb	IV		I		I						{	M	0	0	0, 4, 1		0	0
24	24	1/4	1/4	4/4	2	1	I(94)	Eb	IV		I(94)		I			94				M	0	0	0, -1, 1	2	0	0
24	24	1/2	1/2	4/4	2	1	I	Eb	IV		I		I							M	0	0	0, 4, 1		0	0
24	24	3/4	3/4	4/4	2	1	V7	Eb	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
25	25	0	0	4/4	2	1	I	Eb	IV		I		I							M	0	0	0, 4, 1		0	0
25	25	1/4	1/4	4/4	2	1	I(94)	Eb	IV		I(94)		I			94				M	0	0	0, -1, 1	2	0	0
25	25	1/2	1/2	4/4	2	1	I	Eb	IV		I		I							M	0	0	0, 4, 1		0	0
25	25	3/4	3/4	4/4	2	1	V7	Eb	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
26	26	0	0	4/4	2	1	I	Eb	IV		I		I							M	0	0	0, 4, 1		0	0
26	26	3/8	3/8	4/4	2	1	IM7	Eb	IV		IM7		I	M	7					MM7	0	0	0, 4, 1, 5		0	0
26	26	1/2	1/2	4/4	2	1	I(64)	Eb	IV		I(64)		I			64				M	0	0	0, -1, 3		0	0
26	26	5/8	5/8	4/4	2	1	I	Eb	IV		I		I							M	0	0	0, 4, 1		0	0
27	27	0	0	4/4	2	1	V7	Eb	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
27	27	1/2	1/2	4/4	2	1	V(64)	Eb	IV		V(64)		V			64				M	0	0	1, 0, 4		1	1
28	28	0	0	4/4	2	1	V	Eb	IV		V		V							M	0	0	1, 5, 2		1	1
28	28	1/2	1/2	4/4	2	1	V(64)	Eb	IV		V(64)		V			64				M	0	0	1, 0, 4		1	1
29	29	0	0	4/4	2	1	I.V65	Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
29	29	1/2	1/2	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
30	30	0	0	4/4	2	1	viio6/V	Eb	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
30	30	1/2	1/2	4/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
30	30	3/4	3/4	4/4	2	1	Ger43	Eb	I		Ger43	Ger	vii	o	43	b3	V			Ger	0	0	0, -3, 6, -4		6	0
31	31	0	0	4/4	2	1	V6	Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
31	31	1/8	1/8	4/4	2	1	Ger43	Eb	I		Ger43	Ger	vii	o	43	b3	V			Ger	0	0	0, -3, 6, -4		6	0
31	31	1/4	1/4	4/4	2	1	V6	Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
31	31	3/8	3/8	4/4	2	1	Ger43	Eb	I		Ger43	Ger	vii	o	43	b3	V			Ger	0	0	0, -3, 6, -4		6	0
31	31	1/2	1/2	4/4	2	1	V6}	Eb	I		V6		V		6				}	M	0	0	5, 2, 1		1	5
32	32	0	0	4/4	2	1	bIII.I{	Eb	bIII		I		I						{	M	0	0	0, 4, 1		0	0
32	32	1/4	1/4	4/4	2	1	I(94)	Eb	bIII		I(94)		I			94				M	0	0	0, -1, 1	2	0	0
32	32	1/2	1/2	4/4	2	1	I	Eb	bIII		I		I							M	0	0	0, 4, 1		0	0
32	32	3/4	3/4	4/4	2	1	V7	Eb	bIII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
33	33	0	0	4/4	2	1	I	Eb	bIII		I		I							M	0	0	0, 4, 1		0	0
33	33	1/4	1/4	4/4	2	1	I(94)	Eb	bIII		I(94)		I			94				M	0	0	0, -1, 1	2	0	0
33	33	1/2	1/2	4/4	2	1	I	Eb	bIII		I		I							M	0	0	0, 4, 1		0	0
33	33	3/4	3/4	4/4	2	1	V7	Eb	bIII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
34	34	0	0	4/4	2	1	I	Eb	bIII		I		I							M	0	0	0, 4, 1		0	0
34	34	1/4	1/4	4/4	2	1	V6	Eb	bIII		V6		V		6					M	0	0	5, 2, 1		1	5
34	34	3/8	3/8	4/4	2	1	iv.iio64	Eb	iv		iio64		ii	o	64					o	0	1	-4, 2, -1		2	-4
34	34	1/2	1/2	4/4	2	1	V7	Eb	iv		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
34	34	3/4	3/4	4/4	2	1	V(64)	Eb	iv		V(64)		V			64				M	0	1	1, 0, -3		1	1
34	34	7/8	7/8	4/4	2	1	V	Eb	iv		V		V							M	0	1	1, 5, 2		1	1
35	35	0	0	4/4	2	1	i	Eb	iv		i		i							m	0	1	0, -3, 1		0	0
35	35	1/4	1/4	4/4	2	1	V6	Eb	iv		V6		V		6					M	0	1	5, 2, 1		1	5
35	35	3/8	3/8	4/4	2	1	v.iio64	Eb	v		iio64		ii	o	64					o	0	1	-4, 2, -1		2	-4
35	35	1/2	1/2	4/4	2	1	V7	Eb	v		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
35	35	3/4	3/4	4/4	2	1	V(64)	Eb	v		V(64)		V			64				M	0	1	1, 0, -3		1	1
35	35	7/8	7/8	4/4	2	1	V	Eb	v		V		V							M	0	1	1, 5, 2		1	1
36	36	0	0	4/4	2	1	i	Eb	v		i		i							m	0	1	0, -3, 1		0	0
36	36	1/4	1/4	4/4	2	1	V6	Eb	v		V6		V		6					M	0	1	5, 2, 1		1	5
36	36	3/8	3/8	4/4	2	1	vi.iio64	Eb	vi		iio64		ii	o	64					o	0	1	-4, 2, -1		2	-4
36	36	1/2	1/2	4/4	2	1	V7	Eb	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
36	36	3/4	3/4	4/4	2	1	i6	Eb	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
36	36	7/8	7/8	4/4	2	1	V6	Eb	vi		V6		V		6					M	0	1	5, 2, 1		1	5
37	37	0	0	4/4	2	1	i	Eb	vi		i		i							m	0	1	0, -3, 1		0	0
37	37	1/4	1/4	4/4	2	1	V6	Eb	vi		V6		V		6					M	0	1	5, 2, 1		1	5
37	37	3/8	3/8	4/4	2	1	III64	Eb	vi		III64		III		64					M	0	1	-2, -3, 1		-3	-2
37	37	1/2	1/2	4/4	2	1	Ger6(2)	Eb	vi		Ger6(2)	Ger	vii	o	65	b32	V			Ger	0	1	-4, 0, -3, 1		6	-4
37	37	3/4	3/4	4/4	2	1	Ger6	Eb	vi		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
38	38	0	0	4/4	2	1	V[V}	Eb	vi	V	V		V						}	M	0	1	1, 5, 2		1	1
38	38	1/4	1/4	4/4	2	1	viio43/V	Eb	vi	V	viio43/V		vii	o	43		V			o7	0	1	0, -3, 6, 3		6	0
38	38	1/2	1/2	4/4	2	1	V	Eb	vi	V	V		V							M	0	1	1, 5, 2		1	1
38	38	3/4	3/4	4/4	2	1	viio43/V	Eb	vi	V	viio43/V		vii	o	43		V			o7	0	1	0, -3, 6, 3		6	0
39	39	0	0	4/4	2	1	V]	Eb	vi	V	V		V							M	0	1	1, 5, 2		1	1
39	39	1/2	1/2	4/4	2	1	#viio43	Eb	vi		#viio43		#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
39	39	3/4	3/4	4/4	2	1	I.V2/V	Eb	I		V2/V		V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
40	40	0	0	4/4	2	1	V6	Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
40	40	1/2	1/2	4/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
41	41	0	0	4/4	2	1	I{	Eb	I		I		I						{	M	0	0	0, 4, 1		0	0
41	41	1/2	1/2	4/4	2	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
41	41	3/4	3/4	4/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
42	42	0	0	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
42	42	1/4	1/4	4/4	2	1	V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
42	42	1/2	1/2	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
43	43	1/4	1/4	4/4	2	1	ii	Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
43	43	1/2	1/2	4/4	2	1	V(64)}	Eb	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
43	43	3/4	3/4	4/4	2	1	V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
44	44	0	0	4/4	2	1	I{	Eb	I		I		I						{	M	0	0	0, 4, 1		0	0
44	44	1/2	1/2	4/4	2	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
44	44	3/4	3/4	4/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
45	45	0	0	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
45	45	1/4	1/4	4/4	2	1	V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
45	45	1/2	1/2	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
46	46	0	0	4/4	2	1	V+6/IV	Eb	I		V+6/IV		V	+	6		IV			+	0	0	4, 8, 0		0	4
46	46	3/4	3/4	4/4	2	1	IV	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
47	47	0	0	4/4	2	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
47	47	1/4	1/4	4/4	2	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
47	47	3/8	3/8	4/4	2	1	V7(4)	Eb	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
47	47	7/16	7/16	4/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
47	47	1/2	1/2	4/4	2	1	I}{	Eb	I		I		I						}{	M	0	0	0, 4, 1		0	0
47	47	3/4	3/4	4/4	2	1	IV64	Eb	I		IV64		IV		64					M	0	0	0, -1, 3		-1	0
48	48	0	0	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
48	48	1/4	1/4	4/4	2	1	IV64	Eb	I		IV64		IV		64					M	0	0	0, -1, 3		-1	0
48	48	1/2	1/2	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
48	48	3/4	3/4	4/4	2	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
49	49	0	0	4/4	2	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
49	49	1/4	1/4	4/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
49	49	1/2	1/2	4/4	2	1	I}{	Eb	I		I		I						}{	M	0	0	0, 4, 1		0	0
49	49	3/4	3/4	4/4	2	1	IV64	Eb	I		IV64		IV		64					M	0	0	0, -1, 3		-1	0
50	50	0	0	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
50	50	1/4	1/4	4/4	2	1	IV64	Eb	I		IV64		IV		64					M	0	0	0, -1, 3		-1	0
50	50	1/2	1/2	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
50	50	3/4	3/4	4/4	2	1	viio6	Eb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
51	51	0	0	4/4	2	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
51	51	1/4	1/4	4/4	2	1	vi	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
51	51	1/2	1/2	4/4	2	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
51	51	3/4	3/4	4/4	2	1	V65/V	Eb	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
52	52	0	0	4/4	2	1	V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
52	52	1/8	1/8	4/4	2	1	vi6	Eb	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
52	52	1/4	1/4	4/4	2	1	V6	Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
52	52	3/8	3/8	4/4	2	1	viio6/V	Eb	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
52	52	1/2	1/2	4/4	2	1	V7}	Eb	I		V7		V		7				}	Mm7	0	0	1, 5, 2, -1		1	1
53	53	0	0	4/4	2	1	I{	Eb	I		I		I						{	M	0	0	0, 4, 1		0	0
53	53	1/4	1/4	4/4	2	1	IV	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
53	53	1/2	1/2	4/4	2	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
53	53	3/4	3/4	4/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
54	54	0	0	4/4	2	1	I}	Eb	I		I		I						}	M	0	0	0, 4, 1		0	0
54	54	1/4	1/4	4/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
54	54	1/2	1/2	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
54	54	3/4	3/4	4/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
55	55	0	0	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
55	55	1/4	1/4	4/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
55	55	1/2	1/2	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
55	55	7/8	7/8	4/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
56	56	0	0	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
56	56	1/8	1/8	4/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
56	56	1/4	1/4	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
56	56	3/8	3/8	4/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
56	56	1/2	1/2	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
56	56	3/4	3/4	4/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
57	57	0	0	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
57	57	1/8	1/8	4/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
57	57	1/4	1/4	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
57	57	3/8	3/8	4/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
57	57	1/2	1/2	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
