mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
195	195	1/4	1/4	3/8	4	1		v	Bb	v		v	v							m	0	1	1, -2, 2		1	1
196	196	1/4	1/4	3/8	4	1		#io43	Bb	v		#io43	#i	o	43					o7	0	1	1, -2, 7, 4		7	1
197	197	0	0	3/8	4	1		V/V	Bb	v		V/V	V				V			M	0	1	2, 6, 3		2	2
198	198	0	0	3/8	4	1		V/V	Bb	v		V/V	V				V			M	0	1	2, 6, 3		2	2
199	199	1/4	1/4	3/8	4	1		iii.iv	Bb	iii		iv	iv							m	0	1	-1, -4, 0		-1	-1
200	200	0	0	3/8	4	1		iv	Bb	iii		iv	iv							m	0	1	-1, -4, 0		-1	-1
200	200	1/4	1/4	3/8	4	1		V43	Bb	iii		V43	V		43					Mm7	0	1	2, -1, 1, 5		1	2
201	201	0	0	3/8	4	1		i	Bb	iii		i	i							m	0	1	0, -3, 1		0	0
203	203	0	0	3/8	4	1		viio43/V	Bb	iii		viio43/V	vii	o	43		V			o7	0	1	0, -3, 6, 3		6	0
205	205	0	0	3/8	4	1		#viio2/iv	Bb	iii		#viio2/iv	#vii	o	2		iv			o7	0	1	-5, 4, 1, -2		4	-5
207	207	0	0	3/8	4	1		#viio43/iv	Bb	iii		#viio43/iv	#vii	o	43		iv			o7	0	1	-2, -5, 4, 1		4	-2
208	208	0	0	3/8	4	1		#viio7/iv	Bb	iii		#viio7/iv	#vii	o	7		iv			o7	0	1	4, 1, -2, -5		4	4
209	209	0	0	3/8	4	1		#viio2/iv	Bb	iii		#viio2/iv	#vii	o	2		iv			o7	0	1	-5, 4, 1, -2		4	-5
210	210	0	0	3/8	4	1		vii.viio7/V	Bb	vii		viio7/V	vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
211	211	0	0	3/8	4	1		i64	Bb	vii		i64	i		64					m	0	1	1, 0, -3		0	1
212	212	0	0	3/8	4	1		i64	Bb	vii		i64	i		64					m	0	1	1, 0, -3		0	1
213	213	0	0	3/8	4	1		i6	Bb	vii		i6	i		6					m	0	1	-3, 1, 0		0	-3
213	213	1/4	1/4	3/8	4	1		iv	Bb	vii		iv	iv							m	0	1	-1, -4, 0		-1	-1
215	215	0	0	3/8	4	1		iv	Bb	vii		iv	iv							m	0	1	-1, -4, 0		-1	-1
216	216	0	0	3/8	4	1		i6	Bb	vii		i6	i		6					m	0	1	-3, 1, 0		0	-3
217	217	0	0	3/8	4	1		iv	Bb	vii		iv	iv							m	0	1	-1, -4, 0		-1	-1
217	217	1/4	1/4	3/8	4	1		V65	Bb	vii		V65	V		65					Mm7	0	1	5, 2, -1, 1		1	5
218	218	0	0	3/8	4	1		#viio7/iv	Bb	vii		#viio7/iv	#vii	o	7		iv			o7	0	1	4, 1, -2, -5		4	4
220	220	0	0	3/8	4	1		vi.#viio7	Bb	vi		#viio7	#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
220	220	1/4	1/4	3/8	4	1		#viio7/iv	Bb	vi		#viio7/iv	#vii	o	7		iv			o7	0	1	4, 1, -2, -5		4	4
222	222	0	0	3/8	4	1		iv	Bb	vi		iv	iv							m	0	1	-1, -4, 0		-1	-1
223	223	0	0	3/8	4	1		iv	Bb	vi		iv	iv							m	0	1	-1, -4, 0		-1	-1
223	223	1/4	1/4	3/8	4	1		iio6	Bb	vi		iio6	ii	o	6					o	0	1	-1, -4, 2		2	-1
224	224	1/8	1/8	3/8	4	1		V7	Bb	vi		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
225	225	0	0	3/8	4	1		V43	Bb	vi		V43	V		43					Mm7	0	1	2, -1, 1, 5		1	2
225	225	1/8	1/8	3/8	4	1		i	Bb	vi		i	i							m	0	1	0, -3, 1		0	0
225	225	1/4	1/4	3/8	4	1		iv6	Bb	vi		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4
225	225	5/16	5/16	3/8	4	1		i	Bb	vi		i	i							m	0	1	0, -3, 1		0	0
226	226	0	0	3/8	4	1		I.viio6	Bb	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
226	226	1/4	1/4	3/8	4	1		V7	Bb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
227	227	0	0	3/8	4	1		I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
227	227	1/16	1/16	3/8	4	1		ii64	Bb	I		ii64	ii		64					m	0	0	3, 2, -1		2	3
227	227	1/8	1/8	3/8	4	1		IV6	Bb	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
227	227	3/16	3/16	3/8	4	1		I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
227	227	1/4	1/4	3/8	4	1		ii	Bb	I		ii	ii							m	0	0	2, -1, 3		2	2
227	227	5/16	5/16	3/8	4	1		IV64	Bb	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
228	228	0	0	3/8	4	1		V2/IV	Bb	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
229	229	0	0	3/8	4	1		IV	Bb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
230	230	0	0	3/8	4	1		V7/IV	Bb	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
231	231	0	0	3/8	4	1		V7/ii	Bb	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
231	231	3/16	3/16	3/8	4	1		V2/ii	Bb	I		V2/ii	V		2		ii			Mm7	0	0	1, 3, 7, 4		3	1
231	231	1/4	1/4	3/8	4	1		ii6	Bb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
231	231	5/16	5/16	3/8	4	1		#viio6/ii	Bb	I		#viio6/ii	#vii	o	6		ii			o	0	0	4, 1, 7		7	4
232	232	0	0	3/8	4	1		ii	Bb	I		ii	ii							m	0	0	2, -1, 3		2	2
232	232	1/16	1/16	3/8	4	1		I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
232	232	1/8	1/8	3/8	4	1		vii%7	Bb	I		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
232	232	3/16	3/16	3/8	4	1		vii%7/V	Bb	I		vii%7/V	vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
232	232	1/4	1/4	3/8	4	1		V6	Bb	I		V6	V		6					M	0	0	5, 2, 1		1	5
232	232	5/16	5/16	3/8	4	1		vio	Bb	I		vio	vi	o						o	0	0	3, 0, -3		3	3
233	233	0	0	3/8	4	1		V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
233	233	1/16	1/16	3/8	4	1		V2	Bb	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
233	233	1/8	1/8	3/8	4	1		I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
233	233	3/16	3/16	3/8	4	1		ii	Bb	I		ii	ii							m	0	0	2, -1, 3		2	2
233	233	1/4	1/4	3/8	4	1		V6	Bb	I		V6	V		6					M	0	0	5, 2, 1		1	5
233	233	5/16	5/16	3/8	4	1		vi	Bb	I		vi	vi							m	0	0	3, 0, 4		3	3
234	234	0	0	3/8	4	1		V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
234	234	1/16	1/16	3/8	4	1		vii%7/V	Bb	I		vii%7/V	vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
234	234	1/8	1/8	3/8	4	1		viio43/V	Bb	I		viio43/V	vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
234	234	3/16	3/16	3/8	4	1		V6	Bb	I		V6	V		6					M	0	0	5, 2, 1		1	5
234	234	1/4	1/4	3/8	4	1		vi	Bb	I		vi	vi							m	0	0	3, 0, 4		3	3
234	234	5/16	5/16	3/8	4	1		V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
235	235	1/16	1/16	3/8	4	1		I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
235	235	3/16	3/16	3/8	4	1		I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
235	235	1/4	1/4	3/8	4	1		vii%7/I	Bb	I		vii%7/I	vii	%	7		I			%7	0	0	5, 2, -1, 3		5	5
236	236	0	0	3/8	4	1		ii	Bb	I		ii	ii							m	0	0	2, -1, 3		2	2
236	236	1/16	1/16	3/8	4	1		I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
236	236	1/8	1/8	3/8	4	1		ii6	Bb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
236	236	3/16	3/16	3/8	4	1		V65/V	Bb	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
236	236	1/4	1/4	3/8	4	1		V7	Bb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
237	237	0	0	3/8	4	1		#viio7/vi	Bb	I		#viio7/vi	#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
239	239	0	0	3/8	4	1		bVI.I[I6	Bb	bVI	I	I6	I		6					M	0	0	4, 1, 0		0	4
240	240	0	0	3/8	4	1		I64	Bb	bVI	I	I64	I		64					M	0	0	1, 0, 4		0	1
241	241	0	0	3/8	4	1		ii	Bb	bVI	I	ii	ii							m	0	0	2, -1, 3		2	2
241	241	1/4	1/4	3/8	4	1		V64	Bb	bVI	I	V64	V		64					M	0	0	2, 1, 5		1	2
242	242	0	0	3/8	4	1		I]	Bb	bVI	I	I	I							M	0	0	0, 4, 1		0	0
243	243	0	0	3/8	4	1		V6	Bb	bVI		V6	V		6					M	0	0	5, 2, 1		1	5
243	243	1/8	1/8	3/8	4	1		V2	Bb	bVI		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
244	244	0	0	3/8	4	1		I6	Bb	bVI		I6	I		6					M	0	0	4, 1, 0		0	4
245	245	0	0	3/8	4	1		bIII.iii	Bb	bIII		iii	iii							m	0	0	4, 1, 5		4	4
245	245	1/8	1/8	3/8	4	1		ii	Bb	bIII		ii	ii							m	0	0	2, -1, 3		2	2
245	245	1/4	1/4	3/8	4	1		V	Bb	bIII		V	V							M	0	0	1, 5, 2		1	1
246	246	0	0	3/8	4	1		I[I6	Bb	bIII	I	I6	I		6					M	0	0	4, 1, 0		0	4
247	247	0	0	3/8	4	1		I64	Bb	bIII	I	I64	I		64					M	0	0	1, 0, 4		0	1
248	248	0	0	3/8	4	1		ii	Bb	bIII	I	ii	ii							m	0	0	2, -1, 3		2	2
248	248	1/4	1/4	3/8	4	1		V64]	Bb	bIII	I	V64	V		64					M	0	0	2, 1, 5		1	2
249	249	0	0	3/8	4	1		I6	Bb	bIII		I6	I		6					M	0	0	4, 1, 0		0	4
250	250	0	0	3/8	4	1		V7	Bb	bIII		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
251	251	0	0	3/8	4	1		I	Bb	bIII		I	I							M	0	0	0, 4, 1		0	0
252	252	0	0	3/8	4	1		bVII.I6	Bb	bVII		I6	I		6					M	0	0	4, 1, 0		0	4
252	252	1/8	1/8	3/8	4	1		ii	Bb	bVII		ii	ii							m	0	0	2, -1, 3		2	2
252	252	1/4	1/4	3/8	4	1		V7	Bb	bVII		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
253	253	0	0	3/8	4	1		I[I	Bb	bVII	I	I	I							M	0	0	0, 4, 1		0	0
255	255	0	0	3/8	4	1		ii	Bb	bVII	I	ii	ii							m	0	0	2, -1, 3		2	2
255	255	1/4	1/4	3/8	4	1		V	Bb	bVII	I	V	V							M	0	0	1, 5, 2		1	1
256	256	0	0	3/8	4	1		I]	Bb	bVII	I	I	I							M	0	0	0, 4, 1		0	0
256	256	1/4	1/4	3/8	4	1		V7/IV	Bb	bVII		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
257	257	0	0	3/8	4	1		V65/ii	Bb	bVII		V65/ii	V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
259	259	0	0	3/8	4	1		I.I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
259	259	1/8	1/8	3/8	4	1		V7	Bb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
259	259	1/4	1/4	3/8	4	1		vi	Bb	I		vi	vi							m	0	0	3, 0, 4		3	3
260	260	0	0	3/8	4	1		IV	Bb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
260	260	1/8	1/8	3/8	4	1		V(64)	Bb	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
260	260	1/4	1/4	3/8	4	1		V2	Bb	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
261	261	0	0	3/8	4	1		I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
261	261	1/8	1/8	3/8	4	1		V43	Bb	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
261	261	1/4	1/4	3/8	4	1		I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
262	262	0	0	3/8	4	1		IV(2)	Bb	I		IV(2)	IV			2				M	0	0	1, 3, 0		-1	1
262	262	1/8	1/8	3/8	4	1		I64	Bb	I		I64	I		64					M	0	0	1, 0, 4		0	1
262	262	1/4	1/4	3/8	4	1		V2	Bb	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
263	263	0	0	3/8	4	1		I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
263	263	1/8	1/8	3/8	4	1		viio64	Bb	I		viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
264	264	1/8	1/8	3/8	4	1		V7	Bb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
265	265	0	0	3/8	4	1		I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
269	269	0	0	3/8	4	1		V43/vi	Bb	I		V43/vi	V		43		vi			Mm7	0	0	5, 2, 4, 8		4	5
270	270	0	0	3/8	4	1		V43/vi	Bb	I		V43/vi	V		43		vi			Mm7	0	0	5, 2, 4, 8		4	5
271	271	0	0	3/8	4	1		vi	Bb	I		vi	vi							m	0	0	3, 0, 4		3	3
272	272	0	0	3/8	4	1		ii	Bb	I		ii	ii							m	0	0	2, -1, 3		2	2
273	273	0	0	3/8	4	1		V/vi	Bb	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
275	275	0	0	3/8	4	1		vi	Bb	I		vi	vi							m	0	0	3, 0, 4		3	3
276	276	0	0	3/8	4	1		V43/vi	Bb	I		V43/vi	V		43		vi			Mm7	0	0	5, 2, 4, 8		4	5
277	277	0	0	3/8	4	1		vi	Bb	I		vi	vi							m	0	0	3, 0, 4		3	3
278	278	0	0	3/8	4	1		ii6	Bb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
278	278	1/4	1/4	3/8	4	1		IV7(4)	Bb	I		IV7(4)	IV		7	4				Mm7	0	0	-1, 5, 0, -3		-1	-1
278	278	11/32	11/32	3/8	4	1		IV7	Bb	I		IV7	IV		7					Mm7	0	0	-1, 3, 0, -3		-1	-1
279	279	0	0	3/8	4	1		V/vi	Bb	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
279	279	5/16	5/16	3/8	4	1		IV6	Bb	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
280	280	0	0	3/8	4	1		V6/vi	Bb	I		V6/vi	V		6		vi			M	0	0	8, 5, 4		4	8
280	280	5/16	5/16	3/8	4	1		IV7	Bb	I		IV7	IV		7					Mm7	0	0	-1, 3, 0, -3		-1	-1
281	281	0	0	3/8	4	1		V/vi	Bb	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
282	282	0	0	3/8	4	1		vi	Bb	I		vi	vi							m	0	0	3, 0, 4		3	3
282	282	1/4	1/4	3/8	4	1		viio6/V	Bb	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
283	283	0	0	3/8	4	1		V7	Bb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
284	284	0	0	3/8	4	1		I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
284	284	1/4	1/4	3/8	4	1		vi6	Bb	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
284	284	5/16	5/16	3/8	4	1		ii	Bb	I		ii	ii							m	0	0	2, -1, 3		2	2
285	285	0	0	3/8	4	1		V/vi	Bb	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
286	286	0	0	3/8	4	1		vi	Bb	I		vi	vi							m	0	0	3, 0, 4		3	3
286	286	1/4	1/4	3/8	4	1		viio6/V	Bb	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
287	287	0	0	3/8	4	1		V7	Bb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
288	288	0	0	3/8	4	1		I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
288	288	1/4	1/4	3/8	4	1		vi6	Bb	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
288	288	5/16	5/16	3/8	4	1		ii	Bb	I		ii	ii							m	0	0	2, -1, 3		2	2
289	289	0	0	3/8	4	1		V7/vi	Bb	I		V7/vi	V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
290	290	0	0	3/8	4	1		vi.i	Bb	vi		i	i							m	0	1	0, -3, 1		0	0
291	291	0	0	3/8	4	1		i	Bb	vi		i	i							m	0	1	0, -3, 1		0	0
291	291	1/8	1/8	3/8	4	1		V	Bb	vi		V	V							M	0	1	1, 5, 2		1	1
291	291	3/16	3/16	3/8	4	1		i	Bb	vi		i	i							m	0	1	0, -3, 1		0	0
291	291	1/4	1/4	3/8	4	1		V	Bb	vi		V	V							M	0	1	1, 5, 2		1	1
292	292	1/8	1/8	3/8	4	1		i	Bb	vi		i	i							m	0	1	0, -3, 1		0	0
292	292	3/16	3/16	3/8	4	1		V	Bb	vi		V	V							M	0	1	1, 5, 2		1	1
292	292	1/4	1/4	3/8	4	1		i	Bb	vi		i	i							m	0	1	0, -3, 1		0	0
293	293	1/8	1/8	3/8	4	1		V	Bb	vi		V	V							M	0	1	1, 5, 2		1	1
293	293	3/16	3/16	3/8	4	1		i	Bb	vi		i	i							m	0	1	0, -3, 1		0	0
293	293	1/4	1/4	3/8	4	1		V	Bb	vi		V	V							M	0	1	1, 5, 2		1	1
294	294	0	0	3/8	4	1		i	Bb	vi		i	i							m	0	1	0, -3, 1		0	0
294	294	1/8	1/8	3/8	4	1		bII	Bb	vi		bII	bII							M	0	1	-5, -1, -4		-5	-5
295	295	1/8	1/8	3/8	4	1		V7	Bb	vi		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
295	295	1/4	1/4	3/8	4	1		i	Bb	vi		i	i							m	0	1	0, -3, 1		0	0
296	296	3/32	3/32	3/8	4	1		bII	Bb	vi		bII	bII							M	0	1	-5, -1, -4		-5	-5
297	297	1/8	1/8	3/8	4	1		V7	Bb	vi		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
297	297	1/4	1/4	3/8	4	1		i	Bb	vi		i	i							m	0	1	0, -3, 1		0	0
301	301	0	0	3/8	4	1		@none	Bb	vi		@none	@none							m	0	1				
303	303	1/4	1/4	3/8	4	1		V.I	Bb	V		I	I							M	0	0	0, 4, 1		0	0
304	304	0	0	3/8	4	1		I[I	Bb	V	I	I	I							M	0	0	0, 4, 1		0	0
305	305	0	0	3/8	4	1		IV	Bb	V	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
306	306	0	0	3/8	4	1		V	Bb	V	I	V	V							M	0	0	1, 5, 2		1	1
307	307	0	0	3/8	4	1		I	Bb	V	I	I	I							M	0	0	0, 4, 1		0	0
307	307	1/4	1/4	3/8	4	1		V7	Bb	V	I	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
308	308	0	0	3/8	4	1		I]	Bb	V	I	I	I							M	0	0	0, 4, 1		0	0
308	308	1/4	1/4	3/8	4	1		V	Bb	V		V	V							M	0	0	1, 5, 2		1	1
309	309	0	0	3/8	4	1		I	Bb	V		I	I							M	0	0	0, 4, 1		0	0
309	309	1/4	1/4	3/8	4	1		IV	Bb	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
310	310	1/4	1/4	3/8	4	1		V	Bb	V		V	V							M	0	0	1, 5, 2		1	1
311	311	0	0	3/8	4	1		I	Bb	V		I	I							M	0	0	0, 4, 1		0	0
312	312	1/4	1/4	3/8	4	1		V	Bb	V		V	V							M	0	0	1, 5, 2		1	1
313	313	0	0	3/8	4	1		I	Bb	V		I	I							M	0	0	0, 4, 1		0	0
314	314	0	0	3/8	4	1		vii.iv7	Bb	vii		iv7	iv		7					mm7	0	1	-1, -4, 0, -3		-1	-1
315	315	0	0	3/8	4	1		V	Bb	vii		V	V							M	0	1	1, 5, 2		1	1
316	316	0	0	3/8	4	1		III	Bb	vii		III	III							M	0	1	-3, 1, -2		-3	-3
317	317	0	0	3/8	4	1		V43	Bb	vii		V43	V		43					Mm7	0	1	2, -1, 1, 5		1	2
319	319	0	0	3/8	4	1		#IV.I	Bb	#IV		I	I							M	0	0	0, 4, 1		0	0
320	320	0	0	3/8	4	1		I	Bb	#IV		I	I							M	0	0	0, 4, 1		0	0
321	321	0	0	3/8	4	1		IV	Bb	#IV		IV	IV							M	0	0	-1, 3, 0		-1	-1
321	321	1/4	1/4	3/8	4	1		V	Bb	#IV		V	V							M	0	0	1, 5, 2		1	1
322	322	0	0	3/8	4	1		I	Bb	#IV		I	I							M	0	0	0, 4, 1		0	0
323	323	0	0	3/8	4	1		V7	Bb	#IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
325	325	0	0	3/8	4	1		V7/v	Bb	#IV		V7/v	V		7		v			Mm7	0	0	2, 6, 3, 0		2	2
326	326	0	0	3/8	4	1		V/v	Bb	#IV		V/v	V				v			M	0	0	2, 6, 3		2	2
327	327	0	0	3/8	4	1		VII.I	Bb	VII		I	I							M	0	0	0, 4, 1		0	0
328	328	1/8	1/8	3/8	4	1		V2/iv	Bb	VII		V2/iv	V		2		iv			Mm7	0	0	-2, 0, 4, 1		0	-2
329	329	0	0	3/8	4	1		iv6	Bb	VII		iv6	iv		6					m	0	0	-4, 0, -1		-1	-4
330	330	0	0	3/8	4	1		viio43(+2)	Bb	VII		viio43(+2)	vii	o	43	+2				o7	0	0	-1, -4, 5, 2	0	5	-1
331	331	0	0	3/8	4	1		I	Bb	VII		I	I							M	0	0	0, 4, 1		0	0
332	332	0	0	3/8	4	1		V2/iv	Bb	VII		V2/iv	V		2		iv			Mm7	0	0	-2, 0, 4, 1		0	-2
333	333	0	0	3/8	4	1		iv6	Bb	VII		iv6	iv		6					m	0	0	-4, 0, -1		-1	-4
334	334	0	0	3/8	4	1		viio43(+2)	Bb	VII		viio43(+2)	vii	o	43	+2				o7	0	0	-1, -4, 5, 2	0	5	-1
335	335	0	0	3/8	4	1		I	Bb	VII		I	I							M	0	0	0, 4, 1		0	0
336	336	0	0	3/8	4	1		I.V/V	Bb	I		V/V	V				V			M	0	0	2, 6, 3		2	2
336	336	1/4	1/4	3/8	4	1		V7	Bb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
337	337	0	0	3/8	4	1		I[I	Bb	I	I	I	I							M	0	0	0, 4, 1		0	0
338	338	0	0	3/8	4	1		I	Bb	I	I	I	I							M	0	0	0, 4, 1		0	0
339	339	0	0	3/8	4	1		IV	Bb	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
339	339	1/4	1/4	3/8	4	1		V	Bb	I	I	V	V							M	0	0	1, 5, 2		1	1
340	340	0	0	3/8	4	1		I\\	Bb	I	I	I	I						\\	M	0	0	0, 4, 1		0	0
343	343	0	0	3/8	4	1		I]	Bb	I	I	I	I							M	0	0	0, 4, 1		0	0
344	344	0	0	3/8	4	1		viio6	Bb	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
346	346	0	0	3/8	4	1		I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
347	347	0	0	3/8	4	1		ii65	Bb	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
347	347	1/4	1/4	3/8	4	1		V65/V	Bb	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
348	348	0	0	3/8	4	1		V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
348	348	1/4	1/4	3/8	4	1		V65/V	Bb	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
349	349	0	0	3/8	4	1		V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
349	349	1/4	1/4	3/8	4	1		V65/V	Bb	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
350	350	0	0	3/8	4	1		V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
350	350	1/4	1/4	3/8	4	1		V65/V	Bb	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
351	351	0	0	3/8	4	1		V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
354	354	0	0	3/8	4	1		i.i	Bb	i		i	i							m	0	1	0, -3, 1		0	0
355	355	0	0	3/8	4	1		i[i	Bb	i	i	i	i							m	0	1	0, -3, 1		0	0
356	356	0	0	3/8	4	1		iv	Bb	i	i	iv	iv							m	0	1	-1, -4, 0		-1	-1
356	356	1/4	1/4	3/8	4	1		V	Bb	i	i	V	V							M	0	1	1, 5, 2		1	1
357	357	0	0	3/8	4	1		i]	Bb	i	i	i	i							m	0	1	0, -3, 1		0	0
358	358	0	0	3/8	4	1		i	Bb	i		i	i							m	0	1	0, -3, 1		0	0
360	360	0	0	3/8	4	1		i6	Bb	i		i6	i		6					m	0	1	-3, 1, 0		0	-3
360	360	1/8	1/8	3/8	4	1		V7	Bb	i		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
361	361	0	0	3/8	4	1		i	Bb	i		i	i							m	0	1	0, -3, 1		0	0
362	362	0	0	3/8	4	1		V7	Bb	i		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
363	363	0	0	3/8	4	1		i	Bb	i		i	i							m	0	1	0, -3, 1		0	0
363	363	1/4	1/4	3/8	4	1		III(4)	Bb	i		III(4)	III			4				M	0	1	-3, -4, -2		-3	-3
364	364	0	0	3/8	4	1		VII7	Bb	i		VII7	VII		7					Mm7	0	1	-2, 2, -1, -4		-2	-2
365	365	0	0	3/8	4	1		III	Bb	i		III	III							M	0	1	-3, 1, -2		-3	-3
365	365	1/4	1/4	3/8	4	1		v.bVI2	Bb	v		bVI2	bVI		2					Mm7	0	1	-13, -11, -7, -10		-11	-13
366	366	0	0	3/8	4	1		V7	Bb	v		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
367	367	0	0	3/8	4	1		i	Bb	v		i	i							m	0	1	0, -3, 1		0	0
367	367	1/4	1/4	3/8	4	1		ii6	Bb	v		ii6	ii		6					m	0	1	-1, 3, 2		2	-1
368	368	0	0	3/8	4	1		iii6	Bb	v		iii6	iii		6					m	0	1	-6, -2, -3		-3	-6
368	368	1/4	1/4	3/8	4	1		iv6	Bb	v		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4
369	369	0	0	3/8	4	1		V7	Bb	v		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
370	370	0	0	3/8	4	1		i\\	Bb	v		i	i						\\	m	0	1	0, -3, 1		0	0
371	371	0	0	3/8	4	1		i.i	Bb	i		i	i							m	0	1	0, -3, 1		0	0
372	372	0	0	3/8	4	1		i	Bb	i		i	i							m	0	1	0, -3, 1		0	0
373	373	0	0	3/8	4	1		i6	Bb	i		i6	i		6					m	0	1	-3, 1, 0		0	-3
373	373	1/8	1/8	3/8	4	1		V7	Bb	i		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
374	374	0	0	3/8	4	1		i	Bb	i		i	i							m	0	1	0, -3, 1		0	0
