mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
22	21	0	0	3/4	4	1		i	g#	i		i		i							m	1	1	0, -3, 1		0	0
23	22	0	0	3/4	4	1		V43	g#	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
23	22	1/2	1/2	3/4	4	1		i	g#	i		i		i							m	1	1	0, -3, 1		0	0
24	23	0	0	3/4	4	1		V7/III	g#	i		V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
24	23	1/4	1/4	3/4	4	1		III	g#	i		III		III							M	1	1	-3, 1, -2		-3	-3
24	23	1/2	1/2	3/4	4	1		VI	g#	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
25	24	0	0	3/4	4	1		bII6(9)	g#	i		bII6(9)		bII		6	9				M	1	1	-1, -4, -5	-3	-5	-1
25	24	3/16	3/16	3/4	4	1		bII6	g#	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
25	24	1/4	1/4	3/4	4	1		V(64)	g#	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
25	24	1/2	1/2	3/4	4	1		V7	g#	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
26	25	0	0	3/4	4	1		iv.V7(+9)	g#	iv		V7(+9)		V		7	+9				Mm7	1	1	1, 5, 2, -1	-4	1	1
26	25	1/4	1/4	3/4	4	1		V7	g#	iv		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
26	25	1/2	1/2	3/4	4	1		V(64)	g#	iv		V(64)		V			64				M	1	1	1, 0, -3		1	1
27	26	0	0	3/4	4	1		V7	g#	iv		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
27	26	1/2	1/2	3/4	4	1		VI	g#	iv		VI		VI							M	1	1	-4, 0, -3		-4	-4
27	26	5/8	5/8	3/4	4	1		iv7	g#	iv		iv7		iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
28	27	0	0	3/4	4	1		Ger6	g#	iv		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
28	27	1/8	1/8	3/4	4	1		V(64)	g#	iv		V(64)		V			64				M	1	1	1, 0, -3		1	1
28	27	1/4	1/4	3/4	4	1		iv	g#	iv		iv		iv							m	1	1	-1, -4, 0		-1	-1
28	27	3/8	3/8	3/4	4	1		V(64)	g#	iv		V(64)		V			64				M	1	1	1, 0, -3		1	1
28	27	1/2	1/2	3/4	4	1		V7	g#	iv		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
