key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
e- minor	[0.0, 0.0, 0.0, 0.083, 0.0, 0.05, 0.05, 0.0, 0.05, 0.0, 0.667, 0.1]	0.0	9.0	9.0	0	4	4
C- major	[0.0, 0.051, 0.015, 0.257, 0.037, 0.015, 0.368, 0.0, 0.0, 0.0, 0.206, 0.051]	9.0	21.5	12.5	4	11	7
e- minor	[0.0, 0.0, 0.07, 0.198, 0.0, 0.093, 0.0, 0.163, 0.198, 0.0, 0.14, 0.14]	21.5	33.0	11.5	11	15	4
C- major	[0.0, 0.014, 0.014, 0.225, 0.014, 0.036, 0.152, 0.0, 0.022, 0.0, 0.478, 0.043]	33.0	49.5	16.5	15	22	7
e- minor	[0.0, 0.048, 0.0, 0.163, 0.029, 0.0, 0.327, 0.135, 0.096, 0.0, 0.058, 0.144]	49.5	60.0	10.5	22	27	5
D- major	[0.0, 0.0, 0.037, 0.312, 0.0, 0.05, 0.113, 0.0, 0.15, 0.0, 0.275, 0.062]	60.0	72.0	12.0	27	31	4
a- minor	[0.015, 0.168, 0.017, 0.25, 0.045, 0.024, 0.093, 0.023, 0.078, 0.006, 0.202, 0.079]	72.0	114.5	42.5	31	38	7
