mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
31	29	3/8	3/8	6/8	4	1		I(4)	D	I		I(4)		I			4				M	0	0	0, -1, 1		0	0
32	30	0	0	6/8	4	1		I6(4)	D	I		I6(4)		I		6	4				M	0	0	-1, 1, 0		0	-1
32	30	3/8	3/8	6/8	4	1		I(2)	D	I		I(2)		I			2				M	0	0	2, 4, 1		0	2
33	31	0	0	6/8	4	1		V6/V	D	I		V6/V		V		6		V			M	0	0	6, 3, 2		2	6
33	31	3/8	3/8	6/8	4	1		V6(7)/V	D	I		V6(7)/V		V		6	7	V			M	0	0	6, 3, 0		2	6
34	32	0	0	6/8	4	1		V6(4)/V	D	I		V6(4)/V		V		6	4	V			M	0	0	1, 3, 2		2	1
34	32	3/8	3/8	6/8	4	1		V65/V	D	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
35	33	0	0	6/8	4	1		V.I\\	D	V		I		I						\\	M	0	0	0, 4, 1		0	0
36	34	0	0	6/8	4	1		I(2)	D	V		I(2)		I			2				M	0	0	2, 4, 1		0	2
36	34	3/8	3/8	6/8	4	1		I(4)	D	V		I(4)		I			4				M	0	0	0, -1, 1		0	0
37	35	0	0	6/8	4	1		V43	D	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
37	35	3/8	3/8	6/8	4	1		V43(4)	D	V		V43(4)		V		43	4				Mm7	0	0	2, -1, 1, 0		1	2
38	36	0	0	6/8	4	1		V43(2)	D	V		V43(2)		V		43	2				Mm7	0	0	2, -1, 3, 5		1	2
38	36	3/8	3/8	6/8	4	1		V43	D	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
39	37	0	0	6/8	4	1		I6(4)	D	V		I6(4)		I		6	4				M	0	0	-1, 1, 0		0	-1
39	37	3/8	3/8	6/8	4	1		V7/vi	D	V		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
40	38	0	0	6/8	4	1		ii6	D	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
40	38	3/8	3/8	6/8	4	1		#viio43/ii	D	V		#viio43/ii		#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
41	39	0	0	6/8	4	1		V6/V	D	V		V6/V		V		6		V			M	0	0	6, 3, 2		2	6
41	39	3/8	3/8	6/8	4	1		Ger6	D	V		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4
42	40	0	0	6/8	4	1		III	D	V		III		III							M	0	0	4, 8, 5		4	4
42	40	3/8	3/8	6/8	4	1		V65	D	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
43	41	0	0	6/8	4	1		vi	D	V		vi		vi							m	0	0	3, 0, 4		3	3
43	41	3/8	3/8	6/8	4	1		V/vi	D	V		V/vi		V				vi			M	0	0	4, 8, 5		4	4
44	42	0	0	6/8	4	1		V7/vi	D	V		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
44	42	3/8	3/8	6/8	4	1		V(64)/vi	D	V		V(64)/vi		V			64	vi			M	0	0	4, 3, 0		4	4
45	43	0	0	6/8	4	1		V/vi	D	V		V/vi		V				vi			M	0	0	4, 8, 5		4	4
49	47	3/8	3/8	6/8	4	1		II.I	D	II		I		I							M	0	0	0, 4, 1		0	0
50	48	0	0	6/8	4	1		I[I	D	II	I	I		I							M	0	0	0, 4, 1		0	0
51	49	0	0	6/8	4	1		IV(#4#2)	D	II	I	IV(#4#2)		IV			#4#2				M	0	0	-1, 8, 12		-1	-1
51	49	3/8	3/8	6/8	4	1		IV	D	II	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
52	50	3/8	3/8	6/8	4	1		IV64]	D	II	I	IV64		IV		64					M	0	0	0, -1, 3		-1	0
53	51	0	0	6/8	4	1		I(6)	D	II		I(6)		I			6				M	0	0	0, 4, 3		0	0
53	51	1/4	1/4	6/8	4	1		I	D	II		I		I							M	0	0	0, 4, 1		0	0
53	51	3/8	3/8	6/8	4	1		I6	D	II		I6		I		6					M	0	0	4, 1, 0		0	4
54	52	0	0	6/8	4	1		I	D	II		I		I							M	0	0	0, 4, 1		0	0
54	52	3/8	3/8	6/8	4	1		ii7	D	II		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
54	52	5/8	5/8	6/8	4	1		iii	D	II		iii		iii							m	0	0	4, 1, 5		4	4
55	53	0	0	6/8	4	1		IV(#4#2)	D	II		IV(#4#2)		IV			#4#2				M	0	0	-1, 8, 12		-1	-1
55	53	3/8	3/8	6/8	4	1		IV	D	II		IV		IV							M	0	0	-1, 3, 0		-1	-1
56	54	0	0	6/8	4	1		IV6	D	II		IV6		IV		6					M	0	0	3, 0, -1		-1	3
57	55	0	0	6/8	4	1		I	D	II		I		I							M	0	0	0, 4, 1		0	0
57	55	3/8	3/8	6/8	4	1		I64	D	II		I64		I		64					M	0	0	1, 0, 4		0	1
57	55	5/8	5/8	6/8	4	1		V2/IV	D	II		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
58	56	5/8	5/8	6/8	4	1		IV	D	II		IV		IV							M	0	0	-1, 3, 0		-1	-1
59	57	0	0	6/8	4	1		IV(2)	D	II		IV(2)		IV			2				M	0	0	1, 3, 0		-1	1
59	57	3/8	3/8	6/8	4	1		ii(4)	D	II		ii(4)		ii			4				m	0	0	2, 1, 3		2	2
59	57	5/8	5/8	6/8	4	1		V.iii6	D	V		iii6		iii		6					m	0	0	1, 5, 4		4	1
60	58	0	0	6/8	4	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
61	59	0	0	6/8	4	1		I	D	V		I		I							M	0	0	0, 4, 1		0	0
61	59	3/8	3/8	6/8	4	1		V6(7)	D	V		V6(7)		V		6	7				M	0	0	5, 2, -1		1	5
62	60	0	0	6/8	4	1		V6	D	V		V6		V		6					M	0	0	5, 2, 1		1	5
62	60	3/8	3/8	6/8	4	1		V6(7)	D	V		V6(7)		V		6	7				M	0	0	5, 2, -1		1	5
62	60	5/8	5/8	6/8	4	1		V65	D	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
63	61	0	0	6/8	4	1		I	D	V		I		I							M	0	0	0, 4, 1		0	0
63	61	1/4	1/4	6/8	4	1		ii	D	V		ii		ii							m	0	0	2, -1, 3		2	2
63	61	3/8	3/8	6/8	4	1		viio7/ii	D	V		viio7/ii		vii	o	7		ii			o7	0	0	0, -3, -6, -9		0	0
63	61	5/8	5/8	6/8	4	1		ii	D	V		ii		ii							m	0	0	2, -1, 3		2	2
64	62	0	0	6/8	4	1		V43/ii	D	V		V43/ii		V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
64	62	3/8	3/8	6/8	4	1		viio7/ii	D	V		viio7/ii		vii	o	7		ii			o7	0	0	0, -3, -6, -9		0	0
65	63	0	0	6/8	4	1		ii	D	V		ii		ii							m	0	0	2, -1, 3		2	2
65	63	1/4	1/4	6/8	4	1		I.I	D	I		I		I							M	0	0	0, 4, 1		0	0
65	63	3/8	3/8	6/8	4	1		vii%7	D	I		vii%7		vii	%	7					%7	0	0	5, 2, -1, 3		5	5
65	63	5/8	5/8	6/8	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
66	64	0	0	6/8	4	1		V65	D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
66	64	3/8	3/8	6/8	4	1		V6(7)	D	I		V6(7)		V		6	7				M	0	0	5, 2, -1		1	5
66	64	5/8	5/8	6/8	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
67	65	0	0	6/8	4	1		I(4)	D	I		I(4)		I			4				M	0	0	0, -1, 1		0	0
67	65	3/8	3/8	6/8	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
68	66	3/8	3/8	6/8	4	1		V6	D	I		V6		V		6					M	0	0	5, 2, 1		1	5
69	67	3/8	3/8	6/8	4	1		vi7	D	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
70	68	3/8	3/8	6/8	4	1		V	D	I		V		V							M	0	0	1, 5, 2		1	1
71	69	0	0	6/8	4	1		V2	D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
72	70	0	0	6/8	4	1		I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
73	71	0	0	6/8	4	1		V43	D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
74	72	0	0	6/8	4	1		V65	D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
74	72	1/4	1/4	6/8	4	1		V43	D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
74	72	3/8	3/8	6/8	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
75	73	0	0	6/8	4	1		V6	D	I		V6		V		6					M	0	0	5, 2, 1		1	5
76	74	0	0	6/8	4	1		I(4)	D	I		I(4)		I			4				M	0	0	0, -1, 1		0	0
76	74	1/4	1/4	6/8	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
77	75	0	0	6/8	4	1		V.V65(2)	D	V		V65(2)		V		65	2				Mm7	0	0	5, 2, -1, 3		1	5
77	75	1/4	1/4	6/8	4	1		V43	D	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
77	75	3/8	3/8	6/8	4	1		I	D	V		I		I							M	0	0	0, 4, 1		0	0
77	75	5/8	5/8	6/8	4	1		V6	D	V		V6		V		6					M	0	0	5, 2, 1		1	5
78	76	0	0	6/8	4	1		I	D	V		I		I							M	0	0	0, 4, 1		0	0
78	76	1/4	1/4	6/8	4	1		IV	D	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
78	76	3/8	3/8	6/8	4	1		V(64)	D	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
78	76	5/8	5/8	6/8	4	1		V2	D	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
79	77	0	0	6/8	4	1		I6	D	V		I6		I		6					M	0	0	4, 1, 0		0	4
80	78	0	0	6/8	4	1		I.I[I(4)	D	I	I	I(4)		I			4				M	0	0	0, -1, 1		0	0
80	78	1/4	1/4	6/8	4	1		I	D	I	I	I		I							M	0	0	0, 4, 1		0	0
81	79	0	0	6/8	4	1		V7/iv	D	I	I	V7/iv		V		7		iv			Mm7	0	0	0, 4, 1, -2		0	0
82	80	0	0	6/8	4	1		V7/iv	D	I	I	V7/iv		V		7		iv			Mm7	0	0	0, 4, 1, -2		0	0
82	80	3/8	3/8	6/8	4	1		iv64	D	I	I	iv64		iv		64					m	0	0	0, -1, -4		-1	0
83	81	1/4	1/4	6/8	4	1		IV64	D	I	I	IV64		IV		64					M	0	0	0, -1, 3		-1	0
83	81	3/8	3/8	6/8	4	1		#viio2/iii	D	I	I	#viio2/iii		#vii	o	2		iii			o7	0	0	0, 9, 6, 3		9	0
84	82	3/8	3/8	6/8	4	1		I(6)	D	I	I	I(6)		I			6				M	0	0	0, 4, 3		0	0
84	82	5/8	5/8	6/8	4	1		I]	D	I	I	I		I							M	0	0	0, 4, 1		0	0
85	83	0	0	6/8	4	1		V[I	D	I	V	I		I							M	0	0	0, 4, 1		0	0
86	84	3/8	3/8	6/8	4	1		I6	D	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
87	85	0	0	6/8	4	1		IV(4#2)	D	I	V	IV(4#2)		IV			4#2				M	0	0	-1, 8, 5, 0		-1	-1
87	85	3/8	3/8	6/8	4	1		IV	D	I	V	IV		IV							M	0	0	-1, 3, 0		-1	-1
89	87	0	0	6/8	4	1		I]	D	I	V	I		I							M	0	0	0, 4, 1		0	0
89	87	3/8	3/8	6/8	4	1		I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
91	89	0	0	6/8	4	1		IV(4#2)	D	I		IV(4#2)		IV			4#2				M	0	0	-1, 8, 5, 0		-1	-1
93	91	0	0	6/8	4	1		I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
94	92	0	0	6/8	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
94	92	3/8	3/8	6/8	4	1		I6(#7)	D	I		I6(#7)		I		6	#7				M	0	0	4, 1, 12		0	4
95	93	0	0	6/8	4	1		IV(4#2)	D	I		IV(4#2)		IV			4#2				M	0	0	-1, 8, 5, 0		-1	-1
95	93	3/8	3/8	6/8	4	1		IV	D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
97	95	0	0	6/8	4	1		I(6)	D	I		I(6)		I			6				M	0	0	0, 4, 3		0	0
97	95	3/8	3/8	6/8	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
98	96	0	0	6/8	4	1		vi	D	I		vi		vi							m	0	0	3, 0, 4		3	3
98	96	3/8	3/8	6/8	4	1		#viio2/ii	D	I		#viio2/ii		#vii	o	2		ii			o7	0	0	-2, 7, 4, 1		7	-2
99	97	0	0	6/8	4	1		V7/ii	D	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
99	97	3/8	3/8	6/8	4	1		iio6	D	I		iio6		ii	o	6					o	0	0	-1, -4, 2		2	-1
100	98	0	0	6/8	4	1		V2	D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
100	98	3/8	3/8	6/8	4	1		V(64)	D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
101	99	0	0	6/8	4	1		IV6	D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
101	99	3/8	3/8	6/8	4	1		IV.I	D	IV		I		I							M	0	0	0, 4, 1		0	0
102	100	0	0	6/8	4	1		I(#7)	D	IV		I(#7)		I			#7				M	0	0	0, 4, 1	12	0	0
102	100	3/8	3/8	6/8	4	1		V7/IV	D	IV		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
103	101	0	0	6/8	4	1		vi	D	IV		vi		vi							m	0	0	3, 0, 4		3	3
103	101	3/8	3/8	6/8	4	1		iio6	D	IV		iio6		ii	o	6					o	0	0	-1, -4, 2		2	-1
104	102	0	0	6/8	4	1		V(64+2)	D	IV		V(64+2)		V			64+2				M	0	0	1, 0, 4	3	1	1
104	102	1/4	1/4	6/8	4	1		V(64)	D	IV		V(64)		V			64				M	0	0	1, 0, 4		1	1
104	102	3/8	3/8	6/8	4	1		V7(4)	D	IV		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
104	102	5/8	5/8	6/8	4	1		V7	D	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
105	103	0	0	6/8	4	1		I	D	IV		I		I							M	0	0	0, 4, 1		0	0
106	104	0	0	6/8	4	1		ii.i	D	ii		i		i							m	0	1	0, -3, 1		0	0
107	105	0	0	6/8	4	1		V(4)	D	ii		V(4)		V			4				M	0	1	1, 0, 2		1	1
107	105	3/8	3/8	6/8	4	1		V2	D	ii		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
108	106	0	0	6/8	4	1		V	D	ii		V		V							M	0	1	1, 5, 2		1	1
108	106	1/4	1/4	6/8	4	1		i6	D	ii		i6		i		6					m	0	1	-3, 1, 0		0	-3
108	106	3/8	3/8	6/8	4	1		V2(4)	D	ii		V2(4)		V		2	4				Mm7	0	1	-1, 1, 0, 2		1	-1
108	106	5/8	5/8	6/8	4	1		V6	D	ii		V6		V		6					M	0	1	5, 2, 1		1	5
109	107	0	0	6/8	4	1		i64	D	ii		i64		i		64					m	0	1	1, 0, -3		0	1
109	107	1/4	1/4	6/8	4	1		vi.i	D	vi		i		i							m	0	1	0, -3, 1		0	0
109	107	3/8	3/8	6/8	4	1		i(6)	D	vi		i(6)		i			6				m	0	1	0, -3, -4		0	0
109	107	5/8	5/8	6/8	4	1		i(42)	D	vi		i(42)		i			42				m	0	1	2, -1, 1		0	2
110	108	0	0	6/8	4	1		i	D	vi		i		i							m	0	1	0, -3, 1		0	0
110	108	1/4	1/4	6/8	4	1		viio6	D	vi		viio6		vii	o	6					o	0	1	-5, -8, -2		-2	-5
110	108	3/8	3/8	6/8	4	1		V43	D	vi		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
110	108	5/8	5/8	6/8	4	1		vi	D	vi		vi		vi							m	0	1	-4, -7, -3		-4	-4
111	109	0	0	6/8	4	1		viio6	D	vi		viio6		vii	o	6					o	0	1	-5, -8, -2		-2	-5
111	109	1/4	1/4	6/8	4	1		i	D	vi		i		i							m	0	1	0, -3, 1		0	0
111	109	3/8	3/8	6/8	4	1		i(4)	D	vi		i(4)		i			4				m	0	1	0, -1, 1		0	0
111	109	5/8	5/8	6/8	4	1		viio	D	vi		viio		vii	o						o	0	1	-2, -5, -8		-2	-2
112	110	1/4	1/4	6/8	4	1		i	D	vi		i		i							m	0	1	0, -3, 1		0	0
112	110	5/8	5/8	6/8	4	1		V2/iv	D	vi		V2/iv		V		2		iv			Mm7	0	1	-2, 0, 4, 1		0	-2
113	111	3/8	3/8	6/8	4	1		iv6	D	vi		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
114	112	3/8	3/8	6/8	4	1		Ger6	D	vi		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
115	113	0	0	6/8	4	1		V[V	D	vi	V	V		V							M	0	1	1, 5, 2		1	1
115	113	3/8	3/8	6/8	4	1		iio64	D	vi	V	iio64		ii	o	64					o	0	1	-4, 2, -1		2	-4
116	114	0	0	6/8	4	1		i6	D	vi	V	i6		i		6					m	0	1	-3, 1, 0		0	-3
116	114	3/8	3/8	6/8	4	1		iio6	D	vi	V	iio6		ii	o	6					o	0	1	-1, -4, 2		2	-1
117	115	0	0	6/8	4	1		i6	D	vi	V	i6		i		6					m	0	1	-3, 1, 0		0	-3
117	115	3/8	3/8	6/8	4	1		iio6	D	vi	V	iio6		ii	o	6					o	0	1	-1, -4, 2		2	-1
118	116	0	0	6/8	4	1		viio2	D	vi	V	viio2		vii	o	2					o7	0	1	-11, -2, -5, -8		-2	-11
118	116	3/8	3/8	6/8	4	1		i6	D	vi	V	i6		i		6					m	0	1	-3, 1, 0		0	-3
119	117	0	0	6/8	4	1		V64]	D	vi	V	V64		V		64					M	0	1	2, 1, 5		1	2
119	117	3/8	3/8	6/8	4	1		V7	D	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
120	118	0	0	6/8	4	1		VI	D	vi		VI		VI							M	0	1	-4, 0, -3		-4	-4
120	118	3/8	3/8	6/8	4	1		@none	D	vi		@none		@none							m	0	1				
121	119	0	0	6/8	4	1		V(64)	D	vi		V(64)		V			64				M	0	1	1, 0, -3		1	1
121	119	3/8	3/8	6/8	4	1		V	D	vi		V		V							M	0	1	1, 5, 2		1	1
122	120	0	0	6/8	4	1		i(4)	D	vi		i(4)		i			4				m	0	1	0, -1, 1		0	0
122	120	3/8	3/8	6/8	4	1		viio7/V	D	vi		viio7/V		vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
123	121	0	0	6/8	4	1		V	D	vi		V		V							M	0	1	1, 5, 2		1	1
127	125	3/8	3/8	6/8	4	1		i	D	vi		i		i							m	0	1	0, -3, 1		0	0
128	126	3/8	3/8	6/8	4	1		V/iv	D	vi		V/iv		V				iv			M	0	1	0, 4, 1		0	0
129	127	0	0	6/8	4	1		iv64	D	vi		iv64		iv		64					m	0	1	0, -1, -4		-1	0
129	127	3/8	3/8	6/8	4	1		vi	D	vi		vi		vi							m	0	1	-4, -7, -3		-4	-4
130	128	0	0	6/8	4	1		iv	D	vi		iv		iv							m	0	1	-1, -4, 0		-1	-1
130	128	3/8	3/8	6/8	4	1		I.V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
131	129	0	0	6/8	4	1		V43	D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
132	130	0	0	6/8	4	1		V43	D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
133	131	0	0	6/8	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
134	132	0	0	6/8	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
134	132	3/8	3/8	6/8	4	1		V6(7)	D	I		V6(7)		V		6	7				M	0	0	5, 2, -1		1	5
135	133	0	0	6/8	4	1		V6	D	I		V6		V		6					M	0	0	5, 2, 1		1	5
135	133	3/8	3/8	6/8	4	1		V6(7)	D	I		V6(7)		V		6	7				M	0	0	5, 2, -1		1	5
135	133	5/8	5/8	6/8	4	1		V65	D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
136	134	0	0	6/8	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
136	134	1/4	1/4	6/8	4	1		ii	D	I		ii		ii							m	0	0	2, -1, 3		2	2
136	134	3/8	3/8	6/8	4	1		viio7/ii	D	I		viio7/ii		vii	o	7		ii			o7	0	0	0, -3, -6, -9		0	0
136	134	5/8	5/8	6/8	4	1		ii	D	I		ii		ii							m	0	0	2, -1, 3		2	2
137	135	0	0	6/8	4	1		viio7/ii	D	I		viio7/ii		vii	o	7		ii			o7	0	0	0, -3, -6, -9		0	0
