mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
59	59	1/2	1/2	4/4	4	1		V	f	VI		V		V							M	1	0	1, 5, 2		1	1
60	60	0	0	4/4	4	1		i.V/iv	f	i		V/iv		V				iv			M	1	1	0, 4, 1		0	0
62	62	0	0	4/4	4	1		#viio43/vi	f	i		#viio43/vi		#vii	o	43		vi			o7	1	1	-5, -8, 1, -2		1	-5
64	64	0	0	4/4	4	1		#viio43	f	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
66	66	0	0	4/4	4	1		#viio	f	i		#viio		#vii	o						o	1	1	5, 2, -1		5	5
67	67	0	0	4/4	4	1		i	f	i		i		i							m	1	1	0, -3, 1		0	0
67	67	1/2	1/2	4/4	4	1		Ger6/iv	f	i		Ger6/iv	Ger	vii	o	65	b3	V/iv			Ger	1	1	-5, -1, -4, 5		5	-5
68	68	0	0	4/4	4	1		iio	f	i		iio		ii	o						o	1	1	2, -1, -4		2	2
69	69	0	0	4/4	4	1		III	f	i		III		III							M	1	1	-3, 1, -2		-3	-3
69	69	1/2	1/2	4/4	4	1		iv	f	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
70	70	0	0	4/4	4	1		viio7/V	f	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
73	73	0	0	4/4	4	1		V43/V	f	i		V43/V		V		43		V			Mm7	1	1	3, 0, 2, 6		2	3
74	74	0	0	4/4	4	1		V7(+9)	f	i		V7(+9)		V		7	+9				Mm7	1	1	1, 5, 2, -1	-4	1	1
75	75	0	0	4/4	4	1		iv	f	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
75	75	1/2	1/2	4/4	4	1		#viio43	f	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
76	76	0	0	4/4	4	1		i6	f	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
76	76	1/2	1/2	4/4	4	1		i	f	i		i		i							m	1	1	0, -3, 1		0	0
77	77	0	0	4/4	4	1		V	f	i		V		V							M	1	1	1, 5, 2		1	1
78	78	0	0	4/4	4	1		i(6)	f	i		i(6)		i			6				m	1	1	0, -3, -4		0	0
78	78	1/2	1/2	4/4	4	1		i(#6#4)	f	i		i(#6#4)		i			#6#4				m	1	1	0, -3, 6	3	0	0
78	78	3/4	3/4	4/4	4	1		V	f	i		V		V							M	1	1	1, 5, 2		1	1
80	80	0	0	4/4	4	1		i(6)	f	i		i(6)		i			6				m	1	1	0, -3, -4		0	0
80	80	1/2	1/2	4/4	4	1		i(#6#4)	f	i		i(#6#4)		i			#6#4				m	1	1	0, -3, 6	3	0	0
80	80	3/4	3/4	4/4	4	1		V	f	i		V		V							M	1	1	1, 5, 2		1	1
81	81	0	0	4/4	4	1		VI7	f	i		VI7		VI		7					Mm7	1	1	-4, 0, -3, -6		-4	-4
81	81	1/2	1/2	4/4	4	1		V65	f	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
82	82	0	0	4/4	4	1		i	f	i		i		i							m	1	1	0, -3, 1		0	0
82	82	5/8	5/8	4/4	4	1		V	f	i		V		V							M	1	1	1, 5, 2		1	1
83	83	0	0	4/4	4	1		i	f	i		i		i							m	1	1	0, -3, 1		0	0
84	84	1/2	1/2	4/4	4	1		bII	f	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
85	85	0	0	4/4	4	1		@none	f	i		@none		@none							m	1	1				
86	86	0	0	4/4	4	1		V	f	i		V		V							M	1	1	1, 5, 2		1	1
86	86	1/8	1/8	4/4	4	1		V6/VI	f	i		V6/VI		V		6		VI			M	1	1	1, -2, -3		-3	1
86	86	1/2	1/2	4/4	4	1		VI.V	f	VI		V		V							M	1	0	1, 5, 2		1	1
86	86	3/4	3/4	4/4	4	1		viio	f	VI		viio		vii	o						o	1	0	5, 2, -1		5	5
87	87	0	0	4/4	4	1		I	f	VI		I		I							M	1	0	0, 4, 1		0	0
87	87	1/4	1/4	4/4	4	1		ii7	f	VI		ii7		ii		7					mm7	1	0	2, -1, 3, 0		2	2
87	87	3/8	3/8	4/4	4	1		I6	f	VI		I6		I		6					M	1	0	4, 1, 0		0	4
87	87	1/2	1/2	4/4	4	1		IV	f	VI		IV		IV							M	1	0	-1, 3, 0		-1	-1
87	87	3/4	3/4	4/4	4	1		ii65	f	VI		ii65		ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
88	88	1/4	1/4	4/4	4	1		V(4)	f	VI		V(4)		V			4				M	1	0	1, 0, 2		1	1
88	88	1/2	1/2	4/4	4	1		Fr	f	VI		Fr	Fr	V		7	b5	V			Fr	1	0	2, 6, -4, 0		2	2
88	88	3/4	3/4	4/4	4	1		V	f	VI		V		V							M	1	0	1, 5, 2		1	1
89	89	0	0	4/4	4	1		I64	f	VI		I64		I		64					M	1	0	1, 0, 4		0	1
90	90	0	0	4/4	4	1		V43	f	VI		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
90	90	3/4	3/4	4/4	4	1		V65	f	VI		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
91	91	0	0	4/4	4	1		I	f	VI		I		I							M	1	0	0, 4, 1		0	0
92	92	0	0	4/4	4	1		iii7	f	VI		iii7		iii		7					mm7	1	0	4, 1, 5, 2		4	4
92	92	1/4	1/4	4/4	4	1		V7/vi	f	VI		V7/vi		V		7		vi			Mm7	1	0	4, 8, 5, 2		4	4
92	92	1/2	1/2	4/4	4	1		vi	f	VI		vi		vi							m	1	0	3, 0, 4		3	3
92	92	3/4	3/4	4/4	4	1		I.V65	f	I		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
93	93	0	0	4/4	4	1		I[I	f	I	I	I		I							M	1	0	0, 4, 1		0	0
94	94	0	0	4/4	4	1		V65	f	I	I	V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
95	95	0	0	4/4	4	1		I	f	I	I	I		I							M	1	0	0, 4, 1		0	0
96	96	0	0	4/4	4	1		V43	f	I	I	V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
97	97	0	0	4/4	4	1		I	f	I	I	I		I							M	1	0	0, 4, 1		0	0
98	98	0	0	4/4	4	1		V65]	f	I	I	V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
99	99	0	0	4/4	4	1		I	f	I		I		I							M	1	0	0, 4, 1		0	0
100	100	0	0	4/4	4	1		IV(9)	f	I		IV(9)		IV			9				M	1	0	-1, 3, 0	1	-1	-1
100	100	1/3	1/3	4/4	4	1		IV	f	I		IV		IV							M	1	0	-1, 3, 0		-1	-1
101	101	0	0	4/4	4	1		V7	f	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
101	101	1/2	1/2	4/4	4	1		#viio2	f	I		#viio2		#vii	o	2					o7	1	0	-4, 5, 2, -1		5	-4
102	102	0	0	4/4	4	1		vi(4)	f	I		vi(4)		vi			4				m	1	0	3, 2, 4		3	3
103	103	0	0	4/4	4	1		vii	f	I		vii		vii							m	1	0	5, 2, 6		5	5
103	103	1/8	1/8	4/4	4	1		viio	f	I		viio		vii	o						o	1	0	5, 2, -1		5	5
103	103	1/4	1/4	4/4	4	1		V7	f	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
107	107	0	0	4/4	4	1		V/ii	f	I		V/ii		V				ii			M	1	0	3, 7, 4		3	3
108	108	1/4	1/4	4/4	4	1		ii	f	I		ii		ii							m	1	0	2, -1, 3		2	2
109	109	0	0	4/4	4	1		V6/ii	f	I		V6/ii		V		6		ii			M	1	0	7, 4, 3		3	7
109	109	1/4	1/4	4/4	4	1		ii6	f	I		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
110	110	1/4	1/4	4/4	4	1		V(64b9)	f	I		V(64b9)		V			64b9				M	1	0	1, 0, 4	-4	1	1
110	110	1/2	1/2	4/4	4	1		V(64)	f	I		V(64)		V			64				M	1	0	1, 0, 4		1	1
110	110	3/4	3/4	4/4	4	1		V7	f	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
111	111	1/4	1/4	4/4	4	1		V(64b9)	f	I		V(64b9)		V			64b9				M	1	0	1, 0, 4	-4	1	1
111	111	1/2	1/2	4/4	4	1		V(64)	f	I		V(64)		V			64				M	1	0	1, 0, 4		1	1
111	111	3/4	3/4	4/4	4	1		V7	f	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
112	112	0	0	4/4	4	1		I[I	f	I	I	I		I							M	1	0	0, 4, 1		0	0
113	113	0	0	4/4	4	1		V43	f	I	I	V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
114	114	0	0	4/4	4	1		I	f	I	I	I		I							M	1	0	0, 4, 1		0	0
115	115	0	0	4/4	4	1		V43	f	I	I	V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
116	116	0	0	4/4	4	1		I	f	I	I	I		I							M	1	0	0, 4, 1		0	0
117	117	1/2	1/2	4/4	4	1		I]	f	I	I	I		I							M	1	0	0, 4, 1		0	0
117	117	3/4	3/4	4/4	4	1		bII	f	I		bII		bII							M	1	0	-5, -1, -4		-5	-5
118	118	0	0	4/4	4	1		II	f	I		II		II							M	1	0	2, 6, 3		2	2
120	120	0	0	4/4	4	1		V6/ii	f	I		V6/ii		V		6		ii			M	1	0	7, 4, 3		3	7
120	120	1/4	1/4	4/4	4	1		ii6	f	I		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
121	121	1/4	1/4	4/4	4	1		V(64b9)	f	I		V(64b9)		V			64b9				M	1	0	1, 0, 4	-4	1	1
121	121	1/2	1/2	4/4	4	1		V(64)	f	I		V(64)		V			64				M	1	0	1, 0, 4		1	1
121	121	3/4	3/4	4/4	4	1		V7	f	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
122	122	1/4	1/4	4/4	4	1		V(64b9)	f	I		V(64b9)		V			64b9				M	1	0	1, 0, 4	-4	1	1
122	122	1/2	1/2	4/4	4	1		V(64)	f	I		V(64)		V			64				M	1	0	1, 0, 4		1	1
122	122	3/4	3/4	4/4	4	1		V7	f	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
123	123	0	0	4/4	4	1		I[I	f	I	I	I		I							M	1	0	0, 4, 1		0	0
124	124	0	0	4/4	4	1		V43	f	I	I	V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
125	125	0	0	4/4	4	1		I	f	I	I	I		I							M	1	0	0, 4, 1		0	0
126	126	0	0	4/4	4	1		V43	f	I	I	V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
127	127	0	0	4/4	4	1		I]	f	I	I	I		I							M	1	0	0, 4, 1		0	0
127	127	1/2	1/2	4/4	4	1		V	f	I		V		V							M	1	0	1, 5, 2		1	1
128	128	0	0	4/4	4	1		I	f	I		I		I							M	1	0	0, 4, 1		0	0
128	128	1/2	1/2	4/4	4	1		V	f	I		V		V							M	1	0	1, 5, 2		1	1
129	129	0	0	4/4	4	1		i.VI	f	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
131	131	1/2	1/2	4/4	4	1		VI6	f	i		VI6		VI		6					M	1	1	0, -3, -4		-4	0
132	132	0	0	4/4	4	1		VI64	f	i		VI64		VI		64					M	1	1	-3, -4, 0		-4	-3
133	133	0	0	4/4	4	1		viio7/V	f	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
134	134	0	0	4/4	4	1		V7/V	f	i		V7/V		V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
134	134	3/4	3/4	4/4	4	1		V	f	i		V		V							M	1	1	1, 5, 2		1	1
135	135	1/2	1/2	4/4	4	1		#viio65/iv	f	i		#viio65/iv		#vii	o	65		iv			o7	1	1	1, -2, -5, 4		4	1
136	136	1/2	1/2	4/4	4	1		iio65	f	i		iio65		ii	o	65					o7	1	1	-1, -4, -7, 2		2	-1
137	137	1/2	1/2	4/4	4	1		V(64)	f	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
137	137	3/4	3/4	4/4	4	1		V	f	i		V		V							M	1	1	1, 5, 2		1	1
138	138	0	0	4/4	4	1		i[i	f	i	i	i		i							m	1	1	0, -3, 1		0	0
138	138	1/2	1/2	4/4	4	1		V7(+9)/iv	f	i	i	V7(+9)/iv		V		7	+9	iv			Mm7	1	1	0, 4, 1, -2	-5	0	0
139	139	0	0	4/4	4	1		iv	f	i	i	iv		iv							m	1	1	-1, -4, 0		-1	-1
139	139	1/2	1/2	4/4	4	1		#vii43	f	i	i	#vii43		#vii		43					mm7	1	1	6, 3, 5, 2		5	6
140	140	0	0	4/4	4	1		i(94)	f	i	i	i(94)		i			94				m	1	1	0, -1, 1	2	0	0
140	140	1/8	1/8	4/4	4	1		i	f	i	i	i		i							m	1	1	0, -3, 1		0	0
140	140	5/8	5/8	4/4	4	1		i(9#7)	f	i	i	i(9#7)		i			9#7				m	1	1	0, -3, 1	2, 5	0	0
140	140	7/8	7/8	4/4	4	1		i	f	i	i	i		i							m	1	1	0, -3, 1		0	0
141	141	1/8	1/8	4/4	4	1		i(9)	f	i	i	i(9)		i			9				m	1	1	0, -3, 1	2	0	0
141	141	3/8	3/8	4/4	4	1		i	f	i	i	i		i							m	1	1	0, -3, 1		0	0
141	141	1/2	1/2	4/4	4	1		V6	f	i	i	V6		V		6					M	1	1	5, 2, 1		1	5
142	142	0	0	4/4	4	1		i(94)	f	i	i	i(94)		i			94				m	1	1	0, -1, 1	2	0	0
142	142	3/8	3/8	4/4	4	1		i	f	i	i	i		i							m	1	1	0, -3, 1		0	0
142	142	5/8	5/8	4/4	4	1		i(9#7)	f	i	i	i(9#7)		i			9#7				m	1	1	0, -3, 1	2, 5	0	0
142	142	7/8	7/8	4/4	4	1		i	f	i	i	i		i							m	1	1	0, -3, 1		0	0
143	143	1/8	1/8	4/4	4	1		i(94)	f	i	i	i(94)		i			94				m	1	1	0, -1, 1	2	0	0
143	143	3/8	3/8	4/4	4	1		i	f	i	i	i		i							m	1	1	0, -3, 1		0	0
143	143	1/2	1/2	4/4	4	1		#viio7	f	i	i	#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
144	144	0	0	4/4	4	1		i]	f	i	i	i		i							m	1	1	0, -3, 1		0	0
144	144	1/4	1/4	4/4	4	1		i	f	i		i		i							m	1	1	0, -3, 1		0	0
146	146	3/4	3/4	4/4	4	1		V	f	i		V		V							M	1	1	1, 5, 2		1	1
147	147	0	0	4/4	4	1		i64	f	i		i64		i		64					m	1	1	1, 0, -3		0	1
147	147	1/4	1/4	4/4	4	1		i6	f	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
148	148	0	0	4/4	4	1		i\\	f	i		i		i						\\	m	1	1	0, -3, 1		0	0
148	148	1/2	1/2	4/4	4	1		VI	f	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
148	148	3/4	3/4	4/4	4	1		V7	f	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
149	149	0	0	4/4	4	1		i	f	i		i		i							m	1	1	0, -3, 1		0	0
149	149	1/2	1/2	4/4	4	1		VI	f	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
149	149	3/4	3/4	4/4	4	1		V7	f	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
150	150	1/4	1/4	4/4	4	1		V7(2)	f	i		V7(2)		V		7	2				Mm7	1	1	-4, 5, 2, -1		1	-4
150	150	1/2	1/2	4/4	4	1		V7	f	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
151	151	0	0	4/4	4	1		i\\	f	i		i		i						\\	m	1	1	0, -3, 1		0	0
