key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
g minor	[0.429, 0.008, 1.0, 0.192, 0.008, 0.061, 0.278, 0.518, 0.041, 0.237, 0.233, 0.057]	0.0	84.5	84.5	1	29	28
c minor	[0.923, 0.0, 0.923, 0.615, 0.0, 0.769, 0.0, 1.0, 0.692, 0.0, 0.0, 0.692]	84.5	94.5	0.5	29	32	3
g minor	[0.143, 0.0, 0.857, 0.0, 0.0, 0.0, 0.143, 1.0, 0.0, 0.048, 0.667, 0.0]	94.5	102.0	1.5	32	34	2
