key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
A major	[0.0, 0.297, 0.0, 0.0, 0.338, 0.0, 0.0, 0.041, 0.0, 0.255, 0.0, 0.069]	0.0	12.0	12.0	1	5	4
b minor	[0.0, 0.152, 0.259, 0.0, 0.054, 0.0, 0.286, 0.0, 0.0, 0.0, 0.098, 0.152]	12.0	21.0	3.0	5	8	3
A major	[0.0, 0.1, 0.086, 0.0, 0.264, 0.0, 0.114, 0.0, 0.114, 0.086, 0.0, 0.236]	21.0	33.0	3.0	8	12	4
a minor	[0.176, 0.0, 0.0, 0.0, 0.392, 0.0, 0.0, 0.0, 0.108, 0.149, 0.0, 0.176]	33.0	39.0	3.0	12	14	2
C major	[0.2, 0.0, 0.12, 0.0, 0.08, 0.14, 0.0, 0.24, 0.0, 0.1, 0.0, 0.12]	39.0	44.5	1.5	14	15	1
A major	[0.071, 0.138, 0.014, 0.014, 0.353, 0.0, 0.035, 0.049, 0.057, 0.127, 0.028, 0.113]	44.5	63.0	0.5	15	22	7
b minor	[0.0, 0.152, 0.241, 0.0, 0.054, 0.0, 0.286, 0.0, 0.0, 0.0, 0.098, 0.17]	63.0	72.0	3.0	22	25	3
A major	[0.024, 0.114, 0.09, 0.055, 0.219, 0.0, 0.101, 0.002, 0.065, 0.218, 0.0, 0.111]	72.0	126.0	3.0	25	42	17
